Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKL,%_From_52WKH
334,ARM,275.61,264.9,6865160.0,Technology,Semiconductors,94.0,93.0,1.0,97.0,14.5863,11.0906,5411116.0,4363880.0,452.7,100.02,,294351077376,NO,249.27,261.06,207.29,260.38,245.57,756,1.65,6865160.0,NO,NO,2023-09-14,130534500.0,175.55,-39.12
360,SITM,614.27,598.6,1045008.0,Technology,Semiconductors,94.0,65.0,8.0,95.0,38.3547,32.3058,506898.0,432160.0,901.81,243.68,,18400778240,NO,585.77,597.65,514.05,611.65,575.12,1715,0.0,1045008.0,NO,NO,2026-03-20,4028500.0,152.08,-31.88
380,GRAL,80.77,79.95,2970932.0,Healthcare,Diagnostics & Research,94.0,93.0,92.0,95.0,3.7835,3.7628,677048.0,910130.0,118.84,39.3,,3607691520,NO,78.95,73.96,72.24,74.32,63.22,569,0.0,2970932.0,NO,NO,2026-02-20,15444900.0,105.52,-32.03
917,ELF,96.44,93.32,1815777.0,Consumer Defensive,Household & Personal Products,86.0,35.0,96.0,87.0,4.7129,4.539,2384627.0,1524510.0,147.75,48.82,,5690731520,NO,102.12,91.87,77.12,93.29,75.2,2511,0.58,1815777.0,NO,NO,2025-02-07,23546500.0,97.54,-34.73
594,INSP,76.78,72.74,2051134.0,Healthcare,Medical Devices,91.0,97.0,98.0,90.0,3.7524,3.6274,850316.0,859900.0,147.03,38.91,,2219738624,NO,66.13,59.27,64.56,60.39,53.8,2106,0.0,2051134.0,NO,NO,2025-08-05,10973600.0,97.33,-47.78
1476,WIX,78.49,79.9,1499908.0,Technology,Software - Infrastructure,79.0,79.0,98.0,7.0,5.1325,4.8932,1489990.0,1223880.0,185.99,40.16,,4577077760,NO,81.63,69.18,74.26,69.32,67.37,3235,0.0,1499908.0,NO,NO,2026-05-13,11117900.0,95.44,-57.8
892,MSFU,36.82,37.53,1448625.0,ETF,ETF,87.0,86.0,97.0,91.0,1.4743,1.2932,5820520.0,2222300.0,58.89,19.47,,0,NO,37.66,33.49,31.21,34.42,29.05,1012,0.0,1448625.0,NO,NO,2026-07-30,23941600.0,89.11,-37.48
1147,ZS,197.31,197.47,4811750.0,Technology,Software - Infrastructure,83.0,91.0,97.0,85.0,10.0364,9.0131,2785025.0,4655660.0,336.99,114.62,,32172322816,NO,179.16,167.61,168.31,169.34,151.62,2139,0.0,4811750.0,NO,NO,2026-05-27,31831500.0,72.14,-41.45
1794,NOW,135.47,138.47,18621497.0,Technology,Software - Application,75.0,91.0,96.0,78.0,6.4493,5.38,20326190.0,13245260.0,194.73,81.24,,140057280512,NO,136.7,122.66,117.39,124.46,109.94,3575,0.0,18621497.0,YES,NO,2019-11-20,189014500.0,66.75,-30.43
1093,SPSC,79.74,80.34,1041966.0,Technology,Software - Application,84.0,58.0,96.0,90.0,3.6207,3.4479,636767.0,601450.0,114.87,49.04,,2870653952,NO,81.7,74.68,68.78,76.43,63.23,4128,0.0,1041966.0,NO,NO,2016-09-22,4884400.0,62.6,-30.58
