symbol,rsrating,time
GBXA,93.59,2025-07-25
IHG,93.59,2025-07-25
SCDS,93.59,2025-07-25
BHC,93.58,2025-07-25
GATX,93.58,2025-07-25
DFAT,93.57,2025-07-25
QSML,93.57,2025-07-25
ETW,93.57,2025-07-25
DECU,93.57,2025-07-25
QQLV,93.57,2025-07-25
EDOG,93.56,2025-07-25
SPDV,93.56,2025-07-25
EES,93.56,2025-07-25
MTG,93.56,2025-07-25
UMBF,93.55,2025-07-25
INTR,93.55,2025-07-25
GCC,93.55,2025-07-25
AFMC,93.54,2025-07-25
AJG,93.54,2025-07-25
GMOV,93.53,2025-07-25
TJX,93.53,2025-07-25
JMEE,93.53,2025-07-25
JULM,93.53,2025-07-25
SBAR,93.52,2025-07-25
HELO,93.51,2025-07-25
ADMA,93.51,2025-07-25
DNP,93.51,2025-07-25
AOM,93.51,2025-07-25
DBEU,93.51,2025-07-25
BVFL,93.5,2025-07-25
CGO,93.5,2025-07-25
LUX,93.5,2025-07-25
TOLZ,93.49,2025-07-25
RPV,93.49,2025-07-25
DVY,93.48,2025-07-25
PDT,93.48,2025-07-25
VTEX,93.48,2025-07-25
KEAT,93.48,2025-07-25
OZEM,93.47,2025-07-25
JPUS,93.46,2025-07-25
PEG,93.45,2025-07-25
DJP,93.44,2025-07-25
OUSA,93.44,2025-07-25
JAJL,93.44,2025-07-25
MDGL,93.44,2025-07-25
CSRE,93.44,2025-07-25
MATW,93.43,2025-07-25
RS,93.43,2025-07-25
BOUT,93.43,2025-07-25
GNR,93.43,2025-07-25
FFC,93.43,2025-07-25
REGL,93.43,2025-07-25
CPSM,93.42,2025-07-25
RMT,93.41,2025-07-25
GIND,93.41,2025-07-25
BCH,93.4,2025-07-25
SBRA,93.4,2025-07-25
EWZS,93.39,2025-07-25
MFSV,93.39,2025-07-25
KBWR,93.38,2025-07-25
DCOM,93.38,2025-07-25
DEEP,93.38,2025-07-25
QLTI,93.38,2025-07-25
GLO,93.37,2025-07-25
COPP,93.37,2025-07-25
INCE,93.37,2025-07-25
TBT,93.36,2025-07-25
KJAN,93.36,2025-07-25
CRF,93.36,2025-07-25
HAPS,93.35,2025-07-25
TXUG,93.35,2025-07-25
PSX,93.34,2025-07-25
RTAC,93.34,2025-07-25
MAC,93.34,2025-07-25
LYLD,93.34,2025-07-25
NLY,93.33,2025-07-25
BIGY,93.33,2025-07-25
BFJL,93.32,2025-07-25
SCCD,93.32,2025-07-25
CVX,93.32,2025-07-25
ZSC,93.32,2025-07-25
ACLX,93.31,2025-07-25
VIXM,93.31,2025-07-25
LCNB,93.31,2025-07-25
SQEW,93.31,2025-07-25
AUGM,93.3,2025-07-25
IGOV,93.29,2025-07-25
KMID,93.29,2025-07-25
ROMO,93.29,2025-07-25
WHR,93.29,2025-07-25
UAPR,93.29,2025-07-25
FOF,93.29,2025-07-25
INVX,93.28,2025-07-25
CAI,93.28,2025-07-25
VSMV,93.28,2025-07-25
PMTRU,93.28,2025-07-25
TINY,93.27,2025-07-25
BEAGU,93.27,2025-07-25
MBAV,93.27,2025-07-25
IVRA,93.27,2025-07-25
EAOM,93.27,2025-07-25
AWEG,93.27,2025-07-25
PDX,93.26,2025-07-25
SDVY,93.26,2025-07-25
JHSC,93.26,2025-07-25
BDJ,93.25,2025-07-25
WM,93.24,2025-07-25
PICB,93.23,2025-07-25
FCEF,93.23,2025-07-25
PBJ,93.22,2025-07-25
TCBS,93.21,2025-07-25
KOCT,93.21,2025-07-25
DGX,93.2,2025-07-25
KVUE,93.2,2025-07-25
FEMB,93.2,2025-07-25
ELD,93.2,2025-07-25
VTWV,93.2,2025-07-25
RSMC,93.2,2025-07-25
KNOV,93.2,2025-07-25
QSR,93.19,2025-07-25
GTR,93.19,2025-07-25
NDAA,93.19,2025-07-25
EQV,93.18,2025-07-25
SURE,93.18,2025-07-25
UX,93.18,2025-07-25
SEIS,93.17,2025-07-25
AME,93.17,2025-07-25
TYG,93.16,2025-07-25
PHT,93.16,2025-07-25
EMOP,93.16,2025-07-25
VRDN,93.16,2025-07-25
CPST,93.15,2025-07-25
NBET,93.15,2025-07-25
RRC,93.15,2025-07-25
DSP,93.15,2025-07-25
WTFCN,93.14,2025-07-25
GGAL,93.14,2025-07-25
ZTR,93.14,2025-07-25
BOKF,93.14,2025-07-25
TLCI,93.13,2025-07-25
BOE,93.13,2025-07-25
APRW,93.13,2025-07-25
KMPB,93.13,2025-07-25
IRTR,93.13,2025-07-25
PBAP,93.12,2025-07-25
RIFR,93.12,2025-07-25
ZSEP,93.12,2025-07-25
FIZZ,93.12,2025-07-25
GPTY,93.11,2025-07-25
MSIF,93.11,2025-07-25
VALQ,93.1,2025-07-25
QLYS,93.1,2025-07-25
PSCF,93.09,2025-07-25
IWN,93.09,2025-07-25
EXE,93.09,2025-07-25
EMDV,93.08,2025-07-25
PJBF,93.08,2025-07-25
MNSO,93.08,2025-07-25
SFEB,93.08,2025-07-25
ALFUU,93.08,2025-07-25
BALI,93.07,2025-07-25
INVN,93.07,2025-07-25
NUSC,93.07,2025-07-25
ALLW,93.06,2025-07-25
RIBBU,93.06,2025-07-25
SMAX,93.06,2025-07-25
OTEX,93.06,2025-07-25
HEJD,93.05,2025-07-25
FSGS,93.05,2025-07-25
CBOA,93.05,2025-07-25
PSTL,93.05,2025-07-25
FVD,93.05,2025-07-25
MTCH,93.05,2025-07-25
DAPR,93.04,2025-07-25
UMBFO,93.04,2025-07-25
LDP,93.04,2025-07-25
BSVO,93.04,2025-07-25
DRSK,93.04,2025-07-25
BCCC,93.04,2025-07-25
SMAP,93.04,2025-07-25
ALOT,93.04,2025-07-25
VZ,93.03,2025-07-25
FAB,93.03,2025-07-25
GMAB,93.02,2025-07-25
MXI,93.02,2025-07-25
DKS,93.02,2025-07-25
RDVI,93.02,2025-07-25
ONB,93.0,2025-07-25
ALL,93.0,2025-07-25
CDZIP,93.0,2025-07-25
SNOV,93.0,2025-07-25
IFLO,92.99,2025-07-25
EHLS,92.99,2025-07-25
CVAR,92.99,2025-07-25
FLLA,92.98,2025-07-25
USMV,92.98,2025-07-25
RUN,92.98,2025-07-25
PSL,92.98,2025-07-25
CCNEP,92.97,2025-07-25
LVHD,92.97,2025-07-25
YLDE,92.97,2025-07-25
DDIV,92.96,2025-07-25
HVIIU,92.96,2025-07-25
JGRW,92.95,2025-07-25
SPVU,92.95,2025-07-25
KVAC,92.95,2025-07-25
FNK,92.94,2025-07-25
OAKU,92.93,2025-07-25
LBRDP,92.93,2025-07-25
RNP,92.93,2025-07-25
DHDG,92.93,2025-07-25
GRN,92.93,2025-07-25
SQMX,92.92,2025-07-25
SDY,92.91,2025-07-25
ONEY,92.91,2025-07-25
VAW,92.91,2025-07-25
KFEB,92.91,2025-07-25
IGD,92.91,2025-07-25
FTCS,92.9,2025-07-25
TFNS,92.9,2025-07-25
MARM,92.9,2025-07-25
USB,92.89,2025-07-25
EMD,92.89,2025-07-25
BBP,92.89,2025-07-25
FTGC,92.88,2025-07-25
ILMN,92.88,2025-07-25
MCSE,92.88,2025-07-25
EIPX,92.88,2025-07-25
NFJ,92.88,2025-07-25
ARRY,92.87,2025-07-25
RNIN,92.87,2025-07-25
IQQQ,92.86,2025-07-25
BASV,92.86,2025-07-25
FMAT,92.85,2025-07-25
UHT,92.85,2025-07-25
NKSH,92.84,2025-07-25
UYM,92.84,2025-07-25
CPNQ,92.84,2025-07-25
GIFI,92.84,2025-07-25
BWZ,92.84,2025-07-25
DFND,92.83,2025-07-25
INDF,92.83,2025-07-25
DON,92.82,2025-07-25
BINT,92.82,2025-07-25
CEW,92.82,2025-07-25
NOM,92.82,2025-07-25
TMFG,92.82,2025-07-25
WZRD,92.82,2025-07-25
BACQ,92.81,2025-07-25
BLUX,92.81,2025-07-25
MBOX,92.81,2025-07-25
UPWK,92.81,2025-07-25
PSCT,92.8,2025-07-25
AKAF,92.8,2025-07-25
NBSM,92.8,2025-07-25
EBND,92.8,2025-07-25
IHY,92.8,2025-07-25
FLQM,92.79,2025-07-25
DSTL,92.79,2025-07-25
VLTO,92.78,2025-07-25
HTUS,92.78,2025-07-25
PLPC,92.77,2025-07-25
BTT,92.77,2025-07-25
ELCV,92.77,2025-07-25
HDV,92.76,2025-07-25
MNSBP,92.75,2025-07-25
LCII,92.75,2025-07-25
AVUV,92.74,2025-07-25
UZD,92.74,2025-07-25
PRKS,92.74,2025-07-25
GRPZ,92.73,2025-07-25
DMAAU,92.72,2025-07-25
EMLC,92.72,2025-07-25
HLIO,92.7,2025-07-25
ABT,92.69,2025-07-25
AJAN,92.69,2025-07-25
VSTL,92.68,2025-07-25
KJUL,92.67,2025-07-25
HKND,92.67,2025-07-25
SEPM,92.67,2025-07-25
SUPL,92.67,2025-07-25
GQRE,92.67,2025-07-25
SRHQ,92.66,2025-07-25
EINC,92.66,2025-07-25
LB,92.65,2025-07-25
CPSL,92.65,2025-07-25
DNOW,92.65,2025-07-25
TSLR,92.65,2025-07-25
XLB,92.64,2025-07-25
SVV,92.64,2025-07-25
SBFG,92.63,2025-07-25
USVM,92.63,2025-07-25
MSSM,92.63,2025-07-25
TJAN,92.63,2025-07-25
LOAN,92.63,2025-07-25
UVSP,92.62,2025-07-25
CDC,92.62,2025-07-25
JOJO,92.61,2025-07-25
CDL,92.6,2025-07-25
TJUL,92.6,2025-07-25
SAR,92.6,2025-07-25
GMOM,92.6,2025-07-25
SPLV,92.6,2025-07-25
CVY,92.59,2025-07-25
BGY,92.59,2025-07-25
LFMDP,92.59,2025-07-25
NRT,92.59,2025-07-25
FOR,92.57,2025-07-25
OCTM,92.56,2025-07-25
NOBL,92.56,2025-07-25
SSB,92.55,2025-07-25
JOE,92.55,2025-07-25
CRMT,92.54,2025-07-25
ABBV,92.54,2025-07-25
GSBC,92.54,2025-07-25
CVRD,92.54,2025-07-25
ABLG,92.53,2025-07-25
QMOM,92.52,2025-07-25
XRLV,92.52,2025-07-25
XP,92.51,2025-07-25
KSEP,92.51,2025-07-25
SAUG,92.51,2025-07-25
BALL,92.5,2025-07-25
MBNKO,92.5,2025-07-25
BGH,92.5,2025-07-25
JAZZ,92.5,2025-07-25
DIVY,92.49,2025-07-25
CASS,92.49,2025-07-25
USAI,92.49,2025-07-25
BMVP,92.49,2025-07-25
BKCI,92.49,2025-07-25
BALT,92.49,2025-07-25
UDN,92.48,2025-07-25
FTLS,92.48,2025-07-25
QRVO,92.47,2025-07-25
AMTM,92.47,2025-07-25
SDOG,92.47,2025-07-25
DMAX,92.47,2025-07-25
SOFL,92.47,2025-07-25
ARLP,92.47,2025-07-25
CPSO,92.46,2025-07-25
F,92.46,2025-07-25
FRBA,92.45,2025-07-25
NBCM,92.45,2025-07-25
FGFPP,92.45,2025-07-25
VLYPP,92.45,2025-07-25
DFH,92.45,2025-07-25
EZPW,92.44,2025-07-25
QVOY,92.44,2025-07-25
USNG,92.44,2025-07-25
MEDI,92.44,2025-07-25
SMIG,92.43,2025-07-25
COWZ,92.43,2025-07-25
SGA,92.42,2025-07-25
PFI,92.42,2025-07-25
ZOCT,92.42,2025-07-25
FYEE,92.42,2025-07-25
AOK,92.41,2025-07-25
CPSN,92.41,2025-07-25
LIN,92.41,2025-07-25
SVAL,92.41,2025-07-25
BAYA,92.41,2025-07-25
BEAG,92.4,2025-07-25
DIVN,92.4,2025-07-25
TSPY,92.4,2025-07-25
SVII,92.4,2025-07-25
CEFS,92.39,2025-07-25
SFBS,92.39,2025-07-25
DSMC,92.39,2025-07-25
RUSHA,92.39,2025-07-25
ISD,92.39,2025-07-25
KHPI,92.38,2025-07-25
TBFC,92.37,2025-07-25
TROW,92.36,2025-07-25
HFND,92.36,2025-07-25
GNTX,92.36,2025-07-25
ECCC,92.35,2025-07-25
ACNB,92.35,2025-07-25
BFST,92.34,2025-07-25
MACI,92.34,2025-07-25
OACC,92.34,2025-07-25
CFBK,92.33,2025-07-25
AACT,92.33,2025-07-25
EBIT,92.33,2025-07-25
TREX,92.32,2025-07-25
ZNOV,92.32,2025-07-25
MBUU,92.32,2025-07-25
PALC,92.31,2025-07-25
AMID,92.31,2025-07-25
SRCE,92.31,2025-07-25
RHP,92.31,2025-07-25
SQLV,92.28,2025-07-25
FPF,92.28,2025-07-25
ILF,92.28,2025-07-25
GLCR,92.27,2025-07-25
CPSD,92.27,2025-07-25
PBDC,92.27,2025-07-25
HNW,92.26,2025-07-25
NOVM,92.26,2025-07-25
CNOB,92.25,2025-07-25
KRC,92.25,2025-07-25
BTX,92.24,2025-07-25
WLAC,92.24,2025-07-25
FBLA,92.24,2025-07-25
BOBP,92.23,2025-07-25
CIM,92.23,2025-07-25
DUK,92.23,2025-07-25
SQFT,92.23,2025-07-25
KAPR,92.22,2025-07-25
PSTR,92.22,2025-07-25
COMB,92.22,2025-07-25
TAPR,92.21,2025-07-25
IJT,92.2,2025-07-25
OFSSH,92.2,2025-07-25
PCEF,92.2,2025-07-25
CUB,92.2,2025-07-25
HXL,92.19,2025-07-25
EVN,92.19,2025-07-25
SW,92.19,2025-07-25
SCDV,92.19,2025-07-25
GDL,92.18,2025-07-25
RDIV,92.18,2025-07-25
AXSM,92.18,2025-07-25
CPRJ,92.18,2025-07-25
INCM,92.18,2025-07-25
ASG,92.18,2025-07-25
QAI,92.17,2025-07-25
TPHE,92.17,2025-07-25
ANGO,92.17,2025-07-25
AOCT,92.17,2025-07-25
OXSQG,92.15,2025-07-25
CZWI,92.15,2025-07-25
EAOK,92.15,2025-07-25
ZDEK,92.15,2025-07-25
POLE,92.14,2025-07-25
EURK,92.14,2025-07-25
HUMN,92.13,2025-07-25
IGE,92.13,2025-07-25
TJUN,92.13,2025-07-25
DLHC,92.12,2025-07-25
YBTC,92.12,2025-07-25
TRTY,92.12,2025-07-25
LEGT,92.12,2025-07-25
BAFN,92.12,2025-07-25
FBYD,92.11,2025-07-25
KBWP,92.1,2025-07-25
AIV,92.1,2025-07-25
TTEK,92.09,2025-07-25
ANSC,92.09,2025-07-25
JPSE,92.09,2025-07-25
GIC,92.09,2025-07-25
ATIIU,92.08,2025-07-25
TPYP,92.08,2025-07-25
RAC,92.08,2025-07-25
GHY,92.08,2025-07-25
SNDR,92.07,2025-07-25
CPNM,92.06,2025-07-25
OASC,92.05,2025-07-25
XJR,92.05,2025-07-25
CPSY,92.05,2025-07-25
MBSX,92.05,2025-07-25
PMJA,92.05,2025-07-25
VAMO,92.04,2025-07-25
EVT,92.04,2025-07-25
COLL,92.04,2025-07-25
FUND,92.04,2025-07-25
DVLU,92.04,2025-07-25
DRGN,92.03,2025-07-25
USAF,92.03,2025-07-25
WLACU,92.03,2025-07-25
FAAR,92.03,2025-07-25
CSIQ,92.03,2025-07-25
SPYI,92.02,2025-07-25
DUKX,92.02,2025-07-25
PEX,92.02,2025-07-25
EDGH,92.02,2025-07-25
WEST,92.01,2025-07-25
LW,92.01,2025-07-25
BUFS,92.01,2025-07-25
CCCXU,92.01,2025-07-25
ISMD,92.01,2025-07-25
BYRE,92.01,2025-07-25
BGR,92.0,2025-07-25
VIOG,92.0,2025-07-25
CTIF,92.0,2025-07-25
GYLD,92.0,2025-07-25
SLYG,91.99,2025-07-25
SMWB,91.99,2025-07-25
METCZ,91.99,2025-07-25
ESMV,91.99,2025-07-25
FORL,91.98,2025-07-25
ARP,91.98,2025-07-25
BAMY,91.98,2025-07-25
NYMTL,91.98,2025-07-25
ADM,91.97,2025-07-25
IPCXU,91.97,2025-07-25
ACA,91.97,2025-07-25
ZJAN,91.97,2025-07-25
VIOO,91.96,2025-07-25
DHSB,91.96,2025-07-25
DBB,91.95,2025-07-25
ETB,91.95,2025-07-25
ENFR,91.95,2025-07-25
KVYO,91.95,2025-07-25
GABC,91.94,2025-07-25
SDHY,91.94,2025-07-25
CMDY,91.94,2025-07-25
BVAL,91.93,2025-07-25
FBIOP,91.92,2025-07-25
XMLV,91.92,2025-07-25
URE,91.92,2025-07-25
FGSI,91.92,2025-07-25
PTNQ,91.92,2025-07-25
BANR,91.91,2025-07-25
FLAO,91.91,2025-07-25
ANIP,91.91,2025-07-25
BCD,91.91,2025-07-25
JXN,91.9,2025-07-25
CNO,91.9,2025-07-25
MPRO,91.9,2025-07-25
MPWR,91.89,2025-07-25
NVIR,91.88,2025-07-25
PCH,91.88,2025-07-25
LAMR,91.87,2025-07-25
HSIC,91.87,2025-07-25
NBBK,91.87,2025-07-25
SMMV,91.86,2025-07-25
VRTS,91.86,2025-07-25
MTDR,91.86,2025-07-25
BHP,91.86,2025-07-25
IGLD,91.85,2025-07-25
DECM,91.85,2025-07-25
LALT,91.83,2025-07-25
AGNCP,91.83,2025-07-25
CPRA,91.82,2025-07-25
SIXH,91.82,2025-07-25
NXPI,91.82,2025-07-25
QMID,91.82,2025-07-25
HVII,91.81,2025-07-25
KIE,91.8,2025-07-25
FXB,91.8,2025-07-25
IYR,91.8,2025-07-25
FFOX,91.8,2025-07-25
SCAP,91.8,2025-07-25
IHDG,91.8,2025-07-25
PMFB,91.8,2025-07-25
GSG,91.8,2025-07-25
CODA,91.8,2025-07-25
STOX,91.8,2025-07-25
RPAR,91.79,2025-07-25
NETD,91.79,2025-07-25
CBOJ,91.79,2025-07-25
BCI,91.79,2025-07-25
UPAR,91.78,2025-07-25
AFSM,91.78,2025-07-25
FTAIM,91.78,2025-07-25
TTSH,91.77,2025-07-25
WMG,91.77,2025-07-25
SLRC,91.77,2025-07-25
CPSR,91.77,2025-07-25
GHYG,91.77,2025-07-25
KAI,91.76,2025-07-25
CPF,91.76,2025-07-25
LEA,91.76,2025-07-25
NIQ,91.76,2025-07-25
ASUR,91.76,2025-07-25
AVRE,91.76,2025-07-25
LFSC,91.75,2025-07-25
MVFD,91.75,2025-07-25
VGSR,91.74,2025-07-25
DFGR,91.74,2025-07-25
BWX,91.73,2025-07-25
VET,91.73,2025-07-25
TXN,91.73,2025-07-25
JMM,91.73,2025-07-25
MLAC,91.73,2025-07-25
SMLV,91.72,2025-07-25
GPOR,91.72,2025-07-25
JLS,91.72,2025-07-25
JHI,91.72,2025-07-25
DRDB,91.71,2025-07-25
IMPPP,91.71,2025-07-25
TWOD,91.71,2025-07-25
TBF,91.71,2025-07-25
RSMV,91.71,2025-07-25
FOXY,91.7,2025-07-25
CPSF,91.7,2025-07-25
ZFEB,91.7,2025-07-25
MARB,91.7,2025-07-25
GIG,91.69,2025-07-25
AWF,91.69,2025-07-25
PINC,91.69,2025-07-25
ZMAR,91.68,2025-07-25
RANG,91.68,2025-07-25
PMMR,91.67,2025-07-25
PDD,91.66,2025-07-25
GSKH,91.66,2025-07-25
SPRC,91.66,2025-07-25
ARL,91.65,2025-07-25
KXI,91.65,2025-07-25
PAI,91.65,2025-07-25
XLRE,91.64,2025-07-25
TURF,91.64,2025-07-25
SAIL,91.63,2025-07-25
ACTV,91.63,2025-07-25
NPACU,91.63,2025-07-25
WSBF,91.62,2025-07-25
FLC,91.62,2025-07-25
OCCIN,91.62,2025-07-25
PCIG,91.61,2025-07-25
PARAA,91.61,2025-07-25
KYN,91.6,2025-07-25
DCMT,91.6,2025-07-25
FERA,91.6,2025-07-25
BGB,91.59,2025-07-25
BITO,91.59,2025-07-25
VLT,91.59,2025-07-25
HRI,91.59,2025-07-25
GOOP,91.58,2025-07-25
ROIV,91.58,2025-07-25
FYT,91.58,2025-07-25
QVMS,91.58,2025-07-25
LPAA,91.58,2025-07-25
QUSA,91.58,2025-07-25
FVN,91.57,2025-07-25
FGMCU,91.57,2025-07-25
ZAPR,91.57,2025-07-25
SPSM,91.57,2025-07-25
SAJ,91.56,2025-07-25
SPKL,91.56,2025-07-25
DSCF,91.56,2025-07-25
DVOL,91.56,2025-07-25
DOV,91.56,2025-07-25
HALO,91.56,2025-07-25
AAM,91.55,2025-07-25
SOR,91.55,2025-07-25
IVOL,91.55,2025-07-25
IJR,91.54,2025-07-25
RSBA,91.54,2025-07-25
TRIN,91.54,2025-07-25
EICA,91.53,2025-07-25
LSAT,91.53,2025-07-25
CCEF,91.53,2025-07-25
FTBI,91.52,2025-07-25
ARB,91.52,2025-07-25
APD,91.52,2025-07-25
DURA,91.52,2025-07-25
MMAX,91.52,2025-07-25
JPC,91.52,2025-07-25
NUDV,91.51,2025-07-25
SFTY,91.51,2025-07-25
VTS,91.51,2025-07-25
VIOV,91.51,2025-07-25
EFC,91.51,2025-07-25
RSPM,91.5,2025-07-25
TACO,91.49,2025-07-25
JFLI,91.49,2025-07-25
FSHP,91.49,2025-07-25
FARX,91.49,2025-07-25
RFAI,91.49,2025-07-25
BUFC,91.48,2025-07-25
AMGN,91.48,2025-07-25
FCUS,91.48,2025-07-25
UCIB,91.47,2025-07-25
COAL,91.47,2025-07-25
ALRG,91.46,2025-07-25
PRK,91.46,2025-07-25
HYAC,91.46,2025-07-25
HFWA,91.46,2025-07-25
EAD,91.46,2025-07-25
FGMC,91.45,2025-07-25
JRI,91.44,2025-07-25
SVCC,91.44,2025-07-25
OBT,91.43,2025-07-25
ZIG,91.43,2025-07-25
CPSP,91.42,2025-07-25
ETD,91.42,2025-07-25
CHH,91.42,2025-07-25
NPFD,91.42,2025-07-25
EQX,91.42,2025-07-25
EQLT,91.42,2025-07-25
JEPQ,91.41,2025-07-25
MDPL,91.41,2025-07-25
FLG,91.41,2025-07-25
GSC,91.41,2025-07-25
SRET,91.4,2025-07-25
CTSH,91.4,2025-07-25
TBMC,91.4,2025-07-25
BTZ,91.39,2025-07-25
DMAA,91.39,2025-07-25
KVHI,91.39,2025-07-25
BP,91.39,2025-07-25
CSWC,91.38,2025-07-25
WTMF,91.38,2025-07-25
MDU,91.37,2025-07-25
SPG,91.37,2025-07-25
WTIP,91.37,2025-07-25
PFO,91.37,2025-07-25
FFIN,91.36,2025-07-25
QDIV,91.36,2025-07-25
FTHI,91.36,2025-07-25
FEBM,91.36,2025-07-25
FTIF,91.36,2025-07-25
POWWP,91.36,2025-07-25
SVCCU,91.35,2025-07-25
JANM,91.35,2025-07-25
PMAP,91.35,2025-07-25
GQI,91.34,2025-07-25
AI,91.34,2025-07-25
EXLS,91.34,2025-07-25
SELF,91.34,2025-07-25
ROP,91.34,2025-07-25
IJS,91.33,2025-07-25
PII,91.32,2025-07-25
BEPJ,91.32,2025-07-25
VACH,91.32,2025-07-25
PFN,91.31,2025-07-25
IBAC,91.3,2025-07-25
AIFE,91.3,2025-07-25
SMLR,91.3,2025-07-25
DFP,91.3,2025-07-25
APXM,91.29,2025-07-25
UMI,91.29,2025-07-25
MLPX,91.29,2025-07-25
WDI,91.29,2025-07-25
VDC,91.27,2025-07-25
PRAE,91.27,2025-07-25
CBTY,91.27,2025-07-25
TAVI,91.27,2025-07-25
BRKL,91.26,2025-07-25
TIER,91.25,2025-07-25
BKV,91.25,2025-07-25
CIVB,91.25,2025-07-25
AUGO,91.25,2025-07-25
OHI,91.24,2025-07-25
AGNCL,91.24,2025-07-25
FULT,91.24,2025-07-25
BUYW,91.23,2025-07-25
RSPR,91.23,2025-07-25
QUAD,91.22,2025-07-25
HYGI,91.21,2025-07-25
AFSC,91.21,2025-07-25
WES,91.21,2025-07-25
SDHIU,91.21,2025-07-25
AMED,91.2,2025-07-25
RIV,91.19,2025-07-25
LGHT,91.19,2025-07-25
FLQS,91.19,2025-07-25
EMB,91.18,2025-07-25
IBHL,91.18,2025-07-25
AIG,91.18,2025-07-25
ARGX,91.18,2025-07-25
TGNA,91.18,2025-07-25
NMAI,91.18,2025-07-25
RYAN,91.18,2025-07-25
AMAX,91.17,2025-07-25
FVRR,91.17,2025-07-25
NBOS,91.16,2025-07-25
JPRE,91.15,2025-07-25
ERET,91.15,2025-07-25
PSF,91.15,2025-07-25
RVT,91.15,2025-07-25
QVAL,91.15,2025-07-25
PTA,91.15,2025-07-25
TXT,91.15,2025-07-25
WSO,91.14,2025-07-25
MTD,91.14,2025-07-25
STE,91.13,2025-07-25
EPD,91.13,2025-07-25
EMES,91.13,2025-07-25
IDX,91.12,2025-07-25
TDW,91.12,2025-07-25
OUSM,91.12,2025-07-25
FSTA,91.11,2025-07-25
CMCI,91.11,2025-07-25
SNPD,91.11,2025-07-25
PTLC,91.11,2025-07-25
KDEC,91.11,2025-07-25
MRVL,91.1,2025-07-25
AEMS,91.09,2025-07-25
IYLD,91.09,2025-07-25
ISPY,91.09,2025-07-25
HNDL,91.09,2025-07-25
FLSP,91.09,2025-07-25
SLYV,91.09,2025-07-25
TEXN,91.08,2025-07-25
BFRZ,91.08,2025-07-25
RDAC,91.07,2025-07-25
PGR,91.07,2025-07-25
QQQA,91.07,2025-07-25
TPVG,91.06,2025-07-25
ROSC,91.06,2025-07-25
AACB,91.06,2025-07-25
DOX,91.06,2025-07-25
TYL,91.06,2025-07-25
INGR,91.06,2025-07-25
NRES,91.06,2025-07-25
RNTY,91.06,2025-07-25
OSCV,91.05,2025-07-25
IAK,91.05,2025-07-25
HOMB,91.05,2025-07-25
NDSN,91.04,2025-07-25
EDN,91.03,2025-07-25
EPHE,91.03,2025-07-25
DRAY,91.03,2025-07-25
BIZD,91.03,2025-07-25
JGH,91.02,2025-07-25
HTEC,91.02,2025-07-25
BOXX,91.02,2025-07-25
YHNA,91.01,2025-07-25
INKM,91.01,2025-07-25
ETV,91.0,2025-07-25
GBXB,91.0,2025-07-25
TMP,91.0,2025-07-25
ZTOP,91.0,2025-07-25
PFXNZ,91.0,2025-07-25
PTIN,91.0,2025-07-25
KFII,90.99,2025-07-25
CSPF,90.99,2025-07-25
CLH,90.98,2025-07-25
DX,90.98,2025-07-25
EMHY,90.98,2025-07-25
MRGR,90.97,2025-07-25
FSUN,90.97,2025-07-25
ASBA,90.96,2025-07-25
ICF,90.96,2025-07-25
RSPA,90.96,2025-07-25
XTR,90.96,2025-07-25
MCI,90.96,2025-07-25
MEC,90.95,2025-07-25
JEMB,90.95,2025-07-25
FILL,90.95,2025-07-25
HTH,90.94,2025-07-25
PMTW,90.94,2025-07-25
ATLO,90.93,2025-07-25
LYRA,90.93,2025-07-25
NDIV,90.93,2025-07-25
CPRO,90.92,2025-07-25
BWBBP,90.92,2025-07-25
IGA,90.92,2025-07-25
SPXM,90.92,2025-07-25
SNCY,90.91,2025-07-25
WSBK,90.91,2025-07-25
TACHU,90.91,2025-07-25
IQSZ,90.91,2025-07-25
RVSB,90.91,2025-07-25
SXI,90.91,2025-07-25
VEMY,90.9,2025-07-25
TDSB,90.9,2025-07-25
BIPJ,90.9,2025-07-25
ATMP,90.9,2025-07-25
VNIE,90.89,2025-07-25
DCI,90.89,2025-07-25
BGLD,90.89,2025-07-25
TOAK,90.88,2025-07-25
ECCV,90.87,2025-07-25
FXZ,90.87,2025-07-25
USO,90.87,2025-07-25
FPEI,90.86,2025-07-25
MSII,90.86,2025-07-25
TVE,90.85,2025-07-25
REET,90.85,2025-07-25
XEMD,90.85,2025-07-25
TAK,90.85,2025-07-25
DGCB,90.84,2025-07-25
FREL,90.84,2025-07-25
SOJF,90.84,2025-07-25
IHI,90.84,2025-07-25
DTRE,90.83,2025-07-25
EVMT,90.83,2025-07-25
VLYPO,90.83,2025-07-25
HTFC,90.83,2025-07-25
QBUL,90.82,2025-07-25
AAL,90.82,2025-07-25
PHD,90.82,2025-07-25
FCFS,90.81,2025-07-25
TH,90.81,2025-07-25
YSPY,90.81,2025-07-25
UXRP,90.81,2025-07-25
OVS,90.8,2025-07-25
AMRX,90.8,2025-07-25
GRBK,90.8,2025-07-25
SDRL,90.8,2025-07-25
JEF,90.8,2025-07-25
KRBN,90.79,2025-07-25
WDNA,90.79,2025-07-25
VWOB,90.79,2025-07-25
CPRY,90.77,2025-07-25
BFIX,90.76,2025-07-25
HAFN,90.76,2025-07-25
XSHQ,90.76,2025-07-25
LCCCU,90.76,2025-07-25
PQDI,90.76,2025-07-25
