Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,pct_below_52wh,pct_of_52wh
7020,IEAGU,10.22,3579.0,Financial Services,Shell Companies,24.0,,,,922942.0,161670.0,10.32,10.19,,Yes,0.968992248062012,99.03100775193798
7021,BANX,20.77,51171.0,Financial Services,Asset Management,24.0,17.0,22.0,32.0,39929.0,41020.0,23.67,17.99,162221216.0,No,12.251795521757506,87.7482044782425
7022,SECR,25.89,4444.0,ETF,ETF,24.0,43.0,27.0,24.0,10337.0,11290.0,26.53,25.52,,No,2.412363362231438,97.58763663776855
7023,EVG,11.06,50056.0,Financial Services,Asset Management,24.0,32.0,36.0,20.0,44318.0,46440.0,11.45,10.25,148833392.0,No,3.406113537117893,96.59388646288211
7024,XLFI,24.54,7234.0,ETF,ETF,24.0,23.0,30.0,33.0,4621.0,5770.0,25.48,24.01,,No,3.6891679748822654,96.31083202511773
7025,AOTG,50.5,10049.0,ETF,ETF,24.0,11.0,11.0,19.0,11281.0,13920.0,59.42,32.95,,No,15.011780545270955,84.98821945472905
7026,TACOU,10.33,610.0,Financial Services,Shell Companies,24.0,32.0,27.0,18.0,4232.0,1360.0,11.26,10.1,,No,8.25932504440497,91.74067495559503
7027,VTIP,49.7,1614078.0,ETF,ETF,24.0,43.0,27.0,22.0,2525313.0,5416000.0,50.81,48.88,,No,2.184609328872268,97.81539067112773
7028,BBCQ,9.92,50333.0,,,24.0,,,,126642.0,126642.0,10.05,9.91,380266656.0,Yes,1.2935323383084654,98.70646766169153
7029,AEAQ,9.88,25084.0,,,24.0,,,,103033.0,103033.0,10.03,9.78,309359296.0,Yes,1.4955134596211224,98.50448654037888
7030,COSW,49.4,5445.0,ETF,ETF,24.0,88.0,37.0,,17339.0,6580.0,50.27,41.9,,No,1.7306544658842342,98.26934553411577
7031,NEWTP,23.99,1802.0,Financial Services,Banks - Regional,24.0,63.0,34.0,,15691.0,7680.0,24.85,22.51,,No,3.460764587525163,96.53923541247484
7032,PGX,11.34,4682464.0,ETF,ETF,24.0,37.0,27.0,27.0,4268149.0,3891210.0,11.92,10.7,,No,4.8657718120805376,95.13422818791946
7033,BCAT,14.83,746013.0,Financial Services,Asset Management,24.0,60.0,45.0,22.0,703398.0,896800.0,15.91,12.91,1553817216.0,No,6.78818353236958,93.21181646763043
7034,A,129.58,1923559.0,Healthcare,Diagnostics & Research,24.0,10.0,12.0,65.0,2005916.0,1758490.0,160.27,96.43,36735983616.0,No,19.148936170212764,80.85106382978724
7035,BSJQ,23.29,189312.0,ETF,ETF,24.0,32.0,28.0,24.0,308973.0,219650.0,23.51,22.32,,No,0.9357720119098358,99.06422798809015
7036,MSI,422.18,791738.0,Technology,Communication Equipment,24.0,85.0,62.0,16.0,1416013.0,1129330.0,492.22,359.36,70336831488.0,No,14.229409613587423,85.77059038641258
7037,ERH,11.95,35448.0,Financial Services,Asset Management,24.0,59.0,15.0,21.0,23657.0,25120.0,13.07,9.98,106275088.0,No,8.569242540168332,91.43075745983167
7038,ELV,338.98,1360146.0,Healthcare,Healthcare Plans,24.0,14.0,61.0,74.0,1629972.0,2438260.0,458.75,273.71,76330942464.0,No,26.107901907356947,73.89209809264305
7039,FFOG,43.68,52692.0,ETF,ETF,24.0,13.0,14.0,17.0,29854.0,49000.0,50.12,30.05,,No,12.84916201117318,87.15083798882682
7040,GXIG,25.3,4448.0,ETF,ETF,24.0,35.0,26.0,22.0,24029.0,21670.0,26.36,25.05,,No,4.021244309559934,95.97875569044007
7041,OCIO,35.66,5199.0,ETF,ETF,24.0,54.0,18.0,23.0,6968.0,2370.0,38.2,30.6,,No,6.64921465968588,93.35078534031412
7042,NAZ,11.98,13939.0,Financial Services,Asset Management,24.0,33.0,38.0,34.0,26478.0,21500.0,13.55,11.4,147072016.0,No,11.586715867158674,88.41328413284133
7043,RRC,36.57,2572619.0,Energy,Oil & Gas E&P,24.0,70.0,25.0,44.0,3128550.0,3291510.0,43.5,30.32,8710647808.0,No,15.93103448275862,84.06896551724138
7045,BEPJ,24.72,7984.0,,,24.0,23.0,22.0,28.0,6621.0,6970.0,26.09,21.06,,No,5.251054043694906,94.74894595630509
7046,JHAC,14.62,5698.0,ETF,ETF,24.0,18.0,17.0,25.0,1196.0,2560.0,15.76,11.64,,No,7.23350253807107,92.76649746192894
7047,IBID,25.9,178287.0,ETF,ETF,24.0,42.0,28.0,22.0,16580.0,28340.0,28.47,25.74,,No,9.027046013347384,90.97295398665261
7048,TWOD,25.52,15588.0,,,24.0,25.0,24.0,20.0,33762.0,23090.0,26.19,25.05,,No,2.558228331424214,97.44177166857578
7049,TBJL,19.97,179.0,ETF,ETF,24.0,40.0,24.0,30.0,7590.0,6110.0,20.66,19.22,,No,3.3397870280735784,96.66021297192641
7050,LANDO,20.03,8508.0,Real Estate,REIT - Specialty,24.0,67.0,40.0,33.0,20626.0,8790.0,20.9,18.5,,No,4.162679425837309,95.83732057416269
7051,QQXL,41.72,1591.0,ETF,ETF,24.0,16.0,15.0,,6495.0,3660.0,47.64,37.05,,No,12.42653232577666,87.57346767422334
7052,IYRI,49.86,79488.0,ETF,ETF,24.0,59.0,41.0,23.0,79862.0,78940.0,52.49,43.74,,No,5.010478186321208,94.98952181367879
7053,GDO,11.53,20196.0,Financial Services,Asset Management,24.0,26.0,27.0,19.0,31618.0,38510.0,12.15,10.29,86688152.0,No,5.102880658436222,94.89711934156378
7054,JHI,13.77,24753.0,Financial Services,Asset Management,24.0,43.0,27.0,20.0,24527.0,20720.0,14.51,11.61,120412432.0,No,5.099931082012406,94.9000689179876
7055,BNDW,68.98,122189.0,ETF,ETF,24.0,35.0,26.0,23.0,138665.0,183100.0,70.36,67.84,,No,1.9613416714042005,98.0386583285958
7056,IBIC,25.65,160238.0,ETF,ETF,24.0,42.0,29.0,23.0,23367.0,38000.0,26.08,25.5,,No,1.6487730061349686,98.35122699386503
7057,SOJF,25.83,22062.0,,,24.0,52.0,31.0,23.0,50398.0,53780.0,26.61,24.92,,No,2.9312288613303314,97.06877113866967
7058,JXX,25.77,7779.0,ETF,ETF,24.0,12.0,15.0,19.0,6175.0,9770.0,29.2,18.75,,No,11.746575342465752,88.25342465753425
7059,FITBP,24.65,4444.0,Financial Services,Banks - Regional,24.0,51.0,25.0,34.0,9103.0,10030.0,25.5,23.04,,No,3.333333333333339,96.66666666666666
7060,XOMAO,25.25,1874.0,Healthcare,Biotechnology,24.0,30.0,27.0,22.0,6534.0,2560.0,25.76,23.32,,No,1.9798136645962792,98.02018633540372
7061,OFG,40.94,186276.0,Financial Services,Banks - Regional,24.0,26.0,49.0,20.0,286978.0,474000.0,46.11,33.15,1799526656.0,No,11.212318369117332,88.78768163088266
7062,CCSB,20.23,5002.0,ETF,ETF,24.0,39.0,36.0,21.0,4077.0,4730.0,23.36,19.15,,No,13.398972602739722,86.60102739726028
7063,SOCL,51.52,3710.0,ETF,ETF,24.0,11.0,14.0,13.0,12601.0,16140.0,63.93,37.5,,No,19.41185671828562,80.58814328171438
7064,RWT,5.66,1093965.0,Real Estate,REIT - Mortgage,24.0,70.0,64.0,22.0,1401729.0,1234240.0,6.73,4.68,731404800.0,No,15.898959881129276,84.10104011887073
7065,EDGF,24.72,90583.0,ETF,ETF,24.0,39.0,27.0,23.0,100604.0,175520.0,27.28,23.81,,No,9.384164222873908,90.6158357771261
7066,DDTF,19.26,36487.0,ETF,ETF,24.0,,,,162475.0,162475.0,19.64,19.0,,No,1.934826883910382,98.06517311608962
7067,BNJ,15.66,9563.0,,,24.0,58.0,39.0,24.0,20195.0,19590.0,16.49,14.5,,No,5.033353547604599,94.9666464523954
7068,CRF,7.79,1055262.0,Financial Services,Asset Management,23.0,19.0,20.0,23.0,1458736.0,1477620.0,8.94,5.7,1199071104.0,No,12.863534675615206,87.13646532438479
7069,RMIF,24.82,53.0,ETF,ETF,23.0,31.0,29.0,23.0,4622.0,1850.0,25.38,23.57,,No,2.2064617809298612,97.79353821907014
7070,RM,35.55,86513.0,Financial Services,Credit Services,23.0,15.0,12.0,40.0,54972.0,58950.0,46.0,25.41,345290240.0,No,22.71739130434783,77.28260869565217
7071,DRKY,20.5,28945.0,ETF,ETF,23.0,13.0,20.0,,25106.0,44100.0,22.72,19.5,,No,9.771126760563376,90.22887323943662
7072,QQEW,134.51,27541.0,ETF,ETF,23.0,14.0,17.0,22.0,43673.0,49830.0,146.54,104.28,,No,8.209362631363451,91.79063736863655
7073,RLTY,15.18,55576.0,Financial Services,Asset Management,23.0,61.0,42.0,20.0,84208.0,94750.0,16.25,12.9,253846128.0,No,6.584615384615386,93.41538461538461
7074,GSRF,10.03,27293.0,Financial Services,Shell Companies,23.0,42.0,29.0,,70486.0,125000.0,10.2,9.96,294937152.0,No,1.6666666666666659,98.33333333333334
7076,BLZR,10.1,42629.0,,,23.0,49.0,28.0,,84763.0,202160.0,10.17,10.01,347187520.0,No,0.6882989183874167,99.31170108161258
7077,PVI,24.73,3874.0,ETF,ETF,23.0,30.0,27.0,23.0,7313.0,5870.0,25.27,24.56,,No,2.1369212504946544,97.86307874950535
7078,PSA,287.0,531129.0,Real Estate,REIT - Industrial,23.0,78.0,51.0,33.0,1136054.0,987000.0,322.49,256.54,50357882880.0,No,11.004992402865208,88.99500759713479
7079,CLOZ,26.53,662487.0,ETF,ETF,23.0,32.0,30.0,22.0,506773.0,494650.0,27.21,25.08,,No,2.499081220139653,97.50091877986034
7080,BIII,9.93,27227.0,Financial Services,Shell Companies,23.0,,,,223133.0,223133.0,10.02,9.92,228390000.0,Yes,0.8982035928143698,99.10179640718563
7081,CORB,29.89,94593.0,ETF,ETF,23.0,33.0,,,93950.0,66690.0,30.24,29.73,,No,1.1574074074074003,98.84259259259261
7082,PGZ,10.32,28351.0,Financial Services,Asset Management,23.0,58.0,29.0,20.0,27572.0,31170.0,10.76,9.24,69083216.0,No,4.0892193308550135,95.91078066914498
7085,NURE,28.92,3601.0,ETF,ETF,23.0,61.0,56.0,33.0,5585.0,4800.0,32.8,26.06,,No,11.829268292682913,88.17073170731709
7087,ILS,20.03,154767.0,ETF,ETF,23.0,35.0,25.0,26.0,34739.0,33960.0,22.76,19.68,,No,11.994727592267136,88.00527240773286
7088,ONEH,24.82,1.0,ETF,ETF,23.0,,,,60.0,60.0,25.0,24.82,,No,0.7199999999999989,99.28
7089,EFC,13.0,1497002.0,Real Estate,REIT - Mortgage,23.0,18.0,18.0,37.0,1923893.0,3807700.0,14.4,11.12,1620437248.0,No,9.722222222222223,90.27777777777779
7090,LLDR,45.6,317.0,ETF,ETF,23.0,29.0,26.0,26.0,888.0,570.0,48.13,43.66,,No,5.256596717224187,94.74340328277582
7091,BAMU,25.2,9079.0,ETF,ETF,23.0,39.0,27.0,23.0,15995.0,10790.0,25.48,24.99,,No,1.0989010989011034,98.90109890109889
7092,KPHO,25.14,11493.0,ETF,ETF,23.0,45.0,,,10900.0,15060.0,26.24,23.54,,No,4.1920731707317,95.8079268292683
7093,MLCIL,24.15,2289.0,,,23.0,,,,25300.0,25300.0,24.5,23.95,,Yes,1.4285714285714344,98.57142857142857
7094,IBHG,22.23,62561.0,ETF,ETF,23.0,29.0,28.0,22.0,190214.0,121080.0,22.56,21.19,,No,1.462765957446801,98.5372340425532
7095,TYLD,25.24,600.0,ETF,ETF,23.0,39.0,27.0,24.0,4834.0,3720.0,25.56,25.05,,No,1.2519561815336475,98.74804381846636
7096,SPTL,26.54,4686609.0,ETF,ETF,23.0,30.0,26.0,28.0,7392432.0,6521780.0,28.14,25.17,,No,5.685856432125093,94.31414356787491
7098,EXR,140.01,1062475.0,Real Estate,REIT - Industrial,23.0,66.0,58.0,33.0,1280867.0,1431180.0,162.77,121.03,31026417664.0,No,13.98292068563004,86.01707931436997
7099,MMLG,33.21,3534.0,ETF,ETF,23.0,14.0,15.0,18.0,11165.0,9860.0,37.66,22.92,,No,11.816250663834296,88.1837493361657
7101,CCZ,63.84,1.0,,,23.0,62.0,23.0,45.0,47.0,20.0,68.41,53.14,60471418880.0,No,6.680309896213994,93.319690103786
7102,RNTY,50.09,1379.0,ETF,ETF,23.0,60.0,45.0,24.0,1255.0,1690.0,53.02,48.47,,No,5.526216522067143,94.47378347793286
7103,KRSP,10.34,26.0,,,23.0,39.0,,,35074.0,115870.0,10.7,10.21,475666880.0,No,3.3644859813084063,96.6355140186916
7104,TACO,10.21,2787.0,Financial Services,Shell Companies,23.0,49.0,34.0,21.0,59947.0,86120.0,11.32,10.11,383066464.0,No,9.805653710247345,90.19434628975266
7105,IBHF,23.06,168010.0,ETF,ETF,23.0,34.0,27.0,23.0,348200.0,234240.0,23.45,22.25,,No,1.6631130063965909,98.33688699360341
7106,GXPD,25.69,233617.0,ETF,ETF,23.0,18.0,17.0,41.0,45236.0,82660.0,27.87,23.79,,No,7.822030857552923,92.17796914244708
7107,THRV,24.84,9338.0,ETF,ETF,23.0,46.0,27.0,,1821.0,3900.0,26.07,24.62,,No,4.718066743383201,95.2819332566168
7109,GJR,24.75,600.0,,,23.0,30.0,28.0,24.0,781.0,1280.0,25.95,24.45,,No,4.6242774566473965,95.37572254335261
7110,TOS,25.1,,ETF,ETF,23.0,,,,100.0,100.0,25.25,24.17,,No,0.5940594059405885,99.40594059405942
7111,VUSG,58.59,10788.0,ETF,ETF,23.0,17.0,,,19698.0,10510.0,62.47,57.27,,No,6.210981271010078,93.78901872898993
7112,IFED,43.68,1589.0,ETF,ETF,23.0,15.0,17.0,20.0,188.0,100.0,52.0,34.3,,No,16.0,84.0
7113,JRS,7.96,67934.0,Financial Services,Asset Management,23.0,69.0,32.0,42.0,94670.0,76560.0,8.92,6.56,229984080.0,No,10.762331838565022,89.23766816143498
7114,ORLY,94.22,10263411.0,Consumer Cyclical,Auto Parts,23.0,63.0,27.0,13.0,5634640.0,6859350.0,108.72,85.55,79531483136.0,No,13.33701250919794,86.66298749080205
7115,NMFCZ,25.16,4826.0,,,23.0,26.0,26.0,22.0,12211.0,10740.0,25.82,25.01,,No,2.556158017041054,97.44384198295894
7116,TFLR,51.06,88091.0,ETF,ETF,23.0,27.0,27.0,22.0,67001.0,84990.0,52.17,48.65,,No,2.127659574468084,97.87234042553192
7117,PRH,24.98,28003.0,,,23.0,32.0,30.0,20.0,23500.0,19200.0,26.14,23.59,,No,4.437643458301454,95.56235654169855
7118,IQV,187.49,3140676.0,Healthcare,Diagnostics & Research,23.0,4.0,13.0,44.0,1434186.0,2100650.0,247.05,134.65,31929548800.0,No,24.10848006476422,75.89151993523579
7119,SO,90.08,4166439.0,Utilities,Utilities - Regulated Electric,23.0,66.0,25.0,16.0,5614026.0,5784620.0,100.84,83.09,99187531776.0,No,10.670368901229676,89.32963109877032
7120,ONCH,10.21,61420.0,Financial Services,Shell Companies,23.0,31.0,25.0,,47719.0,107620.0,10.63,10.16,220153120.0,No,3.951081843838193,96.04891815616182
7121,RBIL,49.76,10020.0,ETF,ETF,23.0,37.0,28.0,22.0,11173.0,9160.0,50.98,49.49,,No,2.393095331502548,97.60690466849745
7122,CRAI,184.96,188592.0,Industrials,Consulting Services,23.0,9.0,22.0,21.0,106481.0,139970.0,227.29,152.57,1217793920.0,No,18.623784592370974,81.37621540762903
7123,WTLS,51.51,943.0,ETF,ETF,23.0,,,,18110.0,18110.0,52.76,50.49,,No,2.3692191053828657,97.63078089461713
7124,CHSCO,26.34,5765.0,Consumer Defensive,Farm Products,23.0,47.0,27.0,21.0,21481.0,21730.0,27.35,25.61,,No,3.6928702010968975,96.3071297989031
7125,BCI,21.08,850773.0,ETF,ETF,23.0,71.0,18.0,37.0,1255734.0,1718260.0,23.37,19.45,,No,9.798887462558847,90.20111253744115
7126,BDCI,10.09,22442.0,Financial Services,Shell Companies,23.0,42.0,26.0,,87645.0,139490.0,10.26,10.0,350593888.0,No,1.6569200779727087,98.34307992202729
7127,EG,328.39,325289.0,Financial Services,Insurance - Reinsurance,23.0,27.0,47.0,26.0,389491.0,381380.0,370.21,302.44,13785174016.0,No,11.296291294130357,88.70370870586964
7128,LVLN,24.89,229.0,ETF,ETF,23.0,25.0,,,18557.0,48770.0,25.36,24.8,,No,1.853312302839112,98.14668769716089
7129,FDTX,38.39,18592.0,ETF,ETF,23.0,12.0,14.0,19.0,17088.0,18300.0,43.8,26.71,,No,12.351598173515974,87.64840182648402
7130,HYBX,30.12,3422.0,ETF,ETF,23.0,29.0,27.0,21.0,3267.0,2190.0,30.94,28.67,,No,2.650290885585004,97.34970911441499
7131,HLXC,10.18,15787.0,,,23.0,,,,682760.0,682760.0,10.36,10.17,218844560.0,Yes,1.7374517374517346,98.26254826254826
7132,DVUT,25.63,2220.0,ETF,ETF,23.0,72.0,18.0,22.0,91.0,50.0,29.6,23.45,,No,13.41216216216217,86.58783783783784
7134,NDAQ,84.83,9814667.0,Financial Services,Financial Data & Stock Exchanges,23.0,8.0,26.0,12.0,3725845.0,6070080.0,101.79,64.84,48675053568.0,No,16.661754592789084,83.33824540721092
7135,XELLL,24.86,33729.0,,,23.0,28.0,27.0,,98968.0,55160.0,25.59,24.69,,No,2.852676826885504,97.1473231731145
7136,PFLD,19.73,75526.0,ETF,ETF,23.0,45.0,36.0,30.0,127413.0,124340.0,20.86,19.23,,No,5.417066155321184,94.58293384467882
7137,ZKP,9.86,99265.0,,,23.0,,,,20700.0,20700.0,10.04,9.86,385460288.0,Yes,1.7928286852589614,98.20717131474103
7138,TMFG,29.73,4739.0,ETF,ETF,23.0,20.0,24.0,20.0,15396.0,13720.0,31.1,24.86,,No,4.405144694533765,95.59485530546623
7139,VGLT,55.92,1782432.0,ETF,ETF,23.0,30.0,25.0,26.0,2353809.0,2656340.0,59.46,53.18,,No,5.9535822401614515,94.04641775983855
7140,JMM,6.12,2743.0,Financial Services,Asset Management,23.0,55.0,28.0,17.0,13408.0,4520.0,6.52,5.68,57909580.0,No,6.134969325153366,93.86503067484664
7141,NVIT,48.9,2374.0,ETF,ETF,23.0,23.0,,,4246.0,5950.0,52.27,45.67,,No,6.447292902238385,93.55270709776161
7142,PFRL,49.41,25675.0,ETF,ETF,23.0,29.0,27.0,22.0,13075.0,11970.0,50.65,45.19,,No,2.448173741362294,97.5518262586377
7143,CSHP,99.14,983.0,ETF,ETF,23.0,37.0,28.0,23.0,15481.0,1930.0,100.72,98.89,,No,1.5687053216838744,98.43129467831614
7144,DIS,108.7,10201500.0,Communication Services,Entertainment,23.0,19.0,22.0,18.0,12132191.0,16013600.0,124.69,80.1,192767164416.0,No,12.82380303151816,87.17619696848183
7145,EMP,20.75,3863.0,,,23.0,,,,9085.0,9085.0,20.99,20.64,179870288.0,Yes,1.143401619818954,98.85659838018105
7146,WHFCL,25.29,50755.0,,,23.0,40.0,28.0,22.0,2906.0,1700.0,25.68,25.0,,No,1.518691588785049,98.48130841121495
7147,HTUS,40.15,16601.0,ETF,ETF,23.0,50.0,15.0,22.0,10450.0,8950.0,44.8,27.5,,No,10.379464285714283,89.62053571428572
7149,ENO,22.43,3947.0,,,23.0,48.0,23.0,23.0,5783.0,5120.0,24.95,21.21,189218080.0,No,10.100200400801603,89.89979959919839
7150,SOJC,22.21,21134.0,,,23.0,53.0,23.0,20.0,28381.0,17480.0,24.04,21.05,22198317056.0,No,7.6123128119800265,92.38768718801997
7151,HOLD,30.97,213.0,ETF,ETF,23.0,28.0,16.0,,2118.0,1630.0,33.77,29.55,,No,8.291382884216771,91.70861711578323
7152,USDX,25.54,33669.0,ETF,ETF,23.0,30.0,25.0,23.0,76554.0,46170.0,26.05,25.22,,No,1.9577735124760136,98.04222648752399
7153,MHY,25.13,133.0,ETF,ETF,23.0,49.0,26.0,,470.0,440.0,25.59,24.68,,No,1.7975771785853882,98.20242282141461
7154,WENN,10.17,287861.0,,,23.0,48.0,28.0,23.0,140981.0,48740.0,10.4,9.67,381565696.0,No,2.2115384615384657,97.78846153846153
7155,RFMZ,13.11,70759.0,Financial Services,Asset Management,23.0,56.0,36.0,39.0,119244.0,69510.0,14.62,11.76,319251520.0,No,10.328317373461012,89.67168262653898
7156,ARCIU,10.05,447.0,Financial Services,Shell Companies,23.0,,,,822380.0,822380.0,10.15,10.03,,Yes,0.9852216748768439,99.01477832512316
7157,NMZ,10.54,483791.0,Financial Services,Asset Management,23.0,55.0,26.0,44.0,483401.0,515140.0,11.34,9.36,1238451072.0,No,7.054673721340395,92.9453262786596
7158,MGRB,17.51,7454.0,,,23.0,57.0,35.0,31.0,21631.0,18800.0,19.11,16.13,,No,8.372579801151218,91.62742019884878
7160,VERS,57.25,153.0,ETF,ETF,23.0,9.0,12.0,29.0,237.0,220.0,66.05,38.98,,No,13.323239969719905,86.6767600302801
7161,XHYT,34.34,538.0,ETF,ETF,23.0,26.0,26.0,22.0,8136.0,10000.0,36.47,32.85,,No,5.840416780915809,94.15958321908418
7162,UTWY,43.55,225.0,ETF,ETF,23.0,29.0,26.0,25.0,1932.0,1770.0,46.14,41.89,,No,5.613350671868234,94.38664932813177
7163,AZO,3681.26,122420.0,Consumer Cyclical,Auto Parts,23.0,84.0,37.0,13.0,164250.0,164200.0,4388.11,3210.72,61229162496.0,No,16.108301751779226,83.89169824822076
7164,JBBB,47.81,517632.0,ETF,ETF,23.0,32.0,30.0,22.0,420526.0,598170.0,49.58,45.75,,No,3.569987898346099,96.4300121016539
7165,FINW,17.67,25710.0,Financial Services,Banks - Regional,22.0,48.0,15.0,17.0,22072.0,31750.0,22.49,13.48,241300832.0,No,21.431747443308126,78.56825255669187
7166,APOS,26.32,45349.0,,,22.0,49.0,36.0,20.0,51752.0,40590.0,27.43,24.89,,No,4.046664236237694,95.95333576376231
7167,AAEQ,49.14,13.0,ETF,ETF,22.0,26.0,,,1986.0,1570.0,50.19,48.09,,No,2.0920502092050155,97.90794979079497
7168,OGE,43.96,1041765.0,Utilities,Utilities - Regulated Electric,22.0,65.0,29.0,17.0,1483629.0,1866690.0,47.33,40.8,9061719040.0,No,7.120219733784064,92.87978026621595
7169,STRA,81.36,154424.0,Consumer Defensive,Education & Training Services,22.0,29.0,66.0,46.0,181365.0,182670.0,104.51,72.25,1944537216.0,No,22.15099033585303,77.84900966414696
7170,TRIO,61.94,2629.0,ETF,ETF,22.0,49.0,17.0,20.0,3211.0,800.0,66.86,54.11,,No,7.358659886329646,92.64134011367035
7171,SCHQ,31.74,623342.0,ETF,ETF,22.0,29.0,25.0,25.0,890267.0,721900.0,33.82,30.24,,No,6.150206978119462,93.84979302188053
7173,NMB,24.73,7219.0,ETF,ETF,22.0,23.0,20.0,36.0,2870.0,840.0,26.14,21.84,,No,5.3940321346595255,94.60596786534047
7174,ONCHU,10.34,10643.0,Financial Services,Shell Companies,22.0,29.0,22.0,21.0,9847.0,4140.0,11.35,10.2,,No,8.898678414096915,91.10132158590308
7175,BUCK,23.75,73115.0,ETF,ETF,22.0,34.0,29.0,24.0,185690.0,239900.0,24.81,22.88,,No,4.272470777912128,95.72752922208787
7176,AFGE,17.25,2131.0,,,22.0,46.0,22.0,35.0,7457.0,7140.0,19.41,16.11,,No,11.128284389489956,88.87171561051005
7177,FLIA,20.35,47720.0,ETF,ETF,22.0,45.0,25.0,23.0,106583.0,111820.0,20.77,19.99,,No,2.0221473278767363,97.97785267212326
7178,RILA,10.99,3045.0,ETF,ETF,22.0,15.0,16.0,20.0,6488.0,5590.0,12.14,8.62,,No,9.472817133443165,90.52718286655683
7179,ENJ,21.2,5182.0,,,22.0,52.0,19.0,23.0,2650.0,1670.0,22.81,19.86,178841088.0,No,7.058307759754491,92.94169224024552
7180,RDN,33.56,552627.0,Financial Services,Insurance - Specialty,22.0,16.0,25.0,31.0,975070.0,1140380.0,38.84,29.32,4547013120.0,No,13.594232749742535,86.40576725025747
7181,DTK,24.97,63806.0,,,22.0,52.0,26.0,,83818.0,57000.0,25.59,24.66,,No,2.422821414615088,97.57717858538491
7182,BTYB,24.68,3587.0,ETF,ETF,22.0,,,,5400.0,5400.0,25.1,24.27,,No,1.6733067729083733,98.32669322709162
7183,PML,7.74,566915.0,Financial Services,Asset Management,22.0,53.0,25.0,51.0,543100.0,372400.0,8.67,7.1,514655808.0,No,10.726643598615913,89.27335640138409
7184,PGF,14.26,108259.0,ETF,ETF,22.0,35.0,25.0,25.0,231550.0,124320.0,15.0,13.62,,No,4.9333333333333345,95.06666666666666
7185,AFYA,15.43,112615.0,Consumer Defensive,Education & Training Services,22.0,65.0,64.0,41.0,109144.0,126570.0,19.9,13.12,1401213952.0,No,22.46231155778894,77.53768844221106
7186,HGLB,8.79,56668.0,Financial Services,Asset Management,22.0,51.0,11.0,47.0,76540.0,69190.0,10.64,6.62,205510944.0,No,17.387218045112796,82.61278195488721
7187,RISR,36.15,37825.0,ETF,ETF,22.0,30.0,35.0,20.0,42995.0,38560.0,39.44,35.45,,No,8.34178498985801,91.65821501014199
7188,YORW,31.81,92225.0,Utilities,Utilities - Regulated Water,22.0,50.0,23.0,39.0,75513.0,77730.0,36.48,29.68,459167168.0,No,12.801535087719293,87.1984649122807
7189,MGR,21.45,18553.0,,,22.0,47.0,26.0,35.0,25467.0,15540.0,23.34,19.92,,No,8.09768637532134,91.90231362467865
7190,HBANL,25.25,50554.0,Financial Services,Banks - Regional,22.0,30.0,26.0,23.0,16724.0,21170.0,26.43,24.32,,No,4.464623533863033,95.53537646613697
7191,XSPI,49.09,30954.0,ETF,ETF,22.0,,,,31600.0,31600.0,50.19,47.76,,No,2.1916716477385823,97.80832835226143
7192,JGRW,26.24,20316.0,ETF,ETF,22.0,19.0,23.0,21.0,36734.0,29250.0,27.6,22.86,,No,4.927536231884068,95.07246376811594
7194,NBB,15.9,33428.0,Financial Services,Asset Management,22.0,37.0,21.0,24.0,72796.0,77750.0,16.62,14.52,467376544.0,No,4.33212996389892,95.66787003610108
7195,HIPS,11.88,43547.0,ETF,ETF,22.0,53.0,49.0,21.0,79765.0,47050.0,13.38,10.87,,No,11.210762331838565,88.78923766816143
7196,NEWTO,25.71,1394.0,,,22.0,,,,8500.0,8500.0,27.9,25.15,,Yes,7.849462365591391,92.15053763440861
7197,HYTI,19.58,14662.0,ETF,ETF,22.0,29.0,29.0,21.0,34716.0,49520.0,21.94,18.98,,No,10.756608933454888,89.24339106654512
7199,NWAX,10.1,406832.0,,,22.0,,,,107366.0,107366.0,10.39,10.0,502980032.0,Yes,2.791145332050057,97.20885466794994
7200,PDI,18.64,4758170.0,Financial Services,Asset Management,22.0,60.0,47.0,18.0,2948077.0,2693710.0,20.17,16.0,7786926080.0,No,7.585523054040659,92.41447694595935
7201,ABNB,122.18,5348703.0,Consumer Cyclical,Travel Services,22.0,11.0,29.0,35.0,4647659.0,4007040.0,163.93,99.88,74802954240.0,No,25.468187641066308,74.53181235893369
7202,GECCG,24.8,1975.0,,,22.0,26.0,24.0,,5570.0,12890.0,25.4,24.39,,No,2.3622047244094406,97.63779527559055
7203,DRSK,28.12,146209.0,ETF,ETF,22.0,23.0,19.0,21.0,170000.0,231690.0,30.15,26.43,,No,6.733001658374785,93.26699834162523
7204,FGBIP,18.01,969.0,Financial Services,Banks - Regional,22.0,75.0,76.0,15.0,4604.0,5060.0,21.48,14.41,,No,16.154562383612657,83.84543761638734
7205,SELF,5.07,33359.0,Real Estate,REIT - Specialty,22.0,44.0,51.0,17.0,41336.0,32090.0,5.89,4.73,57484888.0,No,13.921901528013573,86.07809847198644
7206,MHF,6.99,35022.0,Financial Services,Asset Management,22.0,52.0,39.0,35.0,68545.0,64620.0,7.83,6.61,154946000.0,No,10.727969348659002,89.272030651341
7207,FCRS,10.13,150272.0,,,22.0,42.0,,,104381.0,159600.0,10.92,10.04,364046880.0,No,7.2344322344322265,92.76556776556777
