Rank,Ticker,Price,Sector,Industry,Relative Strength Percentile,1 Month Ago Percentile,3 Months Ago Percentile,6 Months Ago Percentile
1774,JHG,43.18,Financial Services,Asset Management,79,61.0,23.0,88.0
1775,WDS,17.08,Energy,Oil & Gas E&P,79,26.0,10.0,9.0
1776,FXU,44.12,ETF,ETF,79,71.0,88.0,74.0
1777,MEG,22.19,Industrials,Waste Management,79,83.0,2.0,2.0
1778,FFND,28.35,ETF,ETF,79,77.0,76.0,82.0
1779,SPBC,42.74,ETF,ETF,79,77.0,73.0,82.0
1780,CDRO,8.43,Consumer Cyclical,Gambling,79,78.0,89.0,53.0
1781,TITN,19.26,Industrials,Industrial Distribution,79,93.0,71.0,67.0
1782,XLC,106.45,ETF,ETF,79,81.0,80.0,83.0
1783,YUMC,46.67,Consumer Cyclical,Restaurants,79,49.0,85.0,85.0
1784,IMAX,25.67,Communication Services,Entertainment,79,86.0,88.0,90.0
1785,ACNT,12.88,Basic Materials,Steel,79,79.0,94.0,76.0
1786,HCI,139.85,Financial Services,Insurance - Property & Casualty,79,88.0,96.0,81.0
1787,TRUP,47.58,Financial Services,Insurance - Property & Casualty,79,93.0,91.0,89.0
1788,RSPT,42.01,ETF,ETF,79,78.0,44.0,72.0
1789,QGEN,50.57,Healthcare,Diagnostics & Research,79,81.0,46.0,18.0
1790,VLRS,5.78,Industrials,Airlines,79,5.0,2.0,68.0
1791,ISHP,39.97,ETF,ETF,79,80.0,86.0,83.0
1792,PTEC,39.31,ETF,ETF,79,72.0,81.0,75.0
1793,LSVD,26.22,ETF,ETF,79,79.0,72.0,79.0
1794,FNDC,42.15,ETF,ETF,79,84.0,84.0,37.0
1795,LEVI,19.75,Consumer Cyclical,Apparel Manufacturing,79,55.0,17.0,60.0
1796,STXG,47.3,ETF,ETF,79,73.0,66.0,79.0
1797,KWEB,35.14,ETF,ETF,79,60.0,87.0,67.0
1798,DKL,46.03,Energy,Oil & Gas Refining & Marketing,79,45.0,30.0,54.0
1799,LGL,7.57,Technology,Scientific & Technical Instruments,79,82.0,90.0,80.0
1800,ATEN,18.67,Technology,Software - Infrastructure,79,88.0,70.0,93.0
1801,ASHS,31.41,ETF,ETF,79,52.0,74.0,51.0
1802,QTJA,27.97,ETF,ETF,79,75.0,61.0,72.0
1803,OMF,57.69,Financial Services,Credit Services,79,85.0,38.0,78.0
1804,FTHF,26.71,ETF,ETF,79,84.0,80.0,19.0
1805,BCHP,37.92,ETF,ETF,79,71.0,71.0,73.0
1806,THIR,29.86,ETF,ETF,79,82.0,75.0,56.0
1807,WSML,28.55,ETF,ETF,79,82.0,79.0,79.0
1808,AQN,5.97,Utilities,Utilities - Diversified,79,67.0,75.0,6.0
1809,IIIN,36.41,Industrials,Metal Fabrication,79,93.0,91.0,12.0
1810,PLAY,30.51,Communication Services,Entertainment,79,92.0,2.0,2.0
1811,CRBG,35.17,Financial Services,Asset Management,79,82.0,67.0,83.0
1812,GBUG,24.6,ETF,ETF,79,86.0,90.0,79.0
1813,CBNA,26.45,Financial Services,Banks - Regional,79,81.0,87.0,74.0
1814,TXG,13.91,Healthcare,Health Information Services,79,42.0,1.0,2.0
1815,AESR,19.32,ETF,ETF,79,76.0,72.0,76.0
1816,UPV,78.0,ETF,ETF,79,89.0,91.0,48.0
1817,AEF,6.05,Financial Services,Asset Management,79,78.0,62.0,49.0
1818,KSTR,14.48,ETF,ETF,79,63.0,90.0,77.0
1819,EGLE,28.47,ETF,ETF,79,79.0,79.0,79.0
1820,RVER,31.26,ETF,ETF,79,81.0,68.0,85.0
1821,XITK,188.62,ETF,ETF,79,83.0,76.0,88.0
1822,EXI,167.31,ETF,ETF,79,80.0,82.0,58.0
1823,LOPP,31.2,ETF,ETF,79,68.0,46.0,57.0
1824,MAMA,8.34,Consumer Defensive,Packaged Foods,79,90.0,23.0,80.0
1825,XLI,152.02,ETF,ETF,79,77.0,74.0,65.0
1826,FDSB,13.4,Financial Services,Banks - Regional,79,66.0,83.0,84.0
1827,PDN,38.83,ETF,ETF,79,83.0,83.0,42.0
1828,PSI,61.76,ETF,ETF,79,75.0,17.0,76.0
1829,COWG,35.1,ETF,ETF,79,82.0,87.0,89.0
1830,TEM,57.81,Healthcare,Health Information Services,79,93.0,89.0,95.0
1831,IAE,7.17,Financial Services,Asset Management,79,70.0,56.0,26.0
1832,TTD,86.42,Communication Services,Advertising Agencies,79,13.0,1.0,86.0
1833,BSX,106.75,Healthcare,Medical Devices,79,82.0,93.0,91.0
1834,GASS,6.8,Industrials,Marine Shipping,79,54.0,30.0,13.0
1835,XLG,53.83,ETF,ETF,79,69.0,58.0,79.0
1836,OALC,33.3,ETF,ETF,79,75.0,69.0,72.0
1837,OVBC,33.2,Financial Services,Banks - Regional,79,93.0,98.0,26.0
1838,IFED,45.2,ETF,ETF,79,80.0,74.0,80.0
1839,SNTH,28.44,ETF,ETF,79,73.0,60.0,78.0
1840,VIASP,25.4,Utilities,Utilities - Regulated Electric,79,70.0,89.0,70.0
1841,QTOC,32.47,ETF,ETF,79,76.0,64.0,69.0
1842,UYG,95.91,ETF,ETF,79,85.0,86.0,93.0
1843,GNW,7.94,Financial Services,Insurance - Life,79,78.0,67.0,77.0
1844,WANT,44.12,ETF,ETF,79,61.0,14.0,96.0
1845,SCHL,24.37,Communication Services,Publishing,79,13.0,9.0,1.0
1846,XIDV,31.1,ETF,ETF,79,82.0,90.0,41.0
1847,KKR,150.25,Financial Services,Asset Management,79,66.0,26.0,90.0
1848,AVDS,62.44,ETF,ETF,78,82.0,83.0,48.0
1849,HUBB,437.57,Industrials,Electrical Equipment & Parts,78,72.0,21.0,34.0
1850,FXL,162.44,ETF,ETF,78,78.0,55.0,80.0
1851,ARES,187.97,Financial Services,Asset Management,78,80.0,49.0,90.0
1852,FIDU,80.47,ETF,ETF,78,76.0,67.0,64.0
1853,BHM,14.35,Real Estate,REIT - Residential,78,16.0,7.0,4.0
1854,STOK,12.87,Healthcare,Biotechnology,78,89.0,9.0,90.0
1855,FRDM,40.4,ETF,ETF,78,83.0,84.0,52.0
1856,DMYY,12.76,Financial Services,Shell Companies,78,86.0,93.0,34.0
1857,FER,51.97,Industrials,Engineering & Construction,78,87.0,93.0,64.0
1858,COLO,29.21,ETF,ETF,78,83.0,86.0,70.0
1859,HGV,50.79,Consumer Cyclical,Resorts & Casinos,78,82.0,36.0,59.0
1860,MRC,14.81,Energy,Oil & Gas Equipment & Services,78,69.0,27.0,73.0
1861,CBXA,29.31,ETF,ETF,78,79.0,81.0,78.0
1862,PAAS,27.38,Basic Materials,Gold,78,90.0,83.0,90.0
1863,TER,107.65,Technology,Semiconductor Equipment & Materials,78,8.0,5.0,55.0
1864,HAIL,30.83,ETF,ETF,78,74.0,32.0,54.0
1865,ACGR,61.82,ETF,ETF,78,68.0,48.0,74.0
1866,EPU,48.02,ETF,ETF,78,83.0,83.0,54.0
1867,NBCC,27.82,ETF,ETF,78,77.0,71.0,78.0
1868,LINK,6.76,Technology,Electronic Components,78,95.0,63.0,94.0
1869,FDND,23.57,ETF,ETF,78,76.0,69.0,83.0
1870,VIS,290.8,ETF,ETF,78,76.0,66.0,66.0
1871,SSNC,85.39,Technology,Software - Application,78,71.0,82.0,84.0
1872,GWX,37.42,ETF,ETF,78,81.0,81.0,41.0
1873,ORR,29.95,ETF,ETF,78,70.0,74.0,51.0
1874,CSX,35.29,Industrials,Railroads,78,54.0,15.0,16.0
1875,TDVI,26.99,ETF,ETF,78,80.0,38.0,63.0
1876,EPSV,23.17,ETF,ETF,78,64.0,73.0,78.0
1877,THFF,54.18,Financial Services,Banks - Regional,78,89.0,89.0,89.0
1878,GEND,10.94,ETF,ETF,78,82.0,84.0,78.0
1879,HSBH,68.14,ETF,ETF,78,69.0,77.0,78.0
1880,GMOI,29.47,ETF,ETF,78,82.0,86.0,36.0
1881,HLT,273.38,Consumer Cyclical,Lodging,78,83.0,77.0,87.0
1882,USO,81.03,ETF,ETF,78,26.0,13.0,44.0
1883,IYG,87.66,ETF,ETF,78,82.0,82.0,87.0
1884,CGDV,40.81,ETF,ETF,78,76.0,69.0,70.0
1885,CHAU,16.25,ETF,ETF,78,31.0,35.0,16.0
1886,CIGI,147.76,Real Estate,Real Estate Services,78,45.0,24.0,56.0
1887,EFFE,23.06,ETF,ETF,78,72.0,74.0,29.0
1888,DGII,33.23,Technology,Communication Equipment,78,91.0,66.0,89.0
1889,MPC,170.81,Energy,Oil & Gas Refining & Marketing,78,79.0,20.0,14.0
1890,BAGY,57.79,ETF,ETF,78,71.0,45.0,78.0
1891,OEF,313.5,ETF,ETF,78,71.0,65.0,78.0
1892,STKL,6.1,Consumer Defensive,Beverages - Non-Alcoholic,78,71.0,7.0,83.0
1893,CF,92.66,Basic Materials,Agricultural Inputs,78,82.0,45.0,57.0
1894,TOPT,28.26,ETF,ETF,78,69.0,38.0,62.0
1895,EMCS,31.14,ETF,ETF,78,80.0,85.0,55.0
1896,IOO,112.17,ETF,ETF,78,70.0,67.0,72.0
1897,NNI,124.92,Financial Services,Credit Services,78,76.0,52.0,64.0
1898,AVEM,69.49,ETF,ETF,78,76.0,76.0,27.0
1899,KOMP,55.98,ETF,ETF,78,78.0,40.0,75.0
1900,DFIS,29.8,ETF,ETF,78,83.0,84.0,45.0
1901,TBPH,11.07,Healthcare,Biotechnology,78,89.0,87.0,72.0
1902,JPY,28.36,ETF,ETF,78,87.0,91.0,78.0
1903,CAF,14.33,Financial Services,Asset Management,78,63.0,74.0,25.0
1904,SPXV,69.67,ETF,ETF,78,73.0,68.0,77.0
1905,HMY,13.48,Basic Materials,Gold,78,91.0,98.0,92.0
1906,EEMA,84.06,ETF,ETF,78,74.0,79.0,42.0
1907,OPTZ,32.51,ETF,ETF,78,72.0,46.0,75.0
1908,PAVE,46.08,ETF,ETF,78,78.0,51.0,64.0
1909,LDEM,54.67,ETF,ETF,78,76.0,84.0,46.0
1910,MSTQ,37.16,ETF,ETF,78,75.0,70.0,63.0
1911,PKB,85.65,ETF,ETF,78,79.0,52.0,64.0
1912,QXQ,29.23,ETF,ETF,78,68.0,36.0,70.0
1913,ASIA,30.21,ETF,ETF,78,68.0,72.0,31.0
1914,FFEM,28.76,ETF,ETF,78,75.0,80.0,22.0
1915,HWAY,29.6,ETF,ETF,78,74.0,41.0,50.0
1916,SNPG,48.81,ETF,ETF,78,69.0,68.0,80.0
1917,KARS,24.12,ETF,ETF,78,47.0,57.0,35.0
1918,RCKY,26.42,Consumer Cyclical,Footwear & Accessories,78,39.0,7.0,18.0
1919,USCI,75.35,ETF,ETF,78,69.0,79.0,74.0
1920,PLPC,140.59,Industrials,Electrical Equipment & Parts,78,89.0,63.0,81.0
1921,CARZ,65.32,ETF,ETF,78,72.0,32.0,58.0
1922,LGRO,37.86,ETF,ETF,78,76.0,62.0,80.0
1923,XYLO,5.08,Healthcare,Medical Devices,78,83.0,92.0,80.0
1924,WAY,35.64,Healthcare,Health Information Services,78,89.0,97.0,96.0
1925,SIMS,37.62,ETF,ETF,78,71.0,24.0,35.0
1926,AAXJ,84.29,ETF,ETF,78,74.0,80.0,43.0
1927,INCY,77.55,Healthcare,Biotechnology,78,59.0,28.0,79.0
1928,IROQ,24.86,Financial Services,Banks - Regional,78,78.0,93.0,91.0
1929,CRTC,34.99,ETF,ETF,78,71.0,52.0,67.0
1930,KNCT,119.56,ETF,ETF,78,79.0,78.0,76.0
1931,AGI,25.48,Basic Materials,Gold,78,91.0,96.0,91.0
1932,FLAX,26.75,ETF,ETF,78,72.0,80.0,38.0
1933,MOTO,49.11,ETF,ETF,78,77.0,42.0,50.0
1934,EFFI,23.09,ETF,ETF,77,85.0,87.0,24.0
1935,DOOO,51.37,Consumer Cyclical,Recreational Vehicles,77,75.0,4.0,3.0
1936,ST,31.33,Technology,Scientific & Technical Instruments,77,71.0,6.0,3.0
1937,MAVF,111.2,ETF,ETF,77,70.0,41.0,78.0
1938,ESGE,39.67,ETF,ETF,77,77.0,81.0,48.0
1939,ISVL,41.9,ETF,ETF,77,82.0,85.0,44.0
1940,TDI,33.97,ETF,ETF,77,80.0,84.0,37.0
1941,PSMT,107.14,Consumer Defensive,Discount Stores,77,86.0,89.0,71.0
1942,LRGC,73.92,ETF,ETF,77,68.0,50.0,75.0
1943,VSLU,40.31,ETF,ETF,77,72.0,64.0,73.0
1944,BUI,26.42,Financial Services,Asset Management,77,73.0,74.0,46.0
1945,HOVNP,19.25,n/a,n/a,77,11.0,29.0,17.0
1946,NAMS,22.43,Healthcare,Biotechnology,77,21.0,75.0,71.0
1947,LQAI,37.21,ETF,ETF,77,63.0,61.0,80.0
1948,NANC,42.42,ETF,ETF,77,76.0,66.0,78.0
1949,COPA,26.96,ETF,ETF,77,81.0,26.0,9.0
1950,KWT,38.68,ETF,ETF,77,79.0,83.0,58.0
1951,NBCE,28.26,ETF,ETF,77,66.0,76.0,56.0
1952,XXCH,26.8,ETF,ETF,77,76.0,17.0,8.0
1953,LAZ,53.15,Financial Services,Capital Markets,77,66.0,15.0,84.0
1954,WLTG,32.74,ETF,ETF,77,75.0,73.0,79.0
1955,PPI,16.99,ETF,ETF,77,72.0,44.0,47.0
1956,GM,52.1,Consumer Cyclical,Auto Manufacturers,77,68.0,43.0,55.0
1957,DWLD,41.88,ETF,ETF,77,77.0,80.0,71.0
1958,IIIV,28.48,Technology,Software - Infrastructure,77,87.0,80.0,77.0
1959,SPR,39.87,Industrials,Aerospace & Defense,77,78.0,80.0,67.0
1960,SPUS,46.25,ETF,ETF,77,67.0,43.0,73.0
1961,PEVC,27.38,ETF,ETF,77,74.0,22.0,35.0
1962,PKST,13.64,Real Estate,REIT - Office,77,74.0,31.0,5.0
1963,DLS,75.58,ETF,ETF,77,80.0,83.0,39.0
1964,AVSE,59.63,ETF,ETF,77,76.0,77.0,32.0
1965,RF,25.67,Financial Services,Banks - Regional,77,72.0,31.0,81.0
1966,OAIM,38.19,ETF,ETF,77,80.0,83.0,48.0
1967,NUEM,33.28,ETF,ETF,77,76.0,75.0,50.0
1968,AIO,24.77,Financial Services,Asset Management,77,74.0,41.0,84.0
1969,COCO,36.78,Consumer Defensive,Beverages - Non-Alcoholic,77,87.0,87.0,91.0
1970,KOOL,12.05,ETF,ETF,77,71.0,48.0,66.0
1971,ICE,185.99,Financial Services,Financial Data & Stock Exchanges,77,81.0,90.0,78.0
1972,QOWZ,36.56,ETF,ETF,77,72.0,71.0,79.0
1973,CBFV,32.99,Financial Services,Banks - Regional,77,59.0,87.0,87.0
1974,TSME,39.91,ETF,ETF,77,66.0,35.0,76.0
1975,TGLR,33.41,ETF,ETF,77,76.0,64.0,74.0
1976,DTM,101.42,Energy,Oil & Gas Midstream,77,86.0,93.0,92.0
1977,LNG,233.9,Energy,Oil & Gas Midstream,77,84.0,93.0,86.0
1978,NHPAP,16.48,Real Estate,REIT - Healthcare Facilities,77,52.0,37.0,10.0
1979,COPY,11.76,ETF,ETF,77,83.0,76.0,51.0
1980,BLBD,45.02,Industrials,Farm & Heavy Construction Machinery,77,79.0,51.0,14.0
1981,NJUL,69.12,ETF,ETF,77,73.0,65.0,66.0
1982,RSHO,41.19,ETF,ETF,77,76.0,43.0,67.0
1983,ALCO,32.18,Consumer Defensive,Farm Products,77,86.0,72.0,75.0
1984,DYNF,55.97,ETF,ETF,77,71.0,70.0,78.0
1985,DRI,203.3,Consumer Cyclical,Restaurants,77,86.0,93.0,88.0
1986,ASGI,21.24,Financial Services,Asset Management,77,71.0,74.0,17.0
1987,LGH,56.37,ETF,ETF,77,66.0,41.0,75.0
1988,EXE,104.24,Energy,Oil & Gas E&P,77,79.0,93.0,88.0
1989,ISCF,38.74,ETF,ETF,77,81.0,84.0,44.0
1990,AIEQ,43.05,ETF,ETF,77,74.0,69.0,78.0
1991,PRXV,28.57,ETF,ETF,77,83.0,85.0,77.0
1992,PIEQ,29.41,ETF,ETF,77,79.0,83.0,49.0
1993,BRNY,45.79,ETF,ETF,77,77.0,77.0,80.0
1994,IFV,23.09,ETF,ETF,77,79.0,82.0,27.0
1995,EEMX,38.08,ETF,ETF,77,75.0,80.0,44.0
1996,CNNE,21.42,Consumer Cyclical,Restaurants,77,74.0,22.0,22.0
1997,EFO,55.07,ETF,ETF,77,86.0,89.0,49.0
1998,RRX,153.7,Industrials,Specialty Industrial Machinery,77,72.0,6.0,12.0
1999,CNAV,28.2,ETF,ETF,77,67.0,23.0,79.0
2000,DEMZ,39.89,ETF,ETF,77,72.0,65.0,72.0
2001,ONIT,37.72,Financial Services,Mortgage Finance,77,90.0,93.0,92.0
2002,EMDM,25.18,ETF,ETF,77,77.0,73.0,14.0
2003,DSI,120.52,ETF,ETF,77,69.0,52.0,68.0
2004,FCFS,130.26,Financial Services,Credit Services,77,86.0,93.0,28.0
2005,FDRV,15.42,ETF,ETF,77,74.0,47.0,39.0
2006,WBS,58.13,Financial Services,Banks - Regional,77,82.0,39.0,89.0
2007,PTF,70.15,ETF,ETF,77,54.0,35.0,89.0
2008,DIM,74.75,ETF,ETF,77,83.0,89.0,46.0
2009,DAC,92.05,Industrials,Marine Shipping,77,48.0,70.0,27.0
2010,GURU,54.68,ETF,ETF,77,75.0,77.0,81.0
2011,KALV,13.84,Healthcare,Biotechnology,77,71.0,92.0,5.0
2012,MPV,18.85,Financial Services,Asset Management,77,85.0,77.0,56.0
2013,BBU,24.45,Industrials,Conglomerates,77,83.0,74.0,54.0
2014,WMB,59.26,Energy,Oil & Gas Midstream,77,78.0,94.0,89.0
2015,QMMY,23.83,ETF,ETF,77,73.0,68.0,64.0
2016,FWONA,92.08,Communication Services,Entertainment,77,87.0,87.0,91.0
2017,DRD,13.35,Basic Materials,Gold,77,89.0,97.0,82.0
2018,JADE,55.03,ETF,ETF,77,77.0,78.0,25.0
2019,DTH,46.6,ETF,ETF,77,80.0,88.0,39.0
2020,TECB,58.24,ETF,ETF,77,75.0,68.0,77.0
2021,BATT,10.03,ETF,ETF,77,63.0,30.0,23.0
2022,GEM,37.65,ETF,ETF,76,75.0,78.0,36.0
2023,LRND,37.5,ETF,ETF,76,69.0,44.0,73.0
2024,HPE,20.91,Technology,Communication Equipment,76,77.0,18.0,84.0
2025,PLTW,48.26,ETF,ETF,76,67.0,50.0,77.0
2026,JMOM,64.71,ETF,ETF,76,76.0,76.0,80.0
2027,AVNV,66.32,ETF,ETF,76,78.0,83.0,39.0
2028,NBGX,26.83,ETF,ETF,76,72.0,31.0,47.0
2029,GPZ,28.58,ETF,ETF,76,60.0,69.0,77.0
2030,BRDG,10.25,Financial Services,Asset Management,76,76.0,90.0,10.0
2031,UCC,46.99,ETF,ETF,76,68.0,29.0,93.0
2032,CAML,37.48,ETF,ETF,76,72.0,68.0,77.0
2033,USRD,32.35,ETF,ETF,76,71.0,39.0,61.0
2034,ACM,112.66,Industrials,Engineering & Construction,76,84.0,73.0,70.0
2035,MLI,87.47,Industrials,Metal Fabrication,76,80.0,80.0,86.0
2036,PPEM,24.98,ETF,ETF,76,78.0,79.0,26.0
2037,FAD,150.09,ETF,ETF,76,73.0,62.0,79.0
2038,PATN,23.53,ETF,ETF,76,78.0,82.0,45.0
2039,FEOE,41.97,ETF,ETF,76,82.0,89.0,56.0
2040,LEGR,53.7,ETF,ETF,76,80.0,83.0,72.0
2041,MFSG,27.32,ETF,ETF,76,64.0,25.0,41.0
2042,BNO,32.38,ETF,ETF,76,23.0,14.0,41.0
2043,WCME,15.83,ETF,ETF,76,79.0,76.0,16.0
2044,EOD,5.57,Financial Services,Asset Management,76,66.0,78.0,61.0
2045,GINN,68.36,ETF,ETF,76,76.0,70.0,76.0
2046,PTL,239.2,ETF,ETF,76,71.0,61.0,70.0
2047,JUSA,57.46,ETF,ETF,76,70.0,56.0,76.0
2048,KQQQ,27.59,ETF,ETF,76,61.0,28.0,68.0
2049,ARGX,599.9,Healthcare,Biotechnology,76,31.0,93.0,91.0
2050,FFLC,50.24,ETF,ETF,76,68.0,55.0,73.0
2051,DBP,74.64,ETF,ETF,76,84.0,91.0,73.0
2052,UBOT,22.99,ETF,ETF,76,49.0,11.0,70.0
2053,PARA,13.3,Communication Services,Entertainment,76,83.0,46.0,12.0
2054,BKCG,34.65,ETF,ETF,76,72.0,65.0,76.0
2055,BELT,33.13,ETF,ETF,76,70.0,45.0,60.0
2056,ECON,24.4,ETF,ETF,76,73.0,80.0,35.0
2057,BAMG,37.02,ETF,ETF,76,74.0,66.0,75.0
2058,ENVA,104.61,Financial Services,Credit Services,76,92.0,84.0,95.0
2059,YOKE,26.37,ETF,ETF,76,75.0,78.0,76.0
2060,EGAN,6.32,Technology,Software - Application,76,90.0,12.0,58.0
2061,TUG,36.82,ETF,ETF,76,69.0,41.0,63.0
2062,IXG,111.6,ETF,ETF,76,81.0,87.0,80.0
2063,QPX,39.5,ETF,ETF,76,72.0,73.0,72.0
2064,MNSB,20.36,Financial Services,Banks - Regional,76,80.0,90.0,20.0
2065,NJUN,30.05,ETF,ETF,76,73.0,70.0,64.0
2066,KODK,6.84,Industrials,Specialty Business Services,76,51.0,90.0,96.0
2067,MILN,48.34,ETF,ETF,76,80.0,77.0,85.0
2068,AGEM,33.79,ETF,ETF,76,73.0,60.0,76.0
2069,CGUS,38.22,ETF,ETF,76,69.0,55.0,76.0
2070,GOOS,12.77,Consumer Cyclical,Apparel Manufacturing,76,85.0,11.0,11.0
2071,JEMA,43.52,ETF,ETF,76,74.0,76.0,37.0
2072,AADR,78.41,ETF,ETF,76,78.0,90.0,85.0
2073,DFSE,38.4,ETF,ETF,76,75.0,77.0,42.0
2074,NTR,59.35,Basic Materials,Agricultural Inputs,76,88.0,86.0,27.0
2075,GENW,12.0,ETF,ETF,76,78.0,88.0,40.0
2076,BAC,47.99,Financial Services,Banks - Diversified,76,83.0,49.0,86.0
2077,CCCMU,10.77,Financial Services,Shell Companies,76,76.0,68.0,76.0
2078,XTAP,38.75,ETF,ETF,76,72.0,82.0,68.0
2079,DFIV,43.22,ETF,ETF,76,80.0,86.0,53.0
2080,JOUT,33.21,Consumer Cyclical,Leisure,76,57.0,7.0,6.0
2081,FID,19.42,ETF,ETF,76,80.0,87.0,28.0
2082,BKLC,121.49,ETF,ETF,76,69.0,63.0,76.0
2083,ASTE,39.5,Industrials,Farm & Heavy Construction Machinery,76,91.0,90.0,39.0
2084,WCBR,31.45,ETF,ETF,76,82.0,79.0,85.0
2085,HAPI,38.82,ETF,ETF,76,71.0,69.0,76.0
2086,EXOD,29.02,Technology,Software - Infrastructure,76,78.0,99.0,99.0
2087,RAYC,16.0,ETF,ETF,76,49.0,54.0,30.0
2088,TBLD,19.58,Financial Services,Asset Management,76,81.0,85.0,54.0
2089,IWL,157.22,ETF,ETF,76,69.0,65.0,77.0
2090,MGC,230.9,ETF,ETF,76,69.0,64.0,76.0
2091,GOOGL,196.53,Communication Services,Internet Content & Information,76,53.0,22.0,80.0
2092,FDIF,34.28,ETF,ETF,76,74.0,69.0,79.0
2093,RVRB,33.18,ETF,ETF,76,66.0,47.0,74.0
2094,DFAE,29.38,ETF,ETF,76,73.0,76.0,39.0
2095,ECLN,32.64,ETF,ETF,76,67.0,85.0,74.0
2096,CGNG,28.64,ETF,ETF,76,77.0,75.0,45.0
2097,YALL,42.55,ETF,ETF,76,79.0,80.0,77.0
2098,CTEF,55.1,ETF,ETF,76,50.0,68.0,76.0
2099,MCK,714.7,Healthcare,Medical Distribution,76,84.0,93.0,70.0
2100,TXUE,29.31,ETF,ETF,76,81.0,84.0,33.0
2101,MRVL,81.74,Technology,Semiconductors,76,40.0,10.0,96.0
2102,QQQJ,33.27,ETF,ETF,76,66.0,59.0,76.0
2103,FUSB,12.83,Financial Services,Banks - Regional,76,69.0,87.0,82.0
2104,SHEN,14.79,Communication Services,Telecom Services,76,48.0,16.0,3.0
2105,EWC,46.37,ETF,ETF,76,80.0,82.0,63.0
2106,NXTG,96.98,ETF,ETF,76,80.0,81.0,68.0
2107,AVES,54.38,ETF,ETF,76,73.0,74.0,17.0
2108,IBM,260.24,Technology,Information Technology Services,76,91.0,91.0,90.0
2109,BKWO,36.52,ETF,ETF,76,66.0,50.0,72.0
2110,DFEM,30.12,ETF,ETF,76,72.0,75.0,37.0
2111,BFRE,27.66,ETF,ETF,75,69.0,53.0,76.0
2112,SCJ,85.02,ETF,ETF,75,78.0,85.0,50.0
2113,WMT,97.6,Consumer Defensive,Discount Stores,75,84.0,94.0,94.0
2114,DFNL,43.42,ETF,ETF,75,82.0,82.0,82.0
2115,PUI,43.95,ETF,ETF,75,53.0,82.0,71.0
2116,SUSL,111.78,ETF,ETF,75,68.0,56.0,69.0
2117,VSS,134.36,ETF,ETF,75,79.0,78.0,28.0
2118,SAIL,21.84,Technology,Software - Infrastructure,75,52.0,18.0,76.0
2119,ISTR,21.7,Financial Services,Banks - Regional,75,86.0,82.0,63.0
2120,AVNM,65.6,ETF,ETF,75,78.0,83.0,42.0
2121,DSTX,27.6,ETF,ETF,75,79.0,84.0,44.0
2122,CHT,43.4,Communication Services,Telecom Services,75,85.0,90.0,36.0
2123,PRN,164.49,ETF,ETF,75,62.0,40.0,75.0
2124,WNDY,12.73,ETF,ETF,75,61.0,45.0,6.0
2125,PEXL,54.11,ETF,ETF,75,72.0,34.0,53.0
2126,IBOT,47.01,ETF,ETF,75,69.0,36.0,45.0
2127,FLQL,64.54,ETF,ETF,75,69.0,68.0,75.0
2128,DDLS,40.14,ETF,ETF,75,75.0,80.0,50.0
2129,JETS,24.06,ETF,ETF,75,73.0,35.0,88.0
2130,BRW,8.45,Financial Services,Asset Management,75,62.0,66.0,53.0
2131,EZA,54.02,ETF,ETF,75,84.0,88.0,44.0
2132,MSFY,27.15,ETF,ETF,75,54.0,39.0,16.0
2133,ROL,57.64,Consumer Cyclical,Personal Services,75,68.0,92.0,59.0
2134,PXH,23.83,ETF,ETF,75,73.0,80.0,46.0
2135,KR,69.29,Consumer Defensive,Grocery Stores,75,82.0,93.0,84.0
2136,FKU,46.03,ETF,ETF,75,82.0,86.0,53.0
2137,TCAF,36.53,ETF,ETF,75,64.0,57.0,70.0
2138,VICE,35.34,ETF,ETF,75,71.0,77.0,73.0
2139,HTB,39.17,Financial Services,Banks - Regional,75,81.0,80.0,87.0
2140,NBCR,29.48,ETF,ETF,75,70.0,54.0,66.0
2141,ABOT,39.23,ETF,ETF,75,77.0,80.0,83.0
2142,CGIC,29.04,ETF,ETF,75,79.0,84.0,43.0
2143,TEMX,27.38,ETF,ETF,75,83.0,78.0,76.0
2144,SCZ,72.65,ETF,ETF,75,80.0,82.0,40.0
2145,JMID,29.7,ETF,ETF,75,71.0,46.0,79.0
2146,QCLN,35.89,ETF,ETF,75,49.0,14.0,21.0
2147,QLC,72.7,ETF,ETF,75,71.0,68.0,76.0
2148,CATH,77.31,ETF,ETF,75,70.0,67.0,74.0
2149,IVLU,33.16,ETF,ETF,75,79.0,88.0,48.0
2150,GD,312.21,Industrials,Aerospace & Defense,75,51.0,47.0,10.0
2151,QTR,33.66,ETF,ETF,75,69.0,47.0,73.0
2152,WFH,68.81,ETF,ETF,75,81.0,68.0,86.0
2153,EW,81.18,Healthcare,Medical Devices,75,48.0,80.0,22.0
2154,GEN,29.84,Technology,Software - Infrastructure,75,73.0,71.0,79.0
2155,ALK,53.38,Industrials,Airlines,75,46.0,40.0,97.0
2156,XUSP,43.61,ETF,ETF,75,68.0,51.0,80.0
2157,USSG,58.72,ETF,ETF,75,67.0,55.0,70.0
2158,FEMR,28.55,ETF,ETF,75,74.0,79.0,38.0
2159,FLEU,30.46,ETF,ETF,75,84.0,90.0,50.0
2160,VNSE,36.72,ETF,ETF,75,63.0,38.0,64.0
2161,EMGF,52.78,ETF,ETF,75,72.0,76.0,31.0
