Rank,Ticker,Price,Sector,Industry,Relative Strength Percentile,1 Month Ago Percentile,3 Months Ago Percentile,6 Months Ago Percentile
2445,WWJD,34.81,ETF,ETF,72,76.0,82.0,31.0
2446,STRV,41.06,ETF,ETF,72,70.0,51.0,76.0
2447,TCOM,64.27,Consumer Cyclical,Travel Services,72,28.0,77.0,93.0
2448,CWI,33.15,ETF,ETF,72,75.0,81.0,46.0
2449,SCHX,25.15,ETF,ETF,72,68.0,50.0,76.0
2450,BBUS,115.08,ETF,ETF,72,69.0,51.0,76.0
2451,UFCS,27.04,Financial Services,Insurance - Property & Casualty,72,80.0,94.0,80.0
2452,RILA,11.3,ETF,ETF,72,79.0,45.0,53.0
2453,BNTX,113.94,Healthcare,Biotechnology,72,63.0,69.0,88.0
2454,GSEU,42.99,ETF,ETF,72,77.0,87.0,46.0
2455,VEU,68.28,ETF,ETF,72,75.0,80.0,44.0
2456,NBGX,26.79,ETF,ETF,72,71.0,31.0,49.0
2457,XEL,72.9,Utilities,Utilities - Regulated Electric,72,60.0,90.0,75.0
2458,XVV,49.05,ETF,ETF,72,68.0,48.0,76.0
2459,MGRC,123.51,Industrials,Rental & Leasing Services,72,58.0,33.0,62.0
2460,SPYX,52.26,ETF,ETF,71,68.0,51.0,75.0
2461,IXUS,78.59,ETF,ETF,71,75.0,80.0,43.0
2462,SPXE,68.66,ETF,ETF,71,69.0,52.0,76.0
2463,DRVN,16.98,Consumer Cyclical,Auto & Truck Dealerships,71,79.0,89.0,81.0
2464,CINF,148.48,Financial Services,Insurance - Property & Casualty,71,64.0,84.0,63.0
2465,MFSG,27.22,ETF,ETF,71,65.0,23.0,40.0
2466,CRESY,11.41,Industrials,Conglomerates,71,60.0,88.0,93.0
2467,SPDW,41.02,ETF,ETF,71,76.0,82.0,43.0
2468,RCS,7.08,Financial Services,Asset Management,71,56.0,19.0,19.0
2469,IEUR,66.72,ETF,ETF,71,77.0,85.0,41.0
2470,RAYC,15.93,ETF,ETF,71,62.0,53.0,48.0
2471,FSTR,24.22,Industrials,Railroads,71,49.0,15.0,89.0
2472,FVCB,13.23,Financial Services,Banks - Regional,71,59.0,35.0,25.0
2473,TUG,37.0,ETF,ETF,71,64.0,35.0,56.0
2474,RGEF,28.42,ETF,ETF,71,71.0,57.0,53.0
2475,BFRE,27.69,ETF,ETF,71,71.0,56.0,75.0
2476,GSPY,34.79,ETF,ETF,71,67.0,49.0,74.0
2477,ITDG,35.34,ETF,ETF,71,71.0,65.0,66.0
2478,SUSL,111.68,ETF,ETF,71,68.0,41.0,70.0
2479,EWUS,41.24,ETF,ETF,71,83.0,77.0,23.0
2480,PZZA,43.24,Consumer Cyclical,Restaurants,71,77.0,9.0,3.0
2481,DRIV,25.02,ETF,ETF,71,50.0,27.0,42.0
2482,PYZ,100.11,ETF,ETF,71,53.0,27.0,39.0
2483,TCAF,36.59,ETF,ETF,71,65.0,50.0,72.0
2484,FEGE,40.8,ETF,ETF,71,76.0,79.0,54.0
2485,DOL,60.33,ETF,ETF,71,76.0,87.0,44.0
2486,FIDI,23.81,ETF,ETF,71,74.0,86.0,24.0
2487,IWB,348.99,ETF,ETF,71,68.0,50.0,76.0
2488,MODL,43.99,ETF,ETF,71,71.0,59.0,77.0
2489,ILCB,88.05,ETF,ETF,71,69.0,50.0,76.0
2490,FTCE,22.55,ETF,ETF,71,71.0,45.0,47.0
2491,SPD,38.26,ETF,ETF,71,82.0,80.0,66.0
2492,ITDI,35.29,ETF,ETF,71,71.0,64.0,65.0
2493,FFGX,28.92,ETF,ETF,71,79.0,81.0,41.0
2494,LDRX,30.27,ETF,ETF,71,68.0,51.0,75.0
2495,SCHK,30.66,ETF,ETF,71,68.0,49.0,76.0
2496,HMST,13.25,Financial Services,Banks - Regional,71,83.0,40.0,13.0
2497,ESGV,112.54,ETF,ETF,71,68.0,45.0,77.0
2498,INRO,29.89,ETF,ETF,71,65.0,44.0,71.0
2499,ASGI,21.09,Financial Services,Asset Management,71,66.0,78.0,18.0
2500,VONE,288.68,ETF,ETF,71,68.0,50.0,76.0
2501,DFJ,87.63,ETF,ETF,71,72.0,87.0,41.0
2502,CENT,40.15,Consumer Defensive,Packaged Foods,71,17.0,32.0,24.0
2503,SPEU,48.85,ETF,ETF,71,76.0,85.0,45.0
2504,SPLG,74.72,ETF,ETF,71,68.0,50.0,75.0
2505,VT,131.47,ETF,ETF,71,71.0,66.0,66.0
2506,PPIE,26.97,ETF,ETF,71,75.0,85.0,31.0
2507,DFUS,68.89,ETF,ETF,71,68.0,47.0,76.0
2508,GUSA,55.07,ETF,ETF,71,69.0,49.0,76.0
2509,BR,253.01,Technology,Information Technology Services,71,69.0,87.0,78.0
2510,XTN,86.81,ETF,ETF,71,42.0,14.0,73.0
2511,GEF,66.38,Consumer Cyclical,Packaging & Containers,71,79.0,18.0,19.0
2512,CRBN,215.85,ETF,ETF,71,71.0,70.0,69.0
2513,ROL,57.86,Consumer Cyclical,Personal Services,71,73.0,92.0,65.0
2514,VOO,583.86,ETF,ETF,71,68.0,50.0,75.0
2515,SSUS,46.0,ETF,ETF,71,69.0,54.0,72.0
2516,IYY,155.02,ETF,ETF,71,68.0,49.0,76.0
2517,IVV,638.21,ETF,ETF,71,68.0,50.0,75.0
2518,LCTU,69.21,ETF,ETF,71,66.0,47.0,75.0
2519,SBS,19.58,Utilities,Utilities - Regulated Water,71,91.0,95.0,45.0
2520,LPRE,26.22,ETF,ETF,71,72.0,79.0,75.0
2521,CCNR,27.53,ETF,ETF,71,57.0,52.0,17.0
2522,ITDH,35.3,ETF,ETF,71,71.0,64.0,66.0
2523,HSCZ,36.28,ETF,ETF,71,71.0,69.0,55.0
2524,PTF,69.75,ETF,ETF,71,63.0,32.0,87.0
2525,USG,35.7,ETF,ETF,71,83.0,92.0,67.0
2526,SPXN,68.12,ETF,ETF,71,66.0,45.0,73.0
2527,MLYS,14.23,Healthcare,Biotechnology,71,67.0,92.0,6.0
2528,WMT,96.8,Consumer Defensive,Discount Stores,71,86.0,93.0,93.0
2529,QQQE,100.0,ETF,ETF,71,71.0,47.0,64.0
2530,GSID,65.05,ETF,ETF,71,74.0,83.0,47.0
2531,OVLH,38.01,ETF,ETF,71,72.0,77.0,66.0
2532,QQEW,138.74,ETF,ETF,71,70.0,46.0,65.0
2533,MA,564.6,Financial Services,Credit Services,71,63.0,85.0,81.0
2534,DDWM,40.39,ETF,ETF,71,74.0,85.0,57.0
2535,VEGN,56.78,ETF,ETF,71,70.0,47.0,80.0
2536,JHMD,38.75,ETF,ETF,71,73.0,84.0,39.0
2537,EPSV,22.87,ETF,ETF,71,71.0,50.0,75.0
2538,RFDI,74.28,ETF,ETF,71,75.0,83.0,38.0
2539,GLDD,11.49,Industrials,Engineering & Construction,71,89.0,37.0,86.0
2540,KOKU,112.01,ETF,ETF,71,72.0,66.0,71.0
2541,URTH,173.13,ETF,ETF,71,71.0,68.0,70.0
2542,PRN,164.01,ETF,ETF,71,65.0,30.0,75.0
2543,BCIL,30.34,ETF,ETF,71,82.0,87.0,49.0
2544,ACWI,131.49,ETF,ETF,71,71.0,68.0,67.0
2545,ITOT,138.83,ETF,ETF,71,67.0,47.0,75.0
2546,USPX,55.72,ETF,ETF,71,69.0,50.0,75.0
2547,GXDW,26.26,ETF,ETF,70,67.0,42.0,47.0
2548,XLY,223.78,ETF,ETF,70,63.0,52.0,87.0
2549,SECT,59.26,ETF,ETF,70,71.0,41.0,72.0
2550,SCHB,24.5,ETF,ETF,70,67.0,47.0,75.0
2551,SBCF,29.0,Financial Services,Banks - Regional,70,54.0,26.0,71.0
2552,USCI,75.2,ETF,ETF,70,76.0,84.0,76.0
2553,VTOL,36.73,Energy,Oil & Gas Equipment & Services,70,30.0,26.0,66.0
2554,KMT,25.07,Industrials,Tools & Accessories,70,31.0,13.0,19.0
2555,FCVT,39.87,ETF,ETF,70,69.0,55.0,70.0
2556,CGDG,34.06,ETF,ETF,70,76.0,80.0,59.0
2557,CVIE,65.61,ETF,ETF,70,77.0,81.0,50.0
2558,VTI,312.57,ETF,ETF,70,68.0,47.0,75.0
2559,GSLC,124.61,ETF,ETF,70,67.0,50.0,75.0
2560,SPGM,70.75,ETF,ETF,70,69.0,63.0,65.0
2561,KLMT,29.15,ETF,ETF,70,70.0,57.0,57.0
2562,MO,59.72,Consumer Defensive,Tobacco,70,75.0,92.0,74.0
2563,ASHR,29.06,ETF,ETF,70,67.0,70.0,54.0
2564,UEVM,53.22,ETF,ETF,70,67.0,61.0,31.0
2565,TSPA,39.94,ETF,ETF,70,67.0,51.0,76.0
2566,MFSI,28.84,ETF,ETF,70,75.0,79.0,34.0
2567,BRIF,28.39,ETF,ETF,70,67.0,42.0,36.0
2568,VNT,38.76,Technology,Scientific & Technical Instruments,70,64.0,15.0,66.0
2569,DBEM,28.39,ETF,ETF,70,66.0,70.0,49.0
2570,CVLC,78.71,ETF,ETF,70,66.0,44.0,76.0
2571,TOK,128.75,ETF,ETF,70,70.0,63.0,70.0
2572,SPOK,17.61,Healthcare,Health Information Services,70,77.0,30.0,54.0
2573,RFEM,72.8,ETF,ETF,70,69.0,75.0,45.0
2574,FYC,80.92,ETF,ETF,70,74.0,38.0,79.0
2575,RSSB,26.47,ETF,ETF,70,73.0,73.0,59.0
2576,DGS,56.09,ETF,ETF,70,70.0,56.0,18.0
2577,RSG,245.44,Industrials,Waste Management,70,82.0,93.0,77.0
2578,EOD,5.55,Financial Services,Asset Management,70,68.0,77.0,59.0
2579,PSI,59.83,ETF,ETF,70,74.0,14.0,74.0
2580,DVYA,41.02,ETF,ETF,70,60.0,58.0,27.0
2581,GGLL,41.46,ETF,ETF,70,12.0,7.0,92.0
2582,SHEN,15.44,Communication Services,Telecom Services,70,35.0,48.0,2.0
2583,GEO,25.05,Industrials,Security & Protection Services,70,86.0,98.0,98.0
2584,ESGU,138.71,ETF,ETF,70,67.0,47.0,75.0
2585,CADE,34.92,Financial Services,Banks - Regional,70,53.0,29.0,79.0
2586,ACWX,61.86,ETF,ETF,70,74.0,81.0,45.0
2587,INFO,22.49,ETF,ETF,70,68.0,37.0,55.0
2588,YMM,11.34,Technology,Software - Application,70,78.0,93.0,93.0
2589,FSST,28.91,ETF,ETF,70,67.0,32.0,68.0
2590,QTWO,89.36,Technology,Software - Application,70,87.0,81.0,94.0
2591,LCAP,27.43,ETF,ETF,70,64.0,50.0,74.0
2592,VPL,83.44,ETF,ETF,70,74.0,77.0,26.0
2593,FDEV,32.55,ETF,ETF,70,79.0,86.0,47.0
2594,PNC,194.27,Financial Services,Banks - Regional,70,63.0,20.0,82.0
2595,JUST,90.2,ETF,ETF,70,66.0,45.0,74.0
2596,PCOR,74.69,Technology,Software - Application,70,38.0,23.0,84.0
2597,NWS,33.56,Communication Services,Entertainment,70,82.0,86.0,80.0
2598,IGIC,23.7,Financial Services,Insurance - Diversified,70,80.0,94.0,94.0
2599,FMCX,33.9,ETF,ETF,70,67.0,46.0,73.0
2600,SPEM,43.78,ETF,ETF,70,70.0,76.0,49.0
2601,VSGX,66.37,ETF,ETF,70,74.0,79.0,46.0
2602,TEMP,50.51,ETF,ETF,70,70.0,44.0,32.0
2603,HCSG,13.37,Healthcare,Medical Care Facilities,70,93.0,94.0,53.0
2604,RTACU,12.8,Financial Services,Shell Companies,70,65.0,49.0,74.0
2605,DEHP,28.56,ETF,ETF,70,69.0,58.0,35.0
2606,RITM,12.12,Real Estate,REIT - Mortgage,70,36.0,61.0,55.0
2607,IWV,361.04,ETF,ETF,70,67.0,48.0,75.0
2608,CSM,72.12,ETF,ETF,70,69.0,51.0,73.0
2609,AMX,18.48,Communication Services,Telecom Services,70,83.0,83.0,6.0
2610,XCEM,34.5,ETF,ETF,70,74.0,50.0,19.0
2611,IDEV,76.96,ETF,ETF,70,75.0,83.0,46.0
2612,DWMF,31.54,ETF,ETF,70,77.0,88.0,55.0
2613,IBN,34.04,Financial Services,Banks - Regional,70,72.0,92.0,39.0
2614,CHKP,222.32,Technology,Software - Infrastructure,70,78.0,90.0,90.0
2615,ITDF,35.02,ETF,ETF,70,70.0,65.0,65.0
2616,WDIV,72.09,ETF,ETF,70,75.0,84.0,36.0
2617,AVXC,57.29,ETF,ETF,70,74.0,51.0,19.0
2618,JPAN,34.82,ETF,ETF,70,76.0,84.0,58.0
2619,VAPE,8.87,Industrials,Farm & Heavy Construction Machinery,70,90.0,78.0,30.0
2620,GOOG,194.39,Communication Services,Internet Content & Information,70,37.0,25.0,87.0
2621,VTHR,280.21,ETF,ETF,70,67.0,48.0,75.0
2622,TDV,83.19,ETF,ETF,70,74.0,38.0,66.0
2623,GD,313.94,Industrials,Aerospace & Defense,70,55.0,56.0,10.0
2624,FSCO,7.41,Financial Services,Asset Management,70,61.0,81.0,64.0
2625,EMM,30.18,ETF,ETF,70,76.0,42.0,26.0
2626,MCS,17.65,Communication Services,Entertainment,70,63.0,76.0,92.0
2627,NHPBP,16.07,Real Estate,REIT - Healthcare Facilities,70,41.0,33.0,14.0
2628,QSPT,30.07,ETF,ETF,70,73.0,63.0,69.0
2629,APUE,38.65,ETF,ETF,70,67.0,46.0,74.0
2630,IWC,135.0,ETF,ETF,70,68.0,25.0,66.0
2631,IDLV,33.29,ETF,ETF,70,79.0,88.0,42.0
2632,KEMX,32.67,ETF,ETF,70,73.0,48.0,18.0
2633,DFAU,43.58,ETF,ETF,69,66.0,45.0,74.0
2634,THRO,36.28,ETF,ETF,69,71.0,58.0,79.0
2635,ROAM,26.71,ETF,ETF,69,71.0,67.0,23.0
2636,AVLC,72.9,ETF,ETF,69,67.0,44.0,75.0
2637,FTRI,14.67,ETF,ETF,69,73.0,68.0,18.0
2638,ABIG,30.68,ETF,ETF,69,64.0,66.0,74.0
2639,GDMA,35.87,ETF,ETF,69,70.0,70.0,50.0
2640,BOTZ,34.08,ETF,ETF,69,57.0,27.0,67.0
2641,AON,377.11,Financial Services,Insurance Brokers,69,32.0,77.0,77.0
2642,GROZ,27.1,ETF,ETF,69,68.0,28.0,34.0
2643,J,141.88,Industrials,Engineering & Construction,69,58.0,37.0,72.0
2644,FLCV,30.12,ETF,ETF,69,68.0,63.0,66.0
2645,DMYY,12.9,Financial Services,Shell Companies,69,91.0,93.0,36.0
2646,PYPL,77.92,Financial Services,Credit Services,69,49.0,23.0,89.0
2647,IEV,63.84,ETF,ETF,69,75.0,85.0,44.0
2648,BELT,32.63,ETF,ETF,69,68.0,31.0,55.0
2649,QVML,37.54,ETF,ETF,69,65.0,53.0,74.0
2650,SPTM,76.97,ETF,ETF,69,66.0,47.0,74.0
2651,MID,66.16,ETF,ETF,69,75.0,43.0,76.0
2652,EMCR,33.42,ETF,ETF,69,67.0,61.0,23.0
2653,HDUS,61.14,ETF,ETF,69,66.0,51.0,73.0
2654,BWLP,13.63,Industrials,Marine Shipping,69,21.0,9.0,14.0
2655,FLEE,34.24,ETF,ETF,69,77.0,86.0,44.0
2656,ALB,82.31,Basic Materials,Specialty Chemicals,69,5.0,4.0,6.0
2657,ACVF,48.18,ETF,ETF,69,70.0,60.0,70.0
2658,RGT,12.45,Financial Services,Asset Management,69,69.0,45.0,33.0
2659,IEFA,84.33,ETF,ETF,69,75.0,83.0,42.0
2660,NNI,122.02,Financial Services,Credit Services,69,78.0,56.0,61.0
2661,PIE,21.33,ETF,ETF,69,55.0,30.0,12.0
2662,QDEC,29.84,ETF,ETF,69,72.0,60.0,69.0
2663,CSD,86.51,ETF,ETF,69,71.0,31.0,84.0
2664,BKIE,85.89,ETF,ETF,69,76.0,83.0,47.0
2665,FDFF,38.76,ETF,ETF,69,76.0,76.0,87.0
2666,BBLU,14.1,ETF,ETF,69,65.0,53.0,76.0
2667,BUG,35.5,ETF,ETF,69,85.0,85.0,79.0
2668,LRGE,80.42,ETF,ETF,69,69.0,46.0,76.0
2669,LCDS,59.95,ETF,ETF,69,67.0,44.0,66.0
2670,MRBK,15.11,Financial Services,Banks - Regional,69,19.0,82.0,93.0
2671,HEEM,30.98,ETF,ETF,69,68.0,74.0,54.0
2672,SOXY,52.83,ETF,ETF,69,74.0,18.0,27.0
2673,ITAN,33.27,ETF,ETF,69,62.0,43.0,77.0
2674,ORR,29.94,ETF,ETF,69,71.0,79.0,50.0
2675,BJRI,38.72,Consumer Cyclical,Restaurants,69,91.0,40.0,57.0
2676,CGIE,32.92,ETF,ETF,69,78.0,82.0,43.0
2677,NVRI,9.3,Industrials,Waste Management,69,75.0,8.0,28.0
2678,IDVZ,29.46,ETF,ETF,69,77.0,86.0,50.0
2679,UPB,12.98,Healthcare,Biotechnology,69,23.0,3.0,0.0
2680,IQDF,27.97,ETF,ETF,69,69.0,79.0,24.0
2681,JIRE,71.18,ETF,ETF,69,74.0,82.0,32.0
2682,QQQG,23.19,ETF,ETF,69,77.0,42.0,52.0
2683,IP,54.9,Consumer Cyclical,Packaging & Containers,69,12.0,69.0,90.0
2684,NULC,50.31,ETF,ETF,69,67.0,48.0,65.0
2685,PAM,74.29,Utilities,Utilities - Independent Power Producers,69,63.0,93.0,96.0
2686,SEIV,36.31,ETF,ETF,69,70.0,48.0,71.0
2687,CLF,10.84,Basic Materials,Steel,69,3.0,5.0,2.0
2688,PHR,26.85,Healthcare,Health Information Services,69,81.0,81.0,91.0
2689,RAYE,26.95,ETF,ETF,69,69.0,36.0,17.0
2690,CGMM,27.74,ETF,ETF,69,61.0,26.0,40.0
2691,JCTR,85.51,ETF,ETF,69,67.0,52.0,77.0
2692,DIVI,36.09,ETF,ETF,69,74.0,83.0,38.0
2693,AWAY,22.63,ETF,ETF,69,57.0,44.0,71.0
2694,GQQQ,27.6,ETF,ETF,69,69.0,33.0,54.0
2695,XDOC,33.0,ETF,ETF,69,69.0,45.0,61.0
2696,QOWZ,35.77,ETF,ETF,69,72.0,50.0,79.0
2697,BBEU,67.98,ETF,ETF,69,74.0,85.0,42.0
2698,PJIO,62.05,ETF,ETF,69,77.0,74.0,52.0
2699,XTJL,36.64,ETF,ETF,69,71.0,66.0,66.0
2700,MRC,14.55,Energy,Oil & Gas Equipment & Services,69,70.0,19.0,86.0
2701,BCHI,28.06,ETF,ETF,69,72.0,54.0,73.0
2702,SLN,6.45,Healthcare,Biotechnology,69,11.0,0.0,0.0
2703,USCA,39.76,ETF,ETF,69,67.0,51.0,78.0
2704,NZAC,40.43,ETF,ETF,69,68.0,61.0,65.0
2705,GOP,34.53,ETF,ETF,69,67.0,47.0,67.0
2706,HRMY,36.26,Healthcare,Biotechnology,69,18.0,17.0,83.0
2707,HOVNP,18.8,n/a,n/a,69,16.0,35.0,17.0
2708,PNR,102.95,Industrials,Specialty Industrial Machinery,69,83.0,45.0,84.0
2709,BAUG,47.19,ETF,ETF,69,66.0,64.0,72.0
2710,USCL,75.66,ETF,ETF,69,64.0,48.0,77.0
2711,CFLT,26.94,Technology,Software - Infrastructure,69,29.0,24.0,88.0
2712,MTAL,12.07,Basic Materials,Copper,69,70.0,12.0,6.0
2713,EJUL,27.93,ETF,ETF,69,73.0,74.0,47.0
2714,FEM,25.34,ETF,ETF,69,56.0,57.0,20.0
2715,EQTY,25.61,ETF,ETF,69,66.0,51.0,78.0
2716,NVA,10.16,Basic Materials,Other Industrial Metals & Mining,69,97.0,98.0,97.0
2717,EATZ,29.5,ETF,ETF,69,79.0,58.0,85.0
2718,HEAT,28.81,ETF,ETF,69,69.0,50.0,51.0
2719,NTLA,12.99,Healthcare,Biotechnology,69,6.0,2.0,1.0
2720,FXO,57.45,ETF,ETF,69,67.0,52.0,81.0
2721,VCR,372.82,ETF,ETF,69,61.0,40.0,86.0
2722,GDV,26.62,Financial Services,Asset Management,69,65.0,53.0,67.0
2723,OBK,37.37,Financial Services,Banks - Regional,69,70.0,33.0,83.0
2724,MNDY,286.56,Technology,Software - Application,68,89.0,90.0,67.0
2725,ECLN,32.67,ETF,ETF,68,74.0,88.0,74.0
2726,RSPD,55.88,ETF,ETF,68,49.0,40.0,74.0
2727,MGRO,32.59,ETF,ETF,68,57.0,31.0,59.0
2728,IPO,46.07,ETF,ETF,68,74.0,29.0,82.0
2729,IVAL,28.15,ETF,ETF,68,72.0,83.0,22.0
2730,FGSM,27.86,ETF,ETF,68,67.0,45.0,48.0
2731,FLGB,31.13,ETF,ETF,68,75.0,84.0,51.0
2732,CFR,132.81,Financial Services,Banks - Regional,68,74.0,36.0,84.0
2733,MASI,163.19,Healthcare,Medical Devices,68,76.0,90.0,91.0
2734,NAUG,27.94,ETF,ETF,68,72.0,62.0,60.0
2735,DWX,42.13,ETF,ETF,68,82.0,90.0,31.0
2736,NATH,95.95,Consumer Cyclical,Restaurants,68,91.0,95.0,63.0
2737,SITM,192.7,Technology,Semiconductors,68,91.0,62.0,95.0
2738,ACES,28.6,ETF,ETF,68,34.0,19.0,12.0
2739,LEAD,73.81,ETF,ETF,68,66.0,48.0,56.0
2740,CNAV,27.71,ETF,ETF,68,70.0,22.0,78.0
2741,MBX,13.13,Healthcare,Biotechnology,68,13.0,5.0,0.0
2742,RSPF,77.52,ETF,ETF,68,70.0,66.0,81.0
2743,DFAW,68.87,ETF,ETF,68,67.0,54.0,67.0
2744,FDRR,55.92,ETF,ETF,68,63.0,46.0,66.0
2745,ZZZ,30.11,ETF,ETF,68,57.0,30.0,41.0
2746,TSME,38.62,ETF,ETF,68,64.0,28.0,73.0
2747,TOV,26.73,ETF,ETF,68,64.0,37.0,73.0
2748,HDEF,29.27,ETF,ETF,68,74.0,87.0,44.0
2749,VXF,198.94,ETF,ETF,68,66.0,34.0,78.0
2750,CTRE,31.02,Real Estate,REIT - Healthcare Facilities,68,74.0,84.0,23.0
2751,PSCI,140.55,ETF,ETF,68,60.0,23.0,74.0
2752,BBIN,68.03,ETF,ETF,68,73.0,83.0,44.0
2753,STXI,29.06,ETF,ETF,68,75.0,82.0,43.0
2754,LRGG,29.77,ETF,ETF,68,58.0,45.0,58.0
2755,ITDJ,27.38,ETF,ETF,68,68.0,45.0,41.0
2756,VO,287.6,ETF,ETF,68,67.0,53.0,72.0
2757,EFAX,47.66,ETF,ETF,68,76.0,85.0,49.0
2758,MDWD,20.6,Healthcare,Biotechnology,68,84.0,41.0,80.0
2759,EAFG,21.88,ETF,ETF,68,73.0,76.0,43.0
2760,VFMO,175.99,ETF,ETF,68,70.0,40.0,78.0
2761,QFLR,30.78,ETF,ETF,68,64.0,56.0,72.0
2762,JHEM,29.71,ETF,ETF,68,65.0,68.0,24.0
2763,PKBK,21.67,Financial Services,Banks - Regional,68,74.0,48.0,59.0
2764,QJUN,30.06,ETF,ETF,68,71.0,55.0,69.0
2765,LENS,28.52,ETF,ETF,68,72.0,80.0,38.0
2766,CPAC,6.25,Basic Materials,Building Materials,68,61.0,52.0,47.0
2767,FDWM,24.84,ETF,ETF,68,62.0,34.0,67.0
2768,ECOW,22.67,ETF,ETF,68,56.0,65.0,23.0
2769,KQQQ,27.57,ETF,ETF,68,57.0,25.0,62.0
2770,BKF,42.53,ETF,ETF,68,68.0,83.0,49.0
2771,GLAD,28.59,Financial Services,Asset Management,68,50.0,68.0,89.0
2772,CGGO,32.54,ETF,ETF,68,69.0,45.0,60.0
2773,WLDR,33.84,ETF,ETF,68,66.0,31.0,31.0
2774,SSXU,32.48,ETF,ETF,68,69.0,78.0,34.0
2775,NTSX,50.89,ETF,ETF,68,68.0,62.0,72.0
2776,SLF,62.29,Financial Services,Insurance - Diversified,68,85.0,84.0,68.0
2777,WEC,109.44,Utilities,Utilities - Regulated Electric,68,72.0,92.0,74.0
2778,EPMV,22.46,ETF,ETF,68,63.0,46.0,73.0
2779,FDIS,96.76,ETF,ETF,68,61.0,40.0,86.0
2780,FQAL,71.07,ETF,ETF,68,66.0,62.0,73.0
2781,JSMD,79.13,ETF,ETF,68,70.0,41.0,75.0
2782,BFOR,78.68,ETF,ETF,68,71.0,44.0,73.0
2783,DRAG,26.52,ETF,ETF,68,45.0,75.0,19.0
2784,ALAR,12.1,Technology,Software - Infrastructure,68,94.0,1.0,1.0
2785,TBLU,53.71,ETF,ETF,68,75.0,76.0,47.0
2786,FRST,11.27,Financial Services,Banks - Regional,68,38.0,10.0,17.0
2787,NUMG,49.31,ETF,ETF,68,68.0,37.0,79.0
2788,IDGT,85.25,ETF,ETF,68,69.0,60.0,72.0
2789,GOLY,29.34,ETF,ETF,68,85.0,92.0,68.0
2790,MGNR,33.89,ETF,ETF,68,75.0,52.0,72.0
2791,MEG,22.84,Industrials,Waste Management,68,80.0,2.0,2.0
2792,QDVO,28.37,ETF,ETF,68,68.0,39.0,65.0
2793,VNSE,36.75,ETF,ETF,68,65.0,34.0,64.0
2794,SNPE,57.0,ETF,ETF,68,61.0,42.0,71.0
2795,GAM,57.14,Financial Services,Asset Management,68,69.0,57.0,62.0
2796,OVF,27.97,ETF,ETF,68,72.0,77.0,40.0
2797,SSPX,30.33,ETF,ETF,68,72.0,56.0,58.0
2798,LYTS,18.4,Technology,Electronic Components,68,34.0,19.0,91.0
2799,VLGEA,36.56,Consumer Defensive,Grocery Stores,68,88.0,91.0,84.0
2800,EPS,65.86,ETF,ETF,68,63.0,47.0,75.0
2801,IFRA,51.37,ETF,ETF,68,70.0,56.0,64.0
2802,NUDM,35.83,ETF,ETF,68,73.0,80.0,43.0
2803,FELC,35.16,ETF,ETF,68,66.0,48.0,75.0
2804,USNZ,40.16,ETF,ETF,68,63.0,43.0,69.0
2805,TRU,97.11,Financial Services,Financial Data & Stock Exchanges,68,44.0,28.0,80.0
2806,EEMS,65.7,ETF,ETF,68,71.0,49.0,16.0
2807,ADVE,36.73,ETF,ETF,68,66.0,65.0,22.0
2808,ZION,54.76,Financial Services,Banks - Regional,68,63.0,22.0,86.0
2809,DFSU,40.43,ETF,ETF,68,63.0,43.0,75.0
2810,WTRE,20.2,ETF,ETF,67,67.0,48.0,18.0
2811,NBN,96.0,Financial Services,Banks - Regional,67,80.0,91.0,94.0
2812,EFIV,60.37,ETF,ETF,67,60.0,42.0,71.0
2813,RNWZ,24.87,ETF,ETF,67,71.0,82.0,12.0
2814,GLOW,28.8,ETF,ETF,67,65.0,55.0,53.0
2815,TDEC,22.48,ETF,ETF,67,71.0,74.0,34.0
2816,VUSE,63.74,ETF,ETF,67,72.0,62.0,74.0
2817,EFA,90.28,ETF,ETF,67,73.0,83.0,44.0
2818,FJUL,53.02,ETF,ETF,67,66.0,59.0,69.0
2819,EWD,46.0,ETF,ETF,67,73.0,83.0,54.0
2820,SHE,126.36,ETF,ETF,67,69.0,63.0,76.0
2821,OBE,5.88,Energy,Oil & Gas E&P,67,13.0,7.0,5.0
2822,BV,16.17,Industrials,Specialty Business Services,67,82.0,52.0,85.0
2823,HURC,19.48,Industrials,Specialty Industrial Machinery,67,76.0,13.0,62.0
2824,AYI,299.23,Industrials,Electrical Equipment & Parts,67,81.0,16.0,88.0
2825,EMOT,23.18,ETF,ETF,67,68.0,68.0,64.0
2826,RY,131.17,Financial Services,Banks - Diversified,67,79.0,80.0,73.0
2827,KNO,50.03,ETF,ETF,67,68.0,73.0,47.0
2828,CCCMU,11.22,Financial Services,Shell Companies,67,85.0,45.0,73.0
2829,HBTA,26.22,ETF,ETF,67,55.0,18.0,23.0
2830,FDEM,28.66,ETF,ETF,67,66.0,59.0,45.0
2831,AVUS,103.81,ETF,ETF,67,63.0,41.0,73.0
2832,ESG,148.95,ETF,ETF,67,68.0,56.0,76.0
2833,SNAV,33.11,ETF,ETF,67,62.0,43.0,60.0
2834,EMC,29.53,ETF,ETF,67,69.0,63.0,39.0
2835,DJUL,45.53,ETF,ETF,67,66.0,57.0,65.0
2836,GFLW,26.83,ETF,ETF,67,72.0,30.0,24.0
2837,AUGT,33.67,ETF,ETF,67,66.0,62.0,71.0
