Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1088,FTEC,278.01,167060,ETF,ETF,83.0,13.0,87.0,80.0,8.2186,6.5464,379575.0,298460.0,300.79,197.63,0,NO,272.63,235.7,276.97,241.34,,3191,0.85,167060,NO,NO,2024-07-25,4556800.0
1089,CNRG,107.2,6969,ETF,ETF,83.0,6.0,76.0,75.0,3.9721,3.2786,12455.0,13120.0,125.76,63.64,0,NO,110.48,98.3,111.25,100.74,,1933,0.68,6969,NO,NO,2021-04-07,307700.0
1092,HOOD,117.55,25392022,Financial Services,Capital Markets,83.0,97.0,95.0,39.0,7.4698,6.9948,31841183.0,31758990.0,153.86,63.52,105854377984,NO,87.17,102.37,93.49,90.18,,1238,0.0,25392022,YES,NO,2025-09-19,202388400.0
1099,SQM,73.52,499267,Basic Materials,Specialty Chemicals,83.0,12.0,6.0,45.0,2.9771,2.4929,1243659.0,1026210.0,98.0,35.37,21000091648,NO,82.61,70.09,79.88,78.26,,8252,0.51,499267,NO,NO,1996-04-26,30256447.0
1101,SEMI,38.52,10393,ETF,ETF,83.0,15.0,87.0,82.0,1.2159,0.7868,14865.0,12980.0,41.03,26.99,0,NO,37.78,32.91,38.25,33.5,,1069,0.0,10393,NO,NO,2022-06-27,826600.0
1104,VGT,116.37,5038562,ETF,ETF,83.0,13.0,87.0,79.0,3.4779,2.8021,4953434.0,4707900.0,126.0,83.0,0,NO,114.17,98.8,115.95,101.11,,5642,0.91,5038562,NO,NO,2018-03-06,52516000.0
1106,SAIA,417.89,226363,Industrials,Trucking,83.0,8.0,75.0,83.0,16.2329,15.815,433567.0,347790.0,494.71,249.32,11116677120,NO,449.27,365.55,448.84,396.87,,5991,0.18,226363,NO,NO,2021-08-27,6159900.0
1107,SNSR,49.17,8866,ETF,ETF,83.0,10.0,87.0,86.0,1.429,1.0286,23137.0,18940.0,53.8,34.2,0,NO,48.56,40.98,49.26,42.52,,2462,1.15,8866,NO,NO,2023-02-01,973300.0
1112,NSIT,111.71,409007,Technology,Electronics & Computer Distribution,83.0,18.0,95.0,88.0,5.57,5.5614,536040.0,592140.0,148.58,63.62,3374079488,NO,98.28,90.75,105.19,87.95,,7913,0.0,409007,NO,NO,2002-07-18,12058000.0
1122,UFO,50.31,413934,ETF,ETF,83.0,6.0,36.0,85.0,1.8456,1.681,1410895.0,1172120.0,68.21,28.71,0,NO,54.3,44.64,54.3,48.56,,1817,0.0,413934,NO,NO,2026-05-29,4061500.0
1134,XTN,115.74,53752,ETF,ETF,83.0,70.0,79.0,82.0,2.3303,2.1511,82513.0,171810.0,120.9,79.18,0,NO,109.1,96.87,111.34,102.55,,3881,0.0,53752,NO,NO,2021-10-20,1619000.0
1135,ASND,267.92,536524,Healthcare,Biotechnology,83.0,94.0,73.0,81.0,10.6061,10.6061,789262.0,1272530.0,274.89,160.86,17573632000,NO,234.6,220.69,241.28,229.03,,2875,0.0,536524,NO,NO,2023-04-03,7860200.0
1139,PWB,161.27,125680,ETF,ETF,83.0,25.0,84.0,83.0,4.8821,3.2746,91211.0,75620.0,169.01,115.84,0,NO,156.56,136.7,158.4,141.86,,5368,1.59,125680,NO,NO,2007-07-17,7757800.0
1142,JNJ,259.33,5081102,Healthcare,Drug Manufacturers - General,83.0,90.0,46.0,81.0,6.4914,5.7379,8197850.0,10548960.0,263.1,154.21,624263495680,NO,233.4,219.35,238.68,232.7,,16234,0.0,5081102,NO,NO,2023-08-21,151319500.0
1143,DCOM,40.18,169563,Financial Services,Banks - Regional,83.0,81.0,74.0,87.0,1.0621,1.0493,318259.0,452750.0,41.62,25.63,1772480128,NO,37.8,32.93,38.52,35.04,,6911,0.0,169563,NO,NO,2021-01-29,3788300.0
1144,CAFG,33.75,46837,ETF,ETF,83.0,74.0,81.0,86.0,0.3998,0.3198,4550.0,11330.0,34.34,23.68,0,NO,31.73,27.9,32.22,29.08,,796,0.09,46837,NO,NO,2023-12-18,104800.0
1145,TSNF,31.9,1355,ETF,ETF,83.0,14.0,86.0,,0.7586,0.539,6498.0,4490.0,34.31,22.34,0,NO,31.23,,31.81,,,128,0.0,1355,NO,NO,2026-01-07,210700.0
1156,MCB,100.21,92938,Financial Services,Banks - Regional,83.0,89.0,78.0,85.0,2.8384,2.7449,148034.0,196990.0,102.04,64.66,1242082560,NO,92.06,83.36,93.75,88.08,,2173,0.0,92938,NO,NO,2023-03-30,6584500.0
1157,ASCE,34.59,25231,ETF,ETF,83.0,74.0,80.0,84.0,0.697,0.57,32696.0,39460.0,35.22,24.12,0,NO,32.92,28.85,33.46,30.18,,250,0.23,25231,NO,NO,2025-08-29,267900.0
1159,AMBA,79.73,1841614,Technology,Semiconductor Equipment & Materials,82.0,79.0,94.0,61.0,7.1686,6.7407,1403716.0,2316240.0,96.69,48.3,3497610496,NO,73.73,71.63,73.87,66.48,,3451,0.0,1841614,NO,NO,2015-06-22,25072600.0
1163,TEX,69.58,741940,Industrials,Farm & Heavy Construction Machinery,82.0,84.0,76.0,85.0,3.3321,3.0321,1313522.0,2047220.0,74.69,41.7,7947189760,NO,63.33,58.06,64.03,61.74,,11667,1.06,741940,NO,NO,2009-05-29,23281700.0
1164,MVV,90.13,20094,ETF,ETF,82.0,65.0,82.0,84.0,2.2329,1.9621,11496.0,17820.0,92.24,61.64,0,NO,85.86,76.21,86.97,79.95,,5040,0.39,20094,NO,NO,2014-02-03,95802300.0
1170,BCTK,31.23,5898,ETF,ETF,82.0,21.0,87.0,80.0,1.0706,0.8406,22501.0,18470.0,32.62,22.06,0,NO,29.81,,30.3,26.79,,138,1.77,5898,NO,NO,2025-12-29,243400.0
1173,RPG,60.5,673262,ETF,ETF,82.0,26.0,84.0,84.0,1.91,1.3789,645413.0,605480.0,64.06,43.41,0,NO,58.65,50.74,59.53,52.71,,5114,0.0,673262,NO,NO,2019-04-03,16660000.0
1176,CCNE,33.74,119121,Financial Services,Banks - Regional,82.0,87.0,69.0,84.0,0.9139,0.9089,156844.0,250520.0,34.92,21.63,999682944,NO,31.46,28.06,31.93,29.58,,8117,0.0,119756,NO,NO,2009-06-26,1102100.0
1177,CPAI,51.37,25310,ETF,ETF,82.0,50.0,79.0,83.0,0.9659,0.8545,60680.0,67650.0,52.3,35.06,0,NO,49.17,43.4,49.82,45.38,,650,0.0,25310,NO,NO,2026-01-30,253400.0
1181,EXEL,55.53,3052570,Healthcare,Biotechnology,82.0,78.0,84.0,82.0,1.6272,1.5915,2709791.0,3413740.0,56.21,33.76,13957747712,NO,50.27,44.26,52.28,46.44,,6592,0.0,3052570,NO,NO,2015-07-20,74607500.0
1182,CBSE,50.58,3300,ETF,ETF,82.0,19.0,84.0,83.0,1.0829,0.7099,7273.0,19910.0,52.82,33.5,0,NO,49.31,43.35,49.88,44.83,,1414,0.0,3300,NO,NO,2024-01-11,153400.0
1185,PCVX,56.96,770610,Healthcare,Biotechnology,82.0,93.0,14.0,79.0,2.5106,2.5006,1610937.0,2633300.0,65.0,29.08,8224891904,NO,52.52,50.22,52.22,53.71,,1522,0.0,861625,NO,NO,2022-10-24,14494400.0
1196,DWAS,121.19,22118,ETF,ETF,82.0,73.0,77.0,81.0,2.8607,2.2843,13026.0,18690.0,127.77,81.43,0,NO,116.06,102.56,117.17,106.77,,3509,0.0,22118,NO,NO,2026-01-21,1701700.0
1197,CATY,62.55,315825,Financial Services,Banks - Regional,82.0,83.0,82.0,84.0,1.2814,1.2707,445649.0,659940.0,63.72,43.66,4193069056,NO,58.23,51.75,59.32,53.93,,8951,0.0,315825,NO,NO,2023-09-15,12909900.0
1200,QQQJ,45.62,197796,ETF,ETF,82.0,51.0,81.0,80.0,0.7169,0.6551,149316.0,138220.0,46.17,31.86,0,NO,43.12,38.74,43.93,40.05,,1437,0.37,197796,NO,NO,2021-03-04,2226500.0
1202,AFSC,38.63,522,ETF,ETF,82.0,80.0,82.0,83.0,0.5883,0.3445,334.0,540.0,39.3,28.09,0,NO,36.22,32.48,36.91,33.72,,346,0.0,522,NO,NO,2025-06-02,96800.0
1206,IDGT,116.4,42316,ETF,ETF,82.0,7.0,63.0,88.0,2.7707,2.3686,70827.0,94490.0,133.05,81.06,0,NO,121.76,99.18,121.46,104.94,,6249,0.74,42316,NO,NO,2016-07-08,2852100.0
1209,AIRR,126.97,462355,ETF,ETF,82.0,23.0,61.0,84.0,3.5119,3.1327,744214.0,657590.0,135.05,82.22,0,NO,128.3,111.65,128.25,118.35,,3098,0.83,463177,NO,NO,2025-08-12,2385200.0
1219,FCUS,40.67,13572,ETF,ETF,82.0,5.0,54.0,84.0,1.7926,1.3403,27900.0,23520.0,47.49,25.5,0,NO,43.62,37.01,43.32,38.9,,879,2.07,13572,NO,NO,2025-11-13,265800.0
1222,SKWD,60.2,726872,Financial Services,Insurance - Property & Casualty,82.0,97.0,90.0,72.0,2.2239,2.1486,484696.0,949540.0,62.2,40.6,2440692480,NO,48.49,47.13,51.16,47.78,,870,0.0,735078,NO,NO,2023-01-13,4172700.0
1231,ISMD,49.57,32793,ETF,ETF,81.0,75.0,80.0,84.0,0.8754,0.8011,32960.0,45740.0,50.48,34.67,0,NO,46.67,41.65,47.47,43.39,,2350,0.63,32793,NO,NO,2019-03-12,952400.0
1240,FYX,142.4,15812,ETF,ETF,81.0,76.0,75.0,82.0,2.1607,2.0628,36288.0,32310.0,145.45,95.31,0,NO,135.25,121.1,136.86,126.76,,4818,0.0,15812,NO,NO,2015-08-24,831900.0
1241,USFD,102.86,2999097,Consumer Defensive,Food Distribution,81.0,94.0,66.0,88.0,2.9703,2.8731,2681629.0,3312660.0,104.43,69.88,22652000256,NO,89.38,84.11,90.44,88.96,,2540,0.0,2999097,NO,NO,2023-03-17,32994200.0
1243,AOTG,64.77,825,ETF,ETF,81.0,29.0,89.0,68.0,1.7571,1.3218,6370.0,2610.0,67.08,45.21,0,NO,61.2,55.62,62.32,55.8,,1007,0.0,825,NO,NO,2022-06-29,624900.0
1248,TRNS,91.72,146390,Industrials,Specialty Business Services,81.0,59.0,79.0,93.0,3.7354,3.6504,165383.0,185320.0,94.76,50.23,856728832,NO,82.96,71.78,85.38,75.46,,12245,1.34,153891,NO,NO,1998-02-18,1505600.0
1249,SUNC,67.86,336001,Energy,Oil & Gas Midstream,81.0,57.0,58.0,88.0,2.0974,2.0317,518060.0,413220.0,73.24,47.0,3495957248,NO,66.82,,67.35,60.61,,164,0.0,336001,NO,NO,2025-11-06,4044700.0
1253,APPC,36.29,1363,ETF,ETF,81.0,,,,,,1860.0,1860.0,39.43,28.67,0,NO,,,,,,6,0.06,1363,NO,NO,2026-06-26,8500.0
1256,IHE,100.25,147975,ETF,ETF,81.0,84.0,69.0,72.0,1.8271,1.6807,120067.0,286150.0,100.96,64.94,0,NO,91.54,85.2,93.82,89.32,,5072,0.0,147975,NO,NO,2008-06-18,3293400.0
1257,GTOP,48.87,22631,ETF,ETF,81.0,22.0,88.0,80.0,1.1015,0.8413,13614.0,16410.0,50.59,34.43,0,NO,47.06,,47.82,42.02,,143,0.33,22631,NO,NO,2025-12-22,673200.0
1258,CNOB,32.72,337380,Financial Services,Banks - Regional,81.0,85.0,79.0,81.0,0.8454,0.8332,404360.0,619200.0,33.97,22.07,1645439616,NO,30.8,27.37,31.32,28.58,,8117,0.06,340735,NO,NO,2026-06-26,1948300.0
1270,FXL,207.77,34293,ETF,ETF,81.0,12.0,85.0,79.0,6.1061,4.8493,140068.0,749920.0,224.2,151.62,0,NO,202.39,177.16,205.64,181.71,,4818,1.08,34293,NO,NO,2017-11-10,17140900.0
1275,UMBF,144.41,417840,Financial Services,Banks - Regional,81.0,88.0,84.0,81.0,4.5021,4.4868,721857.0,985890.0,146.6,103.38,10972088320,NO,132.13,120.98,135.0,125.21,,11669,0.2,472711,NO,NO,2016-12-06,6362900.0
1287,IONQ,48.87,12441704,Technology,Computer Hardware,81.0,1.0,95.0,51.0,4.5539,4.2774,32477804.0,25919660.0,84.64,25.89,18241701888,NO,54.99,49.53,55.54,44.8,,1381,0.0,12441704,YES,NO,2025-01-08,128343800.0
1288,CTBI,72.82,107997,Financial Services,Banks - Regional,81.0,84.0,75.0,84.0,1.6229,1.6064,104124.0,159820.0,74.57,50.25,1322682112,NO,67.68,60.78,68.89,63.87,,9701,0.0,109613,NO,NO,2001-03-28,813454.0
1304,MADE,38.78,26421,ETF,ETF,80.0,56.0,68.0,80.0,1.0146,0.7054,19721.0,21790.0,39.68,26.84,0,NO,37.52,33.8,37.69,35.56,,492,0.97,26421,NO,NO,2026-02-17,160700.0
1306,BST,48.81,81880,Financial Services,Asset Management,80.0,31.0,87.0,76.0,1.4596,1.2746,119949.0,108580.0,51.3,34.87,1694684160,NO,46.39,41.85,47.34,42.42,,2936,0.52,81880,NO,NO,2014-10-29,950673.0
1308,CLSE,33.48,415366,ETF,ETF,80.0,21.0,72.0,78.0,0.4421,0.3749,246672.0,256050.0,34.76,23.14,0,NO,33.17,28.96,33.53,30.21,,1095,0.09,415366,NO,NO,2025-03-06,1165300.0
1311,AMOM,59.83,7867,ETF,ETF,80.0,17.0,82.0,79.0,2.0662,1.1728,4585.0,4450.0,64.44,44.5,0,NO,58.99,51.87,59.43,53.48,,1790,0.97,7867,NO,NO,2021-04-14,278800.0
1312,GARP,81.25,517331,ETF,ETF,80.0,25.0,83.0,74.0,1.724,1.3694,279381.0,273160.0,83.4,59.98,0,NO,78.33,70.27,79.48,72.11,,1624,0.82,517331,NO,NO,2025-10-15,4546400.0
1315,GSC,67.53,9676,ETF,ETF,80.0,78.0,80.0,80.0,1.1494,0.8835,32590.0,8330.0,69.43,49.7,0,NO,62.97,57.43,64.06,59.52,,687,0.0,9676,NO,NO,2026-04-16,827900.0
1316,BOTT,50.65,23382,ETF,ETF,80.0,14.0,52.0,73.0,1.7415,1.0394,31814.0,37310.0,70.07,30.35,0,NO,52.47,48.0,52.01,51.39,,552,2.55,23382,NO,NO,2026-06-30,128900.0
1317,GCO,33.17,142610,Consumer Cyclical,Apparel Retail,80.0,5.0,72.0,87.0,2.1161,2.0196,226088.0,217780.0,43.6,21.26,368418272,NO,35.72,30.91,36.19,31.66,,13455,0.0,142610,NO,NO,2008-03-03,8196117.0
1327,CNEQ,40.37,113723,ETF,ETF,80.0,23.0,85.0,71.0,1.1549,0.9303,206955.0,164300.0,42.15,28.93,0,NO,39.3,35.45,39.76,35.81,,563,1.08,113723,NO,NO,2026-03-10,3760000.0
1328,WLDR,45.46,7517,ETF,ETF,80.0,27.0,78.0,83.0,1.1561,0.9246,11050.0,22210.0,47.82,33.11,0,NO,43.97,38.99,44.69,40.24,,2127,0.25,7517,NO,NO,2020-05-26,258800.0
1329,FSCC,36.57,24488,ETF,ETF,80.0,74.0,80.0,78.0,0.6744,0.6249,59454.0,38690.0,37.52,25.71,0,NO,34.78,31.54,35.25,32.53,,483,0.0,24488,NO,NO,2026-05-20,837800.0
1339,GIII,33.6,552725,Consumer Cyclical,Apparel Manufacturing,80.0,70.0,78.0,68.0,1.1514,1.095,545165.0,743710.0,36.53,22.83,1417603200,NO,32.27,29.69,32.86,30.66,,9204,0.0,552725,NO,NO,1998-12-29,36234000.0
1345,FTXR,45.56,70134,ETF,ETF,80.0,64.0,77.0,71.0,0.7536,0.6805,143252.0,206390.0,46.17,31.39,0,NO,43.26,39.53,44.04,41.42,,2458,0.17,70134,NO,NO,2026-02-27,30818500.0
1347,RUSC,38.52,3764,ETF,ETF,80.0,72.0,76.0,80.0,0.5311,0.4486,12504.0,46550.0,39.27,27.42,0,NO,36.82,33.13,37.24,34.46,,286,0.0,3764,NO,NO,2025-06-10,533200.0
1355,VFMO,237.9,91331,ETF,ETF,80.0,52.0,76.0,80.0,5.7828,4.662,66352.0,88910.0,250.2,170.03,0,NO,232.39,206.95,234.15,214.23,,2105,0.0,91331,NO,NO,2025-08-25,248900.0
1356,VCLN,30.86,458,ETF,ETF,80.0,5.0,54.0,76.0,1.0454,0.812,1337.0,980.0,37.55,19.76,0,NO,32.57,28.24,32.43,29.58,,1234,2.49,458,NO,NO,2023-08-22,244000.0
1365,HAFC,32.48,159705,Financial Services,Banks - Regional,80.0,84.0,81.0,76.0,0.7229,0.7129,254785.0,323790.0,33.5,22.0,966813824,NO,30.67,27.76,31.08,28.66,,8115,0.0,168498,NO,NO,2011-11-15,2889588.0
1366,LOB,41.8,143756,Financial Services,Banks - Regional,80.0,90.0,83.0,77.0,1.0614,1.0457,259896.0,420740.0,42.89,29.36,1933767936,NO,38.14,35.98,38.75,37.23,,2753,0.73,143756,NO,NO,2015-07-23,2755700.0
1371,IWO,389.99,233717,ETF,ETF,80.0,68.0,81.0,76.0,7.8734,7.1034,433880.0,630890.0,396.69,280.35,0,NO,374.21,340.52,378.51,349.14,,6521,0.32,233717,NO,NO,2007-10-24,12894800.0
1372,CTEC,62.95,1234,ETF,ETF,80.0,4.0,53.0,73.0,2.2791,1.6593,4216.0,3360.0,83.01,37.95,0,NO,69.02,60.33,68.28,62.39,,1425,0.0,1234,NO,NO,2025-04-01,209720.0
