Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),19,BELFA,192.11,79602.0,Technology,Electronic Components,96.0,95.0,93.0,93.0,41581.0,66040.0,204.0,53.95,2688592640.0,No
Leading Stocks (RS > 90),20,BELFB,211.58,257612.0,Technology,Electronic Components,96.0,94.0,92.0,92.0,157362.0,173330.0,222.49,58.0,2678722048.0,No
Leading Stocks (RS > 90),21,VPG,53.9,564880.0,Technology,Scientific & Technical Instruments,95.0,97.0,94.0,95.0,210065.0,549970.0,55.81,18.57,715742720.0,No
Leading Stocks (RS > 90),22,KMT,38.35,3563281.0,Industrials,Tools & Accessories,94.0,97.0,97.0,91.0,946496.0,1074140.0,40.9,17.3,2923557120.0,No
Leading Stocks (RS > 90),23,ENS,185.03,925978.0,Industrials,Electrical Equipment & Parts,95.0,93.0,95.0,96.0,473373.0,513200.0,194.77,76.57,6932505600.0,No
Leading Stocks (RS > 90),24,NATR,25.9,240450.0,Consumer Defensive,Packaged Foods,95.0,94.0,98.0,93.0,139342.0,159320.0,26.96,11.01,456760800.0,No
Leading Stocks (RS > 90),25,MT,55.98,2387774.0,Basic Materials,Steel,95.0,94.0,95.0,94.0,1448096.0,2062700.0,57.66,23.2,42578386944.0,No
Leading Stocks (RS > 90),26,CIB,77.94,846196.0,Financial Services,Banks - Regional,94.0,92.0,92.0,94.0,356545.0,485220.0,86.31,35.44,20318218240.0,No
Leading Stocks (RS > 90),27,LBRT,24.11,15095904.0,Energy,Oil & Gas Equipment & Services,93.0,96.0,91.0,96.0,3782555.0,5402350.0,27.21,9.5,3905023232.0,No
Leading Stocks (RS > 90),28,CHRW,198.74,2768514.0,Industrials,Integrated Freight & Logistics,94.0,93.0,91.0,93.0,1703131.0,2654640.0,202.8,84.68,23478583296.0,No
Leading Stocks (RS > 90),29,UCTT,42.98,1204328.0,Technology,Semiconductor Equipment & Materials,94.0,98.0,96.0,95.0,725762.0,1093920.0,48.66,16.66,1950737024.0,No
Leading Stocks (RS > 90),30,THR,46.19,668163.0,Industrials,Specialty Industrial Machinery,93.0,94.0,96.0,93.0,313340.0,342470.0,49.61,23.05,1527273472.0,No
Leading Stocks (RS > 90),31,MTSI,215.03,2393756.0,Technology,Semiconductors,93.0,96.0,95.0,92.0,1257785.0,1203370.0,236.8,84.0,16129591296.0,No
Leading Stocks (RS > 90),32,HP,36.41,2759971.0,Energy,Oil & Gas Drilling,93.0,92.0,93.0,97.0,1596650.0,1877500.0,36.73,14.65,3701664768.0,No
