Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
4,SNDK,2090.71,16567766,Technology,Computer Hardware,98.0,97.0,98.0,98.0,217.247,166.3588,14124222.0,11391130.0,2354.39,40.1,309612740608,NO,1521.57,664.52,1613.54,889.09,343,-7.07,16799100.0,YES,NO,2025-11-26,43000900.0
17,AGL,119.25,637506,Healthcare,Medical Care Facilities,98.0,95.0,98.0,98.0,10.4024,10.3402,430630.0,311700.0,119.25,7.48,1989541504,NO,71.33,31.96,80.12,38.2,1305,-0.4,386500.0,NO,NO,2025-08-05,7008856.0
19,MXL,96.6,7470681,Technology,Semiconductors,98.0,22.0,98.0,98.0,9.1857,8.5364,4757322.0,3001100.0,106.28,12.77,8650139648,NO,79.04,32.65,87.25,41.4,4090,-4.54,8184900.0,NO,NO,2026-04-24,29044000.0
28,MU,1132.33,84431604,Technology,Semiconductors,98.0,95.0,98.0,98.0,107.1914,78.6764,51577108.0,56595390.0,1255.0,103.38,1278845648896,NO,802.14,425.84,834.43,522.55,10599,-6.14,86115000.0,YES,NO,2013-10-11,153906100.0
51,ORKA,90.6,4732649,Healthcare,Biotechnology,98.0,98.0,97.0,97.0,5.5093,4.8657,1686782.0,1652170.0,91.12,10.83,5464275968,NO,66.87,40.45,67.02,47.44,7265,-1.26,4732900.0,NO,NO,2026-04-29,7921000.0
52,VICR,326.93,4158203,Technology,Electronic Components,98.0,19.0,97.0,98.0,28.155,24.7329,833496.0,678390.0,369.4,41.76,14901928960,NO,288.65,162.4,290.8,197.91,9124,-3.64,4158400.0,NO,NO,2023-07-26,4839800.0
59,ICHR,94.0,2556128,Technology,Semiconductor Equipment & Materials,98.0,96.0,96.0,98.0,8.3821,6.9571,1002627.0,1146800.0,101.65,13.12,3277502976,NO,73.57,39.99,76.69,49.88,2397,8.97,1129100.0,NO,NO,2018-08-24,8215700.0
61,DFTX,44.95,9633533,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,3.4721,2.4921,2570140.0,5742570.0,47.01,6.4,5966809600,NO,24.06,16.9,25.15,19.44,2414,-0.33,8278700.0,NO,NO,2024-03-07,38010300.0
62,LITE,816.98,8542953,Technology,Communication Equipment,98.0,13.0,78.0,96.0,75.9161,70.1493,6018140.0,5477370.0,1085.68,88.37,63561043968,NO,903.65,530.04,896.01,662.09,2748,-4.57,9111900.0,YES,NO,2026-03-20,22868800.0
65,STX,899.9,9175598,Technology,Computer Hardware,98.0,76.0,97.0,98.0,85.5014,73.1136,4143516.0,5243250.0,1145.0,138.3,203604279296,NO,810.4,442.45,833.25,527.84,5922,-3.0,9299000.0,YES,NO,2012-06-29,89629700.0
66,DD,137.22,1487249,Basic Materials,Specialty Chemicals,98.0,98.0,98.0,98.0,9.5279,2.67,1222971.0,1527890.0,157.98,85.02,18527363072,NO,56.96,44.94,66.42,51.97,13629,1.24,1770300.0,NO,NO,2009-05-07,210065029.0
67,UCTT,118.82,2602750,Technology,Semiconductor Equipment & Materials,98.0,96.0,97.0,98.0,9.9193,8.1971,1115459.0,1315260.0,125.0,21.28,5326504960,NO,89.65,52.07,93.13,63.06,5599,-6.05,3107300.0,NO,NO,2018-01-02,7165600.0
68,VPG,127.82,591789,Technology,Scientific & Technical Instruments,98.0,69.0,98.0,98.0,12.0279,11.3671,469624.0,556530.0,148.39,25.58,1700133760,NO,99.59,54.82,105.07,64.45,4027,-2.44,1008000.0,NO,NO,2026-05-13,1453400.0
72,PRAX,327.79,1708108,Healthcare,Biotechnology,98.0,14.0,57.0,80.0,18.4734,17.8541,460008.0,568150.0,366.52,37.19,9138383872,NO,314.75,252.07,316.58,307.11,1429,-0.54,2060200.0,NO,NO,2025-10-16,13741900.0
73,VSH,56.35,6809767,Technology,Semiconductors,98.0,92.0,98.0,98.0,6.6407,5.84,5805253.0,7450450.0,69.47,11.77,7669562880,NO,44.35,23.67,46.64,27.56,11664,-4.09,7053500.0,NO,NO,2010-11-04,49052300.0
78,SYRE,87.89,3406107,Healthcare,Biotechnology,98.0,94.0,96.0,97.0,6.3179,5.1871,1339054.0,2027650.0,102.06,14.0,7632477696,NO,75.95,42.77,76.73,51.92,2570,2.63,4441200.0,NO,NO,2023-06-22,10228380.0
81,CDNL,92.0,1530823,Industrials,Engineering & Construction,98.0,98.0,97.0,98.0,6.2645,6.1638,529093.0,808770.0,93.72,21.98,1407239680,NO,57.86,,61.25,,135,1.13,2756500.0,NO,NO,2025-12-10,3595800.0
83,HUT,123.02,11523319,Financial Services,Capital Markets,98.0,78.0,97.0,97.0,11.2774,10.6689,4717774.0,3776960.0,140.8,17.42,13851327488,NO,102.48,61.64,105.87,70.49,2086,3.45,3191700.0,NO,NO,2025-12-17,22652500.0
85,AIP,43.29,2552399,Technology,Semiconductors,98.0,91.0,97.0,97.0,3.1765,2.9485,912238.0,1024260.0,45.3,8.42,1998785280,NO,33.5,19.46,35.64,22.84,1169,4.79,750400.0,NO,NO,2025-08-05,21920200.0
86,SIMO,305.28,1113099,Technology,Semiconductors,98.0,84.0,98.0,98.0,26.4371,22.7643,993920.0,918380.0,355.0,70.12,10351384576,NO,249.27,141.69,262.07,163.85,5280,-3.3,1115400.0,NO,NO,2023-07-26,17771600.0
95,LQDA,78.17,3429142,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,96.0,97.0,97.0,4.3429,4.1393,1777732.0,3186120.0,79.41,11.85,6951508992,NO,55.67,38.09,57.98,43.68,1990,-0.49,3798300.0,NO,NO,2022-07-19,30246200.0
99,PENG,62.28,3854299,Technology,Information Technology Services,98.0,91.0,98.0,98.0,7.2343,6.7839,2842462.0,2998000.0,77.4,16.04,3273446400,NO,49.04,28.04,51.54,30.51,2285,-5.35,3858800.0,NO,NO,2019-01-09,15604200.0
107,RVMD,182.08,7554451,Healthcare,Biotechnology,97.0,94.0,96.0,97.0,7.0341,6.8241,3284082.0,3075550.0,184.39,34.0,38709563392,NO,151.23,98.5,151.95,116.45,1600,-1.67,9539800.0,YES,NO,2025-06-27,26439100.0
108,TTMI,191.49,11378666,Technology,Electronic Components,97.0,62.0,97.0,97.0,16.1079,13.8964,2262809.0,2001680.0,223.83,39.2,19886247936,NO,170.83,101.99,176.59,120.24,6476,-2.17,17245000.0,YES,NO,2016-11-17,20793200.0
114,SHAZ,82.05,1177570,Technology,Information Technology Services,97.0,95.0,98.0,,11.2136,10.66,653653.0,1494130.0,97.48,16.55,1385052672,NO,60.68,,63.95,,90,-5.1,1178000.0,NO,NO,2026-06-17,3956900.0
117,AMD,521.58,51570759,Technology,Semiconductors,97.0,80.0,97.0,97.0,38.1721,31.315,37200562.0,30456080.0,562.99,133.5,850488655872,NO,433.85,268.64,461.91,299.25,11663,4.65,27031300.0,YES,NO,2018-08-27,325058400.0
125,DELL,399.49,10767471,Technology,Computer Hardware,97.0,97.0,97.0,98.0,31.47,29.265,8731606.0,8286340.0,469.47,110.22,258127413248,NO,301.46,179.57,325.37,202.08,2477,-4.5,11179200.0,YES,NO,2016-09-07,147907159.0
126,ACMR,104.5,3414637,Technology,Semiconductor Equipment & Materials,97.0,95.0,97.0,97.0,10.6694,9.2941,1540016.0,1870090.0,111.41,23.03,7221941248,NO,72.55,51.04,77.86,58.55,2171,5.48,1750400.0,NO,NO,2024-02-28,12244400.0
128,VIAV,47.63,21920780,Technology,Communication Equipment,97.0,12.0,90.0,97.0,4.4329,4.1264,7173951.0,10234210.0,60.43,9.62,11749638144,NO,49.62,28.53,49.96,34.22,8206,-3.03,34966900.0,YES,NO,2013-12-20,87404420.0
129,AMBQ,80.15,669424,Technology,Semiconductors,97.0,43.0,98.0,97.0,7.5734,7.1506,647977.0,935650.0,91.61,22.12,1911211904,NO,63.26,38.0,68.51,42.65,228,3.97,947000.0,NO,NO,2025-07-30,5479500.0
133,ASX,40.21,14010423,Technology,Semiconductors,97.0,84.0,96.0,97.0,2.7836,1.995,9452570.0,13255850.0,44.47,9.3,88218558464,NO,34.77,21.64,35.93,25.57,6470,1.52,16352000.0,YES,NO,2025-04-09,36777100.0
136,ATEX,89.67,937852,Communication Services,Telecom Services,97.0,96.0,97.0,98.0,6.7189,6.585,398180.0,658540.0,90.0,17.58,1696042752,NO,59.95,34.78,64.0,41.78,2865,1.4,334500.0,NO,NO,2020-12-21,3077900.0
140,COHR,380.56,7069805,Technology,Scientific & Technical Instruments,97.0,82.0,93.0,96.0,39.7443,36.9264,6144870.0,6016170.0,440.0,84.35,74452500480,NO,365.11,230.03,368.12,274.32,9755,5.78,4530200.0,NO,NO,2026-03-20,51484800.0
143,CIEN,479.5,8730826,Technology,Communication Equipment,97.0,5.0,66.0,96.0,33.615,32.585,2812987.0,3505040.0,637.51,76.89,67874627584,NO,519.95,317.14,516.97,379.67,7390,3.0,3554900.0,NO,NO,2011-06-08,36581000.0
144,MANE,126.89,1235426,Healthcare,Biotechnology,97.0,96.0,96.0,,7.9707,7.7321,599259.0,611040.0,128.1,32.0,5301297664,NO,98.08,,98.58,,99,-1.45,4047300.0,NO,YES,2026-06-26,4047300.0
145,VSXY,88.5,2865705,Consumer Cyclical,Apparel Retail,97.0,98.0,97.0,94.0,4.0682,3.9589,2335833.0,1713700.0,88.57,17.53,7035017216,NO,61.1,49.45,63.05,57.2,1239,-0.25,5882400.0,NO,NO,2024-03-07,25901500.0
149,FORM,130.74,10937967,Technology,Semiconductor Equipment & Materials,97.0,86.0,91.0,97.0,12.6986,10.1586,1818095.0,1390570.0,159.09,26.08,10191806464,NO,135.16,84.03,137.44,102.06,5796,6.77,1786600.0,NO,NO,2018-03-09,14323200.0
150,TWST,99.84,4104153,Healthcare,Diagnostics & Research,97.0,98.0,97.0,98.0,6.2029,5.8421,1635898.0,2575240.0,104.23,23.3,6217167360,NO,66.38,44.83,68.76,51.27,1922,-1.29,4274900.0,NO,NO,2022-11-15,7568500.0
152,KLIC,125.22,3483897,Technology,Semiconductor Equipment & Materials,97.0,94.0,96.0,97.0,8.8686,8.055,884150.0,1412570.0,133.41,31.32,6553122816,NO,100.75,64.58,104.97,75.86,13449,5.21,1629500.0,NO,NO,2000-08-03,23567800.0
153,COHU,64.08,2104989,Technology,Semiconductor Equipment & Materials,97.0,97.0,97.0,97.0,4.9064,4.0507,1395627.0,1436470.0,70.92,17.8,3022996480,NO,51.6,32.46,53.64,37.24,11663,5.07,1892000.0,NO,NO,2025-09-25,6205800.0
154,PVLA,148.21,1173443,Healthcare,Biotechnology,97.0,96.0,85.0,92.0,7.9886,7.7379,247138.0,265160.0,151.18,20.35,2125752960,NO,119.32,99.57,119.72,110.0,2887,-0.65,1173500.0,NO,NO,2024-07-24,5845900.0
158,TER,436.86,11458613,Technology,Semiconductor Equipment & Materials,97.0,93.0,92.0,97.0,34.0471,27.0236,4014537.0,6066400.0,472.37,88.6,68387004416,NO,379.83,261.5,382.98,306.83,13450,-3.86,11483900.0,YES,NO,2020-09-18,30212400.0
161,AMAT,626.84,27518637,Technology,Semiconductor Equipment & Materials,97.0,98.0,96.0,97.0,45.8221,32.5914,7904675.0,12085760.0,669.22,154.47,497685561344,NO,463.56,327.04,486.58,379.45,11663,8.28,16477800.0,YES,NO,1997-10-24,245229200.0
162,FLEX,146.7,9423297,Technology,Electronic Components,97.0,90.0,97.0,97.0,10.2779,9.2871,6671970.0,13786260.0,166.86,47.83,53749350400,NO,127.9,79.14,135.69,88.88,8121,5.23,8365200.0,NO,NO,2005-10-26,102901552.0
168,POWL,279.77,2485541,Industrials,Electrical Equipment & Parts,97.0,19.0,94.0,97.0,22.8721,20.8014,660624.0,694800.0,328.0,67.44,10192481280,NO,282.49,174.42,285.04,201.64,11664,-4.23,3521800.0,NO,NO,2024-07-31,5279700.0
170,GLW,221.05,45211402,Technology,Electronic Components,97.0,92.0,94.0,97.0,16.7286,13.1429,13373911.0,15713850.0,230.5,51.32,190243995648,NO,182.17,123.35,186.78,140.97,11210,6.18,25620300.0,YES,NO,2002-07-31,244754000.0
172,MKSI,388.61,1891265,Technology,Scientific & Technical Instruments,97.0,93.0,95.0,97.0,26.3629,20.5329,1204188.0,1472330.0,421.58,88.49,26248323072,NO,319.8,218.26,327.39,253.02,6853,-3.94,2025700.0,NO,NO,2017-11-21,9564400.0
176,NWPX,148.01,520551,Basic Materials,Steel,97.0,95.0,96.0,97.0,6.8136,6.6107,156635.0,206020.0,152.03,40.01,1426373504,NO,113.21,76.83,117.91,86.8,7692,0.0,607300.0,NO,NO,2008-12-30,1481600.0
177,LRCX,379.09,19520350,Technology,Semiconductor Equipment & Materials,97.0,94.0,96.0,96.0,29.3564,21.8036,10263432.0,14288390.0,409.75,90.94,474078969856,NO,310.35,217.19,316.5,248.62,10618,-4.06,19726200.0,YES,NO,2012-06-04,298766000.0
178,ANAB,63.15,1360857,Healthcare,Biotechnology,97.0,74.0,90.0,95.0,2.9471,2.9229,713560.0,504740.0,72.36,11.4,1837721984,NO,58.24,36.95,59.71,43.59,2366,0.43,303600.0,NO,NO,2019-11-08,26495100.0
182,AMKR,78.72,5664871,Technology,Semiconductor Equipment & Materials,97.0,92.0,95.0,96.0,7.915,6.9429,5166658.0,7240860.0,96.68,20.59,19512524800,NO,73.93,49.06,75.53,56.82,7081,6.68,6612600.0,NO,NO,2021-02-12,27265800.0
190,MTRN,287.02,629241,Basic Materials,Other Industrial Metals & Mining,97.0,96.0,97.0,97.0,13.3121,12.4114,289211.0,425080.0,287.0,78.4,5970441728,NO,216.29,154.59,224.36,170.31,11664,-1.98,1602500.0,NO,NO,2007-06-20,4251800.0
191,STRL,804.76,3401910,Industrials,Engineering & Construction,97.0,75.0,96.0,97.0,68.78,62.9157,633661.0,658770.0,1005.68,217.07,24694829056,NO,751.25,464.07,772.53,510.75,8802,-4.39,5142300.0,NO,NO,2025-04-16,7646100.0
193,MBX,52.31,2064265,Healthcare,Biotechnology,97.0,98.0,96.0,94.0,3.8258,3.7756,687385.0,1229240.0,53.51,9.63,2489827072,NO,34.71,29.47,35.96,33.89,447,-0.73,2888000.0,NO,NO,2025-09-22,28303500.0
196,TVTX,58.85,4035354,Healthcare,Biotechnology,97.0,95.0,97.0,94.0,2.3625,2.3432,2474912.0,2567340.0,60.1,14.36,5472632320,NO,46.05,34.52,47.33,36.89,3427,0.53,4896300.0,NO,NO,2021-08-16,31010800.0
198,VECO,70.95,4184307,Technology,Semiconductor Equipment & Materials,97.0,93.0,96.0,97.0,6.9943,6.1479,1511517.0,1744040.0,86.63,19.29,4330325504,NO,60.2,38.26,62.38,42.46,7946,-4.67,5028800.0,NO,NO,2000-10-06,15022300.0
202,SPHR,169.85,1621560,Communication Services,Entertainment,97.0,96.0,94.0,95.0,7.6882,7.6644,706954.0,717980.0,171.26,37.89,6079306240,NO,140.38,102.23,143.16,117.87,1561,-0.12,1622200.0,NO,NO,2023-12-05,9793100.0
211,AGX,765.46,442432,Industrials,Engineering & Construction,96.0,90.0,95.0,97.0,57.1214,51.8179,370327.0,349480.0,791.38,196.9,10731172864,NO,671.87,440.41,690.95,508.9,7763,1.88,236500.0,NO,NO,2026-03-20,2581700.0
213,SILC,41.1,255029,Technology,Communication Equipment,96.0,9.0,96.0,98.0,4.5293,4.3871,136009.0,141130.0,52.58,13.34,234522432,NO,40.86,23.31,42.39,26.33,8141,-1.09,255100.0,NO,NO,1999-12-08,2163100.0
217,SMTC,149.75,11307010,Technology,Semiconductors,96.0,21.0,97.0,96.0,13.825,11.9329,3300545.0,4293600.0,177.35,42.38,13949387776,NO,138.43,91.38,141.21,101.44,11664,-4.48,18127800.0,YES,NO,2023-10-19,23292100.0
218,DNTH,95.35,4594353,Healthcare,Biotechnology,96.0,80.0,75.0,96.0,5.8564,5.2207,833743.0,1289280.0,96.78,17.27,5212425216,NO,86.61,58.71,86.38,67.87,2013,-0.03,1535900.0,NO,NO,2025-09-08,5974200.0
226,APGE,132.55,5085596,Healthcare,Biotechnology,96.0,98.0,95.0,94.0,6.6846,3.6796,2190041.0,9271990.0,133.16,34.34,9965600768,NO,88.42,71.28,89.21,79.73,740,0.07,4952600.0,NO,NO,2026-06-22,61663500.0
229,CRDO,238.0,38419301,Technology,Semiconductors,96.0,94.0,98.0,95.0,29.2899,25.6356,7892711.0,8907810.0,308.67,84.25,44381741056,NO,209.13,156.43,219.21,159.57,1106,7.26,8181700.0,NO,NO,2023-02-15,24917300.0
230,ENLT,86.44,225661,Utilities,Utilities - Renewable,96.0,7.0,85.0,96.0,5.5243,4.0268,209701.0,320980.0,108.65,22.61,12077073408,NO,90.96,59.79,91.66,70.6,872,0.41,380000.0,NO,NO,2023-02-10,4633700.0
241,PDFS,63.01,1566979,Technology,Software - Application,96.0,97.0,96.0,96.0,4.635,3.8771,741411.0,727650.0,68.76,18.12,2638084864,NO,51.25,35.2,52.63,39.39,6263,-4.3,1598700.0,NO,NO,2026-05-14,5406700.0
243,FIX,1854.23,742581,Industrials,Engineering & Construction,96.0,83.0,91.0,96.0,108.1293,94.4193,429167.0,512460.0,2073.99,510.0,65239166976,NO,1860.83,1278.92,1890.12,1455.37,7293,2.91,401300.0,NO,NO,2025-12-19,8010000.0
249,ARWR,78.89,11787186,Healthcare,Biotechnology,96.0,58.0,88.0,73.0,3.963,3.963,1737012.0,1890910.0,84.55,14.3,11112210432,NO,75.32,59.16,75.96,68.06,8185,-0.2,2430000.0,NO,NO,2014-10-08,54778100.0
259,ATRO,84.32,1243857,Industrials,Aerospace & Defense,96.0,96.0,94.0,96.0,5.0196,4.8261,700187.0,952322.0,88.72,21.76,4161057792,NO,66.37,52.37,68.38,59.12,11663,0.98,600500.0,NO,NO,2025-09-10,7185830.0
260,AXGN,44.93,2707981,Healthcare,Medical Devices,96.0,83.0,90.0,88.0,2.365,2.3507,1135066.0,1700190.0,46.0,10.2,2389279744,NO,41.31,30.96,42.11,35.86,9955,0.05,1613200.0,NO,NO,2025-07-29,5556000.0
261,ONTO,323.92,2387298,Technology,Semiconductor Equipment & Materials,96.0,94.0,94.0,96.0,26.3154,19.9831,1115872.0,1405380.0,353.18,89.4,16112936960,NO,288.61,201.15,291.25,230.93,1674,-3.85,2393600.0,NO,NO,2023-10-17,9552200.0
263,MTSI,369.18,3644794,Technology,Semiconductors,96.0,15.0,94.0,96.0,23.4464,20.1893,1417901.0,1639450.0,418.9,118.16,28166873088,NO,346.67,227.6,354.38,262.61,3591,-3.11,4296300.0,NO,NO,2018-02-07,14046200.0
266,MYRG,477.95,792102,Industrials,Engineering & Construction,96.0,68.0,96.0,96.0,24.6929,23.3357,294308.0,295230.0,497.09,171.51,7442177024,NO,428.2,285.16,442.05,319.66,4495,-0.78,854800.0,NO,NO,2009-06-26,3646200.0
269,KLAC,248.64,21179905,Technology,Semiconductor Equipment & Materials,96.0,96.0,95.0,96.0,19.8829,15.699,10883595.0,15347890.0,269.9,83.22,324792254464,NO,199.93,147.71,208.03,165.33,11520,6.1,11963400.0,YES,NO,2002-10-23,329584000.0
270,XMTR,94.37,1125456,Industrials,Industrial Distribution,96.0,54.0,97.0,92.0,4.6975,4.4446,866493.0,625030.0,99.86,30.63,5213551616,NO,76.26,59.42,80.73,62.13,1253,-0.72,1368800.0,NO,NO,2026-02-24,6999500.0
282,SEZL,170.56,862523,Financial Services,Credit Services,96.0,98.0,97.0,97.0,11.0649,10.292,716016.0,773490.0,186.74,49.5,5735424512,NO,110.63,80.1,116.26,84.21,699,-1.71,862700.0,NO,NO,2023-09-19,10405200.0
283,BTSG,68.98,8515126,Healthcare,Health Information Services,96.0,92.0,94.0,95.0,2.1085,1.9478,2892922.0,3244860.0,70.72,19.01,13537906688,NO,56.66,41.39,59.02,46.4,605,1.21,3070000.0,NO,NO,2024-01-26,24876200.0
287,BHE,92.05,555815,Technology,Electronic Components,96.0,86.0,95.0,96.0,4.6164,4.0729,437951.0,578820.0,98.5,34.44,3302481152,NO,82.38,56.72,85.73,63.84,9064,2.81,458100.0,NO,NO,2003-04-22,6885225.0
289,ELVN,50.08,5876733,Healthcare,Biotechnology,96.0,92.0,91.0,97.0,3.7484,3.4651,1298151.0,3168410.0,50.55,14.79,3577629184,NO,41.98,28.78,42.42,32.86,1580,-1.21,2767300.0,NO,NO,2022-09-07,25749275.0
297,CEVA,42.32,1174185,Technology,Semiconductors,96.0,79.0,97.0,96.0,4.3121,3.8421,811964.0,811190.0,51.6,17.02,1179008384,NO,37.57,26.58,39.73,27.36,5948,5.02,684800.0,NO,NO,2025-11-19,4236800.0
303,EWTX,41.46,2481054,Healthcare,Biotechnology,96.0,95.0,88.0,96.0,2.7124,2.6595,1357530.0,1882800.0,43.93,12.3,4460806144,NO,34.32,26.49,34.64,30.5,1318,-0.66,834600.0,NO,NO,2025-04-02,16114400.0
305,ACLS,173.23,1774786,Technology,Semiconductor Equipment & Materials,95.0,87.0,96.0,96.0,14.5836,12.0793,664387.0,633050.0,193.78,65.64,5324032512,NO,154.54,104.52,160.42,113.74,6528,5.48,605900.0,NO,NO,2017-10-18,5688300.0
314,BELFB,310.64,790709,Technology,Electronic Components,95.0,90.0,91.0,95.0,17.2607,16.6057,261400.0,249280.0,314.26,92.3,4418141696,NO,275.86,204.25,282.26,229.4,7033,2.71,216800.0,NO,NO,2021-08-02,2749000.0
315,ALNT,97.63,843169,Technology,Electronic Components,95.0,97.0,94.0,95.0,5.9029,5.4657,232885.0,285040.0,104.65,35.36,1659369472,NO,77.86,62.0,79.58,68.03,11512,2.27,325100.0,NO,NO,2000-01-31,1607100.0
317,INTG,46.26,69992,Consumer Cyclical,Lodging,95.0,85.0,83.0,95.0,3.4493,3.4321,50987.0,112170.0,52.0,9.57,99404040,NO,37.69,32.03,37.87,33.52,11663,1.14,50800.0,NO,NO,2026-06-18,369500.0
318,SNEX,135.42,2305380,Financial Services,Capital Markets,95.0,94.0,95.0,96.0,6.4936,6.1243,771653.0,1224510.0,141.99,53.53,10732237824,NO,116.5,81.78,118.96,90.28,7880,-0.23,2524700.0,NO,NO,2006-12-21,8230275.0
323,GH,149.22,18770032,Healthcare,Diagnostics & Research,95.0,93.0,95.0,90.0,6.8343,6.5921,2285983.0,2264190.0,151.85,40.35,19786561536,NO,109.9,95.37,114.77,104.01,1940,0.65,2546100.0,NO,NO,2023-06-23,15264700.0
332,LGN,80.51,5692466,Industrials,Engineering & Construction,95.0,14.0,93.0,95.0,5.3656,5.1091,1766238.0,1174550.0,107.24,26.96,13223558144,NO,85.51,,85.58,62.63,198,-0.12,6931700.0,NO,NO,2025-09-12,9811600.0
334,CAT,997.47,13879126,Industrials,Farm & Heavy Construction Machinery,95.0,92.0,93.0,95.0,40.4857,30.2629,2700283.0,3625190.0,1057.07,382.75,459426660352,NO,890.83,682.23,911.97,756.12,16228,3.04,4642100.0,NO,NO,2006-10-20,67780400.0
344,BELFA,265.85,316252,Technology,Electronic Components,95.0,79.0,88.0,94.0,16.7729,15.75,117564.0,248870.0,276.21,85.0,3382331648,NO,247.44,182.19,252.94,207.76,10721,1.89,264800.0,NO,NO,1996-07-24,1593600.0
345,CECO,91.87,1352329,Industrials,Pollution & Treatment Controls,95.0,81.0,93.0,93.0,5.6543,5.2593,811150.0,767770.0,101.24,28.01,5365486592,NO,81.25,63.84,82.65,69.76,11483,1.31,615800.0,NO,NO,2023-06-23,4359900.0
346,GHM,121.66,326916,Industrials,Specialty Industrial Machinery,95.0,95.0,92.0,95.0,8.4543,7.48,221741.0,313350.0,124.03,46.08,1422344192,NO,99.95,76.27,102.83,85.21,11663,2.51,324600.0,NO,NO,1990-07-20,1783500.0
347,SANM,236.55,8280906,Technology,Electronic Components,95.0,13.0,96.0,92.0,16.5743,15.65,999254.0,1722250.0,288.68,95.49,12678544384,NO,233.58,166.27,239.06,179.3,8358,-3.06,8281100.0,NO,NO,2009-06-26,15827533.0
349,ALGM,57.89,12163915,Technology,Semiconductors,95.0,93.0,96.0,97.0,4.5236,3.7661,2403679.0,3107760.0,61.67,22.41,10785431552,NO,47.76,35.29,49.49,38.63,1419,5.4,3602900.0,NO,NO,2024-09-20,19368900.0
350,MRNA,67.27,14417066,Healthcare,Biotechnology,95.0,97.0,85.0,96.0,4.8581,4.836,7112930.0,10087480.0,69.28,22.28,26691811328,NO,51.16,40.14,52.21,46.35,1897,-0.48,14442100.0,YES,NO,2020-12-01,125130400.0
351,FPS,55.13,14504509,Industrials,Electrical Equipment & Parts,95.0,93.0,96.0,,4.8436,4.4629,5802612.0,4411440.0,66.0,25.95,16783165440,NO,47.71,,50.26,,97,4.79,3895700.0,NO,NO,2026-05-29,32074600.0
353,DIOD,104.14,2875685,Technology,Semiconductors,95.0,81.0,94.0,97.0,8.5957,7.0021,653209.0,608300.0,125.99,42.28,4784684544,NO,105.4,69.62,107.33,77.69,13449,3.77,527900.0,NO,NO,2008-12-22,4679400.0
359,IESC,714.9,985307,Industrials,Engineering & Construction,95.0,87.0,93.0,95.0,51.0,46.99,215232.0,227180.0,804.0,281.35,14243588096,NO,665.04,488.16,689.18,533.96,7146,1.01,302000.0,NO,NO,2007-09-06,1946500.0
364,AOSL,43.99,1116220,Technology,Semiconductors,95.0,20.0,96.0,97.0,5.0214,4.315,985437.0,871360.0,54.34,17.01,1316602240,NO,42.55,28.26,43.23,29.27,4064,11.1,650600.0,NO,NO,2022-05-18,5137100.0
370,KALU,187.17,895276,Basic Materials,Aluminum,95.0,29.0,93.0,93.0,8.7407,7.9736,257350.0,281380.0,195.22,71.44,3058471168,NO,174.75,125.03,179.07,142.67,5023,2.26,474600.0,NO,NO,2010-03-24,3730000.0
376,OUST,42.02,5030768,Technology,Electronic Components,95.0,20.0,97.0,95.0,5.5811,5.2768,4040396.0,4753700.0,51.5,16.4,2675537408,NO,35.23,27.22,36.59,26.73,1434,-4.35,5292000.0,NO,NO,2025-06-11,17407500.0
380,LSCC,138.76,4606443,Technology,Semiconductors,95.0,18.0,92.0,95.0,9.8236,8.345,2101011.0,1773120.0,157.01,46.43,19011209216,NO,133.42,93.87,135.39,103.91,9223,-2.58,4606500.0,NO,NO,2016-11-03,33890700.0
383,KRYS,372.25,1296187,Healthcare,Biotechnology,95.0,94.0,93.0,91.0,13.2739,12.8649,299006.0,409050.0,376.28,130.5,10973839360,NO,302.83,249.32,309.83,276.77,2203,0.14,1307700.0,NO,NO,2021-11-29,8480400.0
387,PLPC,395.66,167220,Industrials,Electrical Equipment & Parts,95.0,78.0,92.0,95.0,21.6757,19.6314,132548.0,93410.0,407.25,139.04,1933990784,NO,357.21,265.65,362.46,290.93,6833,-1.86,193000.0,NO,NO,2025-07-14,470600.0
391,ATLC,110.41,341014,Financial Services,Credit Services,95.0,94.0,97.0,93.0,5.6579,5.5179,102512.0,187910.0,112.6,45.74,1669178112,NO,83.38,64.88,87.32,68.41,6835,0.97,247100.0,NO,NO,2001-01-31,14195200.0
393,ARCB,146.29,1142206,Industrials,Trucking,95.0,92.0,94.0,96.0,8.8893,8.0607,360222.0,498710.0,176.69,59.43,3256968192,NO,133.62,95.47,137.59,107.48,8589,0.73,358500.0,NO,NO,1992-05-13,9338300.0
394,VCYT,60.49,3332934,Healthcare,Diagnostics & Research,95.0,97.0,96.0,90.0,2.6276,2.5124,1105616.0,1533450.0,60.83,22.61,4826657280,NO,43.12,39.05,44.79,39.87,3182,0.0,3333000.0,NO,NO,2025-07-28,15571600.0
401,ALKS,55.08,6784805,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,97.0,96.0,95.0,1.9714,1.8579,2397869.0,2885130.0,55.27,25.17,9180504064,NO,39.07,32.58,40.31,34.06,8799,0.5,3249300.0,NO,NO,2023-12-15,31745300.0
