Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
631,STT,175.96,2981716,Financial Services,Asset Management,90.0,84.0,90.0,88.0,4.6643,4.3893,2217680.0,2909240.0,175.96,101.98,,48699928576,NO,159.49,133.41,162.44,141.73,11669,0.5,2981716,NO,NO,2009-01-20,76692600.0,0.0
637,ROKU,142.26,2292574,Communication Services,Entertainment,90.0,90.0,92.0,85.0,2.7513,2.6677,4399518.0,8193990.0,148.88,78.53,,21103155200,NO,127.94,107.09,133.34,112.35,2202,0.0,2292574,NO,NO,2022-02-18,66585200.0,-4.45
641,AIA,139.6,1020893,ETF,ETF,90.0,13.0,87.0,90.0,4.9164,3.12,511150.0,606750.0,150.83,80.08,,0,NO,136.56,111.59,138.13,119.08,4683,3.26,1020893,NO,NO,2021-03-08,4956000.0,-7.45
643,NUE,223.92,1467743,Basic Materials,Steel,90.0,6.0,86.0,88.0,8.5514,7.9871,1650468.0,2306890.0,270.9,131.32,,50995752960,NO,237.46,181.53,238.55,198.66,11669,0.0,1467743,NO,NO,2001-06-26,358280000.0,-17.34
644,SBIT,58.4,935034,ETF,ETF,90.0,42.0,29.0,86.0,4.8936,3.6856,1002180.0,890350.0,76.52,23.6,,0,NO,51.43,45.72,54.96,51.59,566,0.0,935034,NO,NO,2026-02-05,7663200.0,-23.68
647,QLD,93.14,2863071,ETF,ETF,90.0,12.0,93.0,86.0,4.44,3.4879,5070229.0,4558660.0,101.19,56.6,,0,NO,91.15,74.95,92.8,77.47,5040,1.98,2863071,NO,NO,2008-11-20,5974124800.0,-7.96
653,CLS,350.2,1362393,Technology,Electronic Components,89.0,1.0,76.0,73.0,24.3143,21.8968,2261585.0,1973030.0,474.03,152.43,,40263581696,NO,380.5,318.94,364.82,327.95,7046,1.13,1362393,NO,NO,2025-01-27,17004700.0,-26.12
656,VSEC,238.01,403962,Industrials,Aerospace & Defense,89.0,97.0,86.0,88.0,10.8514,10.5357,508531.0,649530.0,240.56,123.69,,6677882368,NO,190.06,188.12,200.6,199.07,11011,0.71,403962,NO,NO,2026-03-20,5698600.0,-1.06
657,QTEC,320.77,163152,ETF,ETF,89.0,17.0,92.0,89.0,11.9429,9.2486,283270.0,736570.0,340.23,205.57,,0,NO,303.76,249.3,312.12,259.32,5075,1.04,163152,NO,NO,2016-11-11,18972200.0,-5.72
664,GOOGL,366.46,26296118,Communication Services,Internet Content & Information,89.0,61.0,82.0,70.0,12.1842,10.715,31740572.0,45764990.0,408.61,172.77,,4471754588160,NO,371.51,316.73,372.09,336.58,5503,0.56,26296118,YES,NO,2006-01-20,1643023332.0,-10.32
669,GKOS,148.7,545532,Healthcare,Medical Devices,89.0,96.0,87.0,85.0,5.6638,5.503,989180.0,1015470.0,150.26,73.16,,8733732864,NO,129.82,110.43,132.51,120.93,2772,0.0,545532,NO,NO,2018-08-29,11054300.0,-1.04
673,CHPY,80.12,644824,ETF,ETF,89.0,12.0,92.0,90.0,4.4607,3.2346,735918.0,829880.0,89.86,50.85,,0,NO,78.13,62.96,79.35,66.2,311,0.0,644824,NO,NO,2026-05-05,1887900.0,-10.84
674,STLD,227.07,935314,Basic Materials,Steel,89.0,3.0,84.0,87.0,10.375,9.3221,1218295.0,1713700.0,288.74,119.89,,32746397696,NO,245.36,189.22,245.87,206.11,7448,0.0,949296,NO,NO,2022-12-21,38999600.0,-21.36
682,GOOG,364.9,22087959,Communication Services,Internet Content & Information,89.0,64.0,82.0,69.0,11.6827,10.0591,21620937.0,29936560.0,404.47,173.88,,4452718739456,NO,368.79,316.13,369.33,335.38,5503,0.57,22087959,YES,NO,2006-01-20,1650832619.0,-9.78
686,CROX,125.78,826547,Consumer Cyclical,Footwear & Accessories,89.0,75.0,93.0,91.0,4.9546,4.5168,1266857.0,1258040.0,129.79,73.21,,6249964032,NO,113.37,92.64,117.56,99.02,5132,0.0,826547,NO,NO,2007-11-01,60485700.0,-3.09
691,MPWR,1346.13,841329,Technology,Semiconductors,89.0,2.0,78.0,91.0,103.7365,86.8129,832621.0,1552020.0,1714.09,686.87,,66135367680,NO,1538.84,1171.64,1487.66,1265.94,5438,2.92,841329,NO,NO,2021-02-11,10003300.0,-21.47
692,UAL,132.5,4369879,Industrials,Airlines,89.0,95.0,92.0,73.0,5.2593,4.7221,6556586.0,6131680.0,138.77,79.86,,43005489152,NO,107.88,103.51,114.87,106.94,5134,0.0,4369879,NO,NO,2020-06-04,142812800.0,-4.52
695,JBL,338.22,1083054,Technology,Electronic Components,89.0,7.0,84.0,91.0,21.7464,20.6179,1334196.0,1951550.0,428.93,189.6,,35441090560,NO,359.21,268.5,357.19,295.4,8350,0.0,1083054,NO,NO,2014-11-04,36679300.0,-21.15
697,FFIV,419.03,440052,Technology,Software - Infrastructure,89.0,67.0,90.0,93.0,13.8128,13.6421,727859.0,779740.0,427.54,223.76,,23641358336,NO,374.54,303.39,389.04,317.06,6812,0.0,440052,NO,NO,2005-07-21,26240600.0,-1.99
701,ADI,388.83,4425458,Technology,Semiconductors,89.0,7.0,80.0,90.0,19.2907,14.9989,4612698.0,7083060.0,445.91,218.37,,189394042880,NO,408.88,318.26,405.15,351.28,11669,3.09,4425458,NO,NO,2006-08-11,27748000.0,-12.8
703,NOVT,164.89,456357,Technology,Scientific & Technical Instruments,89.0,27.0,91.0,88.0,6.9929,6.5793,501955.0,680410.0,171.85,98.27,,5872277504,NO,151.63,129.13,156.66,137.8,6862,0.77,469638,NO,NO,2022-07-25,6805900.0,-4.05
704,QLYS,158.26,1007873,Technology,Software - Infrastructure,89.0,97.0,96.0,74.0,7.1014,6.4457,864232.0,981370.0,159.35,74.51,,5573443584,NO,105.64,117.33,115.8,110.01,3459,2.29,1007873,NO,NO,2015-05-05,9904700.0,-0.68
705,SN,148.92,1186952,Consumer Cyclical,"Furnishings, Fixtures & Appliances",89.0,94.0,91.0,86.0,5.5031,5.1283,2000800.0,1699320.0,154.03,83.12,,21075214336,NO,123.46,112.08,129.12,120.18,735,0.0,1186952,NO,NO,2026-05-15,11957600.0,-3.32
714,WWD,423.48,382729,Industrials,Aerospace & Defense,89.0,93.0,65.0,89.0,15.2957,14.3679,835709.0,1103250.0,450.92,233.31,,25232150528,NO,379.87,333.88,386.83,365.45,8117,0.06,382729,NO,NO,2018-02-08,6412900.0,-6.09
715,AAPU,40.66,1085524,ETF,ETF,89.0,28.0,91.0,77.0,2.1663,2.0734,2299252.0,1798170.0,42.86,20.93,,0,NO,36.94,33.46,38.52,33.22,979,0.0,1085524,NO,NO,2025-08-08,17954100.0,-5.13
717,LMND,78.7,2714986,Financial Services,Insurance - Property & Casualty,89.0,98.0,85.0,56.0,4.0071,3.7257,1630736.0,1599990.0,99.9,35.7,,6045795840,NO,58.12,64.61,59.77,65.38,1508,0.0,2714986,NO,NO,2020-07-02,18371900.0,-21.22
718,WST,357.64,506196,Healthcare,Medical Instruments & Supplies,89.0,87.0,91.0,85.0,7.8336,7.36,853539.0,990310.0,367.66,206.8,,25266405376,NO,321.48,276.48,331.35,282.95,11669,0.0,506196,NO,NO,2020-05-21,16495700.0,-2.73
726,UDOW,73.17,1292664,ETF,ETF,88.0,86.0,92.0,82.0,2.2707,1.9936,2769531.0,1380970.0,73.17,44.37,,0,NO,64.35,58.7,66.36,60.85,4123,0.44,1292664,NO,NO,2020-03-25,67061200.0,0.0
727,SPXL,275.81,1393378,ETF,ETF,88.0,22.0,92.0,81.0,10.4778,8.4528,2325334.0,1769800.0,289.0,168.04,,0,NO,264.76,228.04,268.76,234.89,4441,1.51,1393378,NO,NO,2009-03-11,447939600.0,-4.56
739,UPRO,144.41,1824717,ETF,ETF,88.0,22.0,92.0,81.0,5.45,4.4367,3051795.0,2332050.0,151.41,88.15,,0,NO,138.73,119.7,140.82,123.18,4282,1.45,1824717,NO,NO,2010-07-01,290347200.0,-4.62
744,SNOW,262.09,3322158,Technology,Software - Application,88.0,80.0,95.0,75.0,13.0376,12.9753,9082965.0,7988890.0,284.99,118.3,,90840391680,NO,200.54,206.74,221.22,192.57,1456,0.0,3322158,NO,NO,2024-11-21,55121600.0,-8.04
752,LSTR,203.59,365541,Industrials,Integrated Freight & Logistics,88.0,14.0,83.0,89.0,5.9287,5.9095,492672.0,520970.0,228.46,119.32,,6907443712,NO,198.49,157.95,203.11,172.41,8390,0.0,365541,NO,NO,1993-09-29,29786400.0,-10.89
753,DY,431.0,343397,Industrials,Engineering & Construction,88.0,7.0,82.0,83.0,24.6079,24.11,558232.0,968570.0,566.47,233.0,,12943557632,NO,453.26,371.6,453.58,402.09,10603,0.0,343397,NO,NO,2005-05-24,7972600.0,-23.91
754,YANG,37.42,574536,ETF,ETF,88.0,95.0,83.0,91.0,1.8272,1.235,983975.0,717500.0,42.22,19.94,,0,NO,30.87,26.16,32.95,28.3,4170,0.0,574536,NO,NO,2025-10-10,18624300.0,-11.37
755,RSPT,62.41,932174,ETF,ETF,88.0,12.0,89.0,88.0,1.8943,1.5064,586790.0,959130.0,67.49,40.28,,0,NO,60.17,49.69,61.54,52.15,4943,0.73,932174,NO,NO,2023-05-09,18775000.0,-7.53
757,GOLF,117.22,164112,Consumer Cyclical,Leisure,88.0,96.0,83.0,91.0,3.7889,3.5689,358126.0,501070.0,119.65,73.09,,6863706112,NO,96.56,90.18,100.29,96.07,2432,0.0,164112,NO,NO,2016-10-28,6904800.0,-2.03
762,IBX,33.35,466144,ETF,ETF,88.0,13.0,89.0,,2.3721,2.1579,503298.0,959870.0,42.33,17.98,,0,NO,25.63,,27.42,,71,0.64,466144,NO,NO,2026-06-01,4197000.0,-21.21
773,ANET,173.28,8495864,Technology,Computer Hardware,88.0,31.0,90.0,86.0,9.6431,8.3785,9716877.0,9252210.0,179.8,100.33,,218188873728,NO,159.71,143.27,157.53,145.14,3037,1.8,8495864,NO,NO,2018-08-27,178592000.0,-3.63
777,WLY,52.53,583683,Communication Services,Publishing,88.0,94.0,89.0,94.0,2.5309,2.513,477145.0,792651.0,53.2,28.38,,2666441472,NO,43.33,36.99,45.42,37.97,13635,0.0,583683,NO,NO,1991-07-03,10067200.0,-1.26
784,BAP,392.32,222362,Financial Services,Banks - Regional,88.0,92.0,69.0,88.0,13.9957,12.9336,502011.0,407700.0,399.38,216.87,,31169165312,NO,344.88,312.11,356.62,336.73,7722,0.0,222362,NO,NO,2011-06-06,5387007.0,-1.77
785,AIPO,31.91,921003,ETF,ETF,88.0,14.0,83.0,90.0,1.2712,0.9597,1293355.0,1619370.0,34.79,19.17,,0,NO,32.13,26.37,32.11,27.75,237,1.84,921003,NO,NO,2026-06-11,2865600.0,-8.28
786,URI,1099.68,212822,Industrials,Rental & Leasing Services,88.0,70.0,93.0,87.0,29.4659,26.3774,541586.0,528150.0,1143.69,701.59,,68891164672,NO,1015.05,892.54,1037.12,905.05,7178,0.0,212822,NO,NO,2007-11-14,36409300.0,-3.85
787,MS,222.1,4459667,Financial Services,Capital Markets,88.0,74.0,88.0,81.0,6.3157,5.5657,5934483.0,6646520.0,230.47,135.26,,350314987520,NO,204.47,178.78,209.18,186.94,8398,1.44,4459667,NO,NO,2008-09-17,329786100.0,-3.63
796,QNT,83.17,5262339,Technology,Software - Application,88.0,,,,10.0036,9.9843,5561520.0,4255750.0,86.79,50.1,,21564780544,YES,,,,,21,0.0,5262339,NO,NO,2026-06-04,29612000.0,-4.17
798,BLLN,123.4,780054,Healthcare,Diagnostics & Research,87.0,95.0,94.0,91.0,6.5868,6.4586,690077.0,792290.0,138.7,61.96,,5675842560,NO,95.46,,102.59,89.44,164,0.0,780054,NO,NO,2026-05-05,1517400.0,-11.03
800,RRX,217.91,769955,Industrials,Specialty Industrial Machinery,87.0,56.0,76.0,92.0,12.4996,10.6811,1134585.0,1407390.0,247.8,127.96,,14506175488,NO,212.23,177.49,211.37,193.27,11669,0.0,769955,NO,NO,2021-10-05,5195500.0,-12.06
805,APH,166.81,7614808,Technology,Electronic Components,87.0,87.0,86.0,79.0,7.0893,6.2721,9937460.0,9735480.0,178.52,95.19,,205215416320,NO,146.47,139.07,148.55,143.19,8723,0.0,7614808,NO,NO,1997-01-23,220096000.0,-6.56
808,BMO,176.1,532951,Financial Services,Banks - Diversified,87.0,79.0,86.0,87.0,2.9607,2.7693,782793.0,768060.0,178.7,109.64,,123343372288,NO,161.91,140.75,165.71,148.2,7973,0.4,532951,NO,NO,2010-12-17,10489300.0,-1.45
817,C,143.86,7421123,Financial Services,Banks - Diversified,87.0,83.0,83.0,79.0,3.4693,3.0436,12087447.0,15644280.0,147.96,85.48,,245364310016,NO,132.27,115.56,134.09,122.65,12478,1.36,7421123,NO,NO,2009-12-17,377263850.0,-2.77
821,UNH,417.99,5951321,Healthcare,Healthcare Plans,87.0,83.0,93.0,82.0,10.5886,10.2454,7618608.0,6771470.0,430.2,234.6,,379595259904,NO,391.75,337.7,402.28,340.76,10508,0.0,5951321,NO,NO,1998-08-06,161821600.0,-2.84
824,R,262.49,261474,Industrials,Rental & Leasing Services,87.0,53.0,85.0,88.0,7.8021,7.6393,427767.0,447290.0,284.25,157.67,,10156004352,NO,253.22,208.17,255.8,223.74,11721,0.33,261474,NO,NO,2017-06-16,9940400.0,-7.66
828,MPC,268.99,1361346,Energy,Oil & Gas Refining & Marketing,87.0,52.0,57.0,93.0,7.8907,7.0929,2371470.0,2668790.0,272.46,158.0,,78528036864,NO,252.15,211.06,256.12,221.44,3778,0.06,1361346,NO,NO,2018-09-28,39153800.0,-1.27
836,MSM,121.14,781627,Industrials,Industrial Distribution,87.0,67.0,88.0,90.0,3.9671,3.6604,738193.0,1053890.0,127.51,78.8,,6765220352,NO,110.68,94.34,113.77,98.55,7686,0.0,781627,NO,NO,1995-12-15,7272800.0,-5.0
849,RHP,128.04,355044,Real Estate,REIT - Hotel & Motel,87.0,86.0,90.0,87.0,3.325,3.1264,655257.0,935930.0,132.41,83.82,,8080510976,NO,115.5,99.81,119.74,104.76,8734,0.0,355044,NO,NO,2009-09-24,11874000.0,-3.3
850,BUG,40.67,1254154,ETF,ETF,87.0,83.0,94.0,86.0,1.2474,1.1959,1092329.0,1109450.0,41.05,23.14,,0,NO,32.93,30.87,35.19,30.0,1675,0.0,1254154,NO,NO,2026-02-24,4956600.0,-0.93
852,BNY,149.96,3955862,Financial Services,Banks - Diversified,87.0,76.0,81.0,84.0,3.5268,3.375,3897652.0,5100530.0,149.97,92.47,,102929408000,NO,139.47,121.72,141.42,127.85,13405,0.59,3955862,NO,NO,2008-09-18,66396000.0,-0.01
860,XPO,206.78,646259,Industrials,Trucking,87.0,14.0,38.0,92.0,8.0743,7.8407,1557667.0,1702740.0,232.05,116.68,,24278036480,NO,210.8,173.46,208.72,191.21,5721,0.0,646259,NO,NO,2018-12-13,114758560.0,-10.89
862,FCFS,224.29,281083,Financial Services,Credit Services,87.0,60.0,60.0,89.0,8.2589,8.2589,418380.0,615950.0,235.97,119.21,,9832130560,NO,222.25,183.74,223.78,198.13,8830,0.0,281083,NO,NO,2019-09-20,6973400.0,-4.95
867,RY,208.05,1214445,Financial Services,Banks - Diversified,87.0,80.0,85.0,78.0,2.9393,2.8957,1663445.0,2181940.0,209.37,127.38,,289119240192,NO,190.84,168.14,195.51,177.7,7729,0.02,1214445,NO,NO,2015-01-22,9830200.0,-0.63
869,PTCT,85.44,2731508,Healthcare,Biotechnology,86.0,94.0,84.0,61.0,3.4621,3.3064,1734737.0,3147130.0,87.5,43.17,,7087191552,NO,73.33,71.51,76.61,72.82,3279,0.99,2731508,NO,NO,2016-04-15,28675100.0,-2.35
873,SION,43.12,236917,Healthcare,Biotechnology,86.0,91.0,45.0,41.0,2.7748,2.7341,430232.0,550480.0,48.45,16.38,,1946882048,NO,39.85,38.14,40.63,39.51,352,0.0,236917,NO,NO,2025-06-27,2248200.0,-11.0
878,HWM,277.91,1693948,Industrials,Aerospace & Defense,86.0,85.0,77.0,87.0,9.8529,9.0047,2819945.0,4950130.0,290.63,169.45,,111193874432,NO,260.41,228.04,265.71,243.76,2430,0.95,1693948,NO,NO,2019-01-22,55218793.0,-4.38
879,FTAI,241.54,1068196,Industrials,Aerospace & Defense,86.0,22.0,20.0,78.0,17.4,16.1814,1238226.0,1103920.0,323.51,108.47,,24777891840,NO,251.27,225.72,252.25,249.5,2801,0.0,1068196,NO,NO,2025-01-15,20029100.0,-25.34
882,CHRW,188.57,1085237,Industrials,Integrated Freight & Logistics,86.0,70.0,60.0,70.0,5.9807,5.9279,1814890.0,1728470.0,203.34,96.27,,22227320832,NO,179.79,166.44,180.85,177.56,7222,0.0,1085237,NO,NO,2007-03-01,24014000.0,-7.26
890,GE,378.68,3071713,Industrials,Aerospace & Defense,86.0,93.0,89.0,79.0,9.6489,8.9961,5745773.0,5851680.0,382.97,243.34,,395656069120,NO,320.98,309.84,335.14,317.36,16234,0.0,3071713,NO,NO,2009-03-04,157102606.0,-1.12
902,MCY,111.12,201436,Financial Services,Insurance - Property & Casualty,86.0,89.0,84.0,72.0,2.7596,2.7125,264045.0,406300.0,112.14,64.21,,6154784256,NO,100.87,91.29,103.1,95.05,10232,0.0,201436,NO,NO,1985-11-20,9597600.0,-0.91
910,MOH,227.7,508480,Healthcare,Healthcare Plans,86.0,94.0,95.0,85.0,8.4254,8.1718,1144488.0,1220320.0,242.5,121.06,,11863170048,NO,194.64,170.04,200.25,173.53,5788,0.0,508480,NO,NO,2026-03-20,14407900.0,-6.1
911,LGIH,59.74,204773,Consumer Cyclical,Residential Construction,86.0,95.0,94.0,89.0,3.3707,3.235,435018.0,499030.0,69.5,33.55,,1387780224,NO,50.69,48.31,52.97,48.93,3181,0.0,204773,NO,NO,2017-02-06,3565100.0,-14.04
913,XLK,183.57,8692265,ETF,ETF,86.0,12.0,89.0,83.0,6.0736,4.7104,12662734.0,12374430.0,198.73,126.6,,0,NO,179.09,151.88,182.5,156.53,6924,1.15,8692265,NO,NO,2018-10-11,136539000.0,-7.63
916,WCC,316.99,807017,Industrials,Industrial Distribution,86.0,4.0,66.0,84.0,14.6839,12.3404,594498.0,696620.0,377.9,188.96,,15438963712,NO,349.25,284.63,347.74,305.81,6828,0.55,807017,NO,NO,2023-06-16,7823100.0,-16.12
919,AIQ,63.84,1433718,ETF,ETF,86.0,11.0,89.0,81.0,2.3153,1.7571,2446514.0,3652600.0,70.26,43.12,,0,NO,62.5,53.47,63.56,55.05,2044,2.17,1433718,NO,NO,2026-06-23,12367000.0,-9.14
932,WTS,369.56,168944,Industrials,Specialty Industrial Machinery,86.0,91.0,85.0,87.0,13.3214,12.1636,401398.0,781260.0,394.54,242.77,,12339937280,NO,319.44,297.49,329.37,309.75,10043,0.0,168944,NO,NO,2022-01-31,5752500.0,-6.33
933,GVA,148.41,420603,Industrials,Engineering & Construction,86.0,76.0,80.0,84.0,5.5079,5.1129,778426.0,1174090.0,162.08,89.8,,6492447744,NO,140.07,122.26,143.06,130.42,9117,0.01,420603,NO,NO,2019-12-20,8582800.0,-8.43
944,ROK,482.87,611230,Industrials,Specialty Industrial Machinery,85.0,71.0,88.0,80.0,14.9886,12.2229,801137.0,1189930.0,497.36,305.44,,53730852864,NO,449.97,399.94,461.72,417.18,11216,0.6,611230,NO,NO,2009-04-08,8355000.0,-2.91
945,LLY,1200.06,1749091,Healthcare,Drug Manufacturers - General,85.0,84.0,86.0,59.0,37.9307,37.7771,3283216.0,3761780.0,1238.0,623.78,,1070143176704,NO,1060.49,987.19,1110.85,1037.03,13635,0.0,1749091,NO,NO,2019-03-06,74822500.0,-3.06
950,FDX,309.93,1421664,Industrials,Integrated Freight & Logistics,85.0,16.0,45.0,86.0,10.3886,10.0943,2132374.0,3012150.0,345.37,174.13,,73951387648,NO,318.02,264.54,319.43,293.64,12157,0.0,1421664,NO,NO,2022-09-16,42444558.0,-10.26
952,TRGP,263.52,860901,Energy,Oil & Gas Midstream,85.0,47.0,49.0,90.0,7.7086,7.2307,1260857.0,1660720.0,280.0,144.14,,56562958336,NO,262.0,212.06,264.22,234.36,3916,0.0,860901,NO,NO,2022-10-11,49033200.0,-5.89
961,CIBR,92.91,1733292,ETF,ETF,85.0,57.0,92.0,85.0,2.3768,2.2961,1651849.0,1526640.0,94.39,60.07,,0,NO,81.2,73.4,85.32,73.29,2765,0.0,1733292,NO,NO,2025-08-12,8503900.0,-1.57
962,CASY,807.18,491494,Consumer Cyclical,Specialty Retail,85.0,70.0,51.0,91.0,29.6043,29.4936,676604.0,706500.0,927.85,490.0,,29869625344,NO,821.54,664.04,818.69,719.51,10759,0.32,491494,NO,NO,2010-04-09,15517800.0,-13.01
963,BPOP,168.69,331085,Financial Services,Banks - Regional,85.0,88.0,82.0,87.0,3.3539,3.2054,530016.0,672430.0,170.02,108.74,,10886865920,NO,153.85,134.35,156.71,142.45,11669,0.07,344718,NO,NO,2010-04-14,21428080.0,-0.78
967,WQTM,36.19,275263,ETF,ETF,85.0,9.0,91.0,89.0,1.5724,1.4321,378073.0,451410.0,41.38,23.18,,0,NO,35.72,,36.42,30.31,184,1.12,275463,NO,NO,2026-05-22,1458400.0,-12.54
969,CRL,231.43,486514,Healthcare,Diagnostics & Research,85.0,95.0,88.0,68.0,8.1155,7.8305,877068.0,1047510.0,236.62,144.26,,11147456512,NO,181.33,180.84,190.12,186.16,6545,0.0,486514,NO,NO,2025-04-11,11604900.0,-2.19
970,PHIN,79.68,256893,Consumer Cyclical,Auto Parts,85.0,32.0,71.0,83.0,3.2136,3.0461,386960.0,626530.0,86.94,46.7,,2949798144,NO,78.23,66.79,79.36,72.65,757,0.28,256893,NO,NO,2023-07-05,12492100.0,-8.35
979,CVLT,150.05,748938,Technology,Software - Application,85.0,94.0,96.0,75.0,5.9614,5.7236,951945.0,984140.0,200.68,71.75,,6215324160,NO,115.9,119.02,125.15,107.1,4975,0.0,748938,NO,NO,2006-09-22,8587700.0,-25.23
983,NXPI,280.51,2804613,Technology,Semiconductors,85.0,6.0,92.0,84.0,15.6964,12.5261,4087514.0,5158630.0,339.95,183.0,,70820659200,NO,295.88,237.06,296.9,247.81,4001,0.0,2804613,NO,NO,2021-03-19,53102200.0,-17.48
988,NVMI,466.63,448993,Technology,Semiconductor Equipment & Materials,85.0,6.0,43.0,90.0,38.9679,30.565,422644.0,588400.0,615.99,232.73,,14841708544,NO,517.96,419.22,509.56,462.98,6596,0.0,448993,NO,NO,2000-04-11,4895500.0,-24.25
991,NTRS,181.14,696348,Financial Services,Asset Management,85.0,78.0,85.0,86.0,3.8157,3.6714,1122462.0,1141840.0,181.21,118.99,,33519460352,NO,168.73,146.22,170.59,154.3,11669,0.3,699558,NO,NO,1998-01-29,16895600.0,-0.04
993,JETS,33.34,1718700,ETF,ETF,85.0,92.0,88.0,73.0,0.8843,0.7382,3802932.0,2518030.0,33.98,22.91,,0,NO,28.45,27.11,29.78,28.16,2811,0.3,1718700,NO,NO,2021-12-06,33592800.0,-1.88
996,RBRK,87.36,4061497,Technology,Software - Infrastructure,85.0,82.0,95.0,65.0,4.3464,4.2331,3888336.0,4291900.0,99.75,42.25,,17981184000,NO,67.83,66.83,72.65,62.88,549,0.0,4061497,NO,NO,2025-09-10,18684000.0,-12.42
999,AKTS,26.56,885700,Healthcare,Biotechnology,85.0,97.0,93.0,,3.1161,2.9783,301091.0,688620.0,34.19,14.72,,1468168960,NO,21.76,,23.19,,121,0.0,885700,NO,NO,2026-03-20,3904300.0,-22.32
1001,PBW,37.52,617735,ETF,ETF,85.0,4.0,75.0,79.0,1.6757,1.5625,846786.0,614640.0,47.22,21.07,,0,NO,40.31,34.42,40.36,35.76,5368,0.82,617735,NO,NO,2025-05-28,4637200.0,-20.54
1002,DTCR,28.72,1544415,ETF,ETF,85.0,7.0,72.0,88.0,0.9314,0.7571,1475731.0,2804880.0,32.79,18.13,,0,NO,30.42,24.89,30.37,26.61,1425,0.0,1544415,NO,NO,2026-07-02,9154000.0,-12.41
1004,INCY,115.62,1223358,Healthcare,Biotechnology,85.0,91.0,79.0,70.0,4.1379,3.815,1697457.0,2323170.0,118.69,66.85,,23098814464,NO,101.08,98.09,104.31,100.85,8220,0.0,1225009,NO,NO,2017-02-27,33193000.0,-2.59
1005,MCHP,87.59,7940647,Technology,Semiconductors,85.0,9.0,88.0,88.0,5.5179,4.3064,11838865.0,15434790.0,105.91,48.52,,47480725504,NO,93.77,73.88,92.45,79.26,8380,2.93,7940647,NO,NO,2007-12-04,90537000.0,-17.3
1012,SPMO,152.98,2125720,ETF,ETF,85.0,26.0,88.0,83.0,5.3808,3.7776,2157290.0,2627830.0,162.3,107.24,,0,NO,147.07,126.45,149.75,130.14,2697,0.0,2125720,NO,NO,2024-08-19,14305300.0,-5.74
1013,IYW,247.39,519874,ETF,ETF,84.0,17.0,88.0,80.0,7.0529,5.5571,965757.0,723020.0,261.01,172.54,,0,NO,240.0,207.54,244.23,212.51,6569,0.91,519874,NO,NO,2015-02-02,52116000.0,-5.22
1018,GWW,1370.16,206249,Industrials,Industrial Distribution,84.0,76.0,81.0,87.0,33.7421,33.0879,303054.0,484310.0,1390.96,906.52,,64689528832,NO,1265.33,1094.4,1303.62,1165.38,13455,0.0,206249,NO,NO,2017-10-17,6078300.0,-1.5
1022,H,193.48,451741,Consumer Cyclical,Lodging,84.0,70.0,89.0,76.0,5.7107,5.505,888606.0,918070.0,206.86,133.51,,18218387456,NO,181.26,161.67,186.88,168.5,4189,0.5,451741,NO,NO,2009-11-05,19384900.0,-6.47
1024,VOLT,39.63,388036,ETF,ETF,84.0,35.0,65.0,88.0,1.2418,0.9581,417442.0,410830.0,42.16,25.25,,0,NO,39.89,33.82,39.68,35.85,394,0.79,388036,NO,NO,2025-06-24,848600.0,-6.0
1030,SXT,124.46,195593,Basic Materials,Specialty Chemicals,84.0,82.0,89.0,86.0,4.3364,3.7936,469178.0,595260.0,129.35,82.6,,5298132480,NO,117.06,100.02,117.93,103.54,11669,0.0,195593,NO,NO,2023-09-15,8000700.0,-3.78
1038,IGM,159.65,266331,ETF,ETF,84.0,13.0,87.0,80.0,4.6621,3.6864,652029.0,525420.0,171.48,111.77,,0,NO,156.1,134.93,158.46,138.33,6361,1.19,266331,NO,NO,2018-10-12,11570400.0,-6.9
1046,MDB,357.91,1254674,Technology,Software - Infrastructure,84.0,20.0,91.0,7.0,18.7519,16.9987,2108503.0,1923050.0,444.72,198.47,,28787392512,NO,318.52,332.65,332.64,328.11,2187,0.0,1254674,NO,NO,2025-08-27,20747000.0,-19.52
1073,EBAY,113.67,1866621,Consumer Cyclical,Internet Retail,84.0,71.0,79.0,85.0,3.0782,2.9546,5249447.0,3600360.0,119.31,75.12,,50469478400,NO,109.26,94.44,111.14,98.07,6986,0.0,1866621,NO,NO,1998-11-10,577698739.0,-4.73
1075,MTUM,321.71,1901249,ETF,ETF,84.0,22.0,87.0,84.0,12.3407,8.7286,1299663.0,1845200.0,345.59,229.42,,0,NO,310.43,267.09,315.28,275.44,3323,0.0,1901249,NO,NO,2024-11-08,13786600.0,-6.91
1078,FESM,47.79,928907,ETF,ETF,84.0,75.0,82.0,82.0,0.8092,0.7503,677898.0,806660.0,48.62,31.72,,0,NO,45.2,40.11,45.88,41.74,656,0.15,928907,NO,NO,2025-03-07,5100800.0,-1.71
1092,HOOD,117.55,25392022,Financial Services,Capital Markets,83.0,97.0,95.0,39.0,7.4698,6.9948,31841183.0,31758990.0,153.86,63.52,,105854377984,NO,87.17,102.37,93.49,90.18,1238,0.0,25392022,YES,NO,2025-09-19,202388400.0,-23.6
