Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
438,GNRC,284.14,810104.0,Industrials,Specialty Industrial Machinery,95.0,86.0,93.0,97.0,16.7293,13.5804,901770.0,1019320.0,296.03,134.55,16726947840,,257.19,197.78,265.96,211.07,-4.02
442,COCO,82.79,845550.0,Consumer Defensive,Beverages - Non-Alcoholic,95.0,87.0,95.0,94.0,3.2859,3.2809,1256751.0,1065010.0,85.83,31.79,4728355840,,70.58,54.73,73.99,60.29,-3.54
443,LASR,63.81,916625.0,Technology,Semiconductors,95.0,5.0,10.0,95.0,5.7368,5.4288,1285932.0,1093460.0,86.95,17.8,3599439616,,71.4,50.23,71.16,57.86,-26.61
444,AEIS,359.61,865079.0,Industrials,Electrical Equipment & Parts,95.0,90.0,65.0,95.0,23.0793,18.6757,814316.0,851330.0,397.44,128.4,14388231168,,347.79,269.77,348.09,304.17,-9.52
445,ARW,224.77,447271.0,Technology,Electronics & Computer Distribution,95.0,75.0,95.0,97.0,7.5504,6.8654,669437.0,487430.0,237.33,101.79,11493377024,,206.51,146.69,211.44,160.68,-5.29
448,CGON,68.72,1306062.0,Healthcare,Biotechnology,95.0,94.0,67.0,96.0,3.617,3.5695,1019356.0,1049400.0,75.5,23.65,6061274112,,64.49,52.61,64.52,58.26,-8.98
449,FTNT,145.28,3260337.0,Technology,Software - Infrastructure,95.0,91.0,97.0,96.0,6.0279,5.9029,6404437.0,7459680.0,150.07,70.12,106439155712,,119.53,91.28,126.5,96.22,-3.19
453,HUM,361.64,1016970.0,Healthcare,Healthcare Plans,95.0,96.0,98.0,92.0,12.1021,12.0164,1706016.0,1622190.0,380.86,163.11,43419045888,,295.31,250.01,310.83,248.21,-5.05
455,ENS,218.94,620765.0,Industrials,Electrical Equipment & Parts,95.0,17.0,88.0,93.0,10.7893,9.8821,406311.0,579580.0,244.3,83.78,7995201024,,222.24,167.04,225.43,186.3,-10.38
459,KGS,70.65,1176445.0,Energy,Oil & Gas Equipment & Services,95.0,60.0,87.0,97.0,2.6959,2.5901,1663703.0,1791930.0,77.68,30.06,7129921536,,69.0,48.83,69.56,54.91,-9.05
463,AXSM,237.92,838728.0,Healthcare,Biotechnology,95.0,69.0,94.0,93.0,8.9414,8.6817,734919.0,761800.0,260.19,96.09,12243307520,,222.93,170.45,228.34,188.66,-8.56
466,ESTA,87.21,788914.0,Healthcare,Medical Devices,95.0,96.0,94.0,77.0,4.7414,4.6879,497133.0,583610.0,89.7,33.35,2566624256,,72.85,64.28,74.72,70.52,-2.78
475,SYNA,130.11,647356.0,Technology,Semiconductors,95.0,9.0,96.0,95.0,10.36,9.0807,868148.0,747460.0,149.11,58.28,5027149312,,119.36,86.08,125.27,94.39,-12.74
487,MTZ,393.14,694021.0,Industrials,Engineering & Construction,95.0,77.0,87.0,96.0,18.2164,16.6757,1023633.0,1099900.0,441.43,160.08,31065358336,,386.34,277.92,389.33,310.62,-10.94
488,LGND,284.91,470247.0,Healthcare,Biotechnology,95.0,96.0,93.0,93.0,12.0564,11.3436,268217.0,539710.0,288.46,111.72,5709898240,,236.06,203.68,241.8,212.32,-1.23
498,ASML,1762.77,1947311.0,Technology,Semiconductor Equipment & Materials,95.0,92.0,90.0,96.0,104.1764,73.9257,1862253.0,2430310.0,1959.04,683.48,679402733568,,1607.32,1288.84,1650.04,1422.37,-10.02
505,NVT,167.55,1550529.0,Industrials,Electrical Equipment & Parts,95.0,70.0,91.0,95.0,9.2018,7.2631,2107743.0,2226990.0,184.64,68.9,27096260608,,160.83,121.45,164.93,130.18,-9.26
511,KSTR,28.1,292724.0,ETF,ETF,95.0,89.0,95.0,94.0,1.0579,0.5496,355979.0,468240.0,28.48,13.26,0,,24.22,20.57,24.82,21.43,-1.33
512,ENVA,216.58,455663.0,Financial Services,Credit Services,95.0,98.0,96.0,89.0,7.2649,7.0642,259941.0,473730.0,217.65,99.61,5389571072,,173.31,146.56,177.76,159.44,-0.49
513,TNA,72.47,7259617.0,ETF,ETF,95.0,86.0,95.0,93.0,4.7528,4.2078,8156258.0,8332650.0,74.61,31.34,0,,64.72,52.4,65.98,55.62,-2.87
514,MRNA,60.42,4308098.0,Healthcare,Biotechnology,95.0,97.0,70.0,95.0,4.512,4.4856,6948819.0,9166680.0,67.74,22.28,23973826560,,50.9,39.93,51.46,46.1,-10.81
517,MRX,64.84,1107576.0,Financial Services,Capital Markets,94.0,94.0,96.0,95.0,2.9445,2.907,1125511.0,980380.0,67.35,27.91,4663997440,,55.87,41.76,57.02,46.06,-3.73
521,DDOG,222.65,2197913.0,Technology,Software - Application,94.0,38.0,97.0,94.0,11.1637,10.9469,5791004.0,4843560.0,278.7,98.01,79254536192,,195.07,153.19,205.58,152.54,-20.11
524,KEYS,351.3,774467.0,Technology,Scientific & Technical Instruments,94.0,68.0,85.0,96.0,14.6866,11.9209,1422211.0,1384670.0,374.96,152.85,60035538944,,346.49,250.31,349.78,281.9,-6.31
525,URTY,84.42,1324978.0,ETF,ETF,94.0,85.0,95.0,92.0,5.5218,4.8704,1115279.0,1374130.0,86.95,36.8,0,,75.44,61.22,76.89,64.92,-2.91
531,SBIT,67.14,1099888.0,ETF,ETF,94.0,99.0,90.0,94.0,5.2069,3.5214,1052633.0,928830.0,76.52,23.6,0,,48.94,44.65,51.36,50.4,-12.26
533,Q,158.73,1760579.0,Technology,Semiconductor Equipment & Materials,94.0,71.0,92.0,97.0,10.5034,8.5316,1835975.0,2386770.0,177.28,70.5,33228410880,,150.43,,153.45,119.88,-10.46
537,TKR,137.99,908165.0,Industrials,Tools & Accessories,94.0,92.0,93.0,95.0,5.1193,4.51,959590.0,1171950.0,144.25,70.57,9589548032,,121.88,97.04,125.18,106.2,-4.34
541,NUE,240.52,1314081.0,Basic Materials,Steel,94.0,78.0,94.0,93.0,8.7354,7.9829,1571861.0,2056930.0,270.9,127.75,54776254464,,234.41,179.02,239.03,194.96,-11.21
548,CHAT,95.76,613006.0,ETF,ETF,94.0,79.0,94.0,94.0,5.2977,3.7788,666535.0,715470.0,105.2,47.59,0,,88.19,68.84,90.21,72.0,-8.97
549,PANW,285.26,4873906.0,Technology,Software - Infrastructure,94.0,93.0,97.0,94.0,11.2975,11.2325,8297980.0,7220650.0,302.95,139.57,232486912000,,234.76,198.04,248.51,197.23,-5.84
562,AVT,88.24,2036424.0,Technology,Electronics & Computer Distribution,94.0,72.0,94.0,96.0,3.0607,2.81,1334033.0,1501380.0,95.26,44.25,7237804544,,84.25,62.14,85.78,67.53,-7.37
573,HNGE,70.56,1735987.0,Healthcare,Health Information Services,94.0,98.0,97.0,94.0,3.6117,3.5631,1453385.0,2058180.0,72.39,30.08,5459941888,,55.63,48.15,58.52,47.86,-2.53
574,TXN,303.11,8244555.0,Technology,Semiconductors,94.0,24.0,95.0,96.0,15.4807,11.8857,8006212.0,9543620.0,334.03,152.73,275858227200,,289.34,212.77,298.44,231.61,-9.26
575,TQQQ,73.3,61497710.0,ETF,ETF,94.0,15.0,96.0,90.0,6.7771,5.4314,81266772.0,84354560.0,88.09,37.32,0,,72.97,56.82,75.03,58.79,-16.79
578,ARTY,73.95,639817.0,ETF,ETF,94.0,80.0,94.0,94.0,4.1011,3.075,878259.0,1016830.0,81.85,39.88,0,,68.61,53.76,70.01,56.72,-9.65
581,TIGO,87.52,981953.0,Communication Services,Telecom Services,94.0,84.0,77.0,95.0,3.7741,3.5152,1698146.0,1614520.0,94.73,35.88,14663226368,,84.44,64.72,84.86,71.72,-7.61
582,STLD,241.43,929962.0,Basic Materials,Steel,94.0,57.0,93.0,92.0,10.2214,9.2664,1182909.0,1541560.0,288.74,119.89,34817290240,,242.74,186.32,247.29,202.61,-16.38
585,EWT,104.72,3823474.0,ETF,ETF,94.0,75.0,93.0,95.0,4.1916,2.6652,6383919.0,7265670.0,112.78,57.04,0,,96.18,74.51,98.07,79.11,-7.15
590,AAON,131.6,1131132.0,Industrials,Building Products & Equipment,94.0,20.0,94.0,96.0,8.1396,7.3546,1074217.0,908000.0,150.46,62.0,10779581440,,121.9,98.66,127.29,101.16,-12.53
593,TGTX,53.6,2702075.0,Healthcare,Biotechnology,94.0,98.0,96.0,95.0,2.7148,2.5623,2220612.0,3526020.0,57.38,25.28,8205279744,,41.32,34.09,42.62,34.59,-6.59
596,DY,483.48,601716.0,Industrials,Engineering & Construction,94.0,94.0,92.0,91.0,23.0771,22.5264,468814.0,531180.0,566.47,233.0,14513392640,,444.82,365.08,451.67,396.56,-14.65
598,BRKR,58.44,1821814.0,Healthcare,Medical Devices,94.0,97.0,96.0,85.0,2.7529,2.63,2396330.0,2189530.0,64.54,28.53,8896065536,,47.48,42.4,49.37,44.54,-9.45
599,JBHT,269.06,586842.0,Industrials,Integrated Freight & Logistics,94.0,75.0,90.0,90.0,10.0279,9.8471,959237.0,1087500.0,293.54,130.12,25372141568,,261.34,206.07,266.03,229.34,-8.34
600,CGNX,63.64,1370011.0,Technology,Scientific & Technical Instruments,94.0,29.0,89.0,96.0,3.1507,2.5679,2155633.0,2094790.0,71.9,30.51,10590934016,,61.68,48.58,62.91,51.19,-11.49
601,CMI,694.87,707407.0,Industrials,Specialty Industrial Machinery,94.0,88.0,90.0,91.0,28.5243,23.295,931872.0,1159440.0,737.76,317.74,95884468224,,669.88,549.25,673.57,595.55,-5.81
610,CSCO,119.73,20775811.0,Technology,Communication Equipment,94.0,62.0,93.0,93.0,4.0084,3.8955,23422370.0,23870180.0,130.37,65.75,471907991552,,108.06,83.7,111.77,89.68,-8.16
613,PWR,701.88,755041.0,Industrials,Engineering & Construction,94.0,27.0,87.0,95.0,31.7443,28.4379,1150195.0,1329120.0,788.75,363.01,105324216320,,701.83,530.32,714.09,575.73,-11.01
614,MIRM,114.97,969097.0,Healthcare,Biotechnology,94.0,94.0,89.0,92.0,4.5964,4.4021,954501.0,998790.0,115.87,47.89,7011012096,,99.9,86.91,101.47,93.36,-0.78
617,LNTH,104.85,800947.0,Healthcare,Drug Manufacturers - Specialty & Generic,94.0,88.0,93.0,94.0,3.1511,3.0968,917716.0,885940.0,107.99,47.25,6826372608,,94.69,71.91,97.75,80.0,-2.91
618,PTGX,122.15,1094856.0,Healthcare,Biotechnology,93.0,96.0,80.0,91.0,4.9132,4.8461,666319.0,787340.0,124.8,49.38,7855634432,,103.77,88.72,104.13,94.9,-2.12
623,CYTK,81.2,2359777.0,Healthcare,Biotechnology,93.0,83.0,89.0,84.0,3.3471,3.2264,2435975.0,2347380.0,82.83,32.63,11024571392,,72.1,64.3,73.63,66.88,-1.97
624,FROG,76.66,2127268.0,Technology,Software - Application,93.0,87.0,96.0,77.0,4.5579,4.5136,2683354.0,2282320.0,89.16,34.05,9285039104,,66.76,55.93,70.86,58.26,-14.02
634,KNX,74.52,3189528.0,Industrials,Trucking,93.0,83.0,92.0,92.0,2.9921,2.84,4081350.0,5052580.0,82.86,38.63,12109051904,,70.38,56.07,71.94,61.82,-10.07
636,INSW,87.72,638527.0,Energy,Oil & Gas Midstream,93.0,36.0,78.0,95.0,3.8899,3.8578,543604.0,555900.0,92.66,36.03,4342552064,,82.43,63.1,83.07,69.1,-5.33
638,DAVE,323.22,732378.0,Technology,Software - Application,93.0,97.0,97.0,93.0,25.2049,24.5321,603554.0,657730.0,342.65,152.21,4109498880,,267.69,220.97,273.26,224.46,-5.67
641,VIK,103.05,2502670.0,Consumer Cyclical,Travel Services,93.0,94.0,92.0,91.0,3.6936,3.4043,3217843.0,2945020.0,104.79,50.99,45976494080,,87.25,72.93,88.83,78.19,-1.66
642,ILMN,175.09,2643843.0,Healthcare,Diagnostics & Research,93.0,96.0,93.0,87.0,6.8329,6.4729,1682293.0,1917380.0,177.76,88.0,26491115520,,148.11,128.15,151.83,137.37,-1.5
643,GEV,1057.65,2789327.0,Industrials,Specialty Industrial Machinery,93.0,69.0,80.0,95.0,53.1989,41.4485,2697775.0,3855570.0,1181.95,482.2,284211707904,,1029.67,782.37,1037.8,861.57,-10.52
649,TWLO,188.34,1990030.0,Technology,Software - Infrastructure,93.0,63.0,94.0,89.0,11.1694,10.9966,2714480.0,2251160.0,238.48,91.84,28585086976,,184.98,137.43,191.28,148.01,-21.02
657,UNFI,51.18,617742.0,Consumer Defensive,Food Distribution,93.0,66.0,77.0,92.0,3.0371,2.6843,678564.0,958260.0,57.02,21.28,3097369600,,50.34,40.64,51.09,42.63,-10.24
659,VLUE,196.64,1045776.0,ETF,ETF,93.0,82.0,93.0,93.0,6.0786,4.4443,1196319.0,2025360.0,204.51,110.53,0,,183.14,149.05,187.33,159.21,-3.85
664,BAI,49.69,3596617.0,ETF,ETF,93.0,75.0,94.0,93.0,2.9856,2.1338,4137520.0,4861100.0,54.46,28.01,0,,46.71,37.63,47.69,38.98,-8.76
668,AIR,132.94,511665.0,Industrials,Aerospace & Defense,93.0,96.0,79.0,94.0,5.3736,5.0288,413533.0,410320.0,137.2,67.04,5286261760,,116.58,100.03,118.33,108.28,-3.1
672,BFH,104.91,856346.0,Financial Services,Credit Services,93.0,94.0,92.0,89.0,3.3189,3.2511,682756.0,887930.0,105.7,53.83,4239105280,,90.97,74.68,92.15,80.84,-0.75
679,CRWD,673.02,1675082.0,Technology,Software - Infrastructure,93.0,67.0,96.0,91.0,32.9269,32.0076,3435067.0,3008600.0,785.66,342.72,171327209472,,588.23,494.59,613.74,494.19,-14.34
683,DVA,213.04,493904.0,Healthcare,Medical Care Facilities,93.0,88.0,92.0,96.0,5.4836,5.3036,829625.0,837970.0,215.33,101.0,13673971712,,185.21,143.85,191.69,152.62,-1.06
686,NVMI,521.93,339755.0,Technology,Semiconductor Equipment & Materials,93.0,69.0,68.0,94.0,41.6503,32.4461,403027.0,538510.0,615.99,232.73,16600589312,,520.96,412.95,524.19,454.62,-15.27
687,ALGT,107.32,694259.0,Industrials,Airlines,93.0,97.0,89.0,87.0,5.8932,5.2518,562991.0,591670.0,118.0,42.56,2884493312,,85.03,80.95,87.04,88.86,-9.05
691,MPWR,1434.95,856775.0,Technology,Semiconductors,93.0,10.0,89.0,93.0,119.2004,99.9332,713870.0,1078030.0,1714.09,686.87,70499090432,,1554.65,1157.24,1558.28,1245.96,-16.29
694,BWA,68.19,2390196.0,Consumer Cyclical,Auto Parts,93.0,71.0,86.0,93.0,3.185,2.9271,2877895.0,3128880.0,78.82,32.8,13986788352,,64.85,52.23,66.37,56.07,-13.49
700,JBL,371.8,2126399.0,Technology,Electronic Components,93.0,36.0,90.0,95.0,22.1871,21.1036,1223990.0,1649000.0,428.93,189.6,39225872384,,354.5,264.05,359.26,288.03,-13.32
703,MRCY,105.0,485315.0,Industrials,Aerospace & Defense,93.0,84.0,91.0,92.0,7.1557,6.9843,618488.0,732230.0,122.17,49.54,6304544768,,97.13,84.13,100.02,88.23,-14.05
706,WCC,351.97,353158.0,Industrials,Industrial Distribution,93.0,24.0,89.0,91.0,14.73,12.81,557391.0,490050.0,377.9,181.8,17142661120,,347.51,281.18,353.4,303.11,-6.86
711,SOLS,86.66,1311558.0,Basic Materials,Specialty Chemicals,93.0,75.0,75.0,95.0,3.9153,3.7733,1891882.0,1574010.0,90.8,40.43,13761978368,,82.82,,82.78,71.38,-4.56
714,AAMI,70.38,496973.0,Financial Services,Asset Management,93.0,17.0,89.0,92.0,3.8399,3.1738,423267.0,710620.0,85.73,32.8,2507568128,,71.38,55.19,71.21,58.82,-17.91
721,ADI,413.16,4359412.0,Technology,Semiconductors,92.0,45.0,89.0,93.0,20.5021,16.7093,4193761.0,5332970.0,445.91,218.37,201244884992,,406.48,314.0,411.38,345.47,-7.34
724,QTUM,159.89,747164.0,ETF,ETF,92.0,67.0,93.0,91.0,7.3379,5.8879,670316.0,874160.0,170.0,89.23,0,,148.01,120.55,151.14,126.47,-5.95
726,JAZZ,229.85,634753.0,Healthcare,Biotechnology,92.0,22.0,83.0,89.0,6.7636,6.6307,937585.0,916350.0,243.32,105.0,14438632448,,222.73,177.01,225.01,192.14,-5.54
727,CHPY,82.42,650122.0,ETF,ETF,92.0,80.0,94.0,93.0,4.7953,3.5646,679125.0,844400.0,89.86,50.85,0,,75.93,62.09,77.85,64.84,-8.28
732,CHEF,95.63,323065.0,Consumer Defensive,Food Distribution,92.0,96.0,95.0,92.0,3.4646,3.3661,493195.0,707150.0,97.63,53.2,3899564544,,79.1,66.36,82.06,69.81,-2.05
743,TSM,440.83,9780068.0,Technology,Semiconductors,92.0,83.0,87.0,93.0,20.782,16.1677,13691050.0,15141590.0,476.79,220.8,2286353383424,,411.5,339.26,417.53,362.62,-7.54
744,YANG,37.91,709635.0,ETF,ETF,92.0,98.0,92.0,95.0,1.65,1.1089,1047811.0,853050.0,38.02,19.94,0,,29.24,25.65,30.6,27.31,-0.29
749,CLS,362.24,2676194.0,Technology,Electronic Components,92.0,30.0,82.0,79.0,26.7286,24.2543,2232679.0,1650210.0,474.03,144.27,41647857664,,385.95,315.91,381.48,326.92,-23.58
768,ARKG,38.58,5763837.0,ETF,ETF,92.0,97.0,94.0,88.0,1.845,1.6004,2789080.0,3878500.0,39.03,22.73,0,,32.02,29.91,32.76,30.3,-1.15
771,AMDY,54.08,404423.0,ETF,ETF,92.0,21.0,96.0,91.0,3.3741,2.8331,340867.0,421040.0,59.75,29.35,0,,50.43,41.51,52.16,40.69,-9.49
772,DAL,90.65,7729937.0,Industrials,Airlines,92.0,93.0,91.0,87.0,3.2543,2.8979,9038937.0,8882270.0,90.71,48.12,59556540416,,75.84,67.24,77.84,71.16,-0.07
782,LSTR,207.68,471505.0,Industrials,Integrated Freight & Logistics,92.0,79.0,91.0,92.0,7.0304,6.8911,471785.0,449010.0,228.46,119.32,7046210048,,194.49,155.64,198.08,168.39,-9.1
786,WWD,432.8,497510.0,Industrials,Aerospace & Defense,92.0,95.0,80.0,90.0,15.9421,14.6386,783379.0,1074440.0,445.29,233.31,25787461632,,375.08,328.34,375.96,357.6,-2.8
791,CTS,67.01,389427.0,Technology,Electronic Components,92.0,74.0,90.0,93.0,2.7929,2.5821,271296.0,423830.0,68.59,36.03,1916011008,,61.17,49.63,62.32,53.51,-2.3
793,ETSY,78.02,3834224.0,Consumer Cyclical,Internet Retail,92.0,95.0,95.0,91.0,2.844,2.7558,3026390.0,2939520.0,79.9,44.0,7403803648,,65.64,60.0,66.67,58.78,-2.35
797,CORT,81.56,735593.0,Healthcare,Biotechnology,92.0,98.0,98.0,35.0,3.9257,3.8657,1359254.0,1068310.0,91.0,28.66,8755595264,,62.03,60.19,65.6,53.7,-10.37
798,PHIN,83.49,606805.0,Consumer Cyclical,Auto Parts,92.0,90.0,86.0,91.0,2.9521,2.7279,350988.0,457810.0,86.94,42.68,3090846464,,77.2,66.13,78.61,71.22,-3.97
802,TFII,143.18,311267.0,Industrials,Trucking,92.0,26.0,92.0,90.0,5.2396,4.8911,387795.0,544150.0,167.69,80.63,11767395328,,145.06,112.87,147.49,123.15,-14.62
813,IBKR,92.79,2806963.0,Financial Services,Capital Markets,92.0,90.0,91.0,91.0,3.5357,3.1507,4897880.0,4734920.0,97.84,51.83,157392453632,,85.11,72.83,86.02,75.36,-5.16
830,DTCR,31.04,1308679.0,ETF,ETF,91.0,50.0,89.0,93.0,1.0607,0.8629,1233925.0,1882260.0,32.79,18.1,0,,30.19,24.58,30.47,26.14,-5.34
833,FDX,316.83,5123535.0,Industrials,Integrated Freight & Logistics,91.0,73.0,76.0,91.0,10.595,10.1543,2013594.0,2001190.0,345.37,174.13,75597774848,,317.41,260.57,321.21,288.24,-8.26
834,FTAI,272.14,814250.0,Industrials,Aerospace & Defense,91.0,83.0,63.0,94.0,16.9675,15.6232,1234619.0,1012440.0,323.51,108.47,27916933120,,250.46,223.09,251.41,245.26,-15.88
838,VAC,99.15,528155.0,Consumer Cyclical,Resorts & Casinos,91.0,96.0,93.0,95.0,4.1164,3.885,512098.0,461170.0,101.98,44.58,3405114880,,81.03,67.06,83.29,69.04,-2.78
855,URI,1083.72,295179.0,Industrials,Rental & Leasing Services,91.0,94.0,94.0,91.0,32.4107,29.1975,542374.0,547900.0,1106.88,701.59,67891322880,,976.51,887.58,1011.44,886.21,-2.09
860,ACA,144.34,1492129.0,Industrials,Engineering & Construction,91.0,93.0,91.0,87.0,4.2391,3.4843,392525.0,980010.0,146.92,81.91,7088076288,,125.51,110.89,127.86,117.27,-1.76
861,CAMT,166.9,580812.0,Technology,Semiconductor Equipment & Materials,91.0,25.0,18.0,94.0,15.0864,12.345,460958.0,437260.0,215.99,75.75,7684822528,,180.11,142.39,182.32,156.76,-22.73
868,R,261.01,401493.0,Industrials,Rental & Leasing Services,91.0,86.0,90.0,90.0,8.0714,7.7104,407309.0,460050.0,284.25,154.39,10098742272,,248.63,205.9,254.51,219.06,-8.18
871,QLD,90.37,3954197.0,ETF,ETF,91.0,22.0,93.0,87.0,5.4529,4.36,5293880.0,5805680.0,101.19,56.31,0,,89.12,74.12,90.97,76.22,-10.69
877,BHYP,34.16,268149.0,ETF,ETF,91.0,80.0,,,3.3576,2.1419,692038.0,702450.0,43.03,24.18,0,,,,,,-20.61
889,STT,168.87,1981680.0,Financial Services,Asset Management,91.0,85.0,91.0,87.0,4.4096,4.1346,2129616.0,2903160.0,175.46,101.89,46737649664,,156.73,131.65,158.19,138.6,-3.76
893,VLO,242.43,3468262.0,Energy,Oil & Gas Refining & Marketing,91.0,83.0,63.0,94.0,10.0,9.0879,3179079.0,3311220.0,265.61,130.78,71985405952,,246.11,202.71,247.22,216.94,-8.73
898,MCHP,92.48,10748104.0,Technology,Semiconductors,91.0,24.0,93.0,91.0,5.9879,4.8043,10950704.0,12757630.0,105.91,48.52,50131496960,,92.67,73.17,94.19,78.16,-12.68
901,CAKE,78.17,1002364.0,Consumer Cyclical,Restaurants,91.0,96.0,92.0,93.0,2.787,2.6905,1204343.0,1600190.0,78.87,43.07,3883904768,,65.16,57.57,66.79,60.46,-0.89
903,EMXC,99.93,2557750.0,ETF,ETF,91.0,70.0,88.0,92.0,3.7809,2.4769,3219922.0,3643860.0,107.12,62.23,0,,96.04,80.33,97.1,84.96,-6.71
909,AIPO,32.91,1209320.0,ETF,ETF,91.0,51.0,88.0,92.0,1.4151,1.1227,1139996.0,1793360.0,34.79,19.17,0,,31.77,26.04,32.15,27.25,-5.4
930,RSPT,62.3,601671.0,ETF,ETF,90.0,67.0,91.0,90.0,2.3725,1.9339,540296.0,935180.0,67.49,39.95,0,,58.8,49.09,60.02,51.15,-7.69
933,RRX,218.75,1133493.0,Industrials,Specialty Industrial Machinery,90.0,87.0,78.0,94.0,11.1114,9.1478,1047740.0,938720.0,236.35,127.96,14562094080,,209.84,175.02,211.0,188.84,-7.45
934,UAL,130.54,10061948.0,Industrials,Airlines,90.0,97.0,93.0,77.0,5.9586,5.2236,6768032.0,6222040.0,130.59,76.17,42369331200,,103.29,102.66,106.69,105.09,-0.04
948,NTAP,155.56,2766567.0,Technology,Software - Infrastructure,90.0,91.0,94.0,91.0,7.1679,7.06,2954624.0,3294400.0,192.83,93.69,30477301760,,135.0,115.54,141.53,116.48,-19.33
949,ROKU,135.93,5886735.0,Communication Services,Entertainment,90.0,83.0,93.0,83.0,5.8932,5.8439,3957640.0,11692140.0,148.88,78.53,20164149248,,125.01,105.79,128.68,109.75,-8.7
952,GVA,151.88,929657.0,Industrials,Engineering & Construction,90.0,94.0,88.0,89.0,5.0539,4.6118,718227.0,996360.0,155.22,89.8,6644249088,,136.5,120.9,139.53,127.93,-2.15
953,CROX,121.4,1462121.0,Consumer Cyclical,Footwear & Accessories,90.0,74.0,94.0,89.0,5.0007,4.42,1251693.0,1234660.0,129.79,73.21,6032323584,,111.09,91.29,112.19,96.34,-6.46
955,XBI,149.71,13392396.0,ETF,ETF,90.0,92.0,85.0,82.0,4.5518,4.1839,9032762.0,10428420.0,151.78,82.04,0,,134.69,122.0,135.22,128.45,-1.36
962,NXPI,294.06,3584025.0,Technology,Semiconductors,90.0,13.0,94.0,88.0,17.7514,14.5329,3861624.0,4583100.0,339.95,183.0,74241646592,,288.71,235.34,297.61,245.27,-13.5
969,WST,340.41,671259.0,Healthcare,Medical Instruments & Supplies,90.0,89.0,92.0,86.0,8.1327,7.2563,839427.0,779500.0,345.99,206.8,24049147904,,311.16,273.41,319.27,276.95,-1.61
987,TRGP,266.32,1283716.0,Energy,Oil & Gas Midstream,90.0,69.0,69.0,93.0,7.6575,7.1546,1246346.0,1237210.0,280.0,144.14,57163964416,,258.45,209.01,261.56,229.11,-4.89
992,C,143.59,13752260.0,Financial Services,Banks - Diversified,90.0,93.0,88.0,84.0,3.6725,3.3286,12268696.0,14632890.0,147.96,81.08,244903788544,,131.06,114.29,131.57,120.66,-2.95
1012,GKOS,137.76,633716.0,Healthcare,Medical Devices,90.0,96.0,89.0,83.0,5.6706,5.4144,942138.0,886610.0,148.11,73.16,8091183616,,127.32,108.68,128.79,118.22,-6.99
1015,HXL,95.48,1155058.0,Industrials,Aerospace & Defense,90.0,88.0,79.0,86.0,3.3386,3.2579,1057527.0,1034240.0,101.51,54.57,7201787904,,91.56,79.89,92.23,85.52,-5.94
1021,UNH,405.8,6795661.0,Healthcare,Healthcare Plans,90.0,89.0,95.0,87.0,9.3721,9.1129,7780740.0,6913010.0,415.98,234.6,368524984320,,380.64,335.47,389.08,334.66,-2.45
1027,REMX,90.67,598667.0,ETF,ETF,90.0,14.0,29.0,81.0,3.9557,3.0229,1067146.0,875550.0,111.55,39.45,0,,98.56,84.18,97.33,89.99,-18.72
1029,MS,219.86,6914858.0,Financial Services,Capital Markets,89.0,89.0,91.0,84.0,6.2107,5.7029,5961638.0,6702560.0,230.47,135.26,346781843456,,201.63,177.04,204.3,184.54,-4.6
1030,GOOGL,345.29,41938315.0,Communication Services,Internet Content & Information,89.0,12.0,81.0,69.0,12.1171,10.7079,30151920.0,33043130.0,408.61,167.55,4213426356224,,369.27,313.36,373.09,333.6,-15.5
1031,TGT,141.2,5658976.0,Consumer Defensive,Discount Stores,89.0,91.0,83.0,92.0,4.2618,3.9568,5104185.0,4761720.0,141.25,83.44,64131780608,,127.66,108.36,128.57,116.89,-0.04
1035,SPHB,151.0,316289.0,ETF,ETF,89.0,83.0,89.0,87.0,5.5886,4.2271,396691.0,420720.0,157.57,94.82,0,,142.01,123.0,144.32,128.44,-4.17
1044,RHP,129.77,1504698.0,Real Estate,REIT - Hotel & Motel,89.0,93.0,93.0,89.0,3.0382,2.8975,578167.0,553090.0,129.96,83.82,8189690368,,112.27,98.93,114.88,102.52,-0.15
1048,BMO,172.37,557977.0,Financial Services,Banks - Diversified,89.0,87.0,88.0,89.0,2.8536,2.6436,814204.0,791430.0,174.1,106.2,120730812416,,158.92,139.29,161.12,145.2,-0.99
1052,GOLF,109.5,238150.0,Consumer Cyclical,Leisure,89.0,96.0,84.0,90.0,3.6729,3.4715,328246.0,408620.0,111.21,71.56,6411668480,,94.22,88.89,95.71,93.69,-1.54
1053,OKTA,118.58,2596189.0,Technology,Software - Infrastructure,89.0,97.0,95.0,88.0,6.0459,6.0459,4110182.0,3617260.0,142.35,62.66,20792582144,,95.66,87.76,100.6,88.31,-16.7
1057,SPMO,153.79,2480933.0,ETF,ETF,89.0,84.0,92.0,88.0,5.7075,4.1165,2046087.0,2464430.0,162.3,107.24,0,,143.7,125.38,146.51,128.19,-5.24
1060,GOOG,345.04,23581881.0,Communication Services,Internet Content & Information,89.0,12.0,81.0,67.0,12.1344,10.6301,20685043.0,21922350.0,404.47,168.56,4210375786496,,366.63,312.87,370.53,332.69,-14.69
