Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
540,PTGX,121.63,725775,Healthcare,Biotechnology,91.0,94.0,77.0,88.0,5.0654,4.9982,700695.0,1043450.0,126.59,49.38,,7822192128,NO,104.46,89.36,106.22,95.94,2483,0.0,725775,NO,NO,2021-10-11,45683600.0,-3.92
541,AAON,125.71,691685,Industrials,Building Products & Equipment,91.0,8.0,92.0,94.0,7.8421,7.1943,1092962.0,936520.0,150.46,62.0,,10297120768,NO,123.26,99.11,129.26,102.22,8440,0.0,691685,NO,NO,2000-01-28,30539405.0,-16.45
543,CSCO,117.7,21164497,Technology,Communication Equipment,91.0,36.0,91.0,92.0,3.8136,3.6132,23905570.0,27190310.0,130.37,65.75,,463906832384,NO,109.35,84.18,114.12,90.83,9156,1.06,21164497,YES,NO,1990-02-16,940636800.0,-9.72
545,BAI,50.83,3142235,ETF,ETF,91.0,61.0,92.0,91.0,2.8445,2.1485,4236798.0,4501870.0,54.46,28.04,,0,NO,47.12,37.79,48.27,39.42,421,0.83,3142235,NO,NO,2025-09-16,79352700.0,-6.67
551,OKTA,131.31,3138111,Technology,Software - Infrastructure,91.0,97.0,95.0,91.0,6.3387,6.2511,4083583.0,3685370.0,142.35,62.66,,22822643712,NO,97.99,88.12,106.64,89.99,2318,2.18,3138111,NO,NO,2022-09-01,45872000.0,-7.76
558,SION,42.97,304461,Healthcare,Biotechnology,91.0,53.0,70.0,19.0,2.7216,2.6809,429427.0,498500.0,48.45,15.1,,1940109696,NO,39.82,37.73,40.13,39.46,348,0.26,304461,NO,NO,2025-06-27,2248200.0,-11.31
559,CHEF,95.29,552254,Consumer Defensive,Food Distribution,91.0,95.0,93.0,91.0,3.2243,3.1264,503541.0,694160.0,97.63,53.2,,3885700096,NO,80.38,66.67,85.2,71.06,3751,0.0,552254,NO,NO,2011-07-28,6574100.0,-2.4
563,QTUM,160.81,714760,ETF,ETF,91.0,59.0,92.0,90.0,6.6982,5.6696,695461.0,757980.0,170.0,89.23,,0,NO,149.37,121.16,153.52,127.92,1963,1.3,714760,NO,NO,2025-01-08,2103300.0,-5.41
566,CMI,691.09,685955,Industrials,Specialty Industrial Machinery,91.0,71.0,85.0,87.0,29.6305,24.6019,981646.0,1449570.0,737.76,322.45,,95362875392,NO,673.21,552.13,672.43,600.17,13451,0.0,685955,NO,NO,2007-04-27,31219200.0,-6.33
574,VAC,103.04,488953,Consumer Cyclical,Resorts & Casinos,91.0,94.0,93.0,94.0,4.1029,3.8714,514220.0,492430.0,103.13,44.58,,3538709248,NO,82.31,67.31,86.6,70.73,3679,0.0,488953,NO,NO,2018-08-31,7085300.0,-0.09
575,AAMI,71.17,326384,Financial Services,Asset Management,91.0,26.0,87.0,91.0,3.8384,3.2363,458267.0,890640.0,85.73,34.93,,2535715072,NO,71.59,55.44,71.79,59.72,2946,0.0,326384,NO,NO,2020-06-19,12096900.0,-16.98
583,DAL,93.17,4683016,Industrials,Airlines,91.0,90.0,90.0,86.0,3.2136,2.8579,8985429.0,9937570.0,95.14,48.24,,61212164096,NO,76.71,67.56,80.36,72.04,4819,0.0,4683016,NO,NO,2013-09-10,206372300.0,-2.07
584,CHPY,85.0,666474,ETF,ETF,91.0,76.0,93.0,92.0,4.5528,3.5292,702393.0,828280.0,89.86,50.85,,0,NO,76.75,62.39,78.98,65.62,307,0.89,666474,NO,NO,2026-05-05,1887900.0,-5.41
585,VLUE,200.87,3581371,ETF,ETF,91.0,67.0,89.0,90.0,5.8443,4.5029,1399037.0,3094860.0,206.57,110.53,,0,NO,184.94,149.85,190.73,161.24,3319,0.0,3581371,NO,NO,2022-01-27,17944500.0,-2.76
595,SBIT,66.01,796122,ETF,ETF,91.0,97.0,48.0,91.0,4.5326,3.5106,1040601.0,896360.0,76.52,23.6,,0,NO,49.78,45.01,53.6,51.14,562,0.0,796122,NO,NO,2026-02-05,7663200.0,-13.73
599,NUE,228.58,2342966,Basic Materials,Steel,90.0,11.0,88.0,89.0,9.43,8.5943,1597648.0,2232910.0,270.9,128.46,,52057026560,NO,236.14,179.95,239.55,196.96,11665,0.0,2342966,NO,NO,2001-06-26,358280000.0,-15.62
602,ETSY,79.66,2039923,Consumer Cyclical,Internet Retail,90.0,94.0,94.0,90.0,2.775,2.6754,3056824.0,3233600.0,80.41,44.0,,7559434240,NO,66.44,60.22,68.39,59.67,2817,1.51,2039923,NO,NO,2024-09-20,37801100.0,-0.93
611,STLD,234.22,1202638,Basic Materials,Steel,90.0,9.0,87.0,87.0,10.8107,9.78,1191809.0,1628060.0,288.74,119.89,,33777518592,NO,244.53,187.4,247.48,204.73,7444,0.0,1203223,NO,NO,2022-12-21,38999600.0,-18.88
615,TXN,285.48,12296910,Technology,Semiconductors,90.0,10.0,91.0,93.0,16.5543,13.1179,8502088.0,11668470.0,334.03,152.73,,259813310464,NO,291.97,213.78,296.64,234.16,13631,0.0,12296910,YES,NO,1987-09-16,136944000.0,-14.53
622,BHYP,37.77,375718,ETF,ETF,90.0,87.0,,,2.9914,2.1114,650493.0,586730.0,43.03,24.18,,0,NO,,,,,30,0.0,375718,NO,NO,2026-06-12,1405900.0,-12.22
626,NVMI,520.39,447914,Technology,Semiconductor Equipment & Materials,90.0,68.0,69.0,92.0,41.6843,33.3957,410050.0,538900.0,615.99,232.73,,16551608320,NO,520.51,415.22,517.37,459.63,6592,1.29,447914,NO,NO,2000-04-11,4895500.0,-15.52
629,QLD,93.68,4083961,ETF,ETF,90.0,18.0,93.0,85.0,5.0314,4.2379,5260682.0,4771510.0,101.19,56.6,,0,NO,89.8,74.39,92.05,76.81,5036,2.24,4083961,NO,NO,2008-11-20,5974124800.0,-7.42
631,BLBD,78.33,382148,Industrials,Farm & Heavy Construction Machinery,90.0,88.0,89.0,92.0,2.8979,2.6754,443669.0,465290.0,81.51,42.0,,2478877184,NO,69.15,57.93,71.22,60.34,3087,0.0,382148,NO,NO,2023-12-12,3311600.0,-3.9
642,INSW,77.81,860167,Energy,Oil & Gas Midstream,90.0,61.0,47.0,93.0,4.0577,4.0256,582391.0,764900.0,92.66,36.03,,3851960320,NO,82.57,63.42,82.69,69.92,2415,0.0,860167,NO,NO,2024-12-27,7364100.0,-16.03
643,QTEC,326.47,523702,ETF,ETF,90.0,74.0,92.0,89.0,13.2082,10.6939,279490.0,689340.0,340.23,205.57,,0,NO,297.99,247.2,308.34,256.81,5071,0.97,523702,NO,NO,2016-11-11,18972200.0,-4.04
647,WCC,343.46,646801,Industrials,Industrial Distribution,90.0,15.0,84.0,87.0,14.9843,13.1093,566440.0,511590.0,377.9,183.0,,16728181760,NO,349.05,282.5,355.06,305.11,6824,0.0,646801,NO,NO,2023-06-16,7823100.0,-9.11
650,VIRT,58.15,918880,Financial Services,Capital Markets,90.0,94.0,87.0,94.0,2.5637,2.5087,1370106.0,1548220.0,64.88,31.55,,12512606208,NO,53.31,41.32,54.83,44.92,2817,0.0,918880,NO,NO,2024-06-21,16222000.0,-10.37
651,XBI,158.31,12183886,ETF,ETF,90.0,92.0,85.0,83.0,4.5671,4.21,9087061.0,11113070.0,158.33,82.04,,0,NO,135.53,122.62,138.1,129.74,5130,0.08,12183886,YES,NO,2025-04-09,36123800.0,-0.01
656,FTAI,263.62,860460,Industrials,Aerospace & Defense,90.0,51.0,49.0,92.0,17.0896,15.8561,1246243.0,1103630.0,323.51,108.47,,27042924544,NO,250.46,224.04,253.65,247.87,2797,1.25,860460,NO,NO,2025-01-15,20029100.0,-18.51
658,MRX,58.94,1522383,Financial Services,Capital Markets,90.0,91.0,87.0,91.0,3.0313,3.027,1126783.0,1086250.0,67.35,27.91,,4239605504,NO,56.27,42.03,57.65,46.78,545,0.0,1522383,NO,NO,2024-04-25,7269100.0,-12.49
661,CROX,125.33,826387,Consumer Cyclical,Footwear & Accessories,90.0,78.0,93.0,89.0,5.0993,4.4814,1273848.0,1245470.0,129.79,73.21,,6227603456,NO,112.05,91.73,115.38,97.83,5128,0.0,829110,NO,NO,2007-11-01,60485700.0,-3.44
663,NTRA,272.31,1732406,Healthcare,Diagnostics & Research,90.0,96.0,91.0,71.0,13.4621,12.975,1548695.0,2007660.0,274.86,131.81,,38998978560,NO,213.93,209.09,220.75,215.96,2764,1.18,1740813,NO,NO,2022-03-09,41733200.0,-0.93
677,BWA,65.89,2738430,Consumer Cyclical,Auto Parts,89.0,12.0,75.0,90.0,2.8886,2.7779,2924464.0,2991820.0,78.82,33.14,,13515023360,NO,65.41,52.47,67.19,56.77,8274,0.0,2738430,NO,NO,2025-03-21,55739000.0,-16.4
679,LSTR,208.9,457560,Industrials,Integrated Freight & Logistics,89.0,68.0,86.0,90.0,6.4021,6.3336,484985.0,500550.0,228.46,119.32,,7087602688,NO,196.1,156.43,200.97,170.59,8386,0.0,465512,NO,NO,1993-09-29,29786400.0,-8.56
680,TFII,144.33,235729,Industrials,Trucking,89.0,15.0,88.0,88.0,5.1021,4.8086,389891.0,423010.0,167.69,80.63,,11861910528,NO,145.83,113.39,147.9,124.67,5185,0.0,235729,NO,NO,2020-02-13,2600800.0,-13.93
683,ACA,144.62,1115846,Industrials,Engineering & Construction,89.0,91.0,89.0,85.0,3.8331,3.0846,473650.0,1475340.0,146.92,81.91,,7101826560,NO,126.85,111.38,130.33,118.5,1920,0.0,1115846,NO,NO,2019-06-28,5586000.0,-1.57
684,UAL,135.19,4000426,Industrials,Airlines,89.0,93.0,92.0,75.0,6.0464,5.3114,6805646.0,6712860.0,138.44,78.33,,43878584320,NO,104.93,102.95,111.06,106.14,5130,0.0,4000426,NO,NO,2020-06-04,142812800.0,-2.35
689,ROKU,136.53,3293863,Communication Services,Entertainment,89.0,74.0,93.0,81.0,5.4345,5.3916,4207733.0,13184820.0,148.88,78.53,,20253155328,NO,126.02,106.19,130.88,110.99,2198,0.8,3293863,NO,NO,2022-02-18,66585200.0,-8.3
691,LGIH,63.42,451827,Consumer Cyclical,Residential Construction,89.0,96.0,94.0,91.0,3.6193,3.3614,441661.0,509870.0,69.5,33.55,,1473391104,NO,49.4,48.29,51.99,48.61,3177,0.0,451827,NO,NO,2017-02-06,3565100.0,-8.75
694,YANG,40.28,580844,ETF,ETF,89.0,96.0,81.0,93.0,1.6179,1.0907,1020670.0,781380.0,42.22,19.94,,0,NO,29.8,25.82,31.98,27.89,4166,0.0,580844,NO,NO,2025-10-10,18624300.0,-4.59
696,AIA,138.98,220763,ETF,ETF,89.0,24.0,86.0,90.0,5.1218,3.7782,488537.0,489230.0,150.83,80.08,,0,NO,135.16,110.67,137.16,117.76,4679,0.0,220763,NO,NO,2021-03-08,4956000.0,-7.86
706,SOLS,82.54,1262114,Basic Materials,Specialty Chemicals,89.0,24.0,49.0,94.0,3.9118,3.6776,1981074.0,2041060.0,90.8,40.43,,13107704832,NO,82.94,,82.48,72.42,173,0.0,1262114,NO,NO,2025-12-19,37846300.0,-9.1
709,CTS,64.57,320119,Technology,Electronic Components,89.0,39.0,86.0,91.0,2.8343,2.5693,298937.0,519020.0,69.55,36.03,,1846244224,NO,61.57,49.87,62.91,54.12,11665,0.0,320119,NO,NO,2001-03-07,3751300.0,-7.16
717,FDX,325.4,3051656,Industrials,Integrated Freight & Logistics,89.0,28.0,67.0,88.0,11.22,10.6493,2101322.0,2628760.0,345.37,174.13,,77642637312,NO,318.27,261.97,321.4,291.36,12153,0.0,3051656,NO,NO,2022-09-16,42444558.0,-5.78
722,GVA,158.96,642251,Industrials,Engineering & Construction,89.0,92.0,86.0,87.0,5.3634,4.9141,754788.0,1140970.0,162.08,89.8,,6953975808,NO,137.9,121.42,143.46,129.75,9113,0.0,642251,NO,NO,2019-12-20,8582800.0,-1.92
725,CAKE,79.36,1007339,Consumer Cyclical,Restaurants,89.0,95.0,90.0,92.0,2.7836,2.6857,1220112.0,1492520.0,80.89,43.07,,3943030528,NO,65.92,57.78,68.69,61.58,8502,0.0,1011639,NO,NO,1992-09-18,24816375.0,-1.89
731,RSPT,63.26,974626,ETF,ETF,89.0,60.0,89.0,88.0,2.1693,1.8221,559366.0,772460.0,67.49,40.28,,0,NO,59.3,49.29,60.92,51.67,4939,0.97,974626,NO,NO,2023-05-09,18775000.0,-6.27
732,LLY,1229.93,2892162,Healthcare,Drug Manufacturers - General,89.0,85.0,88.0,69.0,36.9255,36.8312,3293511.0,3443840.0,1238.0,623.78,,1096779497472,NO,1037.82,978.29,1088.77,1031.81,13631,1.21,2892162,NO,NO,2019-03-06,74822500.0,-0.65
733,WST,354.68,521799,Healthcare,Medical Instruments & Supplies,89.0,87.0,90.0,84.0,8.1196,7.2961,856966.0,931460.0,355.12,206.8,,25057288192,NO,314.55,274.41,324.55,279.58,11665,0.0,521799,NO,NO,2020-05-21,16495700.0,-0.12
734,WWD,423.32,753800,Industrials,Aerospace & Defense,89.0,94.0,73.0,87.0,16.8557,15.505,817793.0,1136280.0,450.92,233.31,,25222617088,NO,376.82,330.24,381.31,361.44,8113,0.0,753800,NO,NO,2018-02-08,6412900.0,-6.12
736,NTAP,155.06,1685237,Technology,Software - Infrastructure,89.0,85.0,92.0,89.0,6.5771,6.5586,3005603.0,3276000.0,192.83,93.69,,30379341824,NO,137.07,115.85,145.95,117.67,7699,0.47,1685237,NO,NO,2012-05-24,54215800.0,-19.59
737,AFRM,81.79,4453825,Financial Services,Credit Services,89.0,89.0,96.0,54.0,4.6893,4.4043,5063009.0,5091000.0,100.0,42.09,,27391352832,NO,68.16,66.38,70.12,63.19,1370,1.4,4453825,NO,NO,2022-02-10,86940400.0,-18.21
738,ADI,391.78,4711331,Technology,Semiconductors,89.0,13.0,82.0,89.0,21.0164,17.0428,4417979.0,6276750.0,445.91,218.37,,190830952448,NO,408.02,315.41,407.5,348.12,11665,0.32,4730893,NO,NO,2006-08-11,27748000.0,-12.14
743,VLO,266.32,2515633,Energy,Oil & Gas Refining & Marketing,89.0,84.0,37.0,93.0,10.2057,9.175,3213145.0,3977380.0,272.17,130.78,,79079137280,NO,247.09,203.74,250.69,220.15,11211,1.18,2515633,NO,NO,2004-04-28,84719360.0,-2.15
744,DTCR,30.43,1040848,ETF,ETF,89.0,19.0,84.0,90.0,0.9936,0.8579,1297506.0,2055640.0,32.79,18.13,,0,NO,30.32,24.7,30.59,26.43,1421,0.0,1040848,NO,NO,2026-06-18,5711900.0,-7.2
745,GOOGL,353.65,32426935,Communication Services,Internet Content & Information,89.0,10.0,83.0,66.0,13.335,11.8657,31762290.0,43727570.0,408.61,172.77,,4315439693824,NO,369.63,314.42,373.39,334.47,5499,1.31,32451932,YES,NO,2006-01-20,1643023332.0,-13.45
752,STT,170.18,1280133,Financial Services,Asset Management,88.0,83.0,88.0,85.0,4.79,4.505,2208872.0,3200060.0,175.46,101.98,,47100211200,NO,157.8,132.22,159.99,140.1,11665,0.35,1280133,NO,NO,2009-01-20,76692600.0,-3.01
755,FFIV,410.56,710062,Technology,Software - Infrastructure,88.0,81.0,90.0,92.0,12.3071,12.1314,710053.0,667390.0,414.0,223.76,,23163486208,NO,366.23,301.57,379.7,311.93,6808,1.22,712471,NO,NO,2005-07-21,26240600.0,-0.83
765,HXL,98.89,1030711,Industrials,Aerospace & Defense,88.0,84.0,79.0,85.0,3.4293,3.3486,1076996.0,1201500.0,101.51,56.2,,7458994176,NO,92.15,80.24,93.21,86.27,11665,0.0,1030711,NO,NO,2020-06-19,12921200.0,-2.58
768,URI,1122.67,343198,Industrials,Rental & Leasing Services,88.0,90.0,92.0,88.0,31.2031,28.1146,554122.0,595040.0,1143.69,701.59,,70331408384,NO,990.54,889.35,1024.48,896.47,7174,0.0,343198,NO,NO,2007-11-14,36409300.0,-1.84
772,MPWR,1312.77,1049804,Technology,Semiconductors,88.0,3.0,79.0,89.0,113.5443,96.0993,777672.0,1350910.0,1714.09,686.87,,64496390144,NO,1552.05,1161.81,1513.85,1253.44,5434,0.0,1049804,NO,NO,2021-02-11,10003300.0,-23.41
773,AIPO,32.55,1144665,ETF,ETF,88.0,29.0,84.0,90.0,1.3382,1.0671,1200488.0,1595640.0,34.79,19.17,,0,NO,31.92,26.15,32.21,27.5,233,1.17,1144665,NO,NO,2026-06-11,2865600.0,-6.44
774,GKOS,142.19,1024285,Healthcare,Medical Devices,88.0,97.0,88.0,80.0,5.4427,5.1351,963456.0,915090.0,148.11,73.16,,8351374848,NO,128.2,109.22,131.04,119.4,2768,0.0,1024285,NO,NO,2018-08-29,11054300.0,-4.0
776,UNH,419.82,5161001,Healthcare,Healthcare Plans,88.0,86.0,93.0,84.0,9.6,9.2625,7754738.0,7255190.0,427.93,234.6,,381257187328,NO,384.99,336.24,396.81,338.04,10504,0.0,5161001,NO,NO,1998-08-06,161821600.0,-1.9
777,GOLF,117.35,389671,Consumer Cyclical,Leisure,88.0,97.0,82.0,90.0,3.7769,3.4704,347167.0,485660.0,118.7,72.06,,6871318016,NO,95.05,89.32,98.12,94.98,2428,0.0,389671,NO,NO,2016-10-28,6904800.0,-1.14
781,GOOG,351.28,25497549,Communication Services,Internet Content & Information,88.0,10.0,83.0,63.0,13.0059,11.3823,21600891.0,28480960.0,404.47,173.88,,4286519705600,NO,367.0,313.9,370.68,333.41,5499,1.55,25497549,YES,NO,2006-01-20,1650832619.0,-13.15
782,R,264.5,239188,Industrials,Rental & Leasing Services,88.0,80.0,86.0,87.0,8.305,7.9436,418920.0,489990.0,284.25,157.67,,10233774080,NO,250.47,206.66,254.92,221.43,11717,0.13,239188,NO,NO,2017-06-16,9940400.0,-6.95
783,EMXC,100.46,2229712,ETF,ETF,88.0,37.0,84.0,89.0,3.3637,2.4387,2903445.0,2976250.0,107.12,62.3,,0,NO,96.54,80.67,97.94,85.86,2243,0.0,2230162,NO,NO,2025-05-20,58238900.0,-6.22
786,NSIT,120.41,601671,Technology,Electronics & Computer Distribution,88.0,92.0,95.0,91.0,5.16,5.1514,524820.0,522570.0,148.58,63.62,,3636853760,NO,95.08,90.9,102.0,87.23,7909,0.0,601671,NO,NO,2002-07-18,12058000.0,-18.96
788,SPXL,265.13,1336965,ETF,ETF,88.0,14.0,92.0,71.0,12.6451,10.824,2469740.0,2023440.0,289.0,168.04,,0,NO,262.02,226.71,265.66,232.91,4437,3.47,1336965,NO,NO,2009-03-11,447939600.0,-8.26
791,SN,146.38,1360000,Consumer Cyclical,"Furnishings, Fixtures & Appliances",88.0,95.0,90.0,85.0,6.5261,5.8934,2024806.0,1535960.0,146.44,83.12,,20715755520,NO,120.91,111.35,125.18,118.81,731,0.0,1360000,NO,NO,2026-05-15,11957600.0,-0.04
796,IBKR,88.2,4507820,Financial Services,Capital Markets,88.0,79.0,88.0,87.0,3.4179,3.1214,4892356.0,4747870.0,97.84,53.14,,149606793216,NO,85.49,73.09,86.94,76.08,4818,0.0,4517760,NO,NO,2025-08-27,98998600.0,-9.85
809,UPRO,138.76,2081242,ETF,ETF,88.0,14.0,92.0,71.0,6.5808,5.6672,3176475.0,2403810.0,151.41,88.15,,0,NO,137.31,119.02,139.21,122.15,4278,3.27,2081242,NO,NO,2010-07-01,290347200.0,-8.35
813,BLLN,120.4,595321,Healthcare,Diagnostics & Research,88.0,95.0,95.0,89.0,7.015,6.8246,670577.0,847680.0,138.7,61.96,,5537856512,NO,92.58,,98.0,88.73,160,0.28,601183,NO,NO,2026-05-05,1517400.0,-13.19
839,UDOW,69.57,1128214,ETF,ETF,87.0,83.0,91.0,71.0,2.6514,2.3543,3085480.0,1564140.0,71.61,44.37,,0,NO,63.46,58.31,64.81,60.31,4119,1.57,1128214,NO,NO,2020-03-25,67061200.0,-2.85
841,VSEC,224.23,418983,Industrials,Aerospace & Defense,87.0,96.0,84.0,82.0,11.8271,11.3121,527559.0,645210.0,232.61,123.69,,6291255296,NO,188.09,186.83,193.08,196.53,11007,0.0,418983,NO,NO,2026-03-20,5698600.0,-3.6
843,RHP,131.88,520453,Real Estate,REIT - Hotel & Motel,87.0,91.0,90.0,88.0,3.0357,2.895,629611.0,846890.0,132.4,83.82,,8322851328,NO,113.52,99.26,117.97,103.9,8730,0.0,520453,NO,NO,2009-09-24,11874000.0,-0.39
846,BMO,176.08,394736,Financial Services,Banks - Diversified,87.0,84.0,86.0,87.0,2.8229,2.6129,782379.0,830040.0,176.38,109.31,,123329363968,NO,159.97,139.79,163.55,146.78,7969,0.38,394736,NO,NO,2010-12-17,10489300.0,-0.17
852,PHIN,81.33,428566,Consumer Cyclical,Auto Parts,87.0,77.0,75.0,87.0,2.9914,2.7607,379172.0,634250.0,86.94,44.26,,3010882304,NO,77.75,66.38,79.36,72.11,753,0.0,428566,NO,NO,2023-07-05,12492100.0,-6.45
855,CRL,225.57,905581,Healthcare,Diagnostics & Research,87.0,95.0,89.0,62.0,8.0957,7.8107,880150.0,926170.0,228.88,144.26,,10865195008,NO,177.72,179.33,183.04,184.71,6541,0.0,905581,NO,NO,2025-04-11,11604900.0,-1.45
857,APH,166.42,5051418,Technology,Electronic Components,87.0,90.0,86.0,78.0,6.6514,5.9335,9758945.0,9578910.0,168.75,95.19,,204735627264,NO,144.95,138.06,146.29,142.0,8719,0.33,5051418,NO,NO,1997-01-23,220096000.0,-1.38
863,RRX,219.88,514569,Industrials,Specialty Industrial Machinery,87.0,84.0,72.0,92.0,11.105,9.3786,1078435.0,1078600.0,236.35,127.96,,14637318144,NO,210.84,175.8,211.02,191.06,11665,0.0,514569,NO,NO,2021-10-05,5195500.0,-6.97
872,TEX,73.57,1446533,Industrials,Farm & Heavy Construction Machinery,87.0,95.0,84.0,87.0,3.46,3.1157,1289761.0,1882560.0,74.69,41.7,,8402913280,NO,62.65,57.73,63.8,61.31,11663,0.0,1446533,NO,NO,2009-05-29,23281700.0,-1.5
884,XLK,185.41,11825936,ETF,ETF,87.0,36.0,89.0,84.0,6.6,5.5364,12958025.0,12960130.0,198.73,124.62,,0,NO,176.71,150.89,180.81,155.36,6920,1.11,11825936,YES,NO,2018-10-11,136539000.0,-6.7
896,SPMO,158.53,2879556,ETF,ETF,87.0,78.0,90.0,86.0,5.6329,4.2844,2083920.0,2448740.0,162.3,107.24,,0,NO,144.89,125.76,148.66,129.27,2693,0.67,2879556,NO,NO,2024-08-19,14305300.0,-2.32
900,WQTM,37.12,583365,ETF,ETF,86.0,14.0,92.0,89.0,1.7183,1.6063,343664.0,488310.0,41.38,23.18,,0,NO,35.29,,36.16,30.04,180,1.87,583365,NO,NO,2026-05-22,1458400.0,-10.29
904,C,142.49,7463609,Financial Services,Banks - Diversified,86.0,91.0,85.0,74.0,3.6348,3.3262,12217745.0,15110470.0,147.96,84.61,,243027673088,NO,131.53,114.74,132.7,121.67,12474,0.06,7463609,NO,NO,2009-12-17,377263850.0,-3.7
905,MTUM,336.0,1522484,ETF,ETF,86.0,81.0,89.0,86.0,12.5593,9.48,1244500.0,1557500.0,345.59,229.42,,0,NO,306.16,265.62,313.57,273.68,3319,0.51,1522484,NO,NO,2024-11-08,13786600.0,-2.77
907,BAP,384.74,205271,Financial Services,Banks - Regional,86.0,90.0,71.0,87.0,17.3686,14.3329,495695.0,478790.0,398.52,216.87,,30566946816,NO,340.39,309.65,348.94,332.86,7718,0.0,205271,NO,NO,2011-06-06,5387007.0,-3.46
910,XPO,206.14,1091907,Industrials,Trucking,86.0,20.0,47.0,91.0,9.7968,9.0496,1538906.0,1881230.0,232.05,116.68,,24202893312,NO,212.33,172.0,209.56,189.28,5717,0.0,1091907,NO,NO,2018-12-13,114758560.0,-11.17
914,BIIB,216.63,1185249,Healthcare,Drug Manufacturers - General,86.0,87.0,68.0,81.0,6.8714,6.5914,1228543.0,1335130.0,219.72,121.05,,31982630912,NO,193.86,176.61,198.78,187.35,8757,0.0,1185249,NO,NO,2005-02-28,117940000.0,-1.41
920,AGIX,46.07,276467,ETF,ETF,86.0,24.0,90.0,82.0,1.6729,1.5106,434140.0,447670.0,49.67,30.68,,0,NO,43.88,37.95,44.92,38.56,488,1.05,276467,NO,NO,2026-06-16,1130900.0,-7.25
928,VOLT,40.77,202846,ETF,ETF,86.0,72.0,72.0,89.0,1.2644,1.0122,404761.0,417040.0,42.16,25.09,,0,NO,39.74,33.58,39.95,35.56,390,0.45,202846,NO,NO,2025-06-24,848600.0,-3.3
930,MCHP,89.06,12009261,Technology,Semiconductors,86.0,12.0,90.0,88.0,5.8407,4.7107,11378183.0,13825500.0,105.91,48.52,,48277581824,NO,93.18,73.4,93.53,78.73,8376,0.0,12009261,YES,NO,2007-12-04,90537000.0,-15.91
939,AIQ,64.22,2476290,ETF,ETF,86.0,21.0,89.0,82.0,2.5033,2.1047,2452970.0,3805320.0,70.26,42.92,,0,NO,61.74,53.15,63.1,54.68,2040,0.43,2478913,NO,NO,2026-06-23,12367000.0,-8.6
943,ROK,482.33,702855,Industrials,Specialty Industrial Machinery,86.0,79.0,87.0,79.0,15.2514,12.5943,794438.0,1080710.0,486.47,305.44,,53670764544,NO,444.25,397.2,455.24,414.94,11212,0.07,702855,NO,NO,2009-04-08,8355000.0,-0.85
947,NOVT,157.74,537848,Technology,Scientific & Technical Instruments,86.0,34.0,88.0,85.0,8.0479,7.5229,479070.0,647210.0,171.85,98.27,,5617820672,NO,149.11,128.17,152.56,136.14,6858,0.0,537848,NO,NO,2022-07-25,6805900.0,-8.21
955,MOH,229.54,1124243,Healthcare,Healthcare Plans,86.0,96.0,94.0,89.0,8.7823,8.588,1148340.0,1190790.0,311.52,121.06,,11959033856,NO,188.33,169.05,196.72,171.55,5784,0.0,1124243,NO,NO,2026-03-20,14407900.0,-26.32
957,SAIA,425.71,300745,Industrials,Trucking,86.0,10.0,82.0,85.0,20.6479,19.6386,439804.0,428390.0,494.71,249.32,,11324703744,NO,450.87,363.57,452.08,394.74,5987,0.0,300745,NO,NO,2021-08-27,6159900.0,-13.95
958,PBW,38.1,702848,ETF,ETF,86.0,4.0,77.0,76.0,1.8646,1.7782,858896.0,637010.0,47.22,19.41,,0,NO,40.21,34.18,40.62,35.62,5364,1.55,702848,NO,NO,2025-05-28,4637200.0,-19.31
959,IRM,129.97,1206059,Real Estate,REIT - Specialty,86.0,67.0,85.0,93.0,3.9521,3.7414,1545691.0,1769570.0,134.68,77.77,,38669283328,NO,125.58,104.7,127.8,108.61,7650,0.0,1206059,NO,NO,2009-01-05,35745493.0,-3.5
966,CIB,79.81,193598,Financial Services,Banks - Regional,86.0,92.0,59.0,82.0,2.7879,2.6886,380961.0,504940.0,87.68,43.2,,18936137728,NO,71.59,67.23,72.15,71.73,7782,0.0,193598,NO,NO,2007-07-17,5932400.0,-8.98
975,RYTM,110.04,818267,Healthcare,Biotechnology,85.0,93.0,90.0,20.0,5.4144,5.2735,814559.0,1395020.0,122.2,62.29,,7548037120,NO,90.81,97.93,93.41,95.54,2191,0.0,818267,NO,NO,2022-07-13,29957500.0,-9.95
980,MDA,38.08,1092482,Industrials,Aerospace & Defense,85.0,2.0,92.0,,2.6736,2.6021,1066950.0,1862690.0,49.37,23.23,,5283637248,NO,37.45,,38.0,,75,1.15,1092482,NO,NO,2026-06-16,2660400.0,-22.87
982,H,196.77,627004,Consumer Cyclical,Lodging,85.0,79.0,88.0,76.0,6.4807,6.2907,879614.0,1022680.0,206.86,133.51,,18528180224,NO,179.49,160.69,184.46,167.62,4185,0.0,627004,NO,NO,2009-11-05,19384900.0,-4.88
