Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
446,AEIS,364.96,777428.0,Industrials,Electrical Equipment & Parts,95.0,92.0,67.0,95.0,22.8114,18.5331,819030.0,856480.0,397.44,128.4,14602289152,,348.38,267.64,347.08,303.83,-8.17
450,ENS,223.43,363366.0,Industrials,Electrical Equipment & Parts,95.0,16.0,90.0,93.0,10.3343,9.5471,404104.0,567300.0,244.3,83.14,8159165440,,221.21,165.86,225.14,186.2,-8.54
474,ESTA,87.01,341720.0,Healthcare,Medical Devices,95.0,96.0,94.0,85.0,4.9929,4.8971,505629.0,597430.0,89.18,33.35,2560738304,,71.91,63.79,74.52,70.45,-2.43
475,FTNT,148.0,5641763.0,Technology,Software - Infrastructure,95.0,93.0,97.0,96.0,6.0004,5.8476,6408535.0,7401040.0,150.07,70.12,108431958016,,116.77,90.6,126.31,96.15,-1.38
476,MTZ,390.44,1234849.0,Industrials,Engineering & Construction,95.0,56.0,87.0,96.0,18.6879,17.2321,1021061.0,1071540.0,441.43,160.08,30852005888,,385.03,275.71,388.02,310.18,-11.55
482,TNA,71.42,6345863.0,ETF,ETF,95.0,92.0,96.0,93.0,4.8,4.1721,8293716.0,8195260.0,74.61,31.34,0,,63.98,52.1,65.73,55.54,-4.28
486,NVT,168.37,2446946.0,Industrials,Electrical Equipment & Parts,95.0,73.0,92.0,95.0,9.2329,7.5121,2105117.0,2203650.0,184.64,68.9,27228870656,,159.39,120.68,164.58,130.06,-8.81
488,URTY,83.34,1209552.0,ETF,ETF,95.0,92.0,95.0,93.0,5.5775,4.8279,1113645.0,1381230.0,86.95,36.8,0,,74.58,60.88,76.62,64.83,-4.15
492,ASML,1778.46,2408845.0,Technology,Semiconductor Equipment & Materials,95.0,91.0,89.0,95.0,105.4329,76.1864,1852364.0,2395110.0,1959.04,683.48,685449871360,,1595.61,1278.71,1643.76,1420.28,-9.22
493,INSW,89.98,393023.0,Energy,Oil & Gas Midstream,95.0,82.0,89.0,96.0,3.2943,3.2621,541424.0,563440.0,92.66,36.03,4454432768,,82.0,62.73,83.92,69.38,-2.89
501,HUM,359.13,1562657.0,Healthcare,Healthcare Plans,95.0,95.0,98.0,90.0,12.2507,11.7129,1713656.0,1577110.0,380.86,163.11,43117686784,,288.44,249.42,309.14,247.64,-5.71
503,TGTX,53.94,2723047.0,Healthcare,Biotechnology,95.0,98.0,97.0,96.0,2.9419,2.6951,2195059.0,3367510.0,57.38,25.28,8257328128,,40.54,33.87,42.65,34.6,-6.0
518,GLWG,27.03,1445077.0,ETF,ETF,94.0,16.0,97.0,,4.2914,3.3768,1045617.0,1230880.0,35.71,13.67,0,,25.88,,26.15,,-24.31
521,FROG,78.71,1806069.0,Technology,Software - Application,94.0,90.0,97.0,81.0,4.7168,4.5382,2692259.0,2344240.0,89.16,34.05,9533333504,,65.44,55.66,70.85,58.26,-11.72
524,KEYS,352.58,866997.0,Technology,Scientific & Technical Instruments,94.0,79.0,85.0,95.0,14.403,11.5666,1424253.0,1438940.0,374.96,152.85,60254281728,,345.49,248.44,349.03,281.65,-5.97
529,GNRC,274.54,1180038.0,Industrials,Specialty Industrial Machinery,94.0,90.0,91.0,97.0,16.2504,12.9111,895270.0,968620.0,296.03,132.91,16161808384,,253.95,196.71,263.9,210.38,-7.26
535,CHAT,96.37,1160437.0,ETF,ETF,94.0,88.0,94.0,94.0,5.39,3.7518,651243.0,677460.0,105.2,46.69,0,,87.21,68.42,90.07,71.95,-8.39
538,DDOG,220.57,2871559.0,Technology,Software - Application,94.0,64.0,96.0,94.0,12.3525,11.6407,5802703.0,5078780.0,278.7,98.01,78514143232,,190.61,152.33,205.54,152.53,-20.86
551,AVT,89.6,959880.0,Technology,Electronics & Computer Distribution,94.0,86.0,94.0,96.0,3.1579,2.8632,1329012.0,1529150.0,95.26,44.25,7349357568,,83.57,61.78,85.66,67.49,-5.94
552,TQQQ,74.44,80286168.0,ETF,ETF,94.0,23.0,96.0,91.0,6.4407,5.0728,81644416.0,83877330.0,88.09,37.32,0,,72.09,56.54,74.98,58.78,-15.5
555,UNFI,51.48,353699.0,Consumer Defensive,Food Distribution,94.0,74.0,89.0,93.0,3.0357,2.6829,681890.0,1026710.0,57.02,21.28,3115525376,,50.2,40.42,51.2,42.67,-9.72
562,CSCO,121.15,21250449.0,Technology,Communication Equipment,94.0,71.0,95.0,94.0,4.2418,4.1289,23436525.0,24033960.0,130.37,65.75,477504798720,,106.58,83.18,111.99,89.75,-7.07
564,Q,161.19,2404653.0,Technology,Semiconductor Equipment & Materials,94.0,82.0,93.0,97.0,9.8241,7.9052,1824551.0,2282590.0,177.28,70.5,33743386624,,149.26,,152.82,119.67,-9.08
565,NUE,239.63,2290352.0,Basic Materials,Steel,94.0,83.0,94.0,93.0,8.8204,8.1297,1561320.0,1968810.0,270.9,126.5,54573563904,,232.21,178.03,238.11,194.65,-11.54
566,EWT,105.24,8675485.0,ETF,ETF,94.0,91.0,94.0,95.0,4.11,2.52,6354027.0,6887160.0,112.78,56.16,0,,95.15,74.07,98.1,79.12,-6.69
567,TIGO,87.86,1125086.0,Communication Services,Telecom Services,94.0,64.0,80.0,94.0,3.9313,3.6724,1700456.0,1622560.0,94.73,35.88,14720191488,,84.19,64.31,84.8,71.7,-7.25
574,ARTY,74.42,1153090.0,ETF,ETF,94.0,89.0,94.0,94.0,4.1839,3.0985,868374.0,1032090.0,81.85,39.05,0,,67.84,53.45,69.97,56.71,-9.08
575,TXN,304.36,10544900.0,Technology,Semiconductors,94.0,69.0,96.0,95.0,15.2886,11.8286,7944964.0,9241470.0,334.03,152.73,276995833856,,285.75,211.57,297.7,231.36,-8.88
577,ENVA,210.99,285265.0,Financial Services,Credit Services,94.0,97.0,95.0,86.0,7.1842,6.816,256795.0,457020.0,211.41,99.61,5250464256,,170.64,145.56,176.72,159.09,-0.2
578,AAON,129.45,696469.0,Industrials,Building Products & Equipment,94.0,28.0,95.0,95.0,8.6218,7.6754,1072916.0,908570.0,150.46,62.0,10603470848,,120.35,98.15,126.91,101.03,-13.96
580,KSTR,27.51,499372.0,ETF,ETF,94.0,84.0,94.0,93.0,0.9421,0.5168,348190.0,472510.0,28.48,13.26,0,,23.88,20.46,24.63,21.37,-3.41
588,AAMI,73.01,347484.0,Financial Services,Asset Management,94.0,59.0,93.0,93.0,3.847,3.1716,419980.0,714760.0,85.73,32.66,2601272576,,71.15,54.94,71.53,58.93,-14.84
589,TKR,137.64,1164644.0,Industrials,Tools & Accessories,94.0,94.0,92.0,94.0,4.8121,4.4239,951311.0,1200710.0,144.25,70.57,9565224960,,120.52,96.4,124.55,105.99,-4.58
592,CGON,65.73,846571.0,Healthcare,Biotechnology,94.0,68.0,38.0,95.0,3.0102,2.9627,1021662.0,1047570.0,75.5,23.65,5797548544,,64.36,52.24,63.81,58.02,-12.94
595,MRCY,110.87,411985.0,Industrials,Aerospace & Defense,94.0,93.0,93.0,94.0,7.3996,7.2281,620345.0,741810.0,122.17,49.03,6656998912,,96.25,83.76,100.55,88.41,-9.25
604,CYTK,80.01,1841543.0,Healthcare,Biotechnology,94.0,71.0,90.0,86.0,3.175,3.0536,2436438.0,2377850.0,80.8,32.22,10863005696,,71.52,64.02,73.56,66.86,-0.98
609,STLD,243.69,1549331.0,Basic Materials,Steel,93.0,81.0,94.0,90.0,10.5936,9.6382,1176411.0,1485310.0,288.74,119.89,35143213056,,240.7,185.2,246.55,202.37,-15.6
613,JBL,372.99,2332760.0,Technology,Electronic Components,93.0,80.0,93.0,95.0,21.8471,20.6821,1203645.0,1504590.0,428.93,189.6,39351422976,,351.8,262.42,359.09,287.98,-13.04
614,JBHT,269.24,598744.0,Industrials,Integrated Freight & Logistics,93.0,77.0,90.0,90.0,9.7279,9.6007,957070.0,1156510.0,293.54,130.12,25389115392,,259.61,204.79,265.49,229.16,-8.28
617,PANW,290.92,5422376.0,Technology,Software - Infrastructure,93.0,93.0,97.0,94.0,12.4465,11.7265,8325620.0,7378690.0,302.95,139.57,237095731200,,229.68,197.1,248.3,197.16,-3.97
624,PTGX,118.96,635371.0,Healthcare,Biotechnology,93.0,94.0,83.0,90.0,4.9161,4.7968,670185.0,774060.0,119.85,49.38,7650480640,,102.92,88.08,103.76,94.78,-0.74
629,VIK,101.15,2833584.0,Consumer Cyclical,Travel Services,93.0,95.0,93.0,91.0,3.494,3.218,3210222.0,2760700.0,101.33,50.3,45128794112,,86.33,72.53,88.65,78.13,-0.18
630,KYMR,98.25,1348090.0,Healthcare,Biotechnology,93.0,96.0,88.0,83.0,4.8197,4.7132,617461.0,942550.0,105.0,36.65,8081807872,,83.57,74.11,84.32,81.4,-6.43
633,NVMI,527.88,729236.0,Technology,Semiconductor Equipment & Materials,93.0,84.0,71.0,95.0,41.1414,31.9371,397556.0,518740.0,615.99,232.73,16789835776,,520.28,410.32,523.56,454.41,-14.3
636,MPLT,28.64,356322.0,Healthcare,Biotechnology,93.0,28.0,96.0,91.0,2.5539,2.5504,320048.0,419140.0,33.28,12.24,1298700160,,28.96,,28.79,22.47,-13.94
637,BWA,70.52,1777205.0,Consumer Cyclical,Auto Parts,93.0,91.0,90.0,93.0,3.2561,2.9654,2877238.0,3230590.0,78.82,32.8,14464705536,,64.24,51.99,66.47,56.1,-10.53
641,PWR,702.29,1648514.0,Industrials,Engineering & Construction,93.0,29.0,86.0,95.0,32.2486,28.9421,1146266.0,1244890.0,788.75,363.01,105385738240,,697.23,526.96,712.46,575.18,-10.96
642,AIR,132.26,262087.0,Industrials,Aerospace & Defense,93.0,96.0,88.0,94.0,5.0021,4.8036,424883.0,416840.0,136.22,67.04,5259222016,,116.14,99.43,117.71,108.07,-2.91
646,LNTH,106.03,731258.0,Healthcare,Drug Manufacturers - Specialty & Generic,93.0,92.0,93.0,94.0,3.3872,3.3611,928024.0,885340.0,107.99,47.25,6903197696,,93.7,71.38,97.45,79.9,-1.81
649,QTUM,163.34,819008.0,ETF,ETF,93.0,89.0,94.0,92.0,7.1777,5.7645,660735.0,894320.0,170.0,89.23,0,,146.43,119.91,151.45,126.58,-3.92
651,JAZZ,230.25,786789.0,Healthcare,Biotechnology,93.0,21.0,88.0,90.0,6.9086,6.64,947487.0,950920.0,243.32,105.0,14463758336,,221.53,176.03,225.42,192.27,-5.37
652,TSM,436.39,17330502.0,Technology,Semiconductors,93.0,85.0,89.0,93.0,21.1393,16.5252,13519720.0,14231390.0,476.79,213.88,2263325343744,,408.97,337.34,417.67,362.67,-8.47
653,CORT,79.85,937772.0,Healthcare,Biotechnology,93.0,98.0,98.0,27.0,3.69,3.6421,1364016.0,1060320.0,91.0,28.66,8572024320,,60.44,60.06,65.11,53.54,-12.25
659,CGNX,63.96,1787542.0,Technology,Scientific & Technical Instruments,93.0,40.0,87.0,95.0,3.0798,2.5834,2153335.0,2085640.0,71.9,30.0,10644188160,,61.27,48.38,62.65,51.11,-11.04
660,CMI,699.05,526251.0,Industrials,Specialty Industrial Machinery,93.0,89.0,88.0,90.0,27.6314,23.3336,929785.0,1189370.0,737.76,317.74,96461258752,,666.11,546.12,670.72,594.6,-5.25
663,MPWR,1423.76,1455037.0,Technology,Semiconductors,93.0,12.0,90.0,93.0,118.2272,97.3029,694417.0,1001540.0,1714.09,686.87,69949325312,,1551.89,1151.53,1556.82,1245.47,-16.94
666,WCC,353.09,281492.0,Industrials,Industrial Distribution,93.0,42.0,91.0,91.0,14.1671,12.0341,557733.0,514080.0,377.9,181.8,17197209600,,345.61,279.82,352.96,302.96,-6.57
673,MIRM,111.07,1073644.0,Healthcare,Biotechnology,93.0,90.0,86.0,94.0,4.1296,3.9293,951920.0,933210.0,114.99,47.89,6773185024,,99.12,86.51,100.85,93.15,-3.41
680,AMDY,54.0,417124.0,ETF,ETF,93.0,76.0,96.0,92.0,3.5086,2.7915,334730.0,418330.0,59.75,29.35,0,,49.7,41.33,52.13,40.68,-9.62
682,DVA,210.93,504297.0,Healthcare,Medical Care Facilities,93.0,84.0,92.0,96.0,5.9814,5.8014,825246.0,816750.0,215.33,101.0,13538541568,,182.7,143.08,191.44,152.54,-2.04
683,GEV,1034.98,3360720.0,Industrials,Specialty Industrial Machinery,93.0,37.0,80.0,94.0,51.6461,39.8957,2679375.0,3647940.0,1181.95,482.2,278119809024,,1026.38,777.57,1032.76,859.89,-12.43
686,CLS,351.2,1873540.0,Technology,Electronic Components,93.0,36.0,85.0,87.0,29.1629,24.265,2234506.0,1682110.0,474.03,136.03,40378556416,,386.47,314.73,380.46,326.58,-25.91
687,DY,464.64,512321.0,Industrials,Engineering & Construction,93.0,91.0,90.0,90.0,23.4293,22.8786,465854.0,521680.0,566.47,233.0,13947842560,,441.06,362.7,448.78,395.6,-17.98
689,KNX,74.0,2852883.0,Industrials,Trucking,93.0,82.0,92.0,91.0,2.9,2.8379,4079301.0,5455680.0,82.86,38.63,12024555520,,69.83,55.74,71.63,61.71,-10.69
692,HNGE,70.38,842760.0,Healthcare,Health Information Services,93.0,97.0,96.0,92.0,3.6292,3.5806,1439312.0,2093790.0,71.44,30.08,5446013440,,54.25,47.98,58.05,47.7,-1.48
694,BAI,49.93,6518477.0,ETF,ETF,93.0,81.0,93.0,93.0,2.9722,2.0754,4071800.0,4438600.0,54.46,27.65,0,,46.26,37.45,47.54,38.93,-8.32
695,CHEF,94.18,587558.0,Consumer Defensive,Food Distribution,93.0,95.0,96.0,92.0,3.3582,3.2596,490011.0,684150.0,97.63,53.2,3840436992,,77.92,66.06,82.04,69.8,-3.53
713,CAMT,169.39,599564.0,Technology,Semiconductor Equipment & Materials,92.0,82.0,21.0,95.0,14.9464,12.0843,458925.0,419320.0,215.99,75.75,7799473664,,180.52,141.51,182.46,156.8,-21.58
722,SOLS,84.67,1326035.0,Basic Materials,Specialty Chemicals,92.0,85.0,82.0,95.0,3.7964,3.5951,1905140.0,1622650.0,90.8,40.43,13445957632,,82.59,,82.56,71.31,-6.75
728,VLUE,197.11,1041767.0,ETF,ETF,92.0,84.0,92.0,92.0,5.46,4.0721,1187524.0,1998390.0,204.51,110.53,0,,181.29,148.25,186.58,158.96,-3.62
730,IBKR,94.7,5735950.0,Financial Services,Capital Markets,92.0,92.0,92.0,93.0,3.525,3.14,4922843.0,4576940.0,97.84,50.83,160632242176,,84.45,72.51,86.27,75.45,-3.21
738,RMBS,128.21,3653076.0,Technology,Semiconductors,92.0,11.0,92.0,90.0,14.4464,12.835,2551314.0,2972240.0,174.1,60.96,13864241152,,135.17,107.62,137.63,113.26,-26.36
741,CHPY,83.21,1144966.0,ETF,ETF,92.0,89.0,94.0,93.0,4.7766,3.5052,664470.0,846210.0,89.86,50.85,0,,75.08,61.79,77.66,64.77,-7.4
746,ADI,407.26,7235668.0,Technology,Semiconductors,92.0,83.0,90.0,92.0,21.125,16.9461,4126633.0,5090380.0,445.91,218.37,198371065856,,403.83,312.32,410.31,345.11,-8.67
749,TWLO,184.04,2056668.0,Technology,Software - Infrastructure,92.0,56.0,93.0,88.0,11.7137,11.553,2706851.0,2341160.0,238.48,91.84,27932459008,,182.36,136.63,190.59,147.78,-22.83
756,CRWD,680.92,2328103.0,Technology,Software - Infrastructure,92.0,81.0,96.0,91.0,37.405,34.4428,3455456.0,3105120.0,785.66,342.72,173338263552,,577.21,492.06,613.97,494.27,-13.33
757,BRKR,55.11,2144034.0,Healthcare,Medical Devices,92.0,96.0,95.0,84.0,3.0632,3.0546,2399740.0,2248400.0,64.54,28.53,8389154816,,46.67,42.12,48.79,44.35,-14.61
764,ALGT,103.54,372886.0,Industrials,Airlines,92.0,97.0,87.0,82.0,5.6886,5.0164,560954.0,597490.0,118.0,42.56,2782896384,,84.18,80.5,86.39,88.65,-12.25
770,SBIT,62.15,586063.0,ETF,ETF,92.0,99.0,80.0,88.0,4.7716,2.9983,1060240.0,973140.0,76.52,23.6,0,,48.12,44.28,50.71,50.18,-18.78
774,STT,173.73,2134568.0,Financial Services,Asset Management,92.0,92.0,93.0,90.0,4.3907,4.0857,2133090.0,2828100.0,175.46,101.84,48082735104,,155.63,131.08,158.61,138.74,-0.99
780,DTCR,31.48,1428143.0,ETF,ETF,92.0,74.0,89.0,93.0,1.0202,0.8224,1220851.0,1813880.0,32.79,18.1,0,,30.02,24.46,30.51,26.15,-4.0
783,WWD,428.25,911198.0,Industrials,Aerospace & Defense,92.0,95.0,81.0,92.0,15.2889,14.0211,771685.0,1027760.0,445.29,233.31,25516359680,,373.75,326.42,375.14,357.33,-3.83
802,LSTR,207.5,293335.0,Industrials,Integrated Freight & Logistics,92.0,88.0,92.0,91.0,7.0,6.7771,474132.0,466440.0,228.46,119.32,7040102912,,192.89,154.87,197.81,168.3,-9.17
803,VVX,83.29,242332.0,Industrials,Aerospace & Defense,92.0,94.0,84.0,93.0,3.2557,3.1954,541022.0,596900.0,91.8,45.65,2607850240,,75.24,64.88,77.22,68.9,-9.27
805,ILMN,164.93,2007237.0,Healthcare,Diagnostics & Research,92.0,93.0,90.0,85.0,6.9921,6.815,1665645.0,1837460.0,177.22,88.0,24953907200,,146.2,127.37,150.56,136.95,-6.93
806,UWM,65.12,204952.0,ETF,ETF,92.0,88.0,92.0,89.0,2.9229,2.5301,340293.0,409020.0,66.97,36.18,0,,60.09,51.63,61.28,54.17,-2.76
808,NTAP,157.82,2519929.0,Technology,Software - Infrastructure,91.0,97.0,95.0,91.0,7.2864,7.12,2945704.0,3229170.0,192.83,93.69,30920083456,,132.74,115.19,141.86,116.59,-18.16
819,ACA,144.92,2531786.0,Industrials,Engineering & Construction,91.0,96.0,92.0,88.0,4.467,3.7121,357106.0,756920.0,146.92,81.91,7116558336,,124.3,110.42,127.85,117.27,-1.36
820,REMX,91.82,663931.0,ETF,ETF,91.0,20.0,65.0,86.0,4.0329,2.9636,1066675.0,931380.0,111.55,39.45,0,,98.92,83.9,97.59,90.08,-17.69
823,DAVE,317.97,496334.0,Technology,Software - Application,91.0,98.0,94.0,93.0,24.8364,24.0471,600780.0,664870.0,323.53,152.21,4042749184,,262.95,219.68,272.78,224.3,-1.72
827,SQM,76.5,610955.0,Basic Materials,Specialty Chemicals,91.0,22.0,40.0,72.0,3.3107,2.8764,1344616.0,1297580.0,98.0,33.25,21851293696,,85.14,68.9,83.89,77.79,-21.94
837,TFII,144.15,286022.0,Industrials,Trucking,91.0,35.0,92.0,89.0,5.0507,4.8293,386758.0,571010.0,167.69,80.63,11847115776,,144.27,112.39,147.33,123.09,-14.04
844,FTAI,262.09,757352.0,Industrials,Aerospace & Defense,91.0,84.0,61.0,94.0,16.4368,15.0925,1236912.0,1040470.0,323.51,108.47,26885971968,,250.27,221.99,250.77,245.05,-18.99
850,NXT,120.64,1786491.0,Technology,Solar,91.0,42.0,46.0,90.0,9.8249,9.2542,2217403.0,2463070.0,163.13,51.69,18359392256,,125.71,104.55,129.84,113.94,-26.05
851,NXPI,299.94,6165635.0,Technology,Semiconductors,91.0,51.0,95.0,89.0,17.3924,14.0881,3789469.0,4527090.0,339.95,183.0,75726176256,,285.21,234.63,297.74,245.31,-11.77
852,R,263.36,402245.0,Industrials,Rental & Leasing Services,91.0,90.0,90.0,90.0,7.72,7.5214,405941.0,450040.0,284.25,154.39,10189665280,,246.86,205.13,254.05,218.91,-7.35
853,AIPO,33.08,1665144.0,ETF,ETF,91.0,74.0,90.0,93.0,1.4213,1.1239,1116622.0,1780640.0,34.79,19.17,0,,31.59,25.91,32.14,27.25,-4.92
855,QLD,91.22,5532242.0,ETF,ETF,91.0,34.0,93.0,88.0,5.1471,4.0387,5289120.0,5843120.0,101.19,55.74,0,,88.31,73.85,90.92,76.2,-9.85
866,DAL,86.72,5155554.0,Industrials,Airlines,91.0,93.0,90.0,84.0,2.8664,2.5943,9164532.0,8662400.0,87.39,48.12,56974553088,,74.96,66.94,77.3,70.98,-0.77
868,SCCO,178.57,1004051.0,Basic Materials,Copper,91.0,42.0,73.0,86.0,10.0089,8.226,1425615.0,1544910.0,221.67,85.61,148986052608,,183.0,159.92,181.36,175.66,-19.44
870,MS,226.03,4367798.0,Financial Services,Capital Markets,91.0,92.0,92.0,87.0,6.275,5.6593,5961080.0,6570680.0,230.47,135.01,356513710080,,200.1,176.32,204.8,184.71,-1.93
874,VAC,97.51,357044.0,Consumer Cyclical,Resorts & Casinos,91.0,97.0,92.0,95.0,3.9521,3.7079,511764.0,478130.0,100.02,44.58,3348792320,,79.79,66.85,83.17,69.0,-2.51
876,CASY,831.89,385545.0,Consumer Cyclical,Specialty Retail,91.0,62.0,85.0,93.0,35.4529,33.1793,640501.0,748810.0,927.85,490.0,30835609600,,815.75,654.06,827.11,704.7,-10.34
886,C,144.97,10418405.0,Financial Services,Banks - Diversified,91.0,94.0,89.0,86.0,3.8366,3.513,12281727.0,14458160.0,147.96,79.88,247257497600,,130.41,113.8,131.57,120.66,-2.02
887,FN,583.55,674479.0,Technology,Electronic Components,91.0,6.0,56.0,87.0,53.2443,48.935,846917.0,844930.0,748.89,268.65,20908443648,,662.23,513.34,651.76,561.64,-22.08
890,MCHP,93.26,16523384.0,Technology,Semiconductors,91.0,71.0,93.0,92.0,5.9129,4.7264,10764085.0,12435260.0,105.91,48.52,50554314752,,91.9,72.89,94.1,78.13,-11.94
893,CROX,121.14,1533939.0,Consumer Cyclical,Footwear & Accessories,91.0,91.0,94.0,89.0,4.9693,4.3854,1242050.0,1230610.0,129.79,73.21,6019403776,,110.31,90.96,112.41,96.42,-6.66
899,LIT,78.43,199310.0,ETF,ETF,91.0,15.0,71.0,83.0,2.5086,1.7454,472546.0,664400.0,91.98,37.7,0,,84.28,70.0,84.04,75.13,-14.73
903,PBW,38.92,316966.0,ETF,ETF,91.0,16.0,86.0,85.0,2.1307,1.9532,846609.0,553750.0,47.22,19.15,0,,39.97,33.93,40.74,35.49,-17.58
917,RSPT,62.33,847063.0,ETF,ETF,90.0,81.0,91.0,90.0,2.3679,1.9021,534156.0,910050.0,67.49,39.51,0,,58.26,48.88,59.95,51.12,-7.65
919,VGNT,42.7,1507442.0,Consumer Cyclical,Auto Parts,90.0,79.0,,,2.8332,2.8075,2320193.0,1173430.0,50.89,26.34,3027159552,,41.29,,42.46,,-16.09
923,PHIN,80.52,309778.0,Consumer Cyclical,Auto Parts,90.0,88.0,85.0,89.0,2.975,2.7507,351391.0,449390.0,86.94,42.68,2980895488,,76.7,65.87,78.16,71.07,-7.38
925,HXL,96.12,1135134.0,Industrials,Aerospace & Defense,90.0,92.0,84.0,87.0,3.295,3.2143,1053188.0,966900.0,101.51,54.38,7250061312,,91.11,79.58,92.22,85.52,-5.31
931,CIB,80.97,400636.0,Financial Services,Banks - Regional,90.0,96.0,76.0,88.0,2.7254,2.5904,382472.0,549880.0,87.68,42.89,19211366400,,71.36,66.71,71.49,71.21,-7.65
935,EMXC,99.63,3651883.0,ETF,ETF,90.0,78.0,87.0,91.0,3.7673,2.4134,3215056.0,3548670.0,107.12,61.7,0,,95.48,79.96,96.9,84.9,-6.99
943,IXN,139.36,230054.0,ETF,ETF,90.0,76.0,91.0,90.0,5.5736,4.0286,411408.0,404850.0,149.83,89.0,0,,131.26,111.49,134.74,115.38,-6.99
948,FDX,317.24,2317283.0,Industrials,Integrated Freight & Logistics,90.0,64.0,67.0,90.0,9.5407,8.93,1999408.0,1828420.0,345.37,174.13,75695603712,2026-06-23,316.44,259.16,319.99,287.83,-8.14
961,RRX,218.18,978510.0,Industrials,Specialty Industrial Machinery,90.0,91.0,81.0,93.0,10.3714,8.4421,1046432.0,935770.0,236.35,127.96,14524148736,,209.31,174.24,210.1,188.54,-7.69
967,SAIA,430.87,290208.0,Industrials,Trucking,90.0,16.0,90.0,87.0,22.1036,21.1386,450195.0,510440.0,494.71,249.32,11461969920,,448.93,361.17,453.79,391.59,-12.9
979,BHYP,34.96,510899.0,ETF,ETF,90.0,87.0,,,3.4742,2.1128,699144.0,707190.0,43.03,24.18,0,,,,,,-18.75
988,ROKU,135.05,6609245.0,Communication Services,Entertainment,90.0,87.0,92.0,82.0,6.6043,6.4986,3883856.0,11382530.0,148.88,78.53,20034349056,,123.79,105.41,128.71,109.76,-9.29
992,XBI,147.03,10510601.0,ETF,ETF,90.0,90.0,84.0,83.0,4.3929,4.0186,9027853.0,10017210.0,148.75,82.04,0,,134.02,121.44,134.77,128.3,-1.16
999,TRGP,268.72,671846.0,Energy,Oil & Gas Midstream,90.0,40.0,70.0,93.0,7.4645,7.1217,1250591.0,1200650.0,280.0,144.14,57679110144,,257.25,207.93,261.09,228.95,-4.03
1001,GS,1094.44,1369024.0,Financial Services,Capital Markets,90.0,90.0,90.0,84.0,37.27,32.8618,2114390.0,2515340.0,1125.0,653.24,322867920896,,981.65,880.25,1005.03,926.52,-2.72
1004,IRM,133.06,1332753.0,Real Estate,REIT - Specialty,90.0,79.0,90.0,95.0,3.9293,3.6521,1490553.0,1389340.0,134.09,77.77,39588630528,,124.24,103.98,126.46,107.11,-0.77
1006,FCFS,223.51,463828.0,Financial Services,Credit Services,90.0,34.0,77.0,90.0,9.1593,8.9171,388522.0,534420.0,235.97,119.21,9797938176,,220.2,180.89,224.15,194.22,-5.28
1011,WQTM,37.79,735992.0,ETF,ETF,89.0,76.0,94.0,92.0,1.8449,1.6371,315040.0,549640.0,41.38,23.18,0,,34.7,,35.76,29.78,-8.68
1012,QCOM,204.13,23367174.0,Technology,Semiconductors,89.0,20.0,95.0,78.0,17.1814,15.2529,20835096.0,20938900.0,259.92,121.99,215153033216,,194.83,167.36,209.35,169.7,-21.46
1015,WST,336.39,484386.0,Healthcare,Medical Instruments & Supplies,89.0,84.0,92.0,85.0,7.5616,7.013,842854.0,760500.0,336.82,206.8,23765143552,,307.98,272.5,318.25,276.61,-0.13
1021,CAKE,77.05,1163574.0,Consumer Cyclical,Restaurants,89.0,97.0,92.0,92.0,2.7736,2.6771,1202291.0,1625590.0,78.87,43.07,3828257536,,64.42,57.38,66.59,60.39,-2.31
1024,MLI,136.33,309689.0,Industrials,Metal Fabrication,89.0,69.0,86.0,82.0,3.5086,3.2521,679350.0,749330.0,141.9,76.58,15074092032,,133.58,117.36,135.29,124.2,-3.93
1049,GVA,150.08,397930.0,Industrials,Engineering & Construction,89.0,94.0,87.0,88.0,4.7957,4.4586,683543.0,795100.0,152.81,89.8,6565505024,,135.41,120.44,138.87,127.71,-1.79
1053,SPYU,31.23,888181.0,ETF,ETF,89.0,15.0,93.0,79.0,2.1047,1.7722,1314585.0,881480.0,36.7,18.37,0,,31.98,27.88,32.59,28.32,-14.9
1054,GOOG,346.08,21434458.0,Communication Services,Internet Content & Information,89.0,11.0,78.0,73.0,12.328,10.9559,20774937.0,21612470.0,404.47,166.91,4223066177536,,365.88,311.78,370.92,332.82,-14.44
1056,GOOGL,346.13,30469525.0,Communication Services,Internet Content & Information,89.0,10.0,76.0,74.0,12.2693,10.8593,30197559.0,32433910.0,408.61,166.13,4223676710912,,368.58,312.26,373.33,333.68,-15.29
1058,URI,1063.14,282153.0,Industrials,Rental & Leasing Services,89.0,93.0,94.0,88.0,34.6929,32.0893,543153.0,548610.0,1106.88,701.59,66602061824,,963.05,886.19,1003.8,883.66,-3.95
1067,BMO,173.42,572827.0,Financial Services,Banks - Diversified,89.0,88.0,88.0,89.0,3.1229,2.9771,812591.0,768950.0,174.1,105.96,121466249216,,157.87,138.82,160.99,145.15,-0.39
1070,UNH,409.25,5456867.0,Healthcare,Healthcare Plans,89.0,85.0,94.0,84.0,10.07,8.9557,7768443.0,6941920.0,415.98,234.6,371658096640,,376.76,334.54,388.45,334.45,-1.62
