Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
754,CROX,124.55,981299,Consumer Cyclical,Footwear & Accessories,88.0,69.0,92.0,91.0,4.9314,4.5329,1256572.0,1201520.0,129.79,73.21,,6188845568,NO,113.78,92.86,117.44,98.98,5133,0.0,981299,NO,NO,2007-11-01,60485700.0,-4.04
756,SPXL,271.56,1604243,ETF,ETF,88.0,18.0,92.0,80.0,9.8175,8.525,2288434.0,1751340.0,289.0,168.04,,0,NO,265.45,228.37,268.34,234.75,4442,0.0,1624661,NO,NO,2009-03-11,447939600.0,-6.03
767,ADI,379.03,4629735,Technology,Semiconductors,88.0,8.0,74.0,89.0,19.4714,15.175,4647162.0,6340830.0,445.91,218.37,,184620597248,NO,408.38,318.93,404.17,350.96,11670,0.0,4798809,NO,NO,2006-08-11,27748000.0,-15.0
769,LMND,77.59,1832652,Financial Services,Insurance - Property & Casualty,88.0,98.0,85.0,37.0,4.088,4.033,1643673.0,1716750.0,99.9,35.7,,5960524800,NO,58.35,64.72,59.66,65.35,1509,0.0,1832659,NO,NO,2020-07-02,18371900.0,-22.33
770,UPRO,142.21,2415173,ETF,ETF,88.0,18.0,92.0,80.0,5.1011,4.4746,3010940.0,2300420.0,151.41,88.15,,0,NO,139.09,119.88,140.6,123.1,4283,0.0,2415173,NO,NO,2010-07-01,290347200.0,-6.08
777,CHRW,190.95,1141527,Industrials,Integrated Freight & Logistics,88.0,73.0,66.0,73.0,5.7949,5.7717,1806403.0,1667720.0,203.34,96.27,,22507855872,NO,179.93,166.72,181.09,177.64,7223,0.54,1141527,NO,NO,2007-03-01,24014000.0,-6.09
779,CAKE,77.74,824593,Consumer Cyclical,Restaurants,88.0,94.0,91.0,92.0,2.545,2.5179,1248352.0,1248900.0,80.93,43.07,,3862540032,NO,67.55,58.34,70.42,62.5,8507,0.0,824593,NO,NO,1992-09-18,24816375.0,-3.94
780,RSPT,61.23,1339592,ETF,ETF,88.0,13.0,89.0,88.0,1.8804,1.56,597916.0,977470.0,67.49,40.28,,0,NO,60.35,49.78,61.43,52.11,4944,0.0,1339592,NO,NO,2023-05-09,18775000.0,-9.28
787,RY,209.07,1243822,Financial Services,Banks - Diversified,88.0,82.0,87.0,80.0,2.795,2.7514,1674447.0,2076500.0,209.64,127.38,,290536718336,NO,191.52,168.45,195.62,177.73,7730,0.01,1243822,NO,NO,2015-01-22,9830200.0,-0.27
800,INCY,118.05,1470648,Healthcare,Biotechnology,88.0,92.0,85.0,72.0,3.8029,3.4814,1695545.0,2045010.0,118.69,67.06,,23584284672,NO,101.53,98.26,104.56,100.93,8221,1.65,1470648,NO,NO,2017-02-27,33193000.0,-0.54
802,GOLF,114.58,326154,Consumer Cyclical,Leisure,88.0,96.0,82.0,90.0,3.8964,3.6764,358450.0,457090.0,119.65,73.09,,6709123584,NO,96.88,90.38,100.03,95.98,2433,0.0,326154,NO,NO,2016-10-28,6904800.0,-4.24
817,CHPY,76.14,937587,ETF,ETF,88.0,9.0,90.0,87.0,4.5721,3.3314,738795.0,827680.0,89.86,50.85,,0,NO,78.31,63.06,78.95,66.07,312,0.0,937587,NO,NO,2026-05-05,1887900.0,-15.27
819,MOH,232.9,776870,Healthcare,Healthcare Plans,88.0,94.0,95.0,86.0,8.535,8.3286,1132567.0,1199680.0,237.5,121.06,,12134089728,NO,195.81,170.32,200.77,173.71,5789,0.83,947609,NO,NO,2026-03-20,14407900.0,-1.94
822,MPC,266.33,1557415,Energy,Oil & Gas Refining & Marketing,88.0,46.0,59.0,94.0,7.3975,7.1439,2367275.0,2344560.0,272.46,158.0,,77751484416,NO,253.06,211.47,255.86,221.35,3779,0.0,1829825,NO,NO,2018-09-28,39153800.0,-2.25
835,ETSY,77.59,2052783,Consumer Cyclical,Internet Retail,87.0,92.0,93.0,88.0,3.1275,2.9221,3124416.0,3062680.0,80.41,44.0,,7362998272,NO,67.58,60.62,69.56,60.37,2822,0.63,2052233,NO,NO,2024-09-20,37801100.0,-3.51
836,BUG,40.36,1009180,ETF,ETF,87.0,87.0,95.0,89.0,1.286,1.2346,1102627.0,1131320.0,41.41,23.14,,0,NO,33.21,30.9,35.16,29.99,1676,0.0,1009180,NO,NO,2026-02-24,4956600.0,-2.54
839,FDX,312.88,1381171,Industrials,Integrated Freight & Logistics,87.0,19.0,53.0,87.0,10.1664,9.8721,2134428.0,2901180.0,345.37,174.13,,74655285248,NO,317.95,265.2,319.72,293.74,12158,0.6,1381171,NO,NO,2022-09-16,42444558.0,-9.41
844,RHP,127.27,433733,Real Estate,REIT - Hotel & Motel,87.0,84.0,90.0,87.0,3.2842,3.0856,652167.0,890580.0,132.41,83.82,,8031917056,NO,116.03,99.96,119.67,104.74,8735,0.0,433733,NO,NO,2009-09-24,11874000.0,-3.88
851,MSM,120.07,810336,Industrials,Industrial Distribution,87.0,69.0,89.0,90.0,3.8579,3.5514,746137.0,1059080.0,127.51,78.8,,6705464832,NO,111.12,94.48,113.67,98.51,7687,0.0,810336,NO,NO,1995-12-15,7272800.0,-5.83
858,IONS,86.33,2646574,Healthcare,Biotechnology,87.0,91.0,75.0,52.0,2.6093,2.5729,1848367.0,2303700.0,86.74,40.03,,14267117568,NO,75.87,75.98,77.32,77.53,8846,1.49,2646574,NO,NO,2016-05-26,27202800.0,-0.47
859,AAON,109.94,1273250,Industrials,Building Products & Equipment,87.0,2.0,90.0,90.0,7.1096,6.4846,1125549.0,960450.0,150.46,62.0,,9005373440,NO,125.0,99.9,129.08,102.68,8445,0.0,1329082,NO,NO,2000-01-28,30539405.0,-26.93
861,PCVX,60.67,1513585,Healthcare,Biotechnology,87.0,95.0,34.0,86.0,2.6691,2.6195,1614963.0,2480660.0,65.0,29.08,,8760606720,NO,52.52,50.37,52.59,53.83,1523,1.44,1513585,NO,NO,2022-10-24,14494400.0,-6.66
864,EMXC,96.8,2904159,ETF,ETF,87.0,18.0,83.0,86.0,3.2482,2.0696,2821908.0,2949970.0,107.12,62.3,,0,NO,97.55,81.47,98.15,86.59,2248,0.0,2904159,NO,NO,2025-05-20,58238900.0,-9.63
870,ANET,166.46,8956486,Technology,Computer Hardware,87.0,56.0,89.0,82.0,9.9767,8.4456,9761832.0,8989200.0,179.8,100.94,,209601347584,NO,159.59,143.39,156.85,144.92,3038,0.0,8964451,NO,NO,2018-08-27,178592000.0,-7.42
871,JNJ,267.24,9070725,Healthcare,Drug Manufacturers - General,87.0,92.0,60.0,85.0,6.6921,5.6993,8206981.0,9329790.0,269.43,154.21,,643304587264,NO,234.13,219.8,239.47,232.96,16235,2.14,9070725,YES,NO,2023-08-21,151319500.0,-0.81
872,LGIH,58.92,292660,Consumer Cyclical,Residential Construction,87.0,92.0,94.0,90.0,3.2839,3.1482,429673.0,451760.0,69.5,33.55,,1368845952,NO,50.97,48.32,52.89,48.9,3182,0.0,297273,NO,NO,2017-02-06,3565100.0,-15.22
878,JBL,321.08,1531928,Technology,Electronic Components,87.0,6.0,81.0,88.0,22.71,20.95,1345785.0,1832300.0,428.93,189.6,,33645037568,NO,358.86,269.04,355.48,294.83,8351,0.0,1531928,NO,NO,2014-11-04,36679300.0,-25.14
883,RYTM,114.46,998559,Healthcare,Biotechnology,87.0,97.0,89.0,54.0,4.9791,4.8846,802416.0,1167240.0,122.2,64.65,,7851220480,NO,93.41,98.33,97.09,95.71,2196,1.18,998559,NO,NO,2022-07-13,29957500.0,-6.33
887,WWD,404.84,579461,Industrials,Aerospace & Defense,87.0,89.0,49.0,86.0,15.7757,15.0464,834678.0,960600.0,450.92,233.31,,24121524224,NO,380.62,334.72,384.97,364.82,8118,0.0,579461,NO,NO,2018-02-08,6412900.0,-10.22
898,C,140.77,9219672,Financial Services,Banks - Diversified,87.0,75.0,81.0,76.0,3.4936,3.145,12180668.0,14124820.0,147.96,85.48,,240094068736,NO,132.52,115.76,133.78,122.55,12479,0.0,9219672,YES,NO,2009-12-17,377263850.0,-4.86
899,NBIX,177.49,1033727,Healthcare,Drug Manufacturers - Specialty & Generic,86.0,79.0,90.0,83.0,4.7079,4.4886,1211616.0,1171110.0,178.75,122.14,,17846618112,NO,155.95,142.76,162.79,143.08,7577,1.14,1033727,NO,NO,2006-05-16,46749600.0,-0.7
904,CRL,228.68,806438,Healthcare,Diagnostics & Research,86.0,95.0,91.0,65.0,8.4054,8.1204,876168.0,993690.0,236.62,144.26,,11014995968,NO,182.55,181.22,189.84,186.06,6546,0.0,806438,NO,NO,2025-04-11,11604900.0,-3.36
907,RRX,211.63,1360491,Industrials,Specialty Industrial Machinery,86.0,35.0,70.0,91.0,12.7161,11.1829,1135819.0,1399870.0,247.8,127.96,,14088119296,NO,212.2,177.84,210.74,193.06,11670,0.0,1360491,NO,NO,2021-10-05,5195500.0,-14.6
910,VSEC,221.06,496905,Industrials,Aerospace & Defense,86.0,94.0,74.0,80.0,11.4737,11.1776,508390.0,607630.0,240.56,123.69,,6202313728,NO,190.81,188.39,198.91,198.5,11012,0.0,496905,NO,NO,2026-03-20,5698600.0,-8.11
916,HWM,275.43,2267368,Industrials,Aerospace & Defense,86.0,87.0,75.0,86.0,9.9821,9.3418,2837488.0,4743910.0,290.63,169.45,,110201602048,NO,261.0,228.49,265.46,243.67,2431,0.0,2267368,NO,NO,2019-01-22,55218793.0,-5.23
917,CIBR,92.21,2254208,ETF,ETF,86.0,65.0,93.0,86.0,2.4521,2.3714,1661285.0,1594080.0,94.39,60.07,,0,NO,81.71,73.49,85.25,73.26,2766,0.0,2254208,NO,NO,2025-08-12,8503900.0,-2.31
918,RBRK,87.04,2833555,Technology,Software - Infrastructure,86.0,90.0,96.0,70.0,4.4556,4.3424,3911045.0,3975350.0,99.75,42.25,,17915318272,NO,68.55,66.89,72.62,62.87,550,0.0,2833555,NO,NO,2025-09-10,18684000.0,-12.74
929,NTRS,181.39,865541,Financial Services,Asset Management,86.0,76.0,86.0,86.0,3.7243,3.58,1117850.0,932420.0,182.26,118.99,,33565722624,NO,169.05,146.48,170.62,154.31,11670,0.04,865541,NO,NO,1998-01-29,16895600.0,-0.48
930,XPO,202.79,900337,Industrials,Trucking,86.0,13.0,18.0,91.0,7.6486,7.415,1541719.0,1499300.0,232.05,116.68,,23809570816,NO,210.36,173.82,208.32,191.07,5722,0.0,900337,NO,NO,2018-12-13,114758560.0,-12.61
932,CASY,801.99,537988,Consumer Cyclical,Specialty Retail,86.0,77.0,50.0,91.0,28.2269,28.1161,673460.0,679500.0,927.85,490.0,,29677568000,NO,821.78,665.28,818.17,719.33,10760,0.0,537988,NO,NO,2010-04-09,15517800.0,-13.56
934,MPWR,1272.81,1180865,Technology,Semiconductors,86.0,2.0,52.0,89.0,105.506,87.0974,839481.0,1444200.0,1714.09,686.87,,62533156864,NO,1532.45,1173.62,1480.32,1263.5,5439,0.0,1209350,NO,NO,2021-02-11,10003300.0,-25.74
937,MDB,361.32,1446103,Technology,Software - Infrastructure,86.0,18.0,92.0,11.0,18.0826,16.5094,2114901.0,1748260.0,444.72,198.47,,29061664768,NO,320.58,332.88,332.98,328.23,2188,0.0,1446135,NO,NO,2025-08-27,20747000.0,-18.75
941,BPOP,167.96,359706,Financial Services,Banks - Regional,86.0,86.0,81.0,88.0,3.2211,3.0725,526975.0,617430.0,170.02,108.74,,10839753728,NO,154.22,134.56,156.63,142.43,11670,0.0,359706,NO,NO,2010-04-14,21428080.0,-1.21
945,WELL,237.59,4184673,Real Estate,REIT - Healthcare Facilities,86.0,93.0,79.0,84.0,5.7811,5.725,3462550.0,3714460.0,239.1,150.53,,167718207488,NO,214.87,197.98,217.87,205.36,11668,0.79,4184673,NO,NO,2011-03-02,24268600.0,-0.63
946,AIPO,30.58,1251489,ETF,ETF,86.0,11.0,81.0,87.0,1.3181,1.0181,1304378.0,1587070.0,34.79,19.17,,0,NO,32.13,26.41,31.98,27.71,238,0.0,1252399,NO,NO,2026-06-11,2865600.0,-12.1
947,PHIN,78.28,302935,Consumer Cyclical,Auto Parts,86.0,18.0,71.0,79.0,3.0757,2.9321,388226.0,575490.0,86.94,46.78,,2897969408,NO,78.34,66.89,79.22,72.6,758,0.0,302935,NO,NO,2023-07-05,12492100.0,-9.96
954,URI,1056.02,505045,Industrials,Rental & Leasing Services,86.0,25.0,93.0,83.0,32.1543,28.8514,540877.0,472780.0,1143.69,701.59,,66156015616,NO,1016.43,893.17,1032.75,903.59,7179,0.0,505045,NO,NO,2007-11-14,36409300.0,-7.67
962,APH,158.61,5431715,Technology,Electronic Components,86.0,83.0,85.0,67.0,7.4486,6.4546,9989159.0,9215110.0,178.52,95.19,,195127492608,NO,146.64,139.27,147.73,142.91,8724,0.0,5431952,NO,NO,1997-01-23,220096000.0,-11.15
970,NET,268.83,6152115,Technology,Software - Infrastructure,86.0,53.0,86.0,89.0,12.1728,11.6171,4428734.0,3134800.0,276.81,158.83,,95418392576,NO,227.53,208.63,230.28,205.45,1711,4.7,6152115,NO,NO,2019-09-13,35993700.0,-2.88
975,XLK,179.18,11932394,ETF,ETF,85.0,13.0,89.0,82.0,6.0686,4.8564,12667985.0,12054850.0,198.73,126.6,,0,NO,179.55,152.09,182.06,156.38,6925,0.0,11932394,YES,NO,2018-10-11,136539000.0,-9.84
976,STNG,74.32,508457,Energy,Oil & Gas Midstream,85.0,36.0,14.0,92.0,3.0086,2.7836,1034036.0,1227950.0,87.39,41.5,,3698798848,NO,78.64,67.0,77.68,70.98,4091,0.0,641676,NO,NO,2020-04-21,7668500.0,-14.96
994,GWW,1356.43,228886,Industrials,Industrial Distribution,85.0,77.0,82.0,88.0,33.8682,33.1575,303622.0,441670.0,1390.96,906.52,,64041295872,NO,1269.17,1096.19,1302.25,1164.92,13456,0.0,228886,NO,NO,2017-10-17,6078300.0,-2.48
1007,SXT,123.32,213493,Basic Materials,Specialty Chemicals,85.0,85.0,90.0,87.0,4.2529,3.71,469768.0,527760.0,129.35,82.6,,5249604096,NO,117.54,100.13,117.82,103.5,11670,0.0,306620,NO,NO,2023-09-15,8000700.0,-4.66
1018,ASND,266.97,620289,Healthcare,Biotechnology,85.0,94.0,78.0,83.0,10.7444,10.7444,790247.0,1236390.0,274.89,160.86,,17511317504,NO,235.44,221.03,241.19,229.0,2876,0.0,627615,NO,NO,2023-04-03,7860200.0,-2.88
1020,EBAY,114.71,2244691,Consumer Cyclical,Internet Retail,85.0,77.0,77.0,87.0,3.0143,2.8821,5222586.0,2988110.0,119.31,75.12,,50931240960,NO,109.49,94.56,111.25,98.11,6987,0.13,2244691,NO,NO,1998-11-10,577698739.0,-3.86
1021,GL,176.67,609624,Financial Services,Insurance - Life,85.0,91.0,84.0,84.0,3.6857,3.5021,594104.0,751310.0,182.32,116.73,,13717499904,NO,161.08,144.99,164.88,150.18,11532,0.0,609624,NO,NO,2024-04-11,36577500.0,-3.1
1033,AIQ,62.08,2122034,ETF,ETF,85.0,11.0,88.0,78.0,2.301,1.7999,2437401.0,3619820.0,70.26,43.12,,0,NO,62.67,53.54,63.39,54.99,2045,0.0,2477646,NO,NO,2026-06-23,12367000.0,-11.64
1034,H,193.16,612415,Consumer Cyclical,Lodging,85.0,67.0,89.0,73.0,5.1032,4.8975,891190.0,872020.0,206.86,133.51,,18188257280,NO,181.83,161.93,186.85,168.49,4190,0.0,612415,NO,NO,2009-11-05,19384900.0,-6.62
1036,GVA,144.07,448206,Industrials,Engineering & Construction,85.0,66.0,79.0,79.0,5.6811,5.3,775949.0,1105670.0,162.08,89.8,,6302587392,NO,140.5,122.44,142.62,130.28,9118,0.0,448206,NO,NO,2019-12-20,8582800.0,-11.11
1045,IYW,243.28,447150,ETF,ETF,85.0,17.0,88.0,79.0,6.8671,5.6714,941134.0,722750.0,261.01,172.54,,0,NO,240.64,207.81,243.82,212.37,6570,0.0,447150,NO,NO,2015-02-02,52116000.0,-6.79
1046,WCC,307.21,666488,Industrials,Industrial Distribution,85.0,5.0,57.0,80.0,14.9379,12.2157,602673.0,721830.0,377.9,191.0,,14962629632,NO,349.03,285.09,346.76,305.48,6829,0.0,666488,NO,NO,2023-06-16,7823100.0,-18.71
1047,WTS,357.29,301579,Industrials,Specialty Industrial Machinery,85.0,90.0,84.0,85.0,14.0443,12.825,402501.0,758090.0,394.54,242.77,,11930231808,NO,320.52,297.87,328.14,309.34,10044,0.0,301579,NO,NO,2022-01-31,5752500.0,-9.44
1055,PFGC,115.5,1524071,Consumer Defensive,Food Distribution,84.0,95.0,90.0,87.0,2.7744,2.7322,1743473.0,1646520.0,116.37,80.82,,18143879168,NO,98.75,95.28,102.48,94.89,2706,1.1,1524071,NO,NO,2021-09-02,24592100.0,-0.75
1056,ROK,468.9,997876,Industrials,Specialty Industrial Machinery,84.0,64.0,87.0,74.0,15.65,12.7507,798685.0,1135610.0,497.36,305.44,,52176355328,NO,451.17,400.56,460.32,416.71,11217,0.0,997876,NO,NO,2009-04-08,8355000.0,-5.72
1057,QNT,77.6,2820106,Technology,Software - Application,84.0,,,,10.0986,10.0793,5547942.0,4256400.0,86.79,50.1,,20120559616,YES,,,,,22,0.0,2820106,NO,NO,2026-06-04,29612000.0,-10.59
1060,FESM,47.37,1191229,ETF,ETF,84.0,73.0,83.0,82.0,0.8052,0.7627,684934.0,818520.0,48.62,31.72,,0,NO,45.3,40.17,45.83,41.73,657,0.0,1191229,NO,NO,2025-03-07,5100800.0,-2.57
1066,BIIB,205.7,1126852,Healthcare,Drug Manufacturers - General,84.0,76.0,80.0,71.0,7.225,6.9507,1182608.0,1366380.0,219.72,121.05,,30368954368,NO,196.49,178.26,200.6,188.39,8762,0.0,1126852,NO,NO,2005-02-28,117940000.0,-6.38
1069,JETS,32.51,4059225,ETF,ETF,84.0,92.0,88.0,69.0,0.8393,0.7582,3758022.0,2299860.0,33.98,22.91,,0,NO,28.59,27.14,29.69,28.13,2812,0.0,4055166,NO,NO,2021-12-06,33592800.0,-4.33
1072,ARGX,919.94,378787,Healthcare,Biotechnology,84.0,85.0,84.0,56.0,35.1723,31.6144,340860.0,439740.0,953.58,536.02,,57491619840,NO,841.36,819.5,863.33,813.14,2295,0.0,385317,NO,NO,2023-12-20,5438700.0,-3.53
1079,KB,115.48,234025,Financial Services,Banks - Regional,84.0,82.0,73.0,88.0,4.0946,2.7132,253616.0,423640.0,119.71,76.31,,40959340544,NO,105.8,96.27,106.73,102.48,6199,0.0,234025,NO,NO,2002-06-19,2766500.0,-3.53
1080,NOVT,147.85,931199,Technology,Scientific & Technical Instruments,84.0,9.0,86.0,87.0,7.715,7.1664,504034.0,659280.0,171.85,98.27,,5265427456,NO,151.93,129.3,154.96,137.23,6863,0.0,931199,NO,NO,2022-07-25,6805900.0,-13.97
1082,GE,366.98,4215501,Industrials,Aerospace & Defense,84.0,88.0,87.0,68.0,9.7521,9.5193,5725839.0,5481790.0,382.97,243.34,,383431573504,NO,322.67,310.22,333.97,316.97,16235,0.0,4215501,NO,NO,2009-03-04,157102606.0,-4.18
1083,DTCR,28.26,1864715,ETF,ETF,84.0,7.0,67.0,85.0,0.9239,0.7718,1494160.0,2388210.0,32.79,18.13,,0,NO,30.42,24.93,30.33,26.6,1426,0.0,1864715,NO,NO,2026-07-02,9154000.0,-13.82
1084,SPMO,149.42,2590542,ETF,ETF,84.0,27.0,88.0,83.0,5.4197,3.8957,2170042.0,2595920.0,162.3,107.24,,0,NO,147.47,126.59,149.39,130.02,2698,0.0,2648392,NO,NO,2024-08-19,14305300.0,-7.94
1087,IGM,156.65,211559,ETF,ETF,84.0,15.0,87.0,79.0,4.585,3.7871,636454.0,515780.0,171.48,111.77,,0,NO,156.44,135.09,158.16,138.23,6362,0.0,211559,NO,NO,2018-10-12,11570400.0,-8.65
1088,LB,77.44,238374,Energy,Oil & Gas Equipment & Services,84.0,75.0,67.0,93.0,4.4649,4.3606,371370.0,551340.0,85.6,43.75,,5964197376,NO,69.4,63.19,70.33,65.98,506,0.73,258242,NO,NO,2024-06-28,3203400.0,-9.53
1090,LAMR,160.08,618594,Real Estate,REIT - Specialty,84.0,79.0,85.0,85.0,3.0807,3.0579,639644.0,778280.0,161.63,113.66,,16244134912,NO,149.6,133.53,153.82,138.7,7528,0.29,618594,NO,NO,2007-10-05,10761600.0,-0.96
1091,ELV,418.85,1224902,Healthcare,Healthcare Plans,84.0,68.0,91.0,75.0,10.9929,10.4486,1733429.0,1774970.0,427.19,273.71,,90958462976,NO,391.85,346.03,399.87,355.62,6209,1.15,1224902,NO,NO,2008-03-11,54425800.0,-1.95
1092,CAH,239.71,3225444,Healthcare,Medical Distribution,84.0,93.0,65.0,72.0,5.7521,5.5354,2228970.0,2253720.0,243.19,137.75,,56141488128,NO,209.01,201.95,214.42,212.89,10814,0.0,3225444,NO,NO,2004-07-01,35567800.0,-1.43
1096,USFD,103.99,2186747,Consumer Defensive,Food Distribution,84.0,96.0,71.0,90.0,3.0346,2.8946,2715670.0,3139720.0,105.16,69.88,,22900850688,NO,89.6,84.24,90.55,89.0,2541,0.0,2186747,NO,NO,2023-03-17,32994200.0,-1.11
1100,NXPI,273.15,4499897,Technology,Semiconductors,84.0,5.0,92.0,81.0,15.5086,12.5021,4096231.0,4650160.0,339.95,183.0,,68962467840,NO,296.52,237.31,296.17,247.56,4002,0.0,4499897,NO,NO,2021-03-19,53102200.0,-19.65
1107,MRK,128.86,8730161,Healthcare,Drug Manufacturers - General,84.0,82.0,48.0,79.0,3.4479,3.1525,10479162.0,11391660.0,130.29,76.66,,318261592064,NO,117.37,107.7,120.47,116.56,16235,1.57,8848157,NO,NO,2004-09-30,151976244.0,-1.1
1110,IBB,198.23,2620502,ETF,ETF,84.0,91.0,77.0,74.0,3.8536,3.6539,1477329.0,1944430.0,198.71,128.06,,0,NO,173.5,167.71,177.18,172.6,6386,1.27,2620502,NO,NO,2015-09-28,35551800.0,-0.24
1111,NSIT,112.14,355445,Technology,Electronics & Computer Distribution,84.0,16.0,95.0,88.0,5.5157,5.5071,535862.0,554420.0,148.58,63.62,,3387067136,NO,99.05,90.72,105.23,87.96,7914,0.13,355445,NO,NO,2002-07-18,12058000.0,-24.53
1131,UMBF,146.01,1009348,Financial Services,Banks - Regional,83.0,90.0,86.0,83.0,4.4344,4.4244,720844.0,915410.0,146.9,103.38,,11093274624,NO,132.57,121.11,135.15,125.26,11670,0.0,1009348,NO,NO,2016-12-06,6362900.0,-0.61
1146,UTHR,563.7,505308,Healthcare,Drug Manufacturers - Specialty & Generic,83.0,71.0,31.0,66.0,13.0929,12.5618,494383.0,562380.0,609.35,272.12,,23927224320,NO,558.92,505.66,555.35,527.38,6804,2.16,505308,NO,NO,2007-11-01,29067800.0,-7.49
1154,GS,1042.98,1323171,Financial Services,Capital Markets,83.0,19.0,81.0,68.0,30.0743,27.3843,2178877.0,2193310.0,1125.0,691.3,,307686834176,NO,1003.09,892.18,1018.88,934.74,6835,0.0,1323171,NO,NO,2008-09-18,114590700.0,-7.29
1159,VOLT,38.46,308957,ETF,ETF,83.0,22.0,59.0,85.0,1.2771,0.9864,420673.0,424990.0,42.16,25.25,,0,NO,39.87,33.88,39.56,35.81,395,0.0,308957,NO,NO,2025-06-24,848600.0,-8.78
1162,WQTM,34.71,355037,ETF,ETF,83.0,7.0,91.0,86.0,1.5635,1.4614,382337.0,448870.0,41.38,23.18,,0,NO,35.8,,36.27,30.26,185,0.0,355037,NO,NO,2026-05-22,1458400.0,-16.12
1170,VVX,75.46,449366,Industrials,Aerospace & Defense,83.0,9.0,49.0,89.0,4.2916,4.1451,584580.0,757250.0,91.8,46.07,,2362689024,NO,76.43,65.71,77.99,69.85,2968,0.0,449366,NO,NO,2016-09-30,2550400.0,-17.8
1171,VGT,114.06,5384889,ETF,ETF,83.0,13.0,87.0,78.0,3.4514,2.8913,4963098.0,4850880.0,126.0,83.0,,0,NO,114.42,98.92,115.72,101.03,5643,0.0,5384889,NO,NO,2018-03-06,52516000.0,-9.48
1177,IPAR,122.25,411079,Consumer Defensive,Household & Personal Products,83.0,97.0,90.0,91.0,4.0946,3.8961,269472.0,404930.0,139.0,77.21,,3915151616,NO,96.67,93.27,100.94,96.0,9676,0.36,411079,NO,NO,2005-10-26,3451200.0,-12.05
1195,MTUM,312.44,2806307,ETF,ETF,83.0,20.0,86.0,82.0,12.6893,9.0404,1313800.0,1887470.0,345.59,229.42,,0,NO,311.16,267.39,314.36,275.13,3324,0.0,2819447,NO,NO,2024-11-08,13786600.0,-9.59
1202,ODFL,215.51,1042353,Industrials,Trucking,82.0,7.0,48.0,88.0,7.01,6.9443,1946986.0,1691340.0,252.03,126.01,,44819243008,NO,217.71,180.35,219.84,198.92,8735,0.0,1042353,NO,NO,2019-12-06,46467600.0,-14.49
1203,IVES,37.56,660850,ETF,ETF,82.0,16.0,88.0,74.0,0.9962,0.9441,622208.0,730600.0,41.93,26.68,,0,NO,36.8,33.01,37.35,33.21,273,0.0,660850,NO,NO,2025-11-20,2291700.0,-10.42
1216,VERA,42.96,5070734,Healthcare,Biotechnology,82.0,96.0,47.0,9.0,2.6321,2.5299,1410332.0,2841670.0,56.05,19.07,,3083793408,NO,36.25,38.11,37.13,41.28,1291,0.37,5070734,NO,NO,2025-06-02,13253900.0,-23.35
1222,SWK,89.37,927623,Industrials,Tools & Accessories,82.0,89.0,89.0,73.0,3.4464,3.1673,1946434.0,1908400.0,95.16,61.9,,13893064704,NO,81.52,76.53,83.42,79.85,11670,0.0,1243037,NO,NO,2009-11-03,17520500.0,-6.08
1225,KTB,88.17,912741,Consumer Cyclical,Apparel Manufacturing,82.0,96.0,86.0,91.0,3.2086,3.0911,815172.0,947880.0,88.84,53.55,,4873363968,NO,73.92,71.67,76.08,69.93,1787,0.52,1068028,NO,NO,2020-05-29,15833400.0,-0.75
1226,MAR,380.75,1446131,Consumer Cyclical,Lodging,82.0,34.0,65.0,79.0,9.0529,8.8893,1500334.0,1732410.0,410.98,253.76,,100399439872,NO,373.12,325.43,377.34,347.98,7116,0.0,1473102,NO,NO,2020-03-18,25881800.0,-7.36
1231,IHF,57.51,302281,ETF,ETF,82.0,88.0,90.0,76.0,0.8536,0.7729,551722.0,435340.0,57.89,40.57,,0,NO,51.59,48.33,53.01,48.37,5073,1.04,301074,NO,NO,2009-08-06,8205000.0,-0.66
1234,BLLN,118.04,592532,Healthcare,Diagnostics & Research,82.0,89.0,91.0,87.0,6.5533,6.4251,696362.0,771840.0,138.7,61.96,,5429306880,NO,96.14,,102.05,89.26,165,0.0,592532,NO,NO,2026-05-05,1517400.0,-14.9
1235,RS,379.35,308695,Basic Materials,Steel,82.0,19.0,84.0,85.0,11.25,11.0621,355945.0,432110.0,419.83,260.31,,19365257216,NO,379.99,320.4,382.01,339.62,8003,0.0,308695,NO,NO,2007-04-19,5155700.0,-9.64
1249,SSO,67.49,2887755,ETF,ETF,82.0,24.0,86.0,72.0,1.6057,1.4204,3829816.0,3139060.0,70.13,48.63,,0,NO,66.29,59.44,66.85,60.72,5041,0.0,2888438,NO,NO,2008-11-20,2931585600.0,-3.76
1257,AGYS,112.83,277032,Technology,Software - Application,82.0,96.0,95.0,18.0,4.5836,4.4107,394445.0,490510.0,145.25,61.5,,3178040576,NO,83.42,95.95,89.82,87.46,11670,0.0,280008,NO,NO,2003-01-14,4470300.0,-22.32
1272,MCHP,84.15,12702612,Technology,Semiconductors,82.0,7.0,85.0,85.0,5.5371,4.3325,11862300.0,14597330.0,105.91,48.52,,45615972352,NO,93.64,73.97,92.11,79.15,8381,0.0,12988234,YES,NO,2007-12-04,90537000.0,-20.55
