Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
390,SEZL,156.47,723799.0,Financial Services,Credit Services,96.0,98.0,98.0,97.0,9.8571,8.7236,714748.0,731550.0,186.74,49.5,5261619712,,102.92,78.63,114.85,83.74,-16.21
393,ATI,204.09,1188406.0,Industrials,Metal Fabrication,96.0,97.0,92.0,96.0,7.5943,7.4143,1864600.0,2016700.0,205.08,70.42,27852249088,,168.24,127.7,174.1,147.93,-0.48
395,SEI,82.17,1860845.0,Energy,Oil & Gas Equipment & Services,96.0,91.0,88.0,96.0,5.8402,5.262,2357200.0,2234640.0,86.19,24.57,7675266048,,72.33,54.99,74.85,60.68,-4.66
399,SNX,283.26,720992.0,Technology,Electronics & Computer Distribution,96.0,95.0,96.0,96.0,9.9557,9.3836,841750.0,761520.0,291.01,123.84,22838233088,,242.39,178.11,254.12,193.27,-2.66
403,POWI,87.35,1090378.0,Technology,Semiconductors,96.0,96.0,97.0,97.0,5.8349,5.2413,1179856.0,1124550.0,91.18,30.86,4867140608,,73.35,50.15,77.81,56.02,-4.2
404,ENTG,184.0,3836793.0,Technology,Semiconductor Equipment & Materials,96.0,98.0,94.0,97.0,13.0414,10.8686,2941230.0,3775270.0,186.94,67.97,28023199744,,143.63,111.89,149.32,125.18,-1.57
407,ECG,164.71,407780.0,Industrials,Engineering & Construction,96.0,88.0,93.0,96.0,8.7193,8.1772,593006.0,612820.0,171.58,58.97,8407063552,,147.53,108.38,152.41,119.85,-4.0
412,AEIS,388.23,618454.0,Industrials,Electrical Equipment & Parts,95.0,95.0,81.0,96.0,22.0057,18.5436,819298.0,865080.0,397.44,126.1,15533337600,,348.68,266.56,349.4,304.6,-2.32
417,NVT,184.34,2300002.0,Industrials,Electrical Equipment & Parts,95.0,90.0,94.0,96.0,8.4771,7.3864,2103054.0,2128550.0,184.64,68.6,29811546112,,158.63,120.3,166.18,130.59,-0.16
424,LASR,65.2,747465.0,Technology,Semiconductors,95.0,12.0,20.0,96.0,5.7013,5.3114,1301117.0,1058510.0,86.95,16.87,3677847552,,71.59,49.71,71.44,57.95,-25.01
430,ASML,1929.25,1779604.0,Technology,Semiconductor Equipment & Materials,95.0,95.0,92.0,96.0,98.6764,76.3936,1855475.0,2490540.0,1958.0,683.48,743566999552,,1589.6,1273.58,1658.84,1425.3,-1.47
434,TQQQ,82.58,60128631.0,ETF,ETF,95.0,83.0,97.0,94.0,5.9993,4.9771,82905830.0,89658800.0,88.09,35.71,0,,71.58,56.4,75.79,59.05,-6.25
438,ENS,232.94,514283.0,Industrials,Electrical Equipment & Parts,95.0,85.0,91.0,94.0,9.9986,9.3736,401551.0,551080.0,244.3,80.82,8506449920,,220.56,165.25,226.09,186.52,-4.65
439,ARW,234.83,509092.0,Technology,Electronics & Computer Distribution,95.0,86.0,95.0,97.0,8.2102,7.6709,669148.0,478740.0,237.33,101.79,12007784448,,203.06,145.2,212.02,160.88,-1.05
441,AXSM,247.85,747985.0,Healthcare,Biotechnology,95.0,82.0,94.0,94.0,9.399,9.0033,727414.0,715860.0,260.19,96.09,12754304000,,219.4,168.75,229.39,189.01,-4.74
442,ARCB,145.6,384459.0,Industrials,Trucking,95.0,92.0,95.0,95.0,8.5621,7.7864,354435.0,613070.0,176.69,59.43,3241606400,,131.39,94.4,137.15,107.34,-17.6
448,Q,175.64,3031639.0,Technology,Semiconductor Equipment & Materials,95.0,91.0,95.0,97.0,9.0496,7.7,1804291.0,2060270.0,177.28,70.5,36768337920,,148.65,,154.26,120.15,-0.93
455,COCO,82.88,748289.0,Consumer Defensive,Beverages - Non-Alcoholic,95.0,80.0,94.0,93.0,3.2478,3.2428,1426746.0,1080070.0,85.83,31.79,4733495808,,68.6,54.06,74.02,60.3,-3.44
459,MTZ,406.32,1190287.0,Industrials,Engineering & Construction,95.0,78.0,89.0,96.0,17.4557,16.5589,1016922.0,1039830.0,441.43,160.08,32106821632,,384.45,274.67,389.6,310.71,-7.95
462,CHAT,104.07,535255.0,ETF,ETF,95.0,94.0,95.0,95.0,4.9357,3.6911,647879.0,795150.0,105.2,45.08,0,,86.67,68.2,90.84,72.21,-1.07
468,GH,128.83,1444320.0,Healthcare,Diagnostics & Research,95.0,89.0,93.0,87.0,6.2657,6.1414,2241472.0,2247790.0,135.0,40.35,17082849280,,106.63,94.23,113.36,103.54,-4.57
471,TNA,73.71,3971599.0,ETF,ETF,95.0,93.0,96.0,93.0,4.6564,4.0621,8467466.0,9005720.0,74.61,29.76,0,,63.58,51.95,65.96,55.61,-1.21
481,URTY,85.84,831746.0,ETF,ETF,95.0,93.0,96.0,93.0,5.4014,4.6793,1130035.0,1442130.0,86.95,34.84,0,,74.11,60.71,76.87,64.91,-1.28
486,KEYS,373.34,1477701.0,Technology,Scientific & Technical Instruments,95.0,86.0,89.0,96.0,14.2294,12.1219,1423667.0,1414780.0,374.96,152.85,63802073088,,344.93,247.51,351.11,282.34,-0.43
488,MRX,65.3,985090.0,Financial Services,Capital Markets,95.0,93.0,96.0,94.0,3.1013,3.0638,1115606.0,950100.0,66.62,27.91,4697085952,,55.07,41.31,57.14,46.1,-1.98
491,GNRC,295.54,1248530.0,Industrials,Specialty Industrial Machinery,95.0,94.0,93.0,96.0,16.3493,13.0693,892716.0,924630.0,296.02,126.72,17398050816,,252.59,196.23,266.0,211.08,-0.16
492,TXN,332.28,8707798.0,Technology,Semiconductors,95.0,85.0,96.0,96.0,14.1457,11.4171,7920770.0,9539930.0,334.03,152.73,302405648384,,283.96,210.98,300.49,232.29,-0.52
496,MRNA,59.35,8322459.0,Healthcare,Biotechnology,95.0,95.0,72.0,96.0,4.2971,4.2707,6878045.0,8657190.0,67.74,22.28,23547281408,,50.36,39.4,51.42,46.09,-12.39
512,ARTY,79.42,622399.0,ETF,ETF,95.0,94.0,95.0,95.0,3.9884,3.0926,868677.0,1193540.0,81.85,37.93,0,,67.4,53.29,70.47,56.88,-2.97
514,NVMI,583.1,404310.0,Technology,Semiconductor Equipment & Materials,95.0,93.0,84.0,96.0,39.8121,32.8443,397916.0,575320.0,615.99,229.0,18546171904,,519.64,408.94,529.08,456.25,-5.34
517,CAMT,195.72,428262.0,Technology,Semiconductor Equipment & Materials,94.0,95.0,76.0,96.0,14.8807,12.2114,463874.0,417380.0,215.99,73.06,9011824640,,180.63,141.06,185.09,157.68,-9.38
518,EWT,111.53,4417112.0,ETF,ETF,94.0,94.0,94.0,96.0,3.7621,2.5143,6448108.0,7632990.0,112.78,54.31,0,,94.59,73.84,98.73,79.33,-1.11
532,AAON,136.16,530552.0,Industrials,Building Products & Equipment,94.0,62.0,95.0,95.0,8.5966,7.8102,1074746.0,979610.0,150.46,62.0,11153098752,,119.62,97.91,127.58,101.26,-9.5
538,FTNT,145.39,5603128.0,Technology,Software - Infrastructure,94.0,89.0,96.0,95.0,6.1714,6.0186,6398746.0,7552620.0,150.07,70.12,106519748608,,115.35,90.24,126.05,96.06,-3.12
542,GEV,1127.59,3330106.0,Industrials,Specialty Industrial Machinery,94.0,87.0,88.0,95.0,47.1746,39.322,2670361.0,3562010.0,1181.95,479.04,303005990912,,1025.5,775.39,1042.02,862.97,-4.6
544,AVT,92.45,1737176.0,Technology,Electronics & Computer Distribution,94.0,86.0,94.0,96.0,3.505,3.1718,1317146.0,1520650.0,95.26,44.25,7583126016,,83.12,61.6,85.95,67.59,-2.95
551,TGTX,54.4,3887172.0,Healthcare,Biotechnology,94.0,97.0,96.0,95.0,2.8072,2.5519,2162590.0,3148720.0,57.38,25.28,8327747072,,40.13,33.76,42.69,34.61,-5.19
554,FROG,79.89,1568162.0,Technology,Software - Application,94.0,85.0,97.0,83.0,4.9089,4.7304,2701243.0,2427010.0,89.16,34.05,9676255232,,64.73,55.5,70.97,58.3,-10.4
560,BAI,54.23,3469198.0,ETF,ETF,94.0,92.0,95.0,94.0,2.7329,2.055,4052562.0,4853180.0,54.46,26.7,0,,46.02,37.36,47.97,39.07,-0.42
566,DDOG,221.37,4248752.0,Technology,Software - Application,94.0,74.0,96.0,94.0,13.1297,12.2386,5790769.0,5329100.0,278.7,98.01,78798905344,,188.31,151.89,205.62,152.56,-20.57
567,HUM,360.72,1255633.0,Healthcare,Healthcare Plans,94.0,93.0,97.0,89.0,12.4593,11.9214,1712820.0,1580460.0,380.86,163.11,43308584960,,285.1,249.18,309.3,247.7,-5.29
569,TKR,141.97,1004105.0,Industrials,Tools & Accessories,94.0,94.0,93.0,94.0,4.65,4.2921,946132.0,1209380.0,144.1,69.26,9866135552,,119.9,96.1,124.98,106.14,-1.48
571,TSM,467.67,13627989.0,Technology,Semiconductors,94.0,92.0,91.0,94.0,19.6243,16.4357,13555148.0,14829740.0,476.31,206.2,2425558401024,,407.66,336.33,420.8,363.71,-1.81
574,MPWR,1537.88,1078022.0,Technology,Semiconductors,94.0,28.0,92.0,94.0,114.7227,96.3156,684158.0,1027550.0,1714.09,671.18,75556044800,,1550.5,1148.65,1568.24,1249.28,-10.28
583,CLS,376.84,1730114.0,Technology,Electronic Components,94.0,85.0,91.0,88.0,30.3884,26.0869,2237638.0,1846650.0,474.03,130.68,43326464000,,386.47,314.08,383.02,327.43,-20.5
585,PWR,740.14,1228154.0,Industrials,Engineering & Construction,94.0,73.0,88.0,95.0,30.3721,28.1996,1145685.0,1225920.0,788.75,358.38,111065513984,,694.89,525.33,716.25,576.44,-6.16
588,INSW,88.41,830428.0,Energy,Oil & Gas Midstream,94.0,63.0,87.0,95.0,3.2118,3.1796,536017.0,528600.0,92.66,36.03,4376710144,,81.67,62.51,83.76,69.33,-4.59
589,NUE,244.93,1270341.0,Basic Materials,Steel,94.0,84.0,94.0,92.0,8.9343,8.455,1559879.0,1885240.0,270.9,122.82,55780589568,,231.14,177.56,238.63,194.83,-9.59
592,CGNX,67.6,1627952.0,Technology,Scientific & Technical Instruments,94.0,81.0,90.0,96.0,2.9907,2.6314,2152830.0,2104380.0,71.9,29.22,11249954816,,61.06,48.28,63.02,51.23,-5.98
593,CSCO,121.53,19795229.0,Technology,Communication Equipment,94.0,80.0,94.0,93.0,4.4007,4.205,23434951.0,25333910.0,130.37,65.75,479002558464,,105.8,82.91,112.03,89.77,-6.78
599,KSTR,28.17,807430.0,ETF,ETF,94.0,78.0,94.0,93.0,0.9429,0.5111,337279.0,454410.0,28.4,13.1,0,,23.72,20.41,24.7,21.39,-0.81
602,AAMI,73.89,627738.0,Financial Services,Asset Management,94.0,72.0,92.0,93.0,3.762,3.0866,412474.0,673520.0,85.73,31.4,2632625920,,70.93,54.79,71.62,58.96,-13.81
606,ESTA,86.06,550823.0,Healthcare,Medical Devices,94.0,95.0,90.0,73.0,4.9939,4.8982,507645.0,571310.0,89.17,33.35,2532779264,,71.37,63.55,74.42,70.42,-3.49
612,JBL,377.24,1482398.0,Technology,Electronic Components,94.0,86.0,93.0,95.0,21.5579,20.1815,1201379.0,1457250.0,428.93,189.6,39799808000,,350.33,261.59,359.52,288.12,-12.05
613,ADI,445.48,4275418.0,Technology,Semiconductors,94.0,89.0,92.0,94.0,19.6207,16.315,4113954.0,5386500.0,445.83,218.37,216987533312,,402.69,311.52,414.13,346.39,-0.08
614,WCC,369.72,393906.0,Industrials,Industrial Distribution,94.0,78.0,93.0,91.0,13.8721,12.2193,561004.0,523210.0,377.9,175.05,18007173120,,344.62,279.15,354.62,303.52,-2.16
617,STLD,250.98,1276596.0,Basic Materials,Steel,93.0,87.0,94.0,91.0,10.9407,10.1471,1182530.0,1446250.0,288.74,119.89,36194525184,,239.64,184.64,247.28,202.61,-13.08
619,RMBS,140.35,2399825.0,Technology,Semiconductors,93.0,76.0,94.0,93.0,14.9307,13.7536,2530201.0,3168060.0,174.1,58.82,15177024512,,134.82,107.35,138.85,113.66,-19.39
626,QTUM,168.6,776967.0,ETF,ETF,93.0,92.0,94.0,93.0,7.0879,5.6957,654085.0,990430.0,170.0,86.45,0,,145.5,119.56,151.98,126.75,-0.82
627,UNFI,51.02,528071.0,Consumer Defensive,Food Distribution,93.0,58.0,88.0,92.0,3.0286,2.6757,677624.0,1032910.0,57.02,21.27,3087686656,,50.09,40.31,51.16,42.66,-10.52
628,BWA,72.34,1882078.0,Consumer Cyclical,Auto Parts,93.0,91.0,90.0,94.0,3.3504,3.1018,2859537.0,3187800.0,78.82,32.24,14838013952,,63.92,51.85,66.65,56.16,-8.22
632,CMI,724.93,855581.0,Industrials,Specialty Industrial Machinery,93.0,84.0,89.0,91.0,26.9779,23.2836,925698.0,1179610.0,737.76,307.9,100032413696,,664.45,544.63,673.3,595.46,-1.74
633,AMDY,56.68,348055.0,ETF,ETF,93.0,81.0,96.0,93.0,3.3571,2.7807,330659.0,467090.0,59.75,29.35,0,,49.32,41.26,52.4,40.77,-5.14
635,CHPY,89.44,559617.0,ETF,ETF,93.0,93.0,94.0,94.0,4.5774,3.5188,660141.0,958110.0,89.86,50.85,0,,74.64,61.63,78.29,64.98,-0.47
636,MPLT,29.79,646284.0,Healthcare,Biotechnology,93.0,82.0,95.0,92.0,2.6322,2.6286,311700.0,401480.0,33.28,12.24,1350847744,,28.92,,28.9,22.51,-10.49
641,JBHT,273.48,1076542.0,Industrials,Integrated Freight & Logistics,93.0,72.0,90.0,90.0,9.7775,9.6503,953796.0,1159790.0,293.54,130.12,25788946432,,258.77,204.17,265.91,229.3,-6.83
645,TSAT,44.57,260691.0,Technology,Communication Equipment,93.0,8.0,79.0,94.0,5.5314,5.4321,248962.0,405960.0,59.12,19.59,2289941760,,49.62,35.06,49.23,38.52,-24.61
648,MRCY,111.76,488531.0,Industrials,Aerospace & Defense,93.0,93.0,92.0,93.0,7.4107,7.2393,618411.0,781980.0,122.17,49.03,6710437376,,95.62,83.55,100.64,88.44,-8.52
658,AIR,134.28,486662.0,Industrials,Aerospace & Defense,93.0,95.0,88.0,94.0,4.9057,4.7443,424441.0,404140.0,136.1,67.04,5339546112,,115.91,99.15,117.91,108.14,-1.34
661,TIGO,85.35,1094305.0,Communication Services,Telecom Services,93.0,59.0,77.0,93.0,3.972,3.7131,1702600.0,1695060.0,94.73,35.8,14299661312,,84.09,64.11,84.55,71.61,-9.9
665,CGON,66.25,1131604.0,Healthcare,Biotechnology,93.0,65.0,35.0,95.0,3.1227,3.0752,1031982.0,1019900.0,75.5,23.65,5843414016,,64.4,52.06,63.87,58.04,-12.25
666,VIK,100.05,4158440.0,Consumer Cyclical,Travel Services,93.0,94.0,92.0,91.0,3.2901,3.0141,3177919.0,2459470.0,100.37,47.02,44638019584,,85.85,72.34,88.54,78.09,-0.32
672,ENVA,204.74,315869.0,Financial Services,Credit Services,93.0,95.0,93.0,83.0,6.5003,6.1321,255454.0,443160.0,206.19,96.56,5094933504,,169.32,145.12,176.1,158.88,-0.7
685,SOLS,86.95,924561.0,Basic Materials,Specialty Chemicals,93.0,68.0,87.0,95.0,3.8443,3.6401,1931706.0,1745220.0,90.8,40.43,13808030720,,82.54,,82.78,71.38,-4.24
694,MCHP,102.71,10117122.0,Technology,Semiconductors,93.0,86.0,95.0,93.0,5.7086,4.6457,10714545.0,13304520.0,105.91,48.52,55676964864,,91.47,72.74,95.05,78.45,-3.02
696,CYTK,79.17,2851240.0,Healthcare,Biotechnology,93.0,47.0,86.0,87.0,3.2643,3.1393,2414422.0,2250440.0,80.8,31.99,10748957696,,71.22,63.86,73.47,66.83,-2.02
699,PANW,286.4,5849883.0,Technology,Software - Infrastructure,93.0,92.0,96.0,93.0,12.7029,11.9007,8347640.0,7572880.0,302.95,139.57,233415999488,,226.97,196.61,247.84,197.01,-5.46
702,DY,468.01,915089.0,Industrials,Engineering & Construction,93.0,90.0,90.0,89.0,23.1521,22.6014,459009.0,471410.0,566.47,232.09,14049005568,,439.63,361.65,449.11,395.71,-17.38
706,VLUE,204.17,10961497.0,ETF,ETF,93.0,89.0,91.0,92.0,5.0807,3.9794,1031472.0,1008730.0,204.5,108.9,0,,180.39,147.86,187.28,159.19,-0.16
710,KYMR,99.45,2869565.0,Healthcare,Biotechnology,93.0,95.0,85.0,80.0,4.9383,4.8318,582235.0,717390.0,105.0,36.65,8180516352,,83.31,73.83,84.44,81.44,-5.29
712,QLD,97.68,3335853.0,ETF,ETF,93.0,79.0,94.0,91.0,4.7921,3.9593,5554785.0,6343830.0,101.19,53.16,0,,87.85,73.71,91.57,76.42,-3.47
713,KNX,75.4,3114957.0,Industrials,Trucking,93.0,79.0,91.0,90.0,2.9143,2.8521,4066398.0,5485110.0,82.86,38.63,12252047360,,69.58,55.59,71.77,61.76,-9.0
715,FN,617.09,709490.0,Technology,Electronic Components,93.0,14.0,81.0,91.0,55.175,51.6593,847046.0,856300.0,748.89,262.2,22110175232,,663.8,512.24,655.12,562.76,-17.6
716,IBKR,96.82,4199178.0,Financial Services,Capital Markets,93.0,92.0,93.0,93.0,3.3557,2.9871,4972390.0,4584140.0,97.83,49.3,164228235264,,83.98,72.36,86.48,75.52,-1.03
717,BRKR,56.53,2446037.0,Healthcare,Medical Devices,93.0,96.0,95.0,84.0,3.0707,3.0336,2402359.0,2359050.0,64.54,28.53,8605315072,,46.32,41.99,48.93,44.4,-12.41
720,REMX,97.29,584334.0,ETF,ETF,92.0,64.0,82.0,88.0,3.7986,2.9493,1071638.0,1007830.0,111.55,38.35,0,,98.97,83.73,98.14,90.26,-12.78
728,LNTH,106.2,630054.0,Healthcare,Drug Manufacturers - Specialty & Generic,92.0,87.0,90.0,94.0,3.3815,3.3554,932241.0,896940.0,107.99,47.25,6914265600,,93.19,71.12,97.47,79.91,-1.66
734,NXT,129.07,1668526.0,Technology,Solar,92.0,68.0,65.0,92.0,9.8521,9.5078,2215087.0,2524630.0,163.13,51.69,19642298368,,125.66,104.29,130.69,114.22,-20.88
736,NXPI,323.24,4053942.0,Technology,Semiconductors,92.0,73.0,95.0,91.0,16.465,13.7679,3761277.0,4963590.0,339.95,183.0,81608744960,,283.3,234.26,300.07,246.09,-4.92
741,SCCO,189.91,1217038.0,Basic Materials,Copper,92.0,86.0,84.0,88.0,9.6579,8.2536,1450471.0,1615190.0,221.67,85.61,158447337472,,183.24,159.52,182.49,176.03,-14.33
750,DVA,209.68,567079.0,Healthcare,Medical Care Facilities,92.0,80.0,91.0,95.0,6.0729,5.9075,824358.0,800860.0,215.31,101.0,13458310144,,181.49,142.7,191.32,152.49,-2.61
751,AIPO,34.77,2009179.0,ETF,ETF,92.0,88.0,91.0,94.0,1.372,1.1179,1089475.0,1756820.0,34.79,19.17,0,,31.48,25.84,32.31,27.3,-0.06
752,BFH,103.68,371761.0,Financial Services,Credit Services,92.0,93.0,90.0,88.0,3.5505,3.4059,684133.0,849450.0,105.2,53.26,4189404416,,89.53,74.1,92.02,80.8,-1.44
754,DTCR,32.46,2376801.0,ETF,ETF,92.0,83.0,89.0,93.0,0.9802,0.8038,1195380.0,1748080.0,32.79,18.06,0,,29.92,24.39,30.61,26.18,-1.01
762,CORT,79.71,882635.0,Healthcare,Biotechnology,92.0,97.0,98.0,24.0,3.6607,3.6129,1371374.0,1049500.0,91.0,28.66,8556995072,,59.68,60.0,65.1,53.53,-12.41
763,JAZZ,225.92,979915.0,Healthcare,Biotechnology,92.0,16.0,83.0,89.0,6.9369,6.6683,943700.0,920720.0,243.32,105.0,14191758336,,220.81,175.52,224.98,192.13,-7.15
769,FTAI,272.05,864495.0,Industrials,Aerospace & Defense,92.0,90.0,76.0,94.0,16.0193,15.0879,1246190.0,1049400.0,323.51,108.47,27907696640,,250.06,221.46,251.77,245.38,-15.91
774,PBW,41.22,619397.0,ETF,ETF,92.0,73.0,88.0,89.0,2.0993,1.9671,856929.0,645370.0,47.22,18.57,0,,39.85,33.86,40.97,35.57,-12.71
776,CHEF,93.79,470022.0,Consumer Defensive,Food Distribution,92.0,94.0,95.0,91.0,3.2129,3.1143,491237.0,679820.0,97.63,53.2,3824533760,,77.32,65.91,82.0,69.79,-3.93
781,EMXC,106.49,3925208.0,ETF,ETF,92.0,90.0,90.0,93.0,3.3659,2.3651,3289945.0,3604620.0,107.12,60.02,0,,95.19,79.78,97.59,85.13,-0.59
784,HNGE,68.85,1690219.0,Healthcare,Health Information Services,92.0,96.0,95.0,90.0,3.6389,3.5817,1414045.0,2103820.0,71.42,30.08,5327621632,,53.55,47.9,57.89,47.65,-3.6
790,UWM,66.4,211457.0,ETF,ETF,92.0,90.0,93.0,89.0,2.8479,2.4685,349322.0,429130.0,66.97,34.68,0,,59.82,51.53,61.41,54.22,-0.85
791,SQM,78.65,802192.0,Basic Materials,Specialty Chemicals,92.0,20.0,61.0,78.0,3.4421,3.0229,1352353.0,1334180.0,98.0,31.9,22465415168,,85.25,68.74,84.11,77.86,-19.74
793,PTGX,115.03,1193426.0,Healthcare,Biotechnology,92.0,91.0,73.0,85.0,4.8925,4.7732,665861.0,743450.0,116.57,49.38,7397736960,,102.52,87.78,103.37,94.65,-1.32
797,LIT,82.57,258530.0,ETF,ETF,92.0,28.0,82.0,86.0,2.2629,1.7364,472825.0,686840.0,91.98,36.18,0,,84.27,69.84,84.46,75.27,-10.23
806,TFII,146.85,223933.0,Industrials,Trucking,92.0,38.0,93.0,89.0,5.0386,4.8,394120.0,590090.0,167.69,80.63,12069019648,,143.84,112.15,147.6,123.18,-12.43
813,BHYP,37.78,401403.0,ETF,ETF,92.0,,,,3.4386,2.2257,711258.0,752400.0,43.03,24.18,0,,,,,,-12.2
814,MIRM,107.77,1207120.0,Healthcare,Biotechnology,92.0,88.0,81.0,93.0,4.12,3.9196,954177.0,871020.0,114.99,47.89,6571946496,,98.8,86.33,100.52,93.04,-6.28
815,TWLO,183.64,1821089.0,Technology,Software - Infrastructure,92.0,21.0,93.0,87.0,12.1194,11.9587,2700800.0,2497950.0,238.48,91.84,27871750144,,181.03,136.24,190.55,147.77,-23.0
821,RRX,231.28,615977.0,Industrials,Specialty Industrial Machinery,92.0,93.0,88.0,94.0,10.22,8.5857,1063385.0,944340.0,236.35,127.96,15396210688,,209.11,173.88,211.41,188.97,-2.15
826,VGNT,45.43,797616.0,Consumer Cyclical,Auto Parts,91.0,81.0,,,2.7893,2.7586,2338196.0,1209760.0,50.89,26.34,3220699136,,41.06,,42.73,,-10.73
831,IXN,147.2,311281.0,ETF,ETF,91.0,88.0,92.0,91.0,5.1229,3.9729,417667.0,457750.0,149.83,86.68,0,,130.63,111.27,135.52,115.64,-1.76
836,STT,173.71,3206487.0,Financial Services,Asset Management,91.0,90.0,91.0,88.0,4.3071,4.0021,2110488.0,2681530.0,174.66,99.0,48077205504,,154.94,130.78,158.61,138.74,-0.54
840,ALGT,102.18,480712.0,Industrials,Airlines,91.0,97.0,88.0,79.0,5.5236,4.8514,561350.0,609810.0,118.0,42.56,2746342912,,83.82,80.31,86.26,88.6,-13.41
843,CRWD,675.44,3380635.0,Technology,Software - Infrastructure,91.0,72.0,95.0,91.0,37.9686,34.7671,3458200.0,3285680.0,785.66,342.72,171943264256,,571.17,490.72,613.42,494.09,-14.03
847,QCOM,221.9,18031099.0,Technology,Semiconductors,91.0,86.0,95.0,85.0,16.8731,15.8531,20726606.0,21542020.0,259.92,121.99,233882599424,,193.31,167.14,211.13,170.3,-14.63
849,WWD,426.82,1199062.0,Industrials,Aerospace & Defense,91.0,94.0,79.0,91.0,14.4825,13.2146,760475.0,971180.0,445.29,233.31,25431156736,,372.95,325.5,375.0,357.28,-4.15
861,SPYU,33.1,574483.0,ETF,ETF,91.0,28.0,94.0,85.0,2.0008,1.7344,1378185.0,993000.0,36.7,18.36,0,,31.84,27.85,32.78,28.39,-9.81
869,LSTR,209.02,439042.0,Industrials,Integrated Freight & Logistics,91.0,87.0,91.0,91.0,7.0554,6.8325,474695.0,462780.0,228.46,119.32,7091674112,,192.12,154.5,197.97,168.35,-8.51
871,DAVE,309.72,603599.0,Technology,Software - Application,91.0,96.0,93.0,93.0,24.4535,23.5521,598029.0,648700.0,322.01,152.21,3937856512,,260.3,219.07,271.95,224.02,-3.82
874,CROX,123.8,1150200.0,Consumer Cyclical,Footwear & Accessories,91.0,94.0,95.0,89.0,4.7711,4.3361,1243788.0,1225800.0,129.79,73.21,6151578624,,109.88,90.8,112.68,96.51,-4.62
898,RSPT,64.56,596469.0,ETF,ETF,91.0,87.0,91.0,91.0,2.2686,1.8929,529990.0,956860.0,67.49,38.47,0,,57.96,48.78,60.17,51.2,-4.34
907,NTAP,158.31,3580487.0,Technology,Software - Infrastructure,91.0,97.0,94.0,90.0,7.7186,7.5521,2922151.0,3196020.0,192.83,93.69,31016081408,,131.5,115.0,141.9,116.6,-17.9
908,FDX,328.78,2313058.0,Industrials,Integrated Freight & Logistics,91.0,77.0,68.0,91.0,9.4914,8.8971,2012019.0,1852260.0,345.37,174.13,78449131520,,316.13,258.48,321.14,288.22,-4.8
909,R,265.06,273150.0,Industrials,Rental & Leasing Services,91.0,90.0,90.0,90.0,7.6732,7.4746,405301.0,443480.0,284.25,149.45,10255440896,,245.97,204.76,254.22,218.97,-6.75
920,FCX,69.21,9407545.0,Basic Materials,Copper,91.0,90.0,88.0,91.0,3.4043,3.0564,15009761.0,14888830.0,72.28,35.15,99493511168,,64.67,54.44,63.96,60.05,-4.25
935,HXL,99.16,1056833.0,Industrials,Aerospace & Defense,90.0,92.0,84.0,88.0,3.1821,3.1129,1042890.0,869020.0,101.51,53.87,7479360000,,90.86,79.42,92.52,85.62,-2.32
947,COPX,84.89,2114433.0,ETF,ETF,90.0,69.0,82.0,82.0,3.8982,3.0096,4036167.0,4100750.0,99.99,41.51,0,,84.56,74.4,83.89,80.84,-15.1
958,MS,227.09,6865056.0,Financial Services,Capital Markets,90.0,91.0,91.0,86.0,6.3421,5.7264,6013667.0,6500980.0,230.47,130.9,358185598976,,199.13,175.94,204.91,184.74,-1.47
959,C,145.67,10263104.0,Financial Services,Banks - Diversified,90.0,92.0,88.0,86.0,3.8971,3.5736,12312479.0,14216290.0,147.96,77.51,248451399680,,130.0,113.56,131.64,120.68,-1.55
963,PHIN,81.33,328857.0,Consumer Cyclical,Auto Parts,90.0,86.0,87.0,89.0,3.1175,2.8946,349816.0,431350.0,86.94,41.59,3010882304,,76.55,65.76,78.24,71.1,-6.45
966,SPXL,270.06,1563851.0,ETF,ETF,90.0,48.0,92.0,85.0,12.1979,10.605,2679240.0,2875900.0,289.0,153.46,0,,258.41,225.17,265.2,232.17,-6.55
977,ANET,174.56,7822548.0,Technology,Computer Hardware,90.0,95.0,88.0,90.0,8.6448,7.4257,9242258.0,7341010.0,179.8,85.58,219800616960,,159.11,142.35,160.86,143.05,-2.91
983,XLK,192.15,10783622.0,ETF,ETF,90.0,84.0,91.0,89.0,6.5993,5.3964,13263675.0,17437070.0,198.73,119.38,0,,173.12,149.62,179.4,154.43,-3.31
984,UPRO,141.42,1865150.0,ETF,ETF,90.0,46.0,92.0,85.0,6.3964,5.5564,3368545.0,3294490.0,151.41,80.82,0,,135.43,118.23,138.97,121.77,-6.6
987,ILMN,161.38,1753268.0,Healthcare,Diagnostics & Research,90.0,90.0,87.0,83.0,6.8643,6.65,1657882.0,1864540.0,177.22,88.0,24416794624,,145.32,127.03,150.21,136.83,-8.94
989,CASY,831.67,365207.0,Consumer Cyclical,Specialty Retail,90.0,23.0,84.0,92.0,36.0236,33.75,639979.0,754480.0,927.85,490.0,30827454464,,813.88,652.39,827.08,704.69,-10.37
991,DAL,85.92,5168748.0,Industrials,Airlines,90.0,92.0,89.0,82.0,2.84,2.5657,9337145.0,8420430.0,87.39,45.28,56448954368,,74.58,66.81,77.22,70.95,-1.68
