Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
264,EWTX,39.15,1223060,Healthcare,Biotechnology,95.0,25.0,81.0,92.0,2.6145,2.5616,1409539.0,2161430.0,43.93,12.3,,4212266496,NO,34.86,27.01,35.37,31.01,1322,0.0,1223060,NO,NO,2025-04-02,16114400,-10.88
265,MPLT,36.08,393617,Healthcare,Biotechnology,95.0,94.0,95.0,96.0,2.5396,2.521,356378.0,643450.0,37.02,12.24,,1636072064,NO,29.66,,29.88,23.21,170,0.0,420420,NO,NO,2025-12-19,3294600,-2.54
281,AOSL,43.52,574246,Technology,Semiconductors,94.0,37.0,96.0,96.0,4.3864,3.663,1024306.0,936550.0,54.34,17.01,,1302535296,NO,43.43,28.59,42.97,29.95,4068,0.0,574246,NO,NO,2022-05-18,5137100,-19.91
283,GGLL,116.27,892050,ETF,ETF,94.0,9.0,92.0,76.0,7.961,6.901,1436832.0,1663540.0,153.0,33.27,,0,NO,125.73,98.29,127.63,106.8,957,0.53,892050,NO,NO,2025-05-07,11451700,-24.01
285,DAVE,383.13,1067699,Technology,Software - Application,94.0,97.0,97.0,94.0,27.7472,27.0744,601088.0,629530.0,404.44,152.21,,4871209472,NO,277.59,223.92,286.71,231.2,1302,1.69,1067699,NO,NO,2022-07-27,3887050,-5.27
293,SEPN,34.61,429404,Healthcare,Biotechnology,94.0,91.0,91.0,79.0,2.6756,2.5599,377963.0,605470.0,37.99,10.48,,1560064128,NO,29.41,25.6,30.82,27.69,420,0.0,429404,NO,NO,2025-05-14,37815800,-8.9
295,LGND,312.01,457466,Healthcare,Biotechnology,94.0,97.0,93.0,93.0,14.0457,13.4557,315777.0,823220.0,320.99,111.72,,6253011456,NO,242.73,206.59,250.64,216.81,8461,0.0,457466,NO,NO,2019-01-16,13747168,-2.8
299,FTNT,158.98,4729092,Technology,Software - Infrastructure,94.0,80.0,96.0,96.0,5.9314,5.7271,6449085.0,7675230.0,159.8,70.12,,116476436480,NO,125.39,92.77,134.11,98.66,4178,0.66,4729092,NO,NO,2018-10-10,166853000,-0.51
301,ENVA,242.18,368555,Financial Services,Credit Services,94.0,98.0,95.0,91.0,8.3281,8.1631,293885.0,568790.0,246.38,99.61,,6026624000,NO,179.5,148.98,186.28,163.32,2923,0.0,368555,NO,NO,2015-12-18,2255200,-1.7
303,DIOD,105.39,332189,Technology,Semiconductors,94.0,70.0,93.0,96.0,8.1829,6.6289,705580.0,914280.0,125.99,42.28,,4842115584,NO,106.34,70.67,106.35,79.09,13453,0.0,332189,NO,NO,2008-12-22,4679400,-16.35
306,CAT,991.41,3901032,Industrials,Farm & Heavy Construction Machinery,94.0,90.0,89.0,94.0,44.0364,31.1228,2912934.0,4862100.0,1073.46,388.09,,456635482112,NO,909.85,694.15,922.07,767.07,16232,0.0,3901032,NO,NO,2006-10-20,67780400,-7.64
308,KRYS,371.58,296685,Healthcare,Biotechnology,94.0,95.0,91.0,91.0,14.3128,13.9414,312852.0,495120.0,382.54,130.5,,10954087424,NO,308.96,252.8,319.74,281.35,2206,0.0,296685,NO,NO,2021-11-29,8480400,-2.87
311,SYNA,126.68,1659784,Technology,Semiconductors,94.0,15.0,95.0,94.0,8.5336,7.7807,1038050.0,1732500.0,149.11,58.28,,4948460032,NO,122.74,87.12,128.09,95.88,6145,0.0,1659784,NO,NO,2005-02-09,38096250,-15.04
312,FROG,90.39,2554564,Technology,Software - Application,94.0,66.0,96.0,88.0,4.7409,4.7038,3009249.0,4967570.0,93.12,34.05,,10948012032,NO,70.41,56.73,76.25,59.41,1454,0.0,2554564,NO,NO,2026-06-26,26093700,-2.93
314,SMH,620.46,12964369,ETF,ETF,94.0,65.0,94.0,94.0,31.4775,22.3875,10139062.0,11928700.0,671.83,274.66,,0,NO,576.95,424.68,588.96,462.99,6557,0.0,12964369,YES,NO,2004-12-09,106899600,-7.65
326,CECO,85.55,658781,Industrials,Pollution & Treatment Controls,94.0,81.0,90.0,89.0,4.6642,4.3571,837586.0,861810.0,101.24,28.52,,4996379648,NO,83.24,64.69,84.4,70.67,11487,0.0,658781,NO,NO,2023-06-23,4359900,-15.5
329,AEVA,27.8,3680082,Technology,Software - Infrastructure,94.0,50.0,97.0,96.0,3.0417,2.9239,2184195.0,2563810.0,34.48,8.83,,1877478528,NO,21.36,16.32,22.5,17.18,1594,0.0,3680082,NO,NO,2026-01-06,21602400,-19.37
331,CRWD,772.74,2449719,Technology,Software - Infrastructure,94.0,90.0,96.0,93.0,35.4561,30.8911,3412733.0,3291111.0,786.0,342.72,,196712415232,NO,601.12,497.72,648.45,503.63,1771,0.0,2449719,NO,NO,2024-06-21,54077448,-1.69
333,PLXS,290.17,213393,Technology,Electronic Components,94.0,79.0,90.0,95.0,12.6489,11.0561,331540.0,400450.0,307.06,115.35,,7763910656,NO,271.87,195.7,276.93,219.66,10178,0.0,213393,NO,NO,1997-12-18,7320200,-5.5
335,ATI,192.17,1245091,Industrials,Metal Fabrication,94.0,79.0,86.0,93.0,7.4057,7.1471,1844434.0,2143680.0,205.31,70.42,,26225522688,NO,173.25,131.93,177.22,150.77,6687,0.0,1245091,NO,NO,2025-03-21,25961500,-6.4
336,MRCY,123.05,691663,Industrials,Aerospace & Defense,94.0,85.0,94.0,93.0,7.0482,6.8989,660668.0,990500.0,127.83,49.54,,7388326400,NO,99.65,85.03,104.91,90.11,7148,0.0,691663,NO,NO,2023-08-18,13314400,-3.74
343,DGII,74.12,439339,Technology,Communication Equipment,94.0,81.0,93.0,93.0,2.6725,2.6046,342119.0,499190.0,76.41,30.69,,2794487040,NO,64.53,48.89,66.66,53.8,9250,0.0,439339,NO,NO,1996-07-03,3106100,-3.0
345,ROG,157.08,266872,Technology,Electronic Components,93.0,78.0,91.0,93.0,7.7521,6.6835,294924.0,415480.0,169.0,61.17,,2803648000,NO,143.73,107.11,146.05,118.02,11667,0.0,266872,NO,NO,2022-11-02,4498800,-7.05
346,IESC,699.98,299803,Industrials,Engineering & Construction,93.0,69.0,91.0,94.0,48.8814,43.6707,253740.0,474080.0,804.0,281.35,,13946322944,NO,680.42,495.03,694.04,541.28,7150,0.0,299803,NO,NO,2007-09-06,1946500,-12.94
347,POWI,80.27,499552,Technology,Semiconductors,93.0,28.0,93.0,96.0,5.2225,4.3954,1230975.0,1153610.0,91.18,30.86,,4472643072,NO,76.87,51.43,77.68,57.21,7180,0.0,499552,NO,NO,2000-03-24,19421400,-11.97
350,SNEX,123.74,904097,Financial Services,Capital Markets,93.0,79.0,92.0,95.0,7.8021,7.5136,831050.0,1440320.0,141.99,53.53,,9806579712,NO,117.35,82.6,120.72,92.33,7883,0.0,904097,NO,NO,2006-12-21,8230275,-12.85
351,KSTR,30.8,882213,ETF,ETF,93.0,96.0,94.0,93.0,1.1314,0.5232,406434.0,563260.0,32.54,13.26,,0,NO,25.04,20.83,25.81,21.86,1360,0.0,882213,NO,NO,2026-02-05,4388000,-5.35
352,AXSM,240.66,757952,Healthcare,Biotechnology,93.0,73.0,90.0,93.0,8.7161,8.5486,897698.0,1651550.0,260.19,96.09,,12384308224,NO,227.38,172.83,234.24,191.85,2667,0.0,757952,NO,NO,2019-01-07,51674500,-7.51
353,TNA,74.33,3558264,ETF,ETF,93.0,83.0,94.0,92.0,3.7642,3.4449,7511670.0,6218040.0,76.84,31.34,,0,NO,65.98,53.02,67.29,56.47,4429,0.0,3558264,NO,NO,2011-10-04,222000000,-3.27
355,URTY,86.53,442832,ETF,ETF,93.0,83.0,94.0,92.0,4.3561,3.9754,1115319.0,1059040.0,89.39,36.8,,0,NO,76.88,61.93,78.36,65.88,4121,0.0,442832,NO,NO,2011-10-05,8068400,-3.2
357,ASML,1843.04,2574972,Technology,Semiconductor Equipment & Materials,93.0,88.0,89.0,94.0,102.0557,73.225,1906350.0,2227050.0,1999.96,683.48,,710340182016,NO,1640.94,1310.31,1683.91,1445.6,7876,0.0,2574972,NO,NO,1995-03-15,71337728,-7.85
358,KYMR,114.2,860285,Healthcare,Biotechnology,93.0,98.0,88.0,90.0,8.0819,7.5007,760649.0,1949450.0,130.05,36.65,,9393815552,NO,86.26,76.09,88.24,83.31,1471,0.0,862391,NO,NO,2025-12-08,7495500,-12.19
364,RAPP,39.39,296935,Healthcare,Biotechnology,93.0,77.0,82.0,85.0,2.5938,2.5209,356726.0,492650.0,43.76,11.19,,1883902720,NO,37.22,30.63,37.75,32.57,517,0.0,296935,NO,NO,2025-09-08,13877600,-9.99
368,CGNX,71.31,3410121,Technology,Scientific & Technical Instruments,93.0,84.0,91.0,95.0,3.2796,2.7604,2292719.0,2707870.0,72.88,31.77,,11866539008,NO,62.84,49.08,64.62,52.29,9305,0.0,3410121,NO,NO,1989-07-20,33836800,-2.15
369,AEIS,356.35,722605,Industrials,Electrical Equipment & Parts,93.0,94.0,55.0,93.0,23.1086,18.095,921257.0,1316250.0,397.44,128.4,,14257797120,NO,346.25,273.75,342.3,307.83,7703,0.0,722605,NO,NO,2000-10-13,10704900,-10.34
373,SEI,73.42,2108415,Energy,Oil & Gas Equipment & Services,93.0,78.0,85.0,93.0,5.6139,4.9381,2327288.0,2243150.0,86.19,24.57,,6857953280,NO,74.14,56.74,74.42,61.1,2296,0.0,2108415,NO,NO,2025-10-07,12906400,-14.82
374,ESTA,89.23,1073207,Healthcare,Medical Devices,93.0,96.0,93.0,80.0,4.2621,4.225,588339.0,1081800.0,90.5,33.35,,2626073856,NO,74.56,65.27,76.95,71.11,1998,0.0,1073207,NO,NO,2023-11-08,10486500,-1.4
377,ENS,220.46,539026,Industrials,Electrical Equipment & Parts,93.0,23.0,83.0,91.0,10.1482,9.0007,465747.0,760140.0,244.3,85.56,,8050708480,NO,224.51,169.43,226.11,188.58,5514,0.0,539026,NO,NO,2016-08-25,6830000,-9.76
379,FPS,49.9,9196719,Industrials,Electrical Equipment & Parts,93.0,8.0,94.0,,4.6175,4.2375,5658272.0,5813020.0,66.0,25.95,,15191002112,NO,49.37,,51.38,,101,0.0,9196719,YES,NO,2026-05-29,32074600,-24.39
380,ENTG,165.19,4617868,Technology,Semiconductor Equipment & Materials,93.0,94.0,90.0,95.0,15.0464,11.6554,3164649.0,4015410.0,186.94,67.97,,25158436864,NO,147.92,114.98,147.99,126.96,6532,0.0,4617868,NO,NO,2025-03-05,22198800,-11.63
384,TQQQ,77.46,62257342,ETF,ETF,93.0,9.0,96.0,90.0,5.4993,4.4286,77470342.0,73537540.0,88.09,37.32,,0,NO,74.55,57.41,76.2,59.4,4121,0.0,62257342,YES,NO,2011-10-17,1094342400,-12.07
387,KGS,72.4,1252941,Energy,Oil & Gas Equipment & Services,93.0,85.0,81.0,96.0,2.8975,2.8457,1816962.0,2528970.0,77.68,30.06,,7306529280,NO,69.95,49.66,70.43,56.17,754,0.0,1252941,NO,NO,2025-08-05,10519400,-6.8
391,TWLO,209.28,1548938,Technology,Software - Infrastructure,93.0,12.0,94.0,91.0,9.5994,9.3394,2765314.0,2348460.0,238.48,91.84,,31763232768,NO,189.96,139.38,197.89,150.76,2519,0.71,1548938,NO,NO,2022-11-04,44840800,-12.24
393,ARCB,139.82,332557,Industrials,Trucking,93.0,38.0,90.0,95.0,6.8957,6.7129,385100.0,583650.0,176.69,59.43,,3112921856,NO,135.93,96.91,138.95,109.65,8593,0.0,332557,NO,NO,1992-05-13,9338300,-20.87
396,ECG,151.02,581431,Industrials,Engineering & Construction,93.0,72.0,84.0,94.0,9.0034,7.4445,632077.0,711620.0,171.58,62.43,,7708303872,NO,151.55,111.25,152.97,121.51,419,0.0,581431,NO,NO,2025-05-14,3734500,-11.98
398,ALGT,119.16,679105,Industrials,Airlines,93.0,97.0,91.0,89.0,6.1993,5.4614,623896.0,793360.0,123.12,42.56,,3202723072,NO,87.28,82.02,91.66,90.28,4919,0.0,682212,NO,NO,2006-12-08,5542000,-3.22
400,CGON,70.89,999364,Healthcare,Biotechnology,93.0,93.0,42.0,94.0,3.9291,3.8816,1097773.0,1605150.0,77.0,23.65,,6252673024,NO,64.68,53.38,64.66,59.15,610,0.0,1000813,NO,NO,2025-04-28,9040400,-7.94
404,JBHT,290.07,1161830,Industrials,Integrated Freight & Logistics,93.0,71.0,88.0,91.0,9.0504,8.9204,980055.0,1143500.0,294.98,130.12,,27353370624,NO,265.11,209.02,270.74,232.92,10734,0.0,1161830,NO,NO,2002-07-15,28216800,-1.66
410,TIGO,90.49,3018070,Communication Services,Telecom Services,93.0,75.0,77.0,93.0,3.9204,3.8271,1731840.0,1931040.0,94.73,36.59,,15160824832,NO,85.2,65.58,85.58,73.09,1879,0.0,3018070,NO,NO,2026-05-29,15237500,-4.48
415,MTZ,390.61,1023905,Industrials,Engineering & Construction,92.0,80.0,78.0,94.0,20.3793,18.3629,1069759.0,1376960.0,441.43,160.08,,30865438720,NO,389.66,282.36,390.05,316.08,13453,0.0,1023905,NO,NO,2018-11-09,13817900,-11.51
416,GEV,1134.35,2127688,Industrials,Specialty Industrial Machinery,92.0,93.0,85.0,94.0,56.5706,45.2146,2717442.0,3456300.0,1181.95,497.3,,304822517760,NO,1039.66,792.11,1032.29,876.99,567,0.0,2127688,NO,NO,2024-04-02,18246100,-4.03
419,DVA,228.03,629592,Healthcare,Medical Care Facilities,92.0,94.0,92.0,96.0,6.1736,6.0871,852219.0,914260.0,229.79,101.0,,14636105728,NO,191.16,145.61,199.67,156.43,7716,0.0,629592,NO,NO,1999-02-18,56235600,-0.77
421,SNX,261.35,650996,Technology,Electronics & Computer Distribution,92.0,22.0,93.0,94.0,11.0636,10.82,860609.0,1240280.0,296.47,134.31,,20735248384,NO,251.56,182.42,255.78,196.26,5684,0.0,650996,NO,NO,2019-06-28,10486600,-11.85
422,TKR,141.75,1286368,Industrials,Tools & Accessories,92.0,87.0,90.0,93.0,4.6019,3.904,983281.0,1032410.0,146.37,70.57,,9850847232,NO,124.84,98.35,128.36,108.06,13453,0.0,1286368,NO,NO,2012-08-01,14754136,-3.16
423,HLIO,84.37,351403,Industrials,Specialty Industrial Machinery,92.0,63.0,86.0,92.0,3.4671,3.1221,379601.0,481540.0,95.05,33.85,,2788121344,NO,78.97,65.12,80.55,70.27,7415,0.0,351403,NO,NO,2018-02-02,3161100,-11.24
425,ILMN,183.89,2100604,Healthcare,Diagnostics & Research,92.0,86.0,92.0,88.0,6.9364,6.7164,1768986.0,2085410.0,184.9,88.0,,27822557184,NO,151.81,129.79,157.32,139.16,6519,0.0,2100604,NO,NO,2024-06-21,36257766,-0.55
427,MOD,244.49,1566117,Consumer Cyclical,Auto Parts,92.0,5.0,60.0,95.0,17.5761,15.6779,1318377.0,2219870.0,323.25,86.48,,12912930816,NO,270.37,196.85,269.94,215.83,11033,0.0,1566117,NO,NO,2026-06-26,9422200,-24.37
429,GNRC,270.22,933150,Industrials,Specialty Industrial Machinery,92.0,56.0,89.0,95.0,15.99,12.6364,859303.0,1037270.0,296.44,134.8,,15907494912,NO,262.88,199.71,269.24,214.11,4121,0.0,933150,NO,NO,2020-02-12,13312000,-8.84
431,CBRL,55.1,1573653,Consumer Cyclical,Restaurants,92.0,98.0,96.0,96.0,2.8379,2.7729,1280032.0,1186580.0,71.93,24.85,,1231565440,NO,36.48,33.29,39.5,32.88,11252,0.0,1581875,NO,NO,2026-06-10,11347700,-23.4
436,EWT,105.69,4232023,ETF,ETF,92.0,39.0,92.0,93.0,3.6264,2.2889,6282675.0,6353450.0,112.78,57.42,,0,NO,98.06,75.38,99.62,80.39,6543,0.0,4232023,NO,NO,2009-04-29,37344000,-6.29
437,ARW,209.61,694292,Technology,Electronics & Computer Distribution,92.0,21.0,91.0,95.0,7.4528,6.5114,704544.0,677920.0,237.33,101.79,,10718186496,NO,209.74,148.4,212.31,163.46,11667,0.0,694292,NO,NO,2000-02-24,10397800,-11.68
440,MRX,65.22,1000860,Financial Services,Capital Markets,92.0,94.0,91.0,93.0,3.3266,3.3266,1076029.0,1197660.0,67.35,27.91,,4691331584,NO,56.74,42.32,58.27,46.99,547,0.0,1000860,NO,NO,2024-04-25,7269100,-3.16
445,CYTK,85.26,1741295,Healthcare,Biotechnology,92.0,91.0,85.0,89.0,3.3189,3.0325,2565552.0,3384330.0,88.31,32.89,,11575800832,NO,73.62,64.96,75.77,67.58,5577,0.0,1741295,NO,NO,2021-07-19,40137500,-3.45
446,MIRM,120.46,981676,Healthcare,Biotechnology,92.0,95.0,86.0,91.0,5.5296,5.3353,992501.0,1506460.0,125.39,47.89,,7345798656,NO,101.86,87.81,105.02,95.3,1748,0.73,996937,NO,NO,2019-12-16,8442800,-3.93
453,NVT,159.99,1546304,Industrials,Electrical Equipment & Parts,92.0,14.0,88.0,92.0,8.555,6.3489,2146150.0,2488960.0,184.64,68.9,,25873655808,NO,163.31,122.85,165.82,131.62,2058,0.0,1546304,NO,NO,2018-05-01,40727700,-13.35
454,LLYX,27.35,334609,ETF,ETF,92.0,93.0,93.0,42.0,1.6374,1.6307,574850.0,527880.0,29.52,9.6,,0,NO,21.79,20.92,23.16,22.13,475,0.0,334609,NO,NO,2025-08-07,17207100,-7.35
457,OKTA,140.46,3965188,Technology,Software - Infrastructure,92.0,57.0,95.0,93.0,6.3118,6.2246,4065606.0,3802490.0,142.94,62.66,,24629164032,NO,100.56,88.59,107.55,90.29,2320,1.03,3965188,NO,NO,2022-09-01,45872000,-1.73
459,CHAT,93.52,554796,ETF,ETF,92.0,12.0,92.0,92.0,4.6636,3.15,695016.0,676860.0,105.2,47.72,,0,NO,89.85,69.59,91.23,72.91,782,0.0,554796,NO,NO,2026-06-05,1714000,-11.1
461,ARTY,73.14,633091,ETF,ETF,92.0,15.0,93.0,91.0,3.2737,2.4219,878665.0,814110.0,81.85,40.25,,0,NO,69.88,54.36,70.87,57.43,2012,0.0,633091,NO,NO,2026-03-12,3072000,-10.64
464,NPO,360.78,238348,Industrials,Specialty Industrial Machinery,92.0,92.0,91.0,93.0,15.1771,13.0071,270559.0,448070.0,390.42,195.48,,7622077952,NO,322.15,258.55,328.86,275.69,6064,0.0,238348,NO,NO,2014-01-13,3043000,-7.59
470,ARKG,42.62,4734582,ETF,ETF,92.0,94.0,94.0,91.0,1.6839,1.4746,3044278.0,5184300.0,43.33,22.73,,0,NO,32.95,30.25,34.2,30.73,2932,0.0,4734582,NO,NO,2020-12-29,15040000,-1.64
471,AIR,142.76,417334,Industrials,Aerospace & Defense,92.0,96.0,86.0,94.0,5.4278,5.1421,418257.0,646320.0,146.75,68.67,,5676746752,NO,118.26,101.4,122.02,110.44,11667,0.0,417334,NO,NO,2008-02-06,4345300,-2.72
474,SBIT,66.06,750959,ETF,ETF,92.0,97.0,69.0,91.0,4.649,3.5652,1024303.0,900800.0,76.52,23.6,,0,NO,50.74,45.4,53.6,51.14,564,0.0,750959,NO,NO,2026-02-05,7663200,-13.67
477,PTGX,125.17,488524,Healthcare,Biotechnology,92.0,96.0,74.0,90.0,4.6132,4.5496,693967.0,1075120.0,126.59,49.38,,8049854464,NO,105.19,90.0,106.57,96.06,2485,0.31,490154,NO,NO,2021-10-11,45683600,-1.12
478,JAZZ,237.51,819633,Healthcare,Biotechnology,92.0,65.0,82.0,89.0,6.2621,6.1129,946773.0,942170.0,243.32,105.0,,14902046720,NO,225.59,179.19,229.49,194.53,4801,0.0,819633,NO,NO,2009-06-15,27415800,-2.39
479,KEYS,335.6,1005025,Technology,Scientific & Technical Instruments,92.0,63.0,74.0,93.0,15.6739,12.4496,1512226.0,1921740.0,374.96,152.85,,57352482816,NO,347.08,253.67,345.5,285.02,2941,0.0,1005025,NO,NO,2018-11-05,47677800,-10.5
483,LNTH,108.96,905482,Healthcare,Drug Manufacturers - Specialty & Generic,91.0,87.0,91.0,93.0,3.2421,3.1879,958627.0,1172370.0,111.86,47.25,,7093958656,NO,96.76,73.03,100.29,81.55,2770,0.0,905482,NO,NO,2022-10-11,15528900,-2.59
491,AVT,87.28,941373,Technology,Electronics & Computer Distribution,91.0,56.0,90.0,94.0,2.8821,2.5254,1408931.0,1612590.0,95.26,44.25,,7159061504,NO,85.44,62.82,86.2,68.64,13403,0.0,1003141,NO,NO,2008-04-15,8983800,-8.38
494,CSCO,117.01,29431194,Technology,Communication Equipment,91.0,22.0,92.0,91.0,3.5036,3.3007,23976462.0,28167210.0,130.37,65.75,,461187284992,NO,110.56,84.69,114.05,90.81,9158,0.0,29431194,YES,NO,1990-02-16,940636800,-10.25
496,MSGE,79.48,332841,Communication Services,Entertainment,91.0,84.0,88.0,91.0,2.8478,2.7886,463019.0,722700.0,82.79,35.31,,3759820032,NO,70.32,57.68,72.02,63.24,805,0.0,332841,NO,NO,2023-06-23,5614100,-4.0
503,JBL,375.34,1189433,Technology,Electronic Components,91.0,72.0,90.0,93.0,20.7036,19.1764,1320383.0,2173260.0,428.93,189.6,,39599353856,NO,359.02,267.25,361.02,292.68,8348,0.0,1189433,NO,NO,2014-11-04,36679300,-12.49
509,BFH,105.37,354658,Financial Services,Credit Services,91.0,92.0,90.0,89.0,3.3468,3.2875,697818.0,824260.0,109.91,53.83,,4257692416,NO,92.54,75.55,94.2,81.99,6297,0.0,354658,NO,NO,2008-01-28,42684447,-4.13
514,CHEF,95.36,318997,Consumer Defensive,Food Distribution,91.0,95.0,93.0,91.0,3.22,3.1221,503759.0,617360.0,97.63,53.2,,3888554752,NO,81.58,66.97,85.2,71.06,3753,0.0,327099,NO,NO,2011-07-28,6574100,-2.33
515,TXN,298.41,8455077,Technology,Semiconductors,91.0,64.0,93.0,94.0,15.8471,12.3571,8726111.0,12775510.0,334.03,152.73,,271580790784,NO,294.63,214.93,297.93,234.59,13633,0.0,8455077,NO,NO,1987-09-16,136944000,-10.66
526,CORT,88.48,1036908,Healthcare,Biotechnology,91.0,95.0,97.0,61.0,3.9514,3.9121,1104303.0,1037500.0,91.0,28.66,,9498469376,NO,65.44,60.49,70.1,53.86,5589,0.14,1036908,NO,NO,2020-09-02,88404100,-2.77
530,QTUM,160.36,655477,ETF,ETF,91.0,32.0,92.0,90.0,5.9879,4.8957,711534.0,706990.0,170.0,89.23,,0,NO,150.76,121.8,153.47,127.9,1965,0.0,655477,NO,NO,2025-01-08,2103300,-5.67
533,Q,153.37,1358573,Technology,Semiconductor Equipment & Materials,91.0,60.0,87.0,95.0,10.4369,8.3734,1906154.0,2728130.0,177.28,70.5,,32106352640,NO,152.34,,153.41,121.95,170,0.0,1358573,NO,NO,2025-11-03,10626200,-13.49
536,TSM,444.23,18465871,Technology,Semiconductors,91.0,64.0,86.0,91.0,20.6971,16.8629,13622342.0,15427180.0,479.0,223.7,,2303987286016,NO,418.18,343.16,421.45,367.52,7225,0.0,18465871,YES,NO,2025-01-27,68667500,-7.26
542,DY,470.51,391570,Industrials,Engineering & Construction,91.0,18.0,89.0,88.0,22.6489,21.785,551622.0,979990.0,566.47,233.0,,14130100224,NO,452.14,369.8,457.12,400.34,10601,0.0,391570,NO,NO,2005-05-24,7972600,-16.94
545,COCO,68.98,1283808,Consumer Defensive,Beverages - Non-Alcoholic,91.0,12.0,91.0,83.0,4.278,4.2737,1285881.0,1395980.0,85.83,31.79,,3939630336,NO,72.33,55.36,74.97,60.48,1177,0.0,1286412,NO,NO,2021-10-21,9664500,-19.63
549,AAMI,71.98,363763,Financial Services,Asset Management,91.0,41.0,87.0,91.0,3.712,3.1099,464050.0,870430.0,85.73,35.48,,2564574720,NO,71.79,55.68,71.87,59.75,2948,0.0,363763,NO,NO,2020-06-19,12096900,-16.04
551,DAL,93.06,5049752,Industrials,Airlines,91.0,89.0,89.0,87.0,2.9136,2.6579,8626129.0,9676510.0,95.14,48.24,,61139894272,NO,77.59,67.89,80.35,72.04,4821,0.0,5049752,NO,NO,2013-09-10,206372300,-2.19
552,PWR,691.4,1051622,Industrials,Engineering & Construction,90.0,58.0,83.0,93.0,29.7507,25.4486,1228991.0,1874440.0,788.75,363.01,,103751589888,NO,710.39,536.71,717.67,582.39,7139,0.0,1051622,NO,NO,2009-06-30,41581400,-12.34
553,BAI,49.49,4081825,ETF,ETF,90.0,25.0,92.0,91.0,2.7145,1.8939,4167355.0,4339810.0,54.46,28.07,,0,NO,47.53,37.96,48.14,39.38,423,0.0,4081825,NO,NO,2025-09-16,79352700,-9.13
558,PSMT,195.29,325106,Consumer Defensive,Discount Stores,90.0,89.0,85.0,92.0,5.0984,5.0313,272518.0,412760.0,199.41,101.3,,6033656320,NO,170.0,143.33,174.02,154.51,7252,0.0,325106,NO,NO,2019-09-25,4886600,-2.07
561,AKTS,30.89,534758,Healthcare,Biotechnology,90.0,98.0,95.0,,2.8415,2.5965,292818.0,669720.0,34.19,14.72,,1707520384,NO,21.44,,22.39,,119,0.0,534758,NO,NO,2026-03-20,3904300,-9.65
563,CMI,682.32,662757,Industrials,Specialty Industrial Machinery,90.0,77.0,83.0,86.0,27.6636,21.8096,982132.0,1482030.0,737.76,325.25,,94152704000,NO,675.85,555.0,671.55,599.88,13453,0.0,662757,NO,NO,2007-04-27,31219200,-7.51
567,CLS,361.62,1134126,Technology,Electronic Components,90.0,5.0,84.0,76.0,23.3125,21.1518,2253886.0,1875960.0,474.03,147.0,,41576574976,NO,382.86,318.02,374.23,327.34,7044,0.0,1134126,NO,NO,2025-01-27,17004700,-23.71
573,FTAI,261.83,861223,Industrials,Aerospace & Defense,90.0,76.0,47.0,91.0,16.2571,15.0386,1233140.0,1110440.0,323.51,108.47,,26859298816,NO,250.78,225.0,253.47,247.81,2799,0.0,861223,NO,NO,2025-01-15,20029100,-19.07
577,INSW,77.78,464866,Energy,Oil & Gas Midstream,90.0,31.0,46.0,92.0,4.1802,4.1481,590727.0,818820.0,92.66,37.21,,3850475264,NO,82.58,63.72,82.69,69.92,2417,0.0,464866,NO,NO,2024-12-27,7364100,-16.06
593,CHPY,82.85,821826,ETF,ETF,90.0,61.0,92.0,91.0,4.2994,3.0736,719445.0,778730.0,89.86,50.85,,0,NO,77.59,62.71,78.77,65.55,309,0.0,821826,NO,NO,2026-05-05,1887900,-7.8
611,QTEC,326.1,215319,ETF,ETF,90.0,38.0,92.0,89.0,11.8529,9.1514,280395.0,712900.0,340.23,205.57,,0,NO,301.22,248.33,308.3,256.8,5073,0.0,215319,NO,NO,2016-11-11,18972200,-4.15
614,QLD,93.9,4479250,ETF,ETF,90.0,16.0,93.0,85.0,4.4436,3.57,5075547.0,4378990.0,101.19,56.6,,0,NO,90.55,74.69,92.08,76.82,5038,0.0,4479250,NO,NO,2008-11-20,5974124800,-7.2
623,FFIV,424.18,668856,Technology,Software - Infrastructure,89.0,79.0,91.0,93.0,12.2557,12.085,724555.0,759120.0,427.54,223.76,,23931916288,NO,370.54,302.49,381.06,312.39,6810,0.0,668856,NO,NO,2005-07-21,26240600,-0.79
631,SOLS,82.95,1873478,Basic Materials,Specialty Chemicals,89.0,36.0,51.0,94.0,4.3136,3.9179,1967896.0,2079620.0,90.8,40.43,,13172813824,NO,83.12,,82.52,72.44,175,0.0,1873478,NO,NO,2025-12-19,37846300,-8.65
632,NTRA,276.27,1846011,Healthcare,Diagnostics & Research,89.0,95.0,89.0,76.0,13.6065,13.1193,1565006.0,2140340.0,279.42,131.81,,39566110720,NO,216.56,210.12,221.14,216.09,2766,0.94,1846011,NO,NO,2022-03-09,41733200,-1.13
