Ticker,Days,Start_Date,End_Date,Sufficient,3M_Return,6M_Return,9M_Return,12M_Return,Strength_Stock,Strength_Ref,RS,Recomputed_RS,Match
XCEM,501,2024-06-24,2026-06-23,Sufficient,0.242,0.3972,0.4139,0.5733,0.3737,0.1326,121.29,121.29,OK
HELE,501,2024-06-24,2026-06-23,Sufficient,0.7194,0.3095,0.148,-0.0281,0.3736,0.1326,121.29,121.29,OK
SPB,501,2024-06-24,2026-06-23,Sufficient,0.15,0.3801,0.5857,0.6021,0.3736,0.1326,121.28,121.28,OK
DYN,501,2024-06-24,2026-06-23,Sufficient,0.1337,0.0922,0.543,0.9632,0.3732,0.1326,121.25,121.25,OK
ELIL,311,2025-03-27,2026-06-23,Sufficient,0.3983,-0.0294,0.6311,0.4668,0.373,0.1326,121.23,121.23,OK
SBLK,501,2024-06-24,2026-06-23,Sufficient,0.1823,0.4914,0.3695,0.6381,0.3727,0.1326,121.21,121.21,OK
CHMG,501,2024-06-24,2026-06-23,Sufficient,0.3421,0.2147,0.3871,0.5743,0.3721,0.1326,121.15,121.15,OK
AROC,501,2024-06-24,2026-06-23,Sufficient,0.0614,0.55,0.6207,0.5662,0.3719,0.1326,121.14,121.14,OK
BMO,501,2024-06-24,2026-06-23,Sufficient,0.2647,0.3452,0.3307,0.65,0.3711,0.1326,121.06,121.06,OK
AMAL,501,2024-06-24,2026-06-23,Sufficient,0.1881,0.3517,0.6145,0.5117,0.3708,0.1326,121.04,121.04,OK
ARMK,501,2024-06-24,2026-06-23,Sufficient,0.3343,0.4151,0.4294,0.341,0.3708,0.1326,121.04,121.04,OK
UNH,501,2024-06-24,2026-06-23,Sufficient,0.5183,0.2472,0.2155,0.3551,0.3709,0.1326,121.04,121.04,OK
GRDN,435,2024-09-26,2026-06-23,Sufficient,0.0518,0.2581,0.5411,0.9498,0.3705,0.1326,121.01,121.01,OK
SSPC,6,2026-06-15,2026-06-23,Short: 6d,0.3705,0.3705,0.3705,0.3705,0.3705,0.1326,121.01,121.01,OK
NSA,501,2024-06-24,2026-06-23,Sufficient,0.1888,0.5831,0.5037,0.3872,0.3703,0.1326,120.99,120.99,OK
MASS,501,2024-06-24,2026-06-23,Sufficient,0.4288,0.6077,0.1959,0.1894,0.3701,0.1326,120.98,120.98,OK
PEMX,501,2024-06-24,2026-06-23,Sufficient,0.2509,0.3471,0.4101,0.5861,0.3691,0.1326,120.88,120.88,OK
ARIS,501,2024-06-24,2026-06-23,Sufficient,-0.0602,0.007,0.6572,1.3007,0.3689,0.1326,120.87,120.87,OK
NXTE,501,2024-06-24,2026-06-23,Sufficient,0.2912,0.3521,0.3547,0.5546,0.3688,0.1326,120.86,120.86,OK
XLK,501,2024-06-24,2026-06-23,Sufficient,0.3449,0.3013,0.3207,0.5315,0.3687,0.1326,120.85,120.85,OK
DK,501,2024-06-24,2026-06-23,Sufficient,0.0241,0.4131,0.3869,0.994,0.3684,0.1326,120.83,120.83,OK
SPCQ,6,2026-06-15,2026-06-23,Short: 6d,0.3682,0.3682,0.3682,0.3682,0.3682,0.1326,120.81,120.81,OK
ATLO,501,2024-06-24,2026-06-23,Sufficient,0.1267,0.3,0.4896,0.7967,0.368,0.1326,120.79,120.79,OK
BKCH,501,2024-06-24,2026-06-23,Sufficient,0.3358,0.2913,0.0355,0.84,0.3677,0.1326,120.76,120.76,OK
AAL,501,2024-06-24,2026-06-23,Sufficient,0.4931,0.034,0.2964,0.5198,0.3672,0.1326,120.72,120.72,OK
YOU,501,2024-06-24,2026-06-23,Sufficient,-0.0137,0.3746,0.3895,1.0975,0.3668,0.1326,120.69,120.69,OK
AAPB,501,2024-06-24,2026-06-23,Sufficient,0.3331,0.0595,0.273,0.835,0.3668,0.1326,120.68,120.68,OK
CVEO,501,2024-06-24,2026-06-23,Sufficient,0.2023,0.4559,0.47,0.4991,0.3659,0.1326,120.61,120.61,OK
GOLD,501,2024-06-24,2026-06-23,Sufficient,-0.0346,0.2988,0.5796,1.02,0.3658,0.1326,120.6,120.6,OK
SPHB,501,2024-06-24,2026-06-23,Sufficient,0.2779,0.2871,0.3604,0.625,0.3657,0.1326,120.58,120.58,OK
H,501,2024-06-24,2026-06-23,Sufficient,0.3608,0.2183,0.3846,0.5036,0.3656,0.1326,120.58,120.58,OK
VEGN,501,2024-06-24,2026-06-23,Sufficient,0.3537,0.3219,0.3222,0.4751,0.3653,0.1326,120.55,120.55,OK
TBI,501,2024-06-24,2026-06-23,Sufficient,0.7741,0.3306,0.0031,-0.0557,0.3652,0.1326,120.55,120.55,OK
TRST,501,2024-06-24,2026-06-23,Sufficient,0.2403,0.238,0.3694,0.7376,0.3651,0.1326,120.54,120.54,OK
HFBL,501,2024-06-24,2026-06-23,Sufficient,0.2384,0.3225,0.4872,0.5373,0.3648,0.1326,120.5,120.5,OK
LQDT,501,2024-06-24,2026-06-23,Sufficient,0.2839,0.2119,0.3842,0.6491,0.3626,0.1326,120.31,120.31,OK
TS,501,2024-06-24,2026-06-23,Sufficient,0.0161,0.5263,0.6618,0.592,0.3625,0.1326,120.3,120.3,OK
NFXS,430,2024-10-03,2026-06-23,Sufficient,0.2485,0.2206,0.5452,0.5474,0.3621,0.1326,120.26,120.26,OK
HZO,501,2024-06-24,2026-06-23,Sufficient,0.3223,0.4079,0.3773,0.3778,0.3615,0.1326,120.22,120.22,OK
NUTX,501,2024-06-24,2026-06-23,Sufficient,0.5501,-0.1175,0.5319,0.2927,0.3615,0.1326,120.21,120.21,OK
SNK,6,2026-06-15,2026-06-23,Short: 6d,0.3613,0.3613,0.3613,0.3613,0.3613,0.1326,120.2,120.2,OK
QQQG,460,2024-08-21,2026-06-23,Sufficient,0.3635,0.3197,0.3179,0.4356,0.36,0.1326,120.09,120.09,OK
EEMO,501,2024-06-24,2026-06-23,Sufficient,0.3523,0.3507,0.2973,0.4476,0.36,0.1326,120.09,120.09,OK
GNK,501,2024-06-24,2026-06-23,Sufficient,0.1164,0.3579,0.3282,0.8812,0.36,0.1326,120.08,120.08,OK
NEO,501,2024-06-24,2026-06-23,Sufficient,0.416,-0.018,0.3462,0.6386,0.3598,0.1326,120.06,120.06,OK
WELD,501,2024-06-24,2026-06-23,Sufficient,0.2132,0.3592,0.409,0.6038,0.3597,0.1326,120.05,120.05,OK
SPXL,501,2024-06-24,2026-06-23,Sufficient,0.3506,0.2022,0.226,0.6636,0.3586,0.1326,119.96,119.96,OK
CON,479,2024-07-25,2026-06-23,Sufficient,0.2812,0.4608,0.3872,0.3819,0.3584,0.1326,119.95,119.95,OK
ERO,501,2024-06-24,2026-06-23,Sufficient,0.1208,0.087,0.6352,0.8209,0.3569,0.1326,119.81,119.81,OK
VLO,501,2024-06-24,2026-06-23,Sufficient,0.0265,0.5048,0.4985,0.727,0.3566,0.1326,119.79,119.79,OK
AA,501,2024-06-24,2026-06-23,Sufficient,-0.0178,0.1432,0.6969,0.977,0.3563,0.1326,119.76,119.76,OK
BNY,501,2024-06-24,2026-06-23,Sufficient,0.2658,0.2869,0.3549,0.6076,0.3562,0.1326,119.75,119.75,OK
PARK,138,2025-12-03,2026-06-23,Short: 138d,0.0391,0.2773,0.7122,0.7122,0.356,0.1326,119.73,119.73,OK
UPRO,501,2024-06-24,2026-06-23,Sufficient,0.351,0.1995,0.2217,0.655,0.3556,0.1326,119.7,119.7,OK
NUTR,213,2025-08-15,2026-06-22,Short: 213d,0.0,0.0,0.4754,1.3018,0.3554,0.1326,119.68,119.68,OK
UAMY,501,2024-06-24,2026-06-23,Sufficient,-0.2159,0.5612,0.0801,1.5678,0.3555,0.1326,119.68,119.68,OK
EMM,501,2024-06-24,2026-06-23,Sufficient,0.2317,0.3583,0.4113,0.5421,0.355,0.1326,119.64,119.64,OK
IHG,501,2024-06-24,2026-06-23,Sufficient,0.294,0.2166,0.4267,0.5424,0.3547,0.1326,119.62,119.62,OK
PAMT,501,2024-06-24,2026-06-23,Sufficient,0.6082,0.3036,0.1332,0.1169,0.354,0.1326,119.56,119.56,OK
UDOW,501,2024-06-24,2026-06-23,Sufficient,0.3527,0.172,0.2659,0.6257,0.3538,0.1326,119.54,119.54,OK
ARKG,501,2024-06-24,2026-06-23,Sufficient,0.3522,0.2422,0.309,0.513,0.3537,0.1326,119.53,119.53,OK
KOID,263,2025-06-05,2026-06-23,Sufficient,0.2762,0.3251,0.2725,0.6187,0.3537,0.1326,119.53,119.53,OK
FMTM,316,2025-03-20,2026-06-23,Sufficient,0.2137,0.3313,0.3882,0.6206,0.3535,0.1326,119.51,119.51,OK
AAPX,501,2024-06-24,2026-06-23,Sufficient,0.315,0.0617,0.2638,0.812,0.3535,0.1326,119.51,119.51,OK
COPP,501,2024-06-24,2026-06-23,Sufficient,0.1517,0.1872,0.4703,0.8061,0.3534,0.1326,119.5,119.5,OK
PIE,501,2024-06-24,2026-06-23,Sufficient,0.2398,0.3405,0.3366,0.6099,0.3533,0.1326,119.49,119.49,OK
ROST,501,2024-06-24,2026-06-23,Sufficient,0.0749,0.2546,0.5669,0.7941,0.3531,0.1326,119.47,119.47,OK
PKBK,501,2024-06-24,2026-06-23,Sufficient,0.1658,0.2772,0.4787,0.6771,0.3529,0.1326,119.46,119.46,OK
BHVN,501,2024-06-24,2026-06-23,Sufficient,0.6911,0.3279,0.0321,0.0221,0.3529,0.1326,119.45,119.45,OK
VTVT,501,2024-06-24,2026-06-23,Sufficient,-0.0524,0.0174,0.5784,1.2723,0.3527,0.1326,119.43,119.43,OK
CMDB,287,2025-05-01,2026-06-23,Sufficient,0.1235,0.1417,0.4919,0.8801,0.3521,0.1326,119.39,119.39,OK
NTRS,501,2024-06-24,2026-06-23,Sufficient,0.2853,0.2742,0.3404,0.5759,0.3522,0.1326,119.39,119.39,OK
STCE,501,2024-06-24,2026-06-23,Sufficient,0.3669,0.2697,0.0034,0.7531,0.352,0.1326,119.38,119.38,OK
TEO,501,2024-06-24,2026-06-23,Sufficient,0.1233,0.1233,0.9332,0.4559,0.3518,0.1326,119.36,119.36,OK
CW,501,2024-06-24,2026-06-23,Sufficient,0.1112,0.4105,0.4865,0.639,0.3517,0.1326,119.35,119.35,OK
ECON,501,2024-06-24,2026-06-23,Sufficient,0.2393,0.3514,0.3636,0.5644,0.3516,0.1326,119.34,119.34,OK
RS,501,2024-06-24,2026-06-23,Sufficient,0.3663,0.3439,0.3845,0.2961,0.3514,0.1326,119.33,119.33,OK
AUR,501,2024-06-24,2026-06-23,Sufficient,0.4658,0.5359,0.0594,0.2299,0.3513,0.1326,119.32,119.32,OK
LUV,501,2024-06-24,2026-06-23,Sufficient,0.2245,0.2131,0.5194,0.5741,0.3511,0.1326,119.3,119.3,OK
HWM,501,2024-06-24,2026-06-23,Sufficient,0.1656,0.3895,0.4463,0.5872,0.3509,0.1326,119.28,119.28,OK
MTUM,501,2024-06-24,2026-06-23,Sufficient,0.3486,0.3401,0.2841,0.4319,0.3506,0.1326,119.26,119.26,OK
WSR,501,2024-06-24,2026-06-23,Sufficient,0.1677,0.3865,0.4878,0.5423,0.3504,0.1326,119.24,119.24,OK
ZGN,501,2024-06-24,2026-06-23,Sufficient,0.3107,0.2652,0.3811,0.4842,0.3504,0.1326,119.23,119.23,OK
KOP,501,2024-06-24,2026-06-23,Sufficient,0.1884,0.5251,0.4793,0.3706,0.3503,0.1326,119.23,119.23,OK
FRAF,501,2024-06-24,2026-06-23,Sufficient,0.2584,0.1166,0.2901,0.824,0.3495,0.1326,119.16,119.16,OK
UUUU,501,2024-06-24,2026-06-23,Sufficient,-0.1304,0.1066,0.041,1.8595,0.3493,0.1326,119.14,119.14,OK
PS,38,2026-04-29,2026-06-23,Short: 38d,0.3492,0.3492,0.3492,0.3492,0.3492,0.1326,119.13,119.13,OK
RMT,501,2024-06-24,2026-06-23,Sufficient,0.2341,0.3356,0.3433,0.5984,0.3491,0.1326,119.12,119.12,OK
OII,501,2024-06-24,2026-06-23,Sufficient,-0.0003,0.5564,0.4893,0.7001,0.3491,0.1326,119.12,119.12,OK
SMFG,501,2024-06-24,2026-06-23,Sufficient,0.2263,0.2579,0.4222,0.6128,0.3491,0.1326,119.12,119.12,OK
XPO,501,2024-06-24,2026-06-23,Sufficient,0.0734,0.4137,0.5215,0.6622,0.3488,0.1326,119.1,119.1,OK
LRNZ,501,2024-06-24,2026-06-23,Sufficient,0.4149,0.2531,0.2726,0.388,0.3487,0.1326,119.09,119.09,OK
GGTL,500,2024-06-24,2026-06-22,Sufficient,0.3487,0.312,0.2652,0.4669,0.3483,0.1326,119.05,119.05,OK
FPA,501,2024-06-24,2026-06-23,Sufficient,0.172,0.4582,0.3987,0.5403,0.3483,0.1326,119.05,119.05,OK
BWLP,501,2024-06-24,2026-06-23,Sufficient,0.188,0.5375,0.2446,0.5769,0.347,0.1326,118.94,118.94,OK
ETSY,501,2024-06-24,2026-06-23,Sufficient,0.4267,0.3951,0.1523,0.3335,0.3469,0.1326,118.93,118.93,OK
FFIV,501,2024-06-24,2026-06-23,Sufficient,0.3444,0.5033,0.1851,0.3566,0.3468,0.1326,118.91,118.91,OK
DEXC,400,2024-11-14,2026-06-23,Sufficient,0.2145,0.3748,0.399,0.5309,0.3468,0.1326,118.91,118.91,OK
ASIA,501,2024-06-24,2026-06-23,Sufficient,0.2378,0.3399,0.3379,0.5778,0.3462,0.1326,118.87,118.87,OK
KODK,501,2024-06-24,2026-06-23,Sufficient,0.1634,0.1836,0.5412,0.6796,0.3462,0.1326,118.87,118.87,OK
MSM,501,2024-06-24,2026-06-23,Sufficient,0.3346,0.3479,0.2777,0.4335,0.3457,0.1326,118.82,118.82,OK
DARP,501,2024-06-24,2026-06-23,Sufficient,0.1638,0.315,0.4007,0.6846,0.3456,0.1326,118.81,118.81,OK
PRCH,501,2024-06-24,2026-06-23,Sufficient,0.7018,0.4333,-0.316,0.2034,0.3449,0.1326,118.75,118.75,OK
NODE,278,2025-05-14,2026-06-23,Sufficient,0.3159,0.3188,0.1463,0.625,0.3444,0.1326,118.71,118.71,OK
FCX,501,2024-06-24,2026-06-23,Sufficient,0.1722,0.3439,0.433,0.6012,0.3445,0.1326,118.71,118.71,OK
MNST,501,2024-06-24,2026-06-23,Sufficient,0.2668,0.2416,0.4609,0.485,0.3442,0.1326,118.69,118.69,OK
SOTK,501,2024-06-24,2026-06-23,Sufficient,0.3049,0.4191,0.283,0.4079,0.3439,0.1326,118.67,118.67,OK
RCKY,501,2024-06-24,2026-06-23,Sufficient,0.035,0.3191,0.3931,0.9374,0.3439,0.1326,118.66,118.66,OK
PK,501,2024-06-24,2026-06-23,Sufficient,0.3822,0.3312,0.2045,0.4189,0.3438,0.1326,118.65,118.65,OK
CTEC,501,2024-06-24,2026-06-23,Sufficient,0.1235,0.2101,0.3124,0.9481,0.3435,0.1326,118.63,118.63,OK
SPMO,501,2024-06-24,2026-06-23,Sufficient,0.3476,0.3113,0.2658,0.4436,0.3432,0.1326,118.6,118.6,OK
ARQT,501,2024-06-24,2026-06-23,Sufficient,0.1786,-0.0544,0.5115,0.9009,0.343,0.1326,118.58,118.58,OK
CZWI,501,2024-06-24,2026-06-23,Sufficient,0.1798,0.2398,0.377,0.7362,0.3425,0.1326,118.54,118.54,OK
SRRK,501,2024-06-24,2026-06-23,Sufficient,0.1743,0.1943,0.6625,0.5062,0.3423,0.1326,118.52,118.52,OK
PCLN,170,2025-10-16,2026-06-22,Short: 170d,0.3313,0.3717,0.3356,0.3356,0.3411,0.1326,118.42,118.42,OK
INGM,415,2024-10-24,2026-06-23,Sufficient,0.2918,0.2848,0.3478,0.4871,0.3407,0.1326,118.38,118.38,OK
BLX,501,2024-06-24,2026-06-23,Sufficient,0.2282,0.4251,0.3174,0.5036,0.3405,0.1326,118.36,118.36,OK
HSBH,306,2025-04-03,2026-06-23,Sufficient,0.1844,0.2591,0.3984,0.6758,0.3404,0.1326,118.36,118.36,OK
RIO,501,2024-06-24,2026-06-23,Sufficient,0.1135,0.2312,0.5322,0.7101,0.3401,0.1326,118.33,118.33,OK
KVHI,501,2024-06-24,2026-06-23,Sufficient,0.0076,0.3324,0.6506,0.7022,0.3401,0.1326,118.32,118.32,OK
AIQ,501,2024-06-24,2026-06-23,Sufficient,0.3056,0.2721,0.2892,0.5265,0.3398,0.1326,118.3,118.3,OK
BPOP,501,2024-06-24,2026-06-23,Sufficient,0.2527,0.3226,0.2896,0.5795,0.3394,0.1326,118.27,118.27,OK
CPA,501,2024-06-24,2026-06-23,Sufficient,0.34,0.2665,0.2687,0.4822,0.3395,0.1326,118.27,118.27,OK
PFG,501,2024-06-24,2026-06-23,Sufficient,0.2982,0.2577,0.3751,0.4666,0.3392,0.1326,118.24,118.24,OK
CM,501,2024-06-24,2026-06-23,Sufficient,0.1883,0.2438,0.4075,0.667,0.339,0.1326,118.23,118.23,OK
RY,501,2024-06-24,2026-06-23,Sufficient,0.254,0.2141,0.378,0.5942,0.3389,0.1326,118.22,118.22,OK
AVXC,501,2024-06-24,2026-06-23,Sufficient,0.2161,0.3518,0.3829,0.5279,0.339,0.1326,118.22,118.22,OK
TACT,501,2024-06-24,2026-06-23,Sufficient,0.506,0.2311,0.0476,0.4017,0.3385,0.1326,118.18,118.18,OK
MEMX,501,2024-06-24,2026-06-23,Sufficient,0.1971,0.3524,0.3913,0.5532,0.3382,0.1326,118.16,118.16,OK
VIST,501,2024-06-24,2026-06-23,Sufficient,-0.0169,0.44,0.9792,0.3055,0.3382,0.1326,118.16,118.16,OK
MD,501,2024-06-24,2026-06-23,Sufficient,0.1583,0.1026,0.4665,0.8048,0.3381,0.1326,118.15,118.15,OK
MOTO,500,2024-06-24,2026-06-22,Sufficient,0.2763,0.3113,0.3217,0.5041,0.3379,0.1326,118.14,118.14,OK
COPX,501,2024-06-24,2026-06-23,Sufficient,0.0806,0.1494,0.4845,0.8933,0.3377,0.1326,118.11,118.11,OK
LOUP,501,2024-06-24,2026-06-23,Sufficient,0.2937,0.2341,0.2454,0.6205,0.3375,0.1326,118.1,118.1,OK
OAEM,501,2024-06-24,2026-06-23,Sufficient,0.1747,0.378,0.4183,0.5421,0.3375,0.1326,118.1,118.1,OK
MGA,501,2024-06-24,2026-06-23,Sufficient,0.1988,0.1827,0.3735,0.7331,0.3374,0.1326,118.08,118.08,OK
XES,501,2024-06-24,2026-06-23,Sufficient,-0.0199,0.4299,0.6145,0.6809,0.3371,0.1326,118.06,118.06,OK
DUSL,501,2024-06-24,2026-06-23,Sufficient,0.2345,0.4085,0.2753,0.5318,0.3369,0.1326,118.04,118.04,OK
VERS,501,2024-06-24,2026-06-23,Sufficient,0.3819,0.2327,0.2183,0.4687,0.3367,0.1326,118.03,118.03,OK
AIRR,501,2024-06-24,2026-06-23,Sufficient,0.1727,0.3101,0.3616,0.6633,0.3361,0.1326,117.97,117.97,OK
NTLA,501,2024-06-24,2026-06-23,Sufficient,0.1632,0.7173,-0.0218,0.6576,0.3359,0.1326,117.96,117.96,OK
ICOP,501,2024-06-24,2026-06-23,Sufficient,0.1223,0.1811,0.449,0.8054,0.336,0.1326,117.96,117.96,OK
UMMA,501,2024-06-24,2026-06-23,Sufficient,0.2352,0.328,0.3856,0.4951,0.3359,0.1326,117.95,117.95,OK
LUMN,501,2024-06-24,2026-06-23,Sufficient,0.1581,-0.0,0.373,0.9898,0.3358,0.1326,117.95,117.95,OK
MCRI,501,2024-06-24,2026-06-23,Sufficient,0.3108,0.2797,0.2599,0.5173,0.3357,0.1326,117.94,117.94,OK
OKTA,501,2024-06-24,2026-06-23,Sufficient,0.457,0.3095,0.2655,0.1885,0.3355,0.1326,117.92,117.92,OK
UCYB,501,2024-06-24,2026-06-23,Sufficient,0.5909,0.2367,0.0656,0.193,0.3354,0.1326,117.91,117.91,OK
EME,501,2024-06-24,2026-06-23,Sufficient,0.1262,0.3684,0.3269,0.729,0.3353,0.1326,117.9,117.9,OK
HUHU,417,2024-10-22,2026-06-23,Sufficient,0.4538,-0.1432,0.1595,0.75,0.3348,0.1326,117.86,117.86,OK
DEHP,501,2024-06-24,2026-06-23,Sufficient,0.2176,0.3334,0.3582,0.5417,0.3337,0.1326,117.76,117.76,OK
GKOS,501,2024-06-24,2026-06-23,Sufficient,0.2603,0.1894,0.6132,0.3445,0.3335,0.1326,117.75,117.75,OK
FRWD,111,2026-01-13,2026-06-23,Short: 111d,0.3753,0.3052,0.3052,0.3052,0.3332,0.1326,117.72,117.72,OK
SLSR,501,2024-06-24,2026-06-23,Sufficient,0.0384,0.0757,0.6209,0.8916,0.333,0.1326,117.7,117.7,OK
YETI,501,2024-06-24,2026-06-23,Sufficient,0.2778,0.0912,0.3868,0.6305,0.3328,0.1326,117.69,117.69,OK
AMCX,501,2024-06-24,2026-06-23,Sufficient,0.417,0.0197,0.169,0.6367,0.3319,0.1326,117.6,117.6,OK
IBRN,501,2024-06-24,2026-06-23,Sufficient,0.1898,0.1766,0.4263,0.6769,0.3319,0.1326,117.6,117.6,OK
OBE,501,2024-06-24,2026-06-23,Sufficient,0.0274,0.6234,0.4532,0.5271,0.3317,0.1326,117.58,117.58,OK
GEME,355,2025-01-23,2026-06-23,Sufficient,0.2035,0.2891,0.3639,0.597,0.3314,0.1326,117.56,117.56,OK
WNC,501,2024-06-24,2026-06-23,Sufficient,0.455,0.3548,0.1581,0.2341,0.3314,0.1326,117.56,117.56,OK
ALAI,501,2024-06-24,2026-06-23,Sufficient,0.3321,0.2508,0.1973,0.544,0.3313,0.1326,117.55,117.55,OK
ANET,501,2024-06-24,2026-06-23,Sufficient,0.1937,0.3016,0.0842,0.8806,0.3307,0.1326,117.5,117.5,OK
RDW,501,2024-06-24,2026-06-23,Sufficient,0.3028,0.7407,0.5371,-0.2295,0.3308,0.1326,117.5,117.5,OK
FFEM,395,2024-11-21,2026-06-23,Sufficient,0.195,0.3126,0.3669,0.5837,0.3306,0.1326,117.49,117.49,OK
BKSY,501,2024-06-24,2026-06-23,Sufficient,-0.0303,0.5398,0.2816,0.8917,0.3305,0.1326,117.48,117.48,OK
REX,501,2024-06-24,2026-06-23,Sufficient,0.0979,0.276,0.4173,0.7636,0.3306,0.1326,117.48,117.48,OK
SHOO,501,2024-06-24,2026-06-23,Sufficient,0.2574,-0.014,0.321,0.8304,0.3305,0.1326,117.47,117.47,OK
EPU,501,2024-06-24,2026-06-23,Sufficient,0.0964,0.2056,0.4594,0.7921,0.33,0.1326,117.43,117.43,OK
HVAC,347,2025-02-04,2026-06-23,Sufficient,0.2062,0.349,0.3359,0.5519,0.3299,0.1326,117.42,117.42,OK
HSBC,501,2024-06-24,2026-06-23,Sufficient,0.1974,0.2453,0.3709,0.636,0.3294,0.1326,117.38,117.38,OK
MARA,501,2024-06-24,2026-06-23,Sufficient,0.6498,0.517,-0.1963,0.0265,0.3294,0.1326,117.38,117.38,OK
ATNI,501,2024-06-24,2026-06-23,Sufficient,-0.0122,0.167,0.7543,0.7497,0.3293,0.1326,117.37,117.37,OK
ARQQ,501,2024-06-24,2026-06-23,Sufficient,1.0195,0.2135,-0.3041,-0.3033,0.329,0.1326,117.35,117.35,OK
KYIVW,207,2025-08-25,2026-06-23,Short: 207d,0.45,0.2466,0.2466,0.2466,0.328,0.1326,117.25,117.25,OK
FENC,501,2024-06-24,2026-06-23,Sufficient,0.3826,0.3588,0.188,0.3273,0.3279,0.1326,117.24,117.24,OK
NPKI,501,2024-06-24,2026-06-23,Sufficient,0.0843,0.2514,0.413,0.8047,0.3276,0.1326,117.22,117.22,OK
LYTS,501,2024-06-24,2026-06-23,Sufficient,0.3008,0.3617,0.0932,0.5807,0.3274,0.1326,117.21,117.21,OK
EMCS,501,2024-06-24,2026-06-23,Sufficient,0.2163,0.3154,0.3487,0.538,0.3269,0.1326,117.16,117.16,OK
EVLU,449,2024-09-06,2026-06-23,Sufficient,0.2151,0.3088,0.354,0.5386,0.3263,0.1326,117.11,117.11,OK
FEMR,395,2024-11-21,2026-06-23,Sufficient,0.2076,0.3222,0.3573,0.5356,0.3261,0.1326,117.09,117.09,OK
GTE,501,2024-06-24,2026-06-23,Sufficient,-0.1213,0.8066,0.8252,0.2391,0.3257,0.1326,117.05,117.05,OK
FYC,501,2024-06-24,2026-06-23,Sufficient,0.2369,0.2484,0.3181,0.5869,0.3255,0.1326,117.03,117.03,OK
ODFL,501,2024-06-24,2026-06-23,Sufficient,0.1592,0.3723,0.5449,0.3906,0.3252,0.1326,117.01,117.01,OK
APH,501,2024-06-24,2026-06-23,Sufficient,0.2145,0.2244,0.2805,0.6915,0.3251,0.1326,117.0,117.0,OK
GOLF,501,2024-06-24,2026-06-23,Sufficient,0.1687,0.3188,0.4509,0.5173,0.3249,0.1326,116.98,116.98,OK
JHAI,211,2025-08-20,2026-06-23,Short: 211d,0.3102,0.3153,0.2857,0.4022,0.3247,0.1326,116.97,116.97,OK
UVSP,501,2024-06-24,2026-06-23,Sufficient,0.2693,0.2346,0.3742,0.4764,0.3248,0.1326,116.97,116.97,OK
GPCR,501,2024-06-24,2026-06-23,Sufficient,-0.0703,-0.2697,0.9343,1.0989,0.3246,0.1326,116.96,116.96,OK
CCSI,501,2024-06-24,2026-06-23,Sufficient,0.235,0.446,0.1655,0.5411,0.3245,0.1326,116.95,116.95,OK
AGIX,484,2024-07-18,2026-06-23,Sufficient,0.3208,0.2566,0.2119,0.512,0.3244,0.1326,116.94,116.94,OK
OBK,501,2024-06-24,2026-06-23,Sufficient,0.2299,0.2686,0.4113,0.48,0.324,0.1326,116.9,116.9,OK
OSW,501,2024-06-24,2026-06-23,Sufficient,0.2967,0.3112,0.2703,0.444,0.3238,0.1326,116.89,116.89,OK
BNS,501,2024-06-24,2026-06-23,Sufficient,0.2473,0.1992,0.3305,0.5948,0.3238,0.1326,116.89,116.89,OK
DIEM,501,2024-06-24,2026-06-23,Sufficient,0.2178,0.3138,0.3583,0.5111,0.3238,0.1326,116.88,116.88,OK
SEMI,501,2024-06-24,2026-06-23,Sufficient,0.2926,0.3005,0.2439,0.489,0.3237,0.1326,116.88,116.88,OK
QQQS,501,2024-06-24,2026-06-23,Sufficient,0.2368,0.221,0.2885,0.6341,0.3234,0.1326,116.86,116.86,OK
BTX,501,2024-06-24,2026-06-23,Sufficient,0.3561,0.3664,0.2804,0.2553,0.3228,0.1326,116.8,116.8,OK
TPTA,500,2024-06-24,2026-06-22,Sufficient,0.6224,0.008,0.037,0.3243,0.3228,0.1326,116.8,116.8,OK
RGTIW,74,2026-03-06,2026-06-23,Short: 74d,0.3412,0.3103,0.3103,0.3103,0.3227,0.1326,116.79,116.79,OK
TGT,501,2024-06-24,2026-06-23,Sufficient,0.1669,0.354,0.5217,0.4037,0.3226,0.1326,116.78,116.78,OK
FISI,501,2024-06-24,2026-06-23,Sufficient,0.2268,0.1768,0.4217,0.561,0.3226,0.1326,116.78,116.78,OK
UBS,501,2024-06-24,2026-06-23,Sufficient,0.3396,0.0909,0.1892,0.6532,0.3225,0.1326,116.77,116.77,OK
AAPU,501,2024-06-24,2026-06-23,Sufficient,0.3101,0.0721,0.1984,0.7204,0.3222,0.1326,116.75,116.75,OK
SAN,501,2024-06-24,2026-06-23,Sufficient,0.2197,0.1664,0.3281,0.6769,0.3222,0.1326,116.74,116.74,OK
EMET,501,2024-06-24,2026-06-23,Sufficient,0.0804,0.1509,0.4339,0.8619,0.3215,0.1326,116.68,116.68,OK
VSEC,501,2024-06-24,2026-06-23,Sufficient,0.2144,0.2745,0.3277,0.5759,0.3214,0.1326,116.67,116.67,OK
QBTS,501,2024-06-24,2026-06-23,Sufficient,0.5346,0.0056,-0.0688,0.5994,0.3211,0.1326,116.65,116.65,OK
VCLN,501,2024-06-24,2026-06-23,Sufficient,0.1662,0.2523,0.3714,0.6473,0.3207,0.1326,116.61,116.61,OK
